Date,Tweet,Country
Mon Apr 22 23:59:59 +0000 2019,  Ooooh\,"Clearwater, FL"
Mon Apr 22 23:59:58 +0000 2019,"Bring on the action  You\ see me at the theater #OpeningNight. I can\ wait to see Marvel Studios\ #AvengersEndgame!'""","Tampa, FL"
Mon Apr 22 23:59:57 +0000 2019,"  Well damn'""","Orlando, FL"
Mon Apr 22 23:59:57 +0000 2019," Worrying about all the wrong shit lol'""","Tallahassee, FL"
Mon Apr 22 23:59:56 +0000 2019,"  Beaming'""","North DeLand, FL"
Mon Apr 22 23:59:56 +0000 2019,"In honour of #EarthDay19, I tried a  burger for the first time. Yum! Not only was it delicious - even my\ ","Venice, FL"
Mon Apr 22 23:59:56 +0000 2019,,"Miami Beach, FL"
Mon Apr 22 23:59:54 +0000 2019, My ex told me being a librarian was beneath me. He called himself complimenting my intelligence whi\ ,"Florida, USA"
Mon Apr 22 23:59:54 +0000 2019,I\ been attacked ,"Florida, USA"
Mon Apr 22 23:59:54 +0000 2019,"Mets activate Frazier, place Wilson on IL  via  #mets #lgm'""","Hunters Creek, FL"
Mon Apr 22 23:59:53 +0000 2019,Montana AG Tim Fox Invites Chick-Fil-A To Open More Franchises In State  via ,"Clearwater, FL"
Mon Apr 22 23:59:53 +0000 2019,How lucky am I to work with such talented and hard working people? Spring has sprung    ,"Orlando, FL"
Mon Apr 22 23:59:52 +0000 2019,"Tired of these twists need a new hairstyle'""","Tampa, FL"
Mon Apr 22 23:59:51 +0000 2019,"  lmbo'""","Town 'n' Country, FL"
Mon Apr 22 23:59:51 +0000 2019,"  Oh please It all stared from lies from Hilary and DNC - Get Real'""","Fort Lauderdale, FL"
