Date,Tweet,Country
Tue Apr 23 23:59:58 +0000 2019,"  New ideas in fish food'""","Wildwood, FL"
Tue Apr 23 23:59:58 +0000 2019,Positive vibes always \ | passportmia  @ Shh Miami ,"Miami Beach, FL"
Tue Apr 23 23:59:57 +0000 2019,"Tomorrow night at 8:30 EST: the Podswoggle Title Tournament is BACK!  is the champ somehow, it\ Exteme\ ","Lake Butler, FL"
Tue Apr 23 23:59:57 +0000 2019,Bye ,"Florida, USA"
Tue Apr 23 23:59:56 +0000 2019,Y\ hoes weird asf \,"Ocoee, FL"
Tue Apr 23 23:59:56 +0000 2019,Time 2 Plant \ Your Seeds For Your Spring Gardening Here is Some Gardening Tips #h2bngarden #miami #springgarden\ ,"Biscayne Park, FL"
Tue Apr 23 23:59:56 +0000 2019, He\ so nonchalant about everything. To be frank...he\ an asshole \,"Celebration, FL"
Tue Apr 23 23:59:55 +0000 2019,  They aren\ incoherent they just do t match up with \ the bucks are the best team in b\ ,"Florida, USA"
Tue Apr 23 23:59:55 +0000 2019,facts ,"Leisure City, FL"
Tue Apr 23 23:59:53 +0000 2019,"  Ftw'""","Sarasota, FL"
Tue Apr 23 23:59:52 +0000 2019,I don\ even work a real job to just be getting off at 8:00. I guess it was only right that my last day be the long\ ,"Tallahassee, FL"
Tue Apr 23 23:59:52 +0000 2019," He\ like a walking talking Wikipedia'""","Florida, USA"
Tue Apr 23 23:59:51 +0000 2019,   .... I CANNOT with these people\,"Tampa, FL"
Tue Apr 23 23:59:50 +0000 2019," Thanks! Appreciate the encouragement!'""","Orlando, FL"
Tue Apr 23 23:59:49 +0000 2019,You only following like 400 ppl lol ,"Tallahassee, FL"
Tue Apr 23 23:59:44 +0000 2019," Why should the children have to removed these horrors? We have failed, as a country, to have allowed\ ","Seabreeze, FL"
Tue Apr 23 23:59:44 +0000 2019,I got in a huge fight with my sister and we didn\ speak for 3-4 weeks but eventually made up and she brought me to\ ,"Cutler Bay, FL"
Tue Apr 23 23:59:40 +0000 2019,    Too bad \ Americans\ opposed the legislation ... guess Pharm\ ,"Tallahassee, FL"
Tue Apr 23 23:59:40 +0000 2019, thank u so much!\,"Chattahoochee, FL"
Tue Apr 23 23:59:39 +0000 2019,"My bad vibes isn\ me, what if it\ the other person \","Florida, USA"
Tue Apr 23 23:59:38 +0000 2019,Women and their shoes... She will have a closet full before she turns 10. ,"Florida, USA"
Tue Apr 23 23:59:34 +0000 2019,"Kyle Lowry and Marc Gasol are SCUM'""","Tallahassee, FL"
Tue Apr 23 23:59:31 +0000 2019,"the mango trees in my old neighborhood are sprouting very nicely, see y\ in about a month \ ","Pompano Beach, FL"
Tue Apr 23 23:59:30 +0000 2019," sElL mE a JeWeL'""","Alafaya, FL"
Tue Apr 23 23:59:27 +0000 2019,"  I want to see you\'ve got to be kidding however Democrats and their demented Minds make me believe it\'s true""'","Pasco, FL"
Tue Apr 23 23:59:27 +0000 2019,Dinner with friends @ Armani\'s ,"Tampa, FL"
Tue Apr 23 23:59:26 +0000 2019,"came thru drippin\ @ Palm Harbor, Florida ","Palm Harbor, FL"
Tue Apr 23 23:59:25 +0000 2019,"NO I DO NOT WANT DICK IN MY TWITTER DMS PLEASE GET THE FUCK OFF OF A 17 YEAR OLDS ACCOUNT GOODFUCKINGNIGHT'""","Kings Point, FL"
Tue Apr 23 23:59:23 +0000 2019,SHE LOOKS..SO GOOD   #TS7 #TaylorSwiftApril26 #time100 ,"Winter Springs, FL"
Tue Apr 23 23:59:23 +0000 2019,Me today when I had to miss #AvengersEndgame early screening because I\ been stuck in bed for 2 days with a hurt\ ,"Sanford, FL"
Tue Apr 23 23:59:22 +0000 2019,"  Bravo! Well said.'""","Zellwood, FL"
Tue Apr 23 23:59:21 +0000 2019,"Starting a new #handpainted #wood signage project \ #staytuned @ Saint Cloud, Florida ","St Cloud, FL"
Tue Apr 23 23:59:17 +0000 2019,Nah you won \ ,"Tallahassee, FL"
Tue Apr 23 23:59:17 +0000 2019," Congratulations job well done'""","Florida, USA"
Tue Apr 23 23:59:16 +0000 2019," May God be with you\ Good luck.'""","Deltona, FL"
Tue Apr 23 23:59:16 +0000 2019," Never forget that LeBron won against Lance antics'""","Zephyrhills, FL"
Tue Apr 23 23:59:15 +0000 2019,   Really? Why would he jeopardize $500k worth of roadsters for them? What sp\ ,"Tampa, FL"
Tue Apr 23 23:59:15 +0000 2019,fok OFF ,"Florida, USA"
Tue Apr 23 23:59:14 +0000 2019,Tv\ misstag i egen zon av #MapleLeafs b\ f\ tv\ svenskm\ av Jocke Nordstr\ och Marcus Johansson. 2-0 till\ ,"Tampa, FL"
Tue Apr 23 23:59:14 +0000 2019, I say it every day\,"Tallahassee, FL"
Tue Apr 23 23:59:13 +0000 2019," que lindo'""","Miami, FL"
Tue Apr 23 23:59:12 +0000 2019," Epic'""","University, FL"
Tue Apr 23 23:59:12 +0000 2019," Exactly why I have 0'""","Florida, USA"
Tue Apr 23 23:59:12 +0000 2019,Keep Vuc\'s useless ass off the court and maybe Orlando can make this respectable although I doubt it ,"Bellview, FL"
Tue Apr 23 23:59:12 +0000 2019,"   Yeah, because abortion is not even an issue AARP addresses ... please do some researc\ ","Tallahassee, FL"
Tue Apr 23 23:59:11 +0000 2019,She didn\ say that right ,"Tampa, FL"
Tue Apr 23 23:59:10 +0000 2019,  Congresswoman: it\ been over a month since David Duke called you the \ important membe\ ,"Boca Raton, FL"
Tue Apr 23 23:59:08 +0000 2019,"  They did a nice job fixing the situation. It took a bit, but they did get it handled. Live and learn.'""","Florida, USA"
Tue Apr 23 23:59:07 +0000 2019,So proud of him  ,"Florida, USA"
Tue Apr 23 23:59:06 +0000 2019,#sunset #nofilter pretty amazing view tonight #\ @ Jenart Juke Joint ,"Kissimmee, FL"
Tue Apr 23 23:59:05 +0000 2019,Champions: Sooners Win Fourth National Title ,"Fort Lauderdale, FL"
Tue Apr 23 23:59:04 +0000 2019,Reeeee freaking TWEET ,"Three Oaks, FL"
Tue Apr 23 23:59:04 +0000 2019,#burger \ #foodporn \ @ Half Wall Brewery ,"New Smyrna Beach, FL"
Tue Apr 23 23:59:02 +0000 2019,"Bravo James #jeopardy'""","Villages of Oriole, FL"
Tue Apr 23 23:59:02 +0000 2019,"I just wanna wake up to my Shopify app making the cash sound to 50 plus orders .'""","Tallahassee, FL"
Tue Apr 23 23:59:01 +0000 2019,"Love this Rays team.'""","Tampa, FL"
Tue Apr 23 23:59:00 +0000 2019,"fast replies are so attractive to me \ like damn you really fwm and want to talk to me'""","Seffner, FL"
Tue Apr 23 23:58:59 +0000 2019,"  9 e faixa'""","Hollywood, FL"
Tue Apr 23 23:58:58 +0000 2019,"U got my number so don\ take it to the internet \ - Kodak Black'""","Fort Lauderdale, FL"
Tue Apr 23 23:58:57 +0000 2019,"Referendum includes money for teacher salaries, school security officers (NOT teachers carrying guns), and student\ ","Port St Lucie, FL"
Tue Apr 23 23:58:56 +0000 2019,"I really be fat shaming #OnHere?'""","Hollywood, FL"
Tue Apr 23 23:58:55 +0000 2019,Yes I need to know...  will you be back? ,"Surfside, FL"
Tue Apr 23 23:58:55 +0000 2019,  How about I watch the documentary tonight to get it out the way and then I can focus on\ ,"Tallahassee, FL"
Tue Apr 23 23:58:53 +0000 2019,"Me toco cambiar de parque, porque al que siempre iba, iba con mi viejo y que dolor no tenerlo.'""","Miami, FL"
Tue Apr 23 23:58:53 +0000 2019,"  Yeah let the golden pony off the hook. Incredible, I expect more from you leafs fans.'""","Gibsonton, FL"
Tue Apr 23 23:58:53 +0000 2019," Lock him up!'""","Fort Hamer, FL"
Tue Apr 23 23:58:51 +0000 2019, Who are paying these vigilante groups to camp out at our boarders to harass & unlawfully arrest immigrants?\ ,"Kendall, FL"
Tue Apr 23 23:58:49 +0000 2019,I need to do better. I always could drink more water!!!  Benefits of drinking water include:\\n\ increases brain func\ ,"Palm Beach Gardens, FL"
Tue Apr 23 23:58:46 +0000 2019,"Yessir lil bra , you got what you deserved \ ","Rockledge, FL"
Tue Apr 23 23:58:45 +0000 2019," Keep doing what you\ doing, never gonna happen, lol'""","Tampa, FL"
Tue Apr 23 23:58:45 +0000 2019, This is my good boy. ,"Florida, USA"
Tue Apr 23 23:58:44 +0000 2019,"Met a beautiful man who was extremely corny. Why, God?'""","Tampa, FL"
Tue Apr 23 23:58:43 +0000 2019,Just ordered the Wrestlefest XXI DVD from  !  vs  in a steel cage in the mai\ ,"Florida, USA"
Tue Apr 23 23:58:41 +0000 2019,"you ever embarrass the fuck out of yourself and wanna die'""","Mount Dora, FL"
Tue Apr 23 23:58:41 +0000 2019,     \,"Palm Beach Gardens, FL"
Tue Apr 23 23:58:41 +0000 2019,That was quick  is Tampa\'s first openly gay mayor ,"Tampa, FL"
Tue Apr 23 23:58:40 +0000 2019,"I need to hola at lilnasx for the #OldTownRoad remix! \ @ Miami Beach, Florida ","Miami Beach, FL"
Tue Apr 23 23:58:39 +0000 2019,She\ an RBI-machine. #MaroonPride ,"Florida, USA"
Tue Apr 23 23:58:38 +0000 2019, I love you with my WHOLE heart \,"Clearwater, FL"
Tue Apr 23 23:58:38 +0000 2019,JESUS!! We gotta start shooting men like this... ,"Celebration, FL"
Tue Apr 23 23:58:36 +0000 2019,"Para el invierno me corto el cabello, quiero mis rulos de vuelta'""","Florida, USA"
Tue Apr 23 23:58:35 +0000 2019,"*one of'""","Carol City, FL"
Tue Apr 23 23:58:34 +0000 2019," How about the dance'""","Estero, FL"
Tue Apr 23 23:58:33 +0000 2019,"  This is such a beautiful piece! Major props. D23 panel doesn\'t know what they missed.""'","Orlando, FL"
Tue Apr 23 23:58:33 +0000 2019," Omg I high key love that song'""","Altamonte Springs, FL"
Tue Apr 23 23:58:32 +0000 2019,"PHILOLOLLIES'""","Coral Gables, FL"
Tue Apr 23 23:58:31 +0000 2019," You could have finished this tweet after the first word'""","Tamiami, FL"
Tue Apr 23 23:58:31 +0000 2019,"Remember: It\'s mandatory to grow old, But optional to grow up\","Florida, USA"
Tue Apr 23 23:58:31 +0000 2019," I got one for you. Mines bomb.'""","Minneola, FL"
Tue Apr 23 23:58:31 +0000 2019, (MMAV) Mad Mothers Against Violence! Who do you hold accountable for criminal solutions in City and\ ,"Midway, FL"
Tue Apr 23 23:58:27 +0000 2019,Really  really? ,"River Ridge, FL"
Tue Apr 23 23:58:25 +0000 2019,THE WEEKND NEEDS TO DROP HIS ALBUM AND GO ON TOUR \,"Miami, FL"
