Date,Tweet,Country
Tue May 07 09:10:18 +0000 2019,Who the hell is \ Palestinians\ You\ an employee of the Federal Govt! Remember this Americans that voted for\ ,"East Lake, FL"
Tue May 07 09:10:17 +0000 2019,"Do you suffer from #SolarEnvy? Well, suffer no more! \\n\\nCome join      of Flor\ ","Thonotosassa, FL"
Tue May 07 09:10:06 +0000 2019,"Pierre R. Bonne-Annee, the Naples Realtor you need on your side. Contact him now at (239) 206-6781 and you\ be gl\ ","Haines City, FL"
Tue May 07 09:09:50 +0000 2019,big 4\ ,"Pensacola, FL"
Tue May 07 09:09:41 +0000 2019,  AGREE \,"Florida, USA"
Tue May 07 09:09:34 +0000 2019,I can\ even buy gum right now \ can you help me get home ,"Miami Beach, FL"
Tue May 07 09:09:33 +0000 2019," This is so amazing! Thank you for being a great parent.'""","Ormond-by-the-Sea, FL"
Tue May 07 09:09:28 +0000 2019,"Sometimes it\ ok being that person who doesn\ follow the crowd and all the trends.\\n\\nJust be you.'""","Florida, USA"
Tue May 07 09:09:23 +0000 2019, Good for you. It gets easier as you go. \,"Florida, USA"
Tue May 07 09:09:21 +0000 2019,"     Ugh, that\ awful...'""","Dunedin, FL"
Tue May 07 09:09:14 +0000 2019,       Yes sir!! You\ ,"Florida, USA"
Tue May 07 09:10:30 +0000 2019,       I\'m all over i\ ,"Florida, USA"
Tue May 07 09:10:22 +0000 2019, \\n,"St Petersburg, FL"
Tue May 07 09:25:35 +0000 2019,That she ate something ??? ,"Holly Hill, FL"
Tue May 07 09:25:26 +0000 2019,"Why is it is fucking difficult to have a quiet night at work???'""","Coral Gables, FL"
Tue May 07 09:25:23 +0000 2019,"While we are all familiar with the role played by the United States and the European colonial powers like Britain,\ ","Florida, USA"
Tue May 07 09:25:21 +0000 2019," Haha pretty sure that was to my best friend \ Glad you two connected'""","Coconut Creek, FL"
Tue May 07 09:25:20 +0000 2019,Just posted a photo @ 1st United Methodist of Callahan ,"Callahan, FL"
Tue May 07 09:25:16 +0000 2019, This argument has zero merit. A lot of people already bring their own bags.  sells very nic\ ,"Cocoa Beach, FL"
Tue May 07 09:25:14 +0000 2019,"Whoops, almost posted a Tweet on Facebook \","Florida, USA"
Tue May 07 09:24:54 +0000 2019,  \ \ ,"Miami, FL"
Tue May 07 09:24:50 +0000 2019," Given the chance they will every time.'""","Fort Lauderdale, FL"
Tue May 07 09:24:47 +0000 2019,What a week! \\n\\nNow off to Dallas\ ,"Florida, USA"
Tue May 07 09:24:46 +0000 2019,"'Join the UF Health Shands team! See our latest #Healthcare job openings, including ""Rad Tech"", via the link in our bio. #Gainesville, FL\''","Gainesville, FL"
Tue May 07 09:24:43 +0000 2019, \,"University, FL"
Tue May 07 09:24:39 +0000 2019," A teacher (elem and middle school).'""","Boynton Beach, FL"
Tue May 07 09:24:19 +0000 2019," That\ literally my birthday so that makes me so happy lmao'""","Fern Park, FL"
Tue May 07 09:24:06 +0000 2019," I loved it. I thought it was a great place to watch a game.'""","Boynton Beach, FL"
Tue May 07 09:23:59 +0000 2019,A mi hija? Es que yo llego a esa escuela con la meta de ir preso si o si. Los mato porque los mato. ,"Alafaya, FL"
Tue May 07 09:26:12 +0000 2019,"Horny so jerking this big dick before a shower'""","Miami, FL"
Tue May 07 09:26:06 +0000 2019,"  All of them are cowards are afraid to show their faces because I know they\'re criminals and they\'re cowards""'","Florida, USA"
Tue May 07 09:26:03 +0000 2019,"And that role, it turns out, was a considerable one, especially for the slave-trading kingdoms of western and centr\ ","Florida, USA"
Tue May 07 09:41:18 +0000 2019,     Likewise! ,"Fort Lauderdale, FL"
Tue May 07 09:41:13 +0000 2019,"   Whole new season! Just started a couple weeks ago, so it\ be easy to catch-up.'""","Kissimmee, FL"
Tue May 07 09:41:10 +0000 2019,"As at May 6, Bank of Jamaica\'s data shows Weighted Average Selling and Buying  rates for the U.S. at Ja.$136.23 and\ ","Miami, FL"
Tue May 07 09:56:16 +0000 2019,"'In ""The Don"" We Trust. Thank you.\''","Florida, USA"
Tue May 07 09:56:13 +0000 2019,,"DeLand, FL"
Tue May 07 09:56:10 +0000 2019,Thank you  for what you give these kids!!   ,"Lake Mary, FL"
Tue May 07 09:56:08 +0000 2019, 9th grade teachers rock! ,"Lake Mary, FL"
Tue May 07 09:56:04 +0000 2019," Coach O'""","Florida, USA"
Tue May 07 09:55:57 +0000 2019," Where you can find best crack cocaine in the city.'""","West Little River, FL"
Tue May 07 09:56:38 +0000 2019,Dj commits to Clemson. Dj was obviously Oregon\ first choice. Usc wanted  since beginning. He was fir\ ,"Lake Wales, FL"
Tue May 07 09:56:37 +0000 2019,"SMALL BUSINESS WEEK...\\n\\nGet a price sheet!!! If you are not comfortable with a set price, then give your customers\ ","Riviera Beach, FL"
Tue May 07 09:56:29 +0000 2019,New blog post alert!\\nTop 15 Cuban Cigars to Have in Your Humidor. Read it here:\\n you ag\ ,"Miami, FL"
Tue May 07 09:56:25 +0000 2019,"I just found the draft folder!!'""","Lake Mary, FL"
Tue May 07 09:56:59 +0000 2019,Thank you God for another 24 \,"Lakeland, FL"
Tue May 07 09:56:50 +0000 2019," Me'""","Longwood, FL"
Tue May 07 09:56:50 +0000 2019,#newlife @ condo in Lake Placid ,"Florida, USA"
Tue May 07 09:56:50 +0000 2019,"I miss being able to sleep through the night. This pain is taking over my life, and I\ defeated af. MRI is tomorro\ ","Alafaya, FL"
Tue May 07 09:56:49 +0000 2019,"     Of course!'""","Spring Hill, FL"
