Date,Tweet,Country
Sat May 25 17:52:59 +0000 2019,The Historic Lighthouse and LightKeeper\ Cottage are open for 10a and 1p tours during Memorial Day weekend \ ,"Key Biscayne, FL"
Sat May 25 17:52:59 +0000 2019,"N%*** LIE BAD'""","Pompano Beach, FL"
Sat May 25 17:52:59 +0000 2019,Just posted a photo @ North Collier Regional Park - Soccer Fields ,"Florida, USA"
Sat May 25 17:52:59 +0000 2019,"Aladdin was perfect tbqh'""","Orange Park, FL"
Sat May 25 17:52:58 +0000 2019,"Actually, not THAT surprising... #PutinsGOP #TrumpRussiaConspiracy #TrumpIsPutinsPuppet ","Fountainebleau, FL"
Sat May 25 17:52:57 +0000 2019,It\ 102 degrees in Jacksonville right now?? ,"Florida, USA"
Sat May 25 17:52:57 +0000 2019,,"Parkland, FL"
Sat May 25 17:52:57 +0000 2019,"my diet currently consists of mac and cheese. pls send food'""","Florida, USA"
Sat May 25 17:52:55 +0000 2019, Make my day. Follow? :)\,"Florida, USA"
Sat May 25 17:52:55 +0000 2019," Low cost at home Depot. Preferably built'""","Treasure Island, FL"
Sat May 25 17:52:55 +0000 2019," Yeah, I\ planning on ordering it through Bleacher Report. Are you?'""","Celebration, FL"
Sat May 25 17:52:55 +0000 2019, \,"North Miami Beach, FL"
Sat May 25 17:52:54 +0000 2019,"  \ I only have a box turtle shell and a raccoon skull now, but if I happen upon others I shall consider'""","Florida, USA"
Sat May 25 17:52:53 +0000 2019,"I\'m at St. Augustine Distillery in St Augustine, FL ","St Augustine, FL"
Sat May 25 17:52:52 +0000 2019,I\ so happy with the shots from the photo and video shoot I produced last month. ,"Miami, FL"
Sat May 25 17:52:52 +0000 2019,"En Miami viven en el 3675, funda de malla removible para guardar las semillas del lim\ \ ","Coral Gables, FL"
Sat May 25 17:52:49 +0000 2019," I\ finna scam you'""","Tallahassee, FL"
Sat May 25 17:52:48 +0000 2019,Royce shoulda kicked this clown in the neck for even attempting to put this bullsht on wax let alone on his song ,"Princeton, FL"
Sat May 25 17:52:48 +0000 2019,$johntaylxr ,"Florida, USA"
Sat May 25 17:52:47 +0000 2019," That\'s where you come in""'","Fort Lauderdale, FL"
Sat May 25 17:52:45 +0000 2019,"  #KACtheHack , lather, rinse, spit, repeat. #ImpeachTrumpNow'""","Florida, USA"
Sat May 25 17:52:45 +0000 2019,    \,"Pembroke Pines, FL"
Sat May 25 17:52:45 +0000 2019," Bol \ dm me'""","Lauderhill, FL"
Sat May 25 17:52:44 +0000 2019,"Goin down tonight. Bad babies, great music, strong\ drinks, and the cleanest club in the bay. Come vibe out with ya\ ","Palm Harbor, FL"
Sat May 25 17:52:43 +0000 2019,"I\ making music that has my Mom hittin\ me up like, \ you okay?\ So I know it\ too real \ #NoTrust'""","Florida, USA"
Sat May 25 17:52:42 +0000 2019, \,"Miami Beach, FL"
Sat May 25 17:52:39 +0000 2019,Flower and Garden festival is almost over but there\ still time to get some Fancy EARS \ will miss all be\ ,"Florida, USA"
Sat May 25 17:52:38 +0000 2019,#TONIGHT #LiveMusic at thebluenotetampa feat. #Skunks #BeautifulSkunks from floridaskunkrescue \\nWe love to forget t\ ,"Tampa, FL"
Sat May 25 17:52:38 +0000 2019,Cool sand art here click on  IG for all the photos #iLoveFOLA #FortLauderdale #GABP \\ni\ \ from\ ,"Fort Lauderdale, FL"
Sat May 25 17:52:36 +0000 2019,"  If it\'s the same brisket sandwich as before, it\'s awesome.""'","Winter Garden, FL"
Sat May 25 17:52:36 +0000 2019," Facts my guy!'""","Florida, USA"
Sat May 25 17:52:35 +0000 2019," I got an acorn squash?'""","Orlando, FL"
Sat May 25 17:52:34 +0000 2019," #JoeBiden #MayorPete #AmyKlobuchar'""","Ocoee, FL"
Sat May 25 17:52:31 +0000 2019,Too think a was gutted about missing riverside\ ,"Florida, USA"
Sat May 25 17:52:30 +0000 2019,"Remember when we all was drinking nuvo'""","Ensley, FL"
Sat May 25 17:52:28 +0000 2019,"Mid 3: Tampa gets two runs on two hits and an error to tie the ball game up.\\n\\nDSU 2 UT 2'""","Tampa, FL"
Sat May 25 17:52:26 +0000 2019,"Two first-graders up way past their bedtime, kicking butt at the #MagicKingdom. ","Florida, USA"
Sat May 25 17:52:25 +0000 2019,"No leases for the Civic! \ (@ AutoNation Honda Sanford -  in Sanford, FL w/  ","Sanford, FL"
Sat May 25 17:52:25 +0000 2019,"Just a dumbass picture of me in a pool \ @ Fort Lauderdale, Florida ","Fort Lauderdale, FL"
Sat May 25 17:52:24 +0000 2019," I\'m telling you !! It\'s not going  bag !!""'","Stuart, FL"
Sat May 25 17:52:23 +0000 2019,#NewProfilePic \ ,"Panama City Beach, FL"
Sat May 25 17:52:23 +0000 2019,#lounging #pool #relaxing @ Disney\'s Contemporary Resort ,"Florida, USA"
Sat May 25 17:52:22 +0000 2019,"Every time I see someone with their cash app on their bio, I request $20 and see if they\ accidentally press it \","Oak Ridge, FL"
Sat May 25 17:52:22 +0000 2019,"Interested in a job in #Miami, FL? This could be a great fit. Click the link in our bio to apply: Assistant Control\ ","Miami, FL"
Sat May 25 17:52:20 +0000 2019," #Fakebook'""","Coral Gables, FL"
Sat May 25 17:52:19 +0000 2019, 91. Literally the goat build. He get almost all shooting badges gold. And all mid range is HOF. Off the\ ,"Orlando, FL"
Sat May 25 17:52:19 +0000 2019,Okay! Please tag a friend that can help me figure out what these little guys are!? They have no skeletal structure.\ ,"Tierra Verde, FL"
Sat May 25 17:52:18 +0000 2019,"lol I fell in love with Testimony by Kodak all of a sudden \ got to listen to it everyday'""","Florida, USA"
Sat May 25 17:52:15 +0000 2019," # Haber ....'""","Bal Harbour, FL"
Sat May 25 17:52:12 +0000 2019," i\ heard of that! how far is it from tampa? far??'""","Gandy, FL"
Sat May 25 17:52:12 +0000 2019,Try and try until you succeed \ ,"Tallahassee, FL"
Sat May 25 17:52:11 +0000 2019,you already know whats up #KNJMERCH ,"Florida, USA"
Sat May 25 17:52:08 +0000 2019,Enjoying this Saturday babe on the grill .. while I sip \ ,"Florida, USA"
Sat May 25 17:52:06 +0000 2019, CNN REPORTERS. ,"Largo, FL"
Sat May 25 17:52:05 +0000 2019," A tu ex no le gusta esto Jajajajajaja'""","Miami, FL"
Sat May 25 17:52:03 +0000 2019,All mental young CEO! Either you\ a wolf or sheep. ,"Gateway, FL"
Sat May 25 17:52:03 +0000 2019,"I\ almost lali skin color\ I\ jus a shade away bih'""","Sunrise, FL"
Sat May 25 17:52:02 +0000 2019,Single until further notice & ready to act up all weekend \,"Lakeland, FL"
Sat May 25 17:52:02 +0000 2019,  Lmao You Uncle Ice \,"Florida, USA"
Sat May 25 17:52:01 +0000 2019,In 30 years don\ you want to say \ was the best decision I ever made\,"Florida, USA"
Sat May 25 17:52:00 +0000 2019, I wonder if they have an orange jumpsuit that will fit your tall lanky ass. Hmm. If the boys on East wing ha\ ,"Land O' Lakes, FL"
Sat May 25 17:52:00 +0000 2019,  \,"Hollywood, FL"
Sat May 25 17:52:00 +0000 2019,"  I didn\ think they\ fly with a broken toilet tbh what if someone needs!?!?'""","Lake Butler, FL"
Sat May 25 17:51:58 +0000 2019,"Goodbye black, hello color \ @ The Confidante ","Miami Beach, FL"
Sat May 25 17:51:56 +0000 2019,This horrible all around \ make me think somebody got paid off but go gators!! ,"Tallahassee, FL"
Sat May 25 17:51:56 +0000 2019, WHAT on EARTH is this TRAITOR doing here?? ,"Palm Beach Gardens, FL"
Sat May 25 17:51:55 +0000 2019,"you feel like heaven to me'""","Coral Springs, FL"
Sat May 25 17:51:54 +0000 2019," It\ actually the best part. Because it doesn\ hurt at all.'""","Orlando, FL"
Sat May 25 17:51:53 +0000 2019,"The amount of single moms out here crazy...might come home with a family'""","Florida, USA"
Sat May 25 17:51:53 +0000 2019,"Mark, getting a little warm in the kitchen?? ","Florida, USA"
Sat May 25 17:51:53 +0000 2019,  I wonder if they have an orange jumpsuit that will fit your tall lanky ass. Hmm. If the boys on\ ,"Land O' Lakes, FL"
Sat May 25 17:51:52 +0000 2019," what happens when I shoot 7/10'""","Alafaya, FL"
Sat May 25 17:51:51 +0000 2019," Thanks so much!'""","Aventura, FL"
