Date,Tweet,Country
Mon May 06 23:59:59 +0000 2019,Waited 2 hours for the pilots to show up and then we pushed back and the toe bar broke. Currently being inspected t\ ,"Miami, FL"
Mon May 06 23:59:58 +0000 2019,"Who is grinding at Fortnite this week for qualifiers this weekend looking for an org? Tag them.'""","Delray Beach, FL"
Mon May 06 23:59:57 +0000 2019,"'""In one study of patients with insulin resistance, researchers found that giving around 6,000 milligrams of sodium\ ","Miami, FL"
Mon May 06 23:59:56 +0000 2019,"He\'s a frog who looks for the #RainbowConnection, #KermitTheFrog!  #RAW ","Tampa, FL"
Mon May 06 23:59:56 +0000 2019," Not sure, but Rod Steiger hasn\'t looked this good in years.""'","Sarasota, FL"
Mon May 06 23:59:56 +0000 2019," The more rural you were, the more life-changing it was. A bit like Columbia House.'""","Tamiami, FL"
Mon May 06 23:59:56 +0000 2019,Friends and family Window Tinting sale call for a free estimate tunegarage1 305-7108771 @ Tune Garage & Window Tint\ ,"Opa-Locka, FL"
Mon May 06 23:59:55 +0000 2019,#MetGala I\'m hear for this ,"Hollywood, FL"
Mon May 06 23:59:55 +0000 2019,"Donald Trump might be a cuckoo-bird but at the very minimum, he\'s not opaque/ fake about what he\'s doing. Everyone\ ","Miami, FL"
Mon May 06 23:59:54 +0000 2019,This might be the most important thing you listen to all day. If something is listed as Bogo at  can you pu\ ,"Boca Raton, FL"
Mon May 06 23:59:54 +0000 2019,Nek game strong tho.... ,"Hialeah, FL"
Mon May 06 23:59:54 +0000 2019,Bitch been working out them legs on hiatus \ ,"West Palm Beach, FL"
Mon May 06 23:59:53 +0000 2019, \,"Miami, FL"
Mon May 06 23:59:53 +0000 2019,I can\ stop \ Keep them coming  ,"Orlando, FL"
Mon May 06 23:59:53 +0000 2019,"Eastern Time Zone Blah!'""","Florida, USA"
Mon May 06 23:59:53 +0000 2019,We love hosting this event!! ,"Orlando, FL"
Mon May 06 23:59:52 +0000 2019,"Jeremy Scott makes me cringe.  He literally screams meth head pedofile'""","Miami, FL"
Mon May 06 23:59:52 +0000 2019, If the plane HAD a simple GPS locator...and we know it DID...\\nIT SHOULD have correlated forward speed and\ ,"Thonotosassa, FL"
Mon May 06 23:59:51 +0000 2019,"Boy Kyrie out there chuckin'""","DeLand, FL"
Mon May 06 23:59:50 +0000 2019,"Aprende a opinar, sin criticar.'""","Princeton, FL"
Mon May 06 23:59:50 +0000 2019, Do you think Nadler has the right stuff? So far hes given him deadlines.. And knows the WH+DOJ& half Cong\ ,"Wellington, FL"
Mon May 06 23:59:50 +0000 2019,"I can\ believe ted bundy got away with murder for so long like just WOW'""","The Acreage, FL"
Mon May 06 23:59:50 +0000 2019,A true queen ,"Gainesville, FL"
Mon May 06 23:59:49 +0000 2019," Nite nite Julie! Thanks. Sweet dreams and an awesome tomorrow!'""","Clermont, FL"
Mon May 06 23:59:44 +0000 2019," #TommyPhamSlam\\nFirst slam of the season..Amazing to see it live!'""","St Petersburg, FL"
Mon May 06 23:59:44 +0000 2019," Entonces que los Rusos hagan maletas y salga YA de #Venezuela'""","The Hammocks, FL"
Mon May 06 23:59:43 +0000 2019,Thank you everyone who came out and celebrated #CincodeMayo with us! Another amazing fiesta to add to the books! Se\ ,"Deerfield Beach, FL"
Mon May 06 23:59:42 +0000 2019,Rex Grossman and it\ not even close \ ,"Palm Beach Gardens, FL"
Mon May 06 23:59:40 +0000 2019,"Live jazz makes even a tired corporate event enjoyable. Music is so who I am. (@ Catering Warehouse in Orlando, FL) ","Orlando, FL"
Mon May 06 23:59:39 +0000 2019," Li pap f\ ny\ sil pedi'""","East Lake-Orient Park, FL"
Mon May 06 23:59:38 +0000 2019, I owe my early cinema education to Blockbuster and Hollywood video. Name any director off the top of y\ ,"Tamiami, FL"
Mon May 06 23:59:34 +0000 2019,Last Race Ever at Sarasota Kennel Club 5/4/2019 (Race 16). ,"Hallandale Beach, FL"
Mon May 06 23:59:34 +0000 2019,"T2: Nothing for  as  leads 1-0'""","Apopka, FL"
Mon May 06 23:59:33 +0000 2019," na im not really into animated things'""","Biscayne Park, FL"
Mon May 06 23:59:30 +0000 2019,  All jokes aside i dont defend his actions from elementary school. I dont live in th\ ,"Rubonia, FL"
Mon May 06 23:59:30 +0000 2019,Ghost ride the whip ,"Tampa, FL"
Mon May 06 23:59:28 +0000 2019,"I\'m at Westin Lobby Lounge in Fort Lauderdale, FL ","Fort Lauderdale, FL"
