Date,Tweet,Country
Mon May 20 10:19:50 +0000 2019," You are trying to correct the RIGHT spelling with bad. Right \ wrong \ YOU FAILED'""","Largo, FL"
Mon May 20 10:19:47 +0000 2019,"' I wouldn\\\'t call it an ""illness"" however, It\\\'s clearly a mental ""disorder""...\''","West Palm Beach, FL"
Mon May 20 10:19:34 +0000 2019,  Claro que va por ah\ Busca un aumento porque cobra la mitad que Neymar. Ahora llenar\ p\ ,"Pembroke Pines, FL"
Mon May 20 10:19:28 +0000 2019,  joe  THIS LONGTIME MJOE FAN IS FINDING U DOING WHAT U DID IN 2016-FAUNING OVER TRUMP&N\ ,"Kendall, FL"
Mon May 20 10:19:25 +0000 2019,"Fuck you'""","Pine Hills, FL"
Mon May 20 10:19:25 +0000 2019,"They treat me different I guess it\ changed now\\nWhen I\ in town it ain\ the same now'""","Florida, USA"
Mon May 20 10:19:21 +0000 2019, \,"Lake Worth, FL"
Mon May 20 10:19:19 +0000 2019,Self-control is driving past Dunkin\ & not stopping even when you\ in dire need of caffeine \,"Apopka, FL"
Mon May 20 10:19:00 +0000 2019,Watching the sunrise over happy lil farms makes this tragically long and early commute always worth it \,"Florida, USA"
Mon May 20 10:18:57 +0000 2019,"Be quiet world, I still have 3 episodes of  #GoT to catch up on \","Miami, FL"
Mon May 20 10:18:56 +0000 2019,"  I can do better im willing to go on a date and see if she can convince me tho'""","West Palm Beach, FL"
Mon May 20 10:18:55 +0000 2019,"I need to go to vs to get me some more sets'""","Dania Beach, FL"
Mon May 20 10:18:48 +0000 2019,My goal next year with my bestie Vanessa and my Daughter. Also other armys in my town. Lol i know a few ,"Miami, FL"
Mon May 20 10:18:48 +0000 2019,Manhunt for man suspected of shooting several Auburn police officers\\n,"Tampa, FL"
Mon May 20 10:18:44 +0000 2019," Una calamidad tras otra que lamentable'""","Doral, FL"
Mon May 20 10:18:42 +0000 2019,"  THAT exciting???'""","Pembroke Pines, FL"
Mon May 20 10:18:39 +0000 2019, So y\'all didn\'t see her spinning that spear like that girl used to beat her ass with? Or how she crep\ ,"Florida, USA"
Mon May 20 10:18:37 +0000 2019,"  We must.'""","Southside, FL"
Mon May 20 10:18:11 +0000 2019,73 now at 6:19 am ,"Cocoa, FL"
Mon May 20 10:18:10 +0000 2019," Looks Great for a Photo taken Over 50 years Ago !'""","Florida, USA"
Mon May 20 10:18:09 +0000 2019,"    Lol so true !!'""","South Sarasota, FL"
Mon May 20 10:17:52 +0000 2019," Jajajajajaja totalmente'""","Pembroke Pines, FL"
Mon May 20 10:17:47 +0000 2019,"Apres soufrans se delivrans'""","Dania Beach, FL"
Mon May 20 10:17:44 +0000 2019,I\'m this old and still don\'t know how to play this fuggery ,"Orlando, FL"
Mon May 20 10:17:34 +0000 2019,Tell them ,"South Apopka, FL"
Mon May 20 10:17:24 +0000 2019,"  Spoiler alert.'""","North Port, FL"
Mon May 20 10:17:21 +0000 2019,"  Still enjoying the moment, so he spoke in present tense about a past event.  Athens Rocks!  \","Florida, USA"
Mon May 20 10:17:19 +0000 2019,Yooooo lol.    \ ,"Florida, USA"
Mon May 20 10:17:15 +0000 2019,Oh okay yeah sure ! Like we don\ know that\ Groot ,"Dania Beach, FL"
Mon May 20 10:16:57 +0000 2019,Good morning \ ,"Wellington, FL"
Mon May 20 10:16:51 +0000 2019,Being in a hotel room w my sons toy cars everywhere makes me feel good \,"Doral, FL"
Mon May 20 10:20:38 +0000 2019, It is a balance we have to strike ... it is really hard to focus on positive relationship when you are \ ,"Auburndale, FL"
Mon May 20 10:20:35 +0000 2019," Left the paths to spin off shows'""","West Palm Beach, FL"
Mon May 20 10:20:31 +0000 2019,They say a cruise high will last up to 6 months. Good thing I only have 67 days till I renew my \ High\ but f\ ,"Palm Springs, FL"
Mon May 20 10:20:27 +0000 2019," Such a great story'""","Boynton Beach, FL"
Mon May 20 10:20:26 +0000 2019,"Yooo. EVERYBODY got a fucking OnlyFans. That money about to start spreading thin.'""","Plantation, FL"
Mon May 20 10:20:14 +0000 2019, Tambi\ tambi\,"Pembroke Pines, FL"
Mon May 20 10:20:03 +0000 2019,"#Monday morning rise and grind! On my way to  for their annual Hall of Fame, reppijg  I\'ll be meetin\ ","Miami, FL"
Mon May 20 10:20:01 +0000 2019,  SI!!! Y la m\,"Pembroke Pines, FL"
Mon May 20 10:35:03 +0000 2019,"Community #Poll, RE-TWEET #TheTruthCommunity #truthers #truth\\n\\n...are most people unaware of how dangerous the worl\ ","Florida, USA"
Mon May 20 10:35:03 +0000 2019,Except for how disappointing the entire final season was. #got ,"Dania Beach, FL"
Mon May 20 10:35:01 +0000 2019,Whewwwww mane \ ,"Gibsonton, FL"
Mon May 20 10:34:58 +0000 2019,"  TAKE A GUESS GIRL!!'""","Florida, USA"
Mon May 20 10:34:53 +0000 2019,Monorail Gold. \ \ \ #Monorail #MonorailGold #Magickingdom #MK #waltdisneyworld #wdw\ ,"Florida, USA"
Mon May 20 10:34:41 +0000 2019," thank you for your honesty, courage, thoughtfullness and willingness to bear the heat. A nrave and just MAN'""","Lauderhill, FL"
Mon May 20 10:34:17 +0000 2019,I\ content with the #GOTFinale Jon never wanted a crown. Sansa did. Arya wanted to wander like Nymeria. Bran can l\ ,"Florida, USA"
Mon May 20 10:34:12 +0000 2019,"Self flaw: I have to do better at prioritizing my money.'""","Florida, USA"
Mon May 20 10:34:09 +0000 2019,"morning... bread,,,..,, get;;.... ","Fleming Island, FL"
Mon May 20 10:34:08 +0000 2019, \ \ \ \ \ \ \,"Pinellas Park, FL"
Mon May 20 10:33:57 +0000 2019,Amen! ,"Opa-Locka, FL"
Mon May 20 10:33:41 +0000 2019," Ahh. Arya saved the world .... decent why to your question.'""","Port Orange, FL"
Mon May 20 10:35:20 +0000 2019,"I said I only wanted to go out Sunday night. I lied lol I\ lit already'""","Lake Buena Vista, FL"
Mon May 20 10:35:18 +0000 2019,Countdown to Graduation Continues and TOMORROW is the BIG day!!!!! \\n.\\nA few more pictures from Sydney\ Senior Pics\ ,"Wellington, FL"
Mon May 20 10:35:17 +0000 2019,FORTNITE OUT THIS FRIDAY \\nWHO READY ?? \ OR \  #fortnitechallenge #trillervids  ,"Florida, USA"
Mon May 20 10:35:15 +0000 2019,"Good morning. This is 4-day week for me, so hopefully it flies by.'""","Myrtle Grove, FL"
Mon May 20 10:35:11 +0000 2019,IMPEACH TRUMP NOW ,"Kendall, FL"
Mon May 20 10:35:11 +0000 2019, If a woman is raped of any age then it\'s her rights to get an abortion no one should bare the child of a preda\ ,"Florida, USA"
Mon May 20 10:35:10 +0000 2019,The shit that makes me wanna curse. EXO come collect your stans they outta pocket ,"Miami, FL"
Mon May 20 10:35:07 +0000 2019,"  May feels like the shortest month, maybe August. (Both beat December for me.). For me i\ ","Florida, USA"
Mon May 20 10:35:07 +0000 2019,#homage #audreyhepburn #breakfastattiffanys #curatedby  #artangels \ - #TiffanyBlue 2\ by moebiu\ ,"Miami Beach, FL"
Mon May 20 10:35:06 +0000 2019,"  Not as much as Bernie\'s.""'","Florida, USA"
Mon May 20 10:35:39 +0000 2019,"Nobody else do me like that'""","Pembroke Pines, FL"
Mon May 20 10:35:37 +0000 2019,Latest progress on Honolulu\ construction of over 20 miles of elevated rail ,"Golden Glades, FL"
Mon May 20 10:35:34 +0000 2019,"  He lost it at the battle for Winterfell, but I hear you. Ideally, dogs should have two ears for optimal scratches.'""","Florida, USA"
Mon May 20 10:35:30 +0000 2019,Lauren ass be scaring me when she drive \,"Indian River Estates, FL"
Mon May 20 10:35:30 +0000 2019,"When it rains, it pours.'""","Florida, USA"
Mon May 20 10:35:28 +0000 2019,When Bran saw Jon was being held prisoner after killing Dany ,"Meadow Woods, FL"
Mon May 20 10:50:12 +0000 2019," Me either.  And hubby has watched off and on.  He loved the books.  Too bloody for me.'""","Florida, USA"
Mon May 20 10:50:11 +0000 2019,Caught but covered up? ,"Kendall, FL"
Mon May 20 10:50:09 +0000 2019,"Came in 1st in my heat 7th out of 37 overall!  classic 2019!  Thank you to all my coaches,\ ","Hobe Sound, FL"
