Date,Tweet,Country
Fri May 03 23:59:59 +0000 2019, \,"Westview, FL"
Fri May 03 23:59:56 +0000 2019,9th Grade D2 Boys - Pool B - Orlando Bulls B D3 def. TB 21 Hoops 28-24 #basketball ,"Pine Hills, FL"
Fri May 03 23:59:56 +0000 2019,A day early...#MayThe4thBeWithYou ,"Vero Beach, FL"
Fri May 03 23:59:49 +0000 2019,The Starbucks inside of Hollywood Studios makes the whipped cream into a shape of a Mickey...it\ the little things that make it magical \,"Florida, USA"
Fri May 03 23:59:48 +0000 2019,My circle was very small this semester\,"South Daytona, FL"
Fri May 03 23:59:47 +0000 2019,"  This is why it should be a dark match.'""","Florida, USA"
Fri May 03 23:59:43 +0000 2019," !!!!! i always take my glasses of so i can never see in the hulk queue but that\'s something to watch out for next time""'","Orlando, FL"
Fri May 03 23:59:43 +0000 2019," Gee, seeing as tRump\'s campaign manager, who is now a felon, was working for Ukraine??? I mean...""'","Atlantic Beach, FL"
Fri May 03 23:59:42 +0000 2019," If I know #TheSecks is happening afterwards, I have to make sure everything is where it needs to be.'""","Florida, USA"
Fri May 03 23:59:42 +0000 2019, Right here \,"Medley, FL"
Fri May 03 23:59:40 +0000 2019,"I slide back to the hood when I need to count my blessings'""","Davie, FL"
Fri May 03 23:59:37 +0000 2019,"   I\'ll peep that""'","Tampa, FL"
Fri May 03 23:59:32 +0000 2019,  #MAGA ,"St Petersburg, FL"
Fri May 03 23:59:30 +0000 2019,#quote #letterpress ,"Tallahassee, FL"
Fri May 03 23:59:29 +0000 2019,Going thru my archive rn I\ been sitting on a lot of material I think it\ time to finish putting this album toge\ ,"Pine Hills, FL"
Fri May 03 23:59:27 +0000 2019,"    Bring that putting stroke , to the golf scramble tomorrow\ ","Bradenton, FL"
Fri May 03 23:59:27 +0000 2019,Niggas really sleeping on dat nigga  music \,"Florida, USA"
Fri May 03 23:59:24 +0000 2019,Team Russia is the TBL of worlds ,"Carrollwood, FL"
Fri May 03 23:59:23 +0000 2019,  I knew I was in good company \ ,"Elfers, FL"
Fri May 03 23:59:22 +0000 2019," I agree, just get him out and let\ move on. Orrrr actually hit him if you\ gonna throw at him'""","Altamonte Springs, FL"
Fri May 03 23:59:21 +0000 2019,Eleanor after the splash pad ,"Florida, USA"
Fri May 03 23:59:16 +0000 2019,"'Career tip for landing jobs like ""Catering Coordinator"" in Vero Beach, FL. Go on informational interviews. The best\ ","Vero Beach, FL"
Fri May 03 23:59:16 +0000 2019," Yes!!!! Thank you! You are such a beautiful, strong woman!'""","Palm Beach Gardens, FL"
Fri May 03 23:59:14 +0000 2019,Congratulations to our new client! \ the #Switch to the fastest and most reliable network\ Bradenton\ ,"Doral, FL"
Fri May 03 23:59:14 +0000 2019,At a playoff hockey game in Orlando....yes we have Ice here!!!! #SOLARBEARS #HEEL @ Amway Center ,"Orlando, FL"
Fri May 03 23:59:13 +0000 2019,"I know I joke about the #curseofZev, but this one was fucking scary. A fire inside the cabin on the plane. Of cours\ ","Florida, USA"
Fri May 03 23:59:12 +0000 2019,I keep listening to it \ i\ sorry ,"Tallahassee, FL"
Fri May 03 23:59:11 +0000 2019,Oh hell nahh \ ,"Tampa, FL"
Fri May 03 23:59:09 +0000 2019,What having a roommate in grad school has taught me is that I\ only living with someone else again if I\ a.) marr\ ,"Tallahassee, FL"
Fri May 03 23:59:09 +0000 2019," Lol yep, graduated and all my friends were in town, good vibes'""","Orlando, FL"
Fri May 03 23:59:09 +0000 2019,"Just motivating not bragging.'""","North Miami Beach, FL"
Fri May 03 23:59:08 +0000 2019," you can do it!'""","Miramar, FL"
Fri May 03 23:59:05 +0000 2019," Yeah, it\ been off and on lately. The weekend doesn\ look much better.'""","Miami Beach, FL"
Fri May 03 23:59:05 +0000 2019," That\ so disrespectful\ ur truly crazy'""","Florida, USA"
Fri May 03 23:59:04 +0000 2019," Got them all'""","Florida, USA"
