Date,Tweet,Country
Fri May 24 00:15:26 +0000 2019, Exactly so make it make some sense \,"Tallahassee, FL"
Fri May 24 00:15:25 +0000 2019," Lol tell me something na !'""","Florida, USA"
Fri May 24 00:15:25 +0000 2019,"I didn\ run my best... I didnt qualify for nationals. But this season meant a lot to me, I beat all Odds, I overca\ ","Florida, USA"
Fri May 24 00:15:23 +0000 2019,Meyer finishes in 7th in the first heat. \\n\\n2:07.87 is official time. \\n\\n#BlueHens ,"Florida, USA"
Fri May 24 00:15:21 +0000 2019,"   NO WAY DO NOT GIVE UP LIBERATORE'""","Florida, USA"
Fri May 24 00:15:19 +0000 2019,With all due respect... This bitch and everyone who allowed this is BUGGED. ,"Florida, USA"
Fri May 24 00:15:17 +0000 2019,"  #NoBernie!'""","The Hammocks, FL"
Fri May 24 00:15:17 +0000 2019, #RenewLuciferForSeason5 #RealDateForLuciferAndChloe \\n#Lucifer #LuciferSeason4 #LuciferSeason5\ ,"Clearwater, FL"
Fri May 24 00:15:17 +0000 2019,"Never let these niggas see you sweat.'""","Tallahassee, FL"
Fri May 24 00:15:15 +0000 2019,this suit is clean ,"Florida, USA"
Fri May 24 00:15:14 +0000 2019,"Strolling around Boca. #boca #bocaraton #southflorida #sun @ Boca Raton, Florida ","Boca Raton, FL"
Fri May 24 00:15:13 +0000 2019,Guess who I learned today has a hot new single out called \ London?\ Not just hot. On fire! \ \ ,"Fort Lauderdale, FL"
Fri May 24 00:15:11 +0000 2019,     \,"Keystone, FL"
Fri May 24 00:15:09 +0000 2019,  Lmfaooo \,"Winter Park, FL"
Fri May 24 00:15:06 +0000 2019,"Not only the best, it\ the #1 skincare product in America and I\ proud to be part of a great team!\ ","Boynton Beach, FL"
Fri May 24 00:15:05 +0000 2019, patron saint doing things right    ,"Miami, FL"
Fri May 24 00:15:05 +0000 2019, You my ninja homie! I had a blast head banging and every set we went to was lit i appreciate your friendship. \,"Florida, USA"
Fri May 24 00:15:04 +0000 2019,Only 12 minutes into Blackfish and idk if I can watch the entire documentary \,"South Miami Heights, FL"
Fri May 24 00:15:02 +0000 2019,Hey I\ not really good at promoting things or being social but this looks good maybe give it some love and attenti\ ,"Williamsburg, FL"
Fri May 24 00:15:00 +0000 2019," Wait for it to hit Netflix, watch it and decide.  I\'m a cheapskate.""'","Florida, USA"
Fri May 24 00:14:59 +0000 2019,New moneybagg tonight \,"Ferry Pass, FL"
Fri May 24 00:14:58 +0000 2019,Honeyyy.. that fish hit the spot \,"Florida, USA"
Fri May 24 00:14:57 +0000 2019,"I\ mad it took me this long to get back into Attack on Titan'""","Florida, USA"
Fri May 24 00:14:55 +0000 2019,Check out this amazing #coloringbook full of #birds and #funfacts ! Complete bLwith a HUGE SHOUTOUT in the back \ ,"Longwood, FL"
Fri May 24 00:14:53 +0000 2019,"These fucking walls must be talking cause man I can hear them'""","Country Club, FL"
