Date,Tweet,Country
Sun May 12 17:05:59 +0000 2019,"  Not only is Eddie a traitor, he\'s probably a racist, or is totally cool with racism.\\nEd\ ","Lakeland, FL"
Sun May 12 17:05:58 +0000 2019,"  And last one before joining  in the summer'""","Naples, FL"
Sun May 12 17:05:55 +0000 2019,,"Viera West, FL"
Sun May 12 17:05:54 +0000 2019,"'Nervous to apply for a job like ""Passenger Service Agent Panama City Beach $10.00"" at Delta Global Services? Apply\ ","Panama City Beach, FL"
Sun May 12 17:05:53 +0000 2019,"Christians really hate political correctness shsgsvsgsh just say you\ homophonic racist and misogynistic and go'""","Doral, FL"
Sun May 12 17:05:52 +0000 2019,"Shout out to Tippi and  On a show I co-produced for  (Indie Cinema Showcase!), we had t\ ","Williamsburg, FL"
Sun May 12 17:05:51 +0000 2019, Thanks babe \,"Miami Beach, FL"
Sun May 12 17:05:51 +0000 2019,Happy Mother\ Day to all our friends. #plastercarousel #happymothersday #mom #mother #mothersday #parkland\ ,"Coral Springs, FL"
Sun May 12 17:05:51 +0000 2019,,"Deerfield Beach, FL"
Sun May 12 17:05:50 +0000 2019,GREAT Blog!! This woman is going to write a novel someday!!\ ,"Deerfield Beach, FL"
Sun May 12 17:05:49 +0000 2019, The board came to a decisive agreement and a good one that Seminole County is a gun-free zone and that\ ,"Oviedo, FL"
Sun May 12 17:05:48 +0000 2019,Another beautiful day at the Trop with a bunch of Yankees wagons #RaysUp ,"St Petersburg, FL"
Sun May 12 17:05:47 +0000 2019, Thanks boo \,"Florida, USA"
Sun May 12 17:05:41 +0000 2019," its an understated problem as it is undermining the very purpose these competitions exist.'""","University, FL"
Sun May 12 17:05:40 +0000 2019,   \,"Miami Beach, FL"
Sun May 12 17:05:38 +0000 2019,"Happy Mother\ Day to to the beautiful mothers and my children\ mother\ \ moms'""","St Cloud, FL"
Sun May 12 17:05:37 +0000 2019,stop sending my pictures to my dm & jus comment \,"Florida, USA"
Sun May 12 17:05:37 +0000 2019,"Can you recommend anyone for this job in #FortLauderdale, FL?  #Labor'""","Fort Lauderdale, FL"
Sun May 12 17:05:36 +0000 2019," People who CHOOSE to purchase products made in China can pay it.  There are plenty of other options.'""","Florida, USA"
Sun May 12 17:05:35 +0000 2019,Happy Mother\ Day to all the amazing moms that truly make Durant a special place! Thank you!#CougarPride ,"Plant City, FL"
Sun May 12 17:05:34 +0000 2019,Happy Mother\ Day to all the hardworking mothers in Home Depot!! ,"Florida, USA"
Sun May 12 17:05:29 +0000 2019,"Join me and start your day with Morning Brew, the email covering the latest news from Wall St. to Silicon Valley.\ ","Florida, USA"
Sun May 12 17:05:29 +0000 2019,"Happy Mother\ Day to all the great Mamas out there nurturing, educating, sacrificing, & loving their babies hard. ","Tampa, FL"
Sun May 12 17:05:29 +0000 2019,#HappyMothersDay! What do you like to order when dining at  ,"Winter Park, FL"
Sun May 12 17:05:28 +0000 2019,  She might make it on all their podcasts as a meme but doubtfully in person. None of th\ ,"Florida, USA"
Sun May 12 17:05:27 +0000 2019,"On behalf of the Fort Myers Miracle, we want to wish all of our Miracle Moms and all mother\ a very Happy Mother\ ","St Petersburg, FL"
Sun May 12 17:05:27 +0000 2019,"'El New York Times sostiene que ""la miseria econ\ de Argentina podr\ traer de vuelta el populismo al pa\ ","Miami Beach, FL"
Sun May 12 17:05:25 +0000 2019,"Envision Physician Services is hiring in #Plantation, FL! Click the link in our bio to apply: Anesthesiology - Anes\ ","Plantation, FL"
Sun May 12 17:05:20 +0000 2019,"Still one of my favorite settings of Psalm 23 for this day, Good Shepherd Sunday\ Green, from 1982:\\n","Fleming Island, FL"
Sun May 12 17:05:19 +0000 2019,Best kicker/ punter in Florida!!! Good enough to be a DB very athletic \ ,"University, FL"
Sun May 12 17:05:17 +0000 2019,"  Chyba kurwa z klechami-pedofilami.'""","West Palm Beach, FL"
Sun May 12 17:05:16 +0000 2019,"'Don\\\'t submit then quit. Apply for jobs like ""Teller - 20 hours / Hunt Club in Apopka"" at Wells Fargo, then look for\ ","Apopka, FL"
Sun May 12 17:05:15 +0000 2019, Your mother did a great job building character in little Bill. Kudos to Ms. Mitchell for a job weel do\ ,"Cooper City, FL"
Sun May 12 17:05:15 +0000 2019,"I started this year with nothing but hate in my heart. \\n\\nIt\ still there but now I have more money. \\n\\nLet\ combine the two.'""","Orange City, FL"
Sun May 12 17:05:12 +0000 2019,i just want my bae\,"Miami Beach, FL"
Sun May 12 17:05:12 +0000 2019,"     Early Mother\ Day gift!  Geaux Tigers'""","Winter Park, FL"
Sun May 12 17:05:08 +0000 2019,   Why thank you! I appreciate it \,"Miami Lakes, FL"
Sun May 12 17:05:08 +0000 2019,"Would you guys enjoy a fragrance blog from me?'""","Florida, USA"
Sun May 12 17:05:07 +0000 2019,"To ALL you #Mothers out there who sacrifice everything for the LOVE of your babies, giving it your BEST everyday ev\ ","Davie, FL"
Sun May 12 17:05:07 +0000 2019," LOL So The Libtards are going to reverse natural climate changes to the Earth with a 75% tax rate LOL  Of course'""","Florida, USA"
Sun May 12 17:05:07 +0000 2019,"#babysfirstbeachday #babiesofinstagram #madierabeach #carsondurliat @ Madeira Beach, Florida ","Madeira Beach, FL"
Sun May 12 17:05:07 +0000 2019,"  You\'re welcome""'","Florida, USA"
Sun May 12 17:05:06 +0000 2019,"Wanna talk more La Liga teams... Bar\ of course took up all the headlines this week.'""","Hollywood, FL"
Sun May 12 17:05:05 +0000 2019," Who is that quote from please? I like it a lot.'""","Boynton Beach, FL"
Sun May 12 17:05:03 +0000 2019,   Omg wow you are the absolute SWEETEST! I love you so much!\,"Florida, USA"
Sun May 12 17:05:02 +0000 2019,,"West Palm Beach, FL"
Sun May 12 17:05:02 +0000 2019," Yes 75/95 both north and south. 50 central east west few major corridors I4 ets'""","Mango, FL"
Sun May 12 17:04:58 +0000 2019,  Nay. Just git a fucked up history leson mang ,"Florida, USA"
Sun May 12 17:04:58 +0000 2019,Happy Mother\ Day to all the women out there doing their thing to support themselves and their family \,"Lake Lucerne, FL"
Sun May 12 17:04:58 +0000 2019,Day 2 \ ,"Miami, FL"
Sun May 12 17:04:57 +0000 2019,,"Miami, FL"
Sun May 12 17:04:55 +0000 2019,"Halifax Health is hiring in #PortOrange, FL! Click the link in our bio to apply: Certified Nursing Assistant - HHPO Med/Surg'""","Port Orange, FL"
Sun May 12 17:04:53 +0000 2019,I had all this shit in my head planned to say and was mute \ she is gorgeous!!! ,"Miami Springs, FL"
Sun May 12 17:04:53 +0000 2019,I met Megan Thee Stallion and was speechless \,"Miami Springs, FL"
Sun May 12 17:04:52 +0000 2019,  What kind of politics is our Country headed to??? Corrupted Politians sex tapes elections\ ,"Ocala, FL"
Sun May 12 17:04:52 +0000 2019, X2 \,"Zellwood, FL"
Sun May 12 17:04:52 +0000 2019,Mothers Day Celebration Latin Style \\n.\\n.\\n.\\n.\\n.\\n#mothersday #brunch #travel #travelblogger #orlando #florida #latin\ ,"Florida, USA"
Sun May 12 17:04:52 +0000 2019,"#happymothersday I thought this was better than flowers. #staystrong #strongwomen #hotmom @ Tampa, Florida ","Tampa, FL"
Sun May 12 17:04:51 +0000 2019,Happy Mother\ Day to all the moms out there! Proud to deliver meals to the elderly for this Mother\ Day with the\ ,"Kissimmee, FL"
Sun May 12 17:04:50 +0000 2019," We must ain\ see the same Kodak'""","Homestead, FL"
Sun May 12 17:04:49 +0000 2019,I live for the avengers cast members posting behind the scenes videos :\ they\ so,"Miami, FL"
Sun May 12 17:04:45 +0000 2019, I been whipping that #DirtyGame all weekend \,"Miami Beach, FL"
Sun May 12 17:04:45 +0000 2019,Lmao smh. We was so sick ,"Miami, FL"
Sun May 12 17:04:44 +0000 2019,"I will save you a click. \\n\\nThe trades were for:\\n\\nKemba Walker \\nBradley Beal\\nMike Conley\\n\\nIn other words, completely\ ","Miami, FL"
Sun May 12 17:04:42 +0000 2019,Happy Mother\ Day \ #MomsFirst ,"Tallahassee, FL"
Sun May 12 17:04:41 +0000 2019, \,"Florida, USA"
Sun May 12 17:04:41 +0000 2019,"Idiocy, impropriety, and poor judgement, run in this family...\\nIvanka Tweets Then Deletes Photo with National Secur\ ","Palm Coast, FL"
Sun May 12 17:04:41 +0000 2019,"Who are we gonna see at  Less than two weeks away, tickets on sale here \ ","Maitland, FL"
Sun May 12 17:04:39 +0000 2019,"En mi familia se llevan el premio mayor del descaro.'""","Kissimmee, FL"
Sun May 12 17:04:38 +0000 2019,"      Such a babe \ I\ so excited for you!'""","Florida, USA"
Sun May 12 17:04:37 +0000 2019,"Happy Mother\ Day to my mother Sally and to all the mother\ that listen to the show. #HappyMothersDay'""","Land O' Lakes, FL"
Sun May 12 17:04:36 +0000 2019,My dad forgot to get his mom a card for #mothersday so I went to pick one up and only the ones in Spanish are left\ ,"Florida, USA"
Sun May 12 17:04:34 +0000 2019, Si vieras est\ riqu\ \,"Zellwood, FL"
Sun May 12 17:04:33 +0000 2019,"I\'m at Clearwater Beach, FL in Clearwater Beach, FL ","Clearwater, FL"
Sun May 12 17:04:30 +0000 2019,Mama love me so I can do no wrong mama in the trap so this her favorite song\,"North Miami, FL"
Sun May 12 17:04:29 +0000 2019,Y\ ready for me and mine to pop out??\ I think it\ bout time\ ,"Florida, USA"
Sun May 12 17:04:26 +0000 2019,"Shocked I tell you, shocked. ","Gainesville, FL"
Sun May 12 17:04:26 +0000 2019,Moodt: ,"Florida, USA"
Sun May 12 17:04:22 +0000 2019, Blessings to you Trish \,"Pembroke Pines, FL"
Sun May 12 17:21:14 +0000 2019, hey my girl ordered 50 mins ago from a taco bell 7 mins away and the dude is sitting in a church attendin\ ,"Miami, FL"
Sun May 12 17:21:13 +0000 2019, best wishes to you today #NursesRock #OncologyNursingMonth #InternationalNursesDay2019 ,"Florida, USA"
Sun May 12 17:21:13 +0000 2019,Mike Tyson\'s Punch Out ,"Valrico, FL"
Sun May 12 17:21:13 +0000 2019,Happy Mother\ Day \,"Bellview, FL"
Sun May 12 17:21:11 +0000 2019,L M F A OOOOOOOO his 13 year old fans are ignorant af ,"Oviedo, FL"
Sun May 12 17:21:10 +0000 2019," right, y\ late'""","Kendall West, FL"
Sun May 12 17:21:09 +0000 2019,"Day 3, should be fun \ #RollingLoudMiami2019'""","Hollywood, FL"
Sun May 12 17:21:09 +0000 2019,"I must be in the minority.  My mom is on the other side of the country, so I called my her instead of posting on so\ ","Tierra Verde, FL"
Sun May 12 17:21:08 +0000 2019, \ @ Awaken Church ,"North Port, FL"
Sun May 12 17:21:08 +0000 2019,Honestly so done with door dash....ima just go pick up my own damn food from now on. This dasher really has me on t\ ,"Wellington, FL"
Sun May 12 17:21:08 +0000 2019,Money getting made these bitches Don\ never Get saved \,"Florida, USA"
Sun May 12 17:21:08 +0000 2019,Happy Mother\ Day to all the mommies out there\,"Florida, USA"
Sun May 12 17:21:06 +0000 2019,I can\ even have a nice dinner with my mom for Mother\ Day in peace I\ so fed TF up \,"Florida, USA"
Sun May 12 17:21:06 +0000 2019,"I\'m at Four Seasons Resort in Lake Buena Vista, FL ","Florida, USA"
Sun May 12 17:21:06 +0000 2019,"'Player: ""Coach,  I gave it my all""\\nCoach: ""Like this?""\\nPlayer: \ ","Navarre, FL"
Sun May 12 17:21:05 +0000 2019,"I want to see my momma today.'""","Winter Garden, FL"
Sun May 12 17:21:04 +0000 2019,   I am hoping this is what Pelosi is getting ready for with her and Nadl\ ,"Florida, USA"
Sun May 12 17:21:04 +0000 2019," This duct tape & YSL'""","Pompano Beach, FL"
Sun May 12 17:21:03 +0000 2019,I just asked Willow why she didn\ get me a Mother\ Day present and she started running and hiding like she knew s\ ,"Panama City Beach, FL"
Sun May 12 17:21:00 +0000 2019,"While it appears to look like a lack of oversight if antitrust regs...i do not think breaking up Facebook  now, as\ ","Citrus Park, FL"
Sun May 12 17:21:00 +0000 2019,I can say a million things to you but the only three words that matter is that \ Love You \ ,"Miami, FL"
Sun May 12 17:20:59 +0000 2019," Then why did dems do it.... Fake dossier.... Deep state'""","Kings Point, FL"
Sun May 12 17:20:55 +0000 2019,Happy birthday to all the mommianas \,"Miami, FL"
Sun May 12 17:20:55 +0000 2019,"*update*  Wow, this nigga told me Happy Mother\ Day \ I\ more than content now. \ ","University, FL"
Sun May 12 17:20:52 +0000 2019,"I want have a classy/ ratchet ass wedding..'""","Miami Beach, FL"
