Date,Tweet,Country
Sun May 05 23:59:58 +0000 2019,I don\'t say this lightly as an optimist: Trump might succed. The slow-motion descent from democracy to dictatorship\ ,"Florida, USA"
Sun May 05 23:59:58 +0000 2019,"Listening to palehorse'""","Tampa, FL"
Sun May 05 23:59:58 +0000 2019,MAYBE OBAMA HAS IT? ,"Miami Beach, FL"
Sun May 05 23:59:56 +0000 2019,Congrats young man here they come enjoy the process ,"Miramar, FL"
Sun May 05 23:59:55 +0000 2019,new mini MESS out now!!\ in bio\ ,"Florida, USA"
Sun May 05 23:59:55 +0000 2019,COWBOY ANGUS RIB EYE fiolamiami   (Half portion- split/served table side)  #newrestaurant #newandhot\ ,"Coral Gables, FL"
Sun May 05 23:59:54 +0000 2019,"My relationship goals are to find a guy or gal, just someone who is success driven and wants to either start a cult\ ","Land O' Lakes, FL"
Sun May 05 23:59:54 +0000 2019,   Thank you for the bracket information.  always enjoy participa\ ,"Jasmine Estates, FL"
Sun May 05 23:59:52 +0000 2019,O  tem que ter folga narrou 12 gols em 2 jogos FOLGA IMEDIATA PRO RAPAZ hahahahaha ,"Boca Raton, FL"
Sun May 05 23:59:50 +0000 2019,"never fails, i always see someone i know on the DUI list.'""","Florida, USA"
Sun May 05 23:59:48 +0000 2019," I am the night.'""","Altamonte Springs, FL"
Sun May 05 23:59:48 +0000 2019,"Thanos had it all wrong guys. He should\ wiped out 100% of Florida\ love bug population instead'""","Florida, USA"
Sun May 05 23:59:47 +0000 2019," From who?! Lol'""","Florida, USA"
Sun May 05 23:59:46 +0000 2019,Todos los  estamos as\ con  ,"Miami, FL"
Sun May 05 23:59:44 +0000 2019,"Now: Rick & Morty and making Kandi for Vegas\\nLater: Stuffing my face with popcorn while watching GOT'""","Key West, FL"
Sun May 05 23:59:43 +0000 2019,"   Also, I really hope Nimmo figures it out. He looks so lost for so long and his\ ","Florida, USA"
Sun May 05 23:59:42 +0000 2019,"Cozy, warm, stormy evening, lighted just by candles \\ntil electricity returns...\\n\\nGaia\'s splendor...\\n\\nJust chill and\ ","Miami, FL"
Sun May 05 23:59:40 +0000 2019,"If Stitch had a singles as it might go something like....\\nSingle French black male,\\nLikes long walks to the end of\ ","Florida, USA"
Sun May 05 23:59:40 +0000 2019,I turn 34 next Sunday. ,"Oviedo, FL"
Sun May 05 23:59:40 +0000 2019, The pos troll. My career suffered @ my old company when I rolled up my window on my manager trying t\ ,"Florida, USA"
Sun May 05 23:59:38 +0000 2019, Good luck to you - I\ glad you got out \,"Homestead, FL"
Sun May 05 23:59:35 +0000 2019, Beautiful \,"Florida, USA"
Sun May 05 23:59:32 +0000 2019,A kakao talk friend add me on kakao talk @ aichi020419 #kakaotalk #friend #asianboy #illustration #colorful\ ,"St Cloud, FL"
Sun May 05 23:59:27 +0000 2019,RT if this game put you on high blood pressure medication ,"St Petersburg, FL"
Sun May 05 23:59:24 +0000 2019,Let\ see if this helps with my face #AlkalineWater ,"Orlando, FL"
Sun May 05 23:59:22 +0000 2019,No se emocionen con la serie de Colmenares... cule vaina mala... p\,"Largo, FL"
Sun May 05 23:59:22 +0000 2019,Only one more hour to  S8 E4! #TVTwitter #ForTheThrone ,"Temple Terrace, FL"
Sun May 05 23:59:21 +0000 2019,"As much as I\ love to say he stayed to hang with us, it was actually to attend the Tour card ceremony. That\ how\ ","Neptune Beach, FL"
Sun May 05 23:59:19 +0000 2019,Damn twitch was just bussin rn they really banned shawty tho \,"Princeton, FL"
Sun May 05 23:59:18 +0000 2019,Life is a balance \,"University, FL"
Sun May 05 23:59:18 +0000 2019,bitch i\ grown \,"Sanford, FL"
Sun May 05 23:59:17 +0000 2019,"Not surprisingly, I\ communicator ","Boca Raton, FL"
Sun May 05 23:59:17 +0000 2019,It\ clear they don\ want to accept only because Trump is involved.  Ignorant idiots that don\ have any idea abou\ ,"Weston, FL"
Sun May 05 23:59:15 +0000 2019,"can someone please take me to get crabcakes or crabs when i come home?'""","Tamarac, FL"
Sun May 05 23:59:15 +0000 2019, People still live in hoco\,"Miami Shores, FL"
Sun May 05 23:59:13 +0000 2019,  The photo doesn\ prove worthy of any delivery fee tbh.... \,"Orlando, FL"
Sun May 05 23:59:12 +0000 2019,#cacer\ en taganga con  ,"Homestead, FL"
Sun May 05 23:59:12 +0000 2019,"  Considering that the damage and benefits are still being felt, regardless of familial culpability...'""","Tallahassee, FL"
Sun May 05 23:59:11 +0000 2019,MSc \ Class of 2019 #Alhamdulillah ,Florida A&M University
Sun May 05 23:59:11 +0000 2019," Has someone already suggested Archie\ I.e. Archie the #Architeuthis'""","Country Walk, FL"
Sun May 05 23:59:11 +0000 2019,"I feel like this joke has potential. Delivery was off and I have a pre-set dislike for Amy, but I did chuckle. ","University, FL"
Sun May 05 23:59:10 +0000 2019,"yo my gf is cute as FUCK'""","Eustis, FL"
Sun May 05 23:59:09 +0000 2019,"Thanks. It\ been rough.'""","Fruitville, FL"
Sun May 05 23:59:06 +0000 2019,"I\ not crying, you\ crying!   ","Lakeland, FL"
Sun May 05 23:59:05 +0000 2019,The only real change comes from inside \,"University, FL"
Sun May 05 23:59:04 +0000 2019,Y\ know what today is ,"South Venice, FL"
Sun May 05 23:59:04 +0000 2019,"Bro the streets of Miami are flooded! what we ah go dooooo??'""","Miami, FL"
Sun May 05 23:59:03 +0000 2019,"Yes, it was time for me to come clean \ ","Florida, USA"
Sun May 05 23:59:02 +0000 2019,Drinking a Carters Peanut Porter by Troubled Waters Brewing @ Troubled Waters Brewing \ ,"Safety Harbor, FL"
Sun May 05 23:59:00 +0000 2019," 24601?'""","Fort Lauderdale, FL"
Sun May 05 23:58:52 +0000 2019,       I don\'t care to see you o\ ,"Ocala, FL"
Sun May 05 23:58:51 +0000 2019,The correct question is \ Sane take Arsenal?\ ,"Daytona Beach, FL"
Sun May 05 23:58:48 +0000 2019,Oh geez... ANOTHER BOT?!?!?\ there ANY actual humans online right now?\\n\\nScat BOT! #INSTABLOCK\ ,"Florida, USA"
Sun May 05 23:58:47 +0000 2019,"Worked all day, now time for some homemade Mexican food in honor of Cinco de Mayo! \","Tampa, FL"
Sun May 05 23:58:47 +0000 2019,Project: Nightly Flame \\nIG: SoFocused_Photography ,"Gainesville, FL"
Sun May 05 23:58:46 +0000 2019,Quite an accomplishment ladies!  Congratulations! \ ,"Citrus Hills, FL"
Sun May 05 23:58:45 +0000 2019,"  Me? I love Kelly Stafford whatvare u talking about'""","West Palm Beach, FL"
Sun May 05 23:58:44 +0000 2019,I think you\'ve got something there . ,"Holly Hill, FL"
Sun May 05 23:58:44 +0000 2019," I ain\ say nothing wrong'""","Florida, USA"
Sun May 05 23:58:43 +0000 2019,"1.8 MILLLLLLYYY'""","Florida, USA"
Sun May 05 23:58:42 +0000 2019,"Live a life that makes you want to brag about it'""","Florida, USA"
Sun May 05 23:58:41 +0000 2019," That is correct.'""","Sarasota, FL"
Sun May 05 23:58:39 +0000 2019,I hope the sharks mak the Stanley cup final just so they could lose \,"Pompano Beach, FL"
Sun May 05 23:58:39 +0000 2019, Faltou gente a\,"Meadow Woods, FL"
Sun May 05 23:58:39 +0000 2019,"En el lugar adecuado, en el instante preciso...\\nTormenta el\ en la Bah\ de Cayo Vizca\ #KeyBiscayne #Miami\ ","Miami, FL"
Sun May 05 23:58:38 +0000 2019,I\ out in Boca Raton @ Mizner Park ,"Boca Raton, FL"
