Date,Tweet,Country
Mon Apr 29 23:59:55 +0000 2019,starting stream at 8:30pm est! \\nFinishing off some commissions!\\n,"Kendale Lakes, FL"
Mon Apr 29 23:59:54 +0000 2019,Good luck,"Florida, USA"
Mon Apr 29 23:59:54 +0000 2019," What an episode! If I didn\ already love Arya so much, I\ be a devout by now. But man, oh man! That was amazing. \","Florida, USA"
Mon Apr 29 23:59:54 +0000 2019,"  She went out swingin.'""","Florida, USA"
Mon Apr 29 23:59:54 +0000 2019," I like Simms better for Briles offense yes. It\ a spread n he fits perfectly.'""","Pembroke Pines, FL"
Mon Apr 29 23:59:53 +0000 2019,"Trying to plan Nevaeh\ 1st birthday party'""","Florida, USA"
Mon Apr 29 23:59:52 +0000 2019,"  Also a soup'""","Tallahassee, FL"
Mon Apr 29 23:59:51 +0000 2019, I knew we fucked up when I looked up at your dawgs and they were shaking their head\ Still drunk it though\,"Tallahassee, FL"
Mon Apr 29 23:59:50 +0000 2019,Nah but why does this look like her for real? Lmaoo ,"Hunters Creek, FL"
Mon Apr 29 23:59:48 +0000 2019,This shit used to slideeee \ ,"Pine Hills, FL"
Mon Apr 29 23:59:48 +0000 2019,About dam time #Florida #handsfree ,"Florida, USA"
Mon Apr 29 23:59:47 +0000 2019,Playita en #florida No tan calientito como en #sivar pero algo es algo. #beach #verobeach #missingelsalvador\ ,"Vero Beach, FL"
Mon Apr 29 23:59:47 +0000 2019,#TrumpTrain\\n \\n \\n \\n \\n \\n \\n ,"Fort Lauderdale, FL"
Mon Apr 29 23:59:44 +0000 2019,#HouseDemWitchunt  & the  are stalking  They rather harass the Pres than help s\ ,"Hutchinson Island South, FL"
Mon Apr 29 23:59:44 +0000 2019,"  ABUSIVE   HATEFUL    REPORTED'""","Port St Lucie, FL"
Mon Apr 29 23:59:43 +0000 2019,"Blowin nun but pressure'""","Sarasota, FL"
Mon Apr 29 23:59:43 +0000 2019, From a recent trip to St Lucia. ,"Port St Lucie, FL"
