Date,Tweet,Country
Tue May 21 10:19:15 +0000 2019,FYI... my favorite pup from that yearbook page. Emma super photogenic! ,"Florida, USA"
Tue May 21 10:19:15 +0000 2019,"Thanks for all you did for our community  . Not only is there a whole in the middle of the defense, the\ ","DeBary, FL"
Tue May 21 10:19:07 +0000 2019,"Padres atenci\ una ni\ de 12 a\ por poco es secuestrada por un desconocido, tenemos en exclusiva declaraciones\ ","Doral, FL"
Tue May 21 10:19:04 +0000 2019," hehe thanks for being my biggest fan HAHAH'""","Florida, USA"
Tue May 21 10:19:02 +0000 2019, Great Job Y\,"Port St Lucie, FL"
Tue May 21 10:18:53 +0000 2019,"Mitra can u find Rajiv too... I\ gonna end up marrying him one day for the amount of things I ask him to do ..'""","Miami, FL"
Tue May 21 10:18:51 +0000 2019,      SO START THE IMPEACHMT HEARINGS WITH MCGAHNs ASSISTANT\ ,"Kendall, FL"
Tue May 21 10:18:51 +0000 2019,Good Morning.... #GODisGOOD\,"Florida, USA"
Tue May 21 10:18:43 +0000 2019," Many people are just ignorant. Whether you see it or not, it\ still God\ creation nonetheless.'""","Conway, FL"
Tue May 21 10:18:40 +0000 2019,"  The Democrat candidates are all pandering to the MSM.  They have not  learned a thing from the 2016 elections.'""","Stuart, FL"
Tue May 21 10:18:31 +0000 2019,Love it Ms Lynn! ,"Hialeah, FL"
Tue May 21 10:18:29 +0000 2019,"Jumped on an earlier flight ....and by earlier ... 6am\ I still got the upgrade on standby !'""","Orlando, FL"
Tue May 21 10:18:27 +0000 2019,   Something worth investigating #deepstatecabal #drugmoney #sexmoney\ ,"Clearwater, FL"
Tue May 21 10:18:25 +0000 2019,My sister sent me the CUTEST pic of our grandmother like you bet your ass I\ cryin at a redlight 6:18 am ,"East Lake, FL"
Tue May 21 10:18:24 +0000 2019,"GreetingsTo Our Local Community Servants, they are simple awesome, here\'s the grade report card of this cause. Than\ ","Ives Estates, FL"
Tue May 21 10:18:22 +0000 2019,Join us 7:30 for weekly Lincoln Road Walk Nike Shop hope to see you! @ Nike ,"Miami Beach, FL"
Tue May 21 10:18:15 +0000 2019,Ahhhh the view I never get tired of!   #boatdogchloe off the dock shortly ,"Big Coppitt Key, FL"
Tue May 21 10:18:12 +0000 2019,Acaba de publicar una foto en Ibis Club International ,"Florida, USA"
Tue May 21 10:18:04 +0000 2019,I\'m in the running to win a $300 #Amazon gift card and #FullSailHOF 10 gear from  Enter to win here: ,"Casselberry, FL"
Tue May 21 10:18:01 +0000 2019," Se fue porque no le env\ las asignaciones en d\ para sostenerse, as\ est\ todas las embajadas...'""","Weston, FL"
Tue May 21 10:17:54 +0000 2019,"#wonderfulpeace @ Lake Placid, Florida ","Lake Placid, FL"
Tue May 21 10:17:44 +0000 2019,#Browardreads ,"Pembroke Pines, FL"
Tue May 21 10:17:44 +0000 2019,Why did listener Nadine\ Mom ghost her on Mother Day\ Get the conclusion of #ImJustCurious now!\\n\\nListen:\ ,"St Petersburg, FL"
Tue May 21 10:17:39 +0000 2019," (1) A boat. (2) money (3) food.  I want to play this game FOR REAL Steve...  #FamilyFeud. #SteveHarvey'""","Ellenton, FL"
Tue May 21 10:17:37 +0000 2019,   Til next time!! \,"Hollywood, FL"
Tue May 21 10:17:34 +0000 2019,My queen ,"Estero, FL"
Tue May 21 10:17:29 +0000 2019, \,"Lutz, FL"
Tue May 21 10:17:16 +0000 2019,"Good morning world.'""","Miami Beach, FL"
Tue May 21 10:17:14 +0000 2019, Thank you for the forecast.  Just wanted to say that jacey blocked me ? Not sure why I\ a single mom\ ,"Miami Lakes, FL"
Tue May 21 10:17:08 +0000 2019,"so just woke up after a much needed 16hrs of sleep and just watched  video . At end of it all , he was there\ ","Florida, USA"
Tue May 21 10:17:07 +0000 2019,"  ....A RUSSIAN AGENT...YOU ARE !!!!'""","Four Corners, FL"
Tue May 21 10:17:02 +0000 2019,WB lanes of The Matthew\ bridge closed due to several vehicles involved in an accident near the top of the bridge\ ,"Florida, USA"
Tue May 21 10:17:00 +0000 2019,They are doing an excellent job of achieving their goal. ,"Florida, USA"
Tue May 21 10:16:39 +0000 2019," Definitely is I\ scared to get pregnant again my first pregnancy was smooth no sickness'""","Florida, USA"
Tue May 21 10:16:31 +0000 2019,Ems vehicles blocking all lanes on University Blvd SB at Atlantic Blvd #traffic ,"Spring Glen, FL"
Tue May 21 10:16:26 +0000 2019,"Neil Young   BBC In Concert 1971  via  1971... A pretty great year, especially if you were Neil Young. Enjoy'""","Miami, FL"
Tue May 21 10:16:25 +0000 2019,Just posted a photo @ Downtown Miami ,"Miami, FL"
Tue May 21 10:16:23 +0000 2019," I already live in paradise!'""","Pensacola, FL"
Tue May 21 10:16:20 +0000 2019,Awesome job!! ,"Whiskey Creek, FL"
Tue May 21 10:16:17 +0000 2019,#god #peace #innerpeace #surpasses #understanding #guard #heart #mind #christ #jesus #bible #bibleverse @ Iglesia B\ ,"Normandy Shores, FL"
Tue May 21 10:19:57 +0000 2019,"I have to make it to the show this wk. .'""","Fort Myers, FL"
Tue May 21 10:19:55 +0000 2019,Vai ser preciso um pouco mais de esfor\ e determina\ mas vai dar certo. ACREDITE!\\n\ will take a\ ,"Orlando, FL"
Tue May 21 10:19:48 +0000 2019,I love seeing you happy and having fun \  ,"University, FL"
Tue May 21 10:19:46 +0000 2019,"Long as I get 7 hours of slee a day, I can function \","Florida, USA"
Tue May 21 10:19:34 +0000 2019,"My biggest pet peeve is being talked over/cut off when I\'m trying to explain something like I don\'t know what I\'m talking about.""'","West Palm Beach, FL"
Tue May 21 10:19:32 +0000 2019,Its a great episode \ ,"West Palm Beach, FL"
Tue May 21 10:19:31 +0000 2019," The driver doesn\ need a license.'""","Miami, FL"
Tue May 21 10:35:02 +0000 2019,"The pose: Johnson Steel Magnum\\nThe model: Donnell A. Johnson, Jr. @ Davie, Florida ","Davie, FL"
Tue May 21 10:34:58 +0000 2019," Lmao I felt this'""","Hialeah, FL"
Tue May 21 10:34:47 +0000 2019,"Don\ forget GOD today remember to put GOD first GOD is the only thing you should think about today \\n\\n*posts pic of my ass*'""","Florida, USA"
Tue May 21 10:34:47 +0000 2019,But they said the Beige God lost it!! ,"Florida, USA"
Tue May 21 10:34:46 +0000 2019," Omfg \ he is so handsome!! Aw'""","Cleveland, FL"
Tue May 21 10:34:40 +0000 2019,Love this movie! So much culture \ & summer feels that\ witty yet gully.  Stefon did a great job with awareness o\ ,"Orlando, FL"
Tue May 21 10:34:31 +0000 2019,"Wow I haven\ been this early to work since like the first day of school'""","Miami Lakes, FL"
Tue May 21 10:34:29 +0000 2019,How adorable does my favourite fishy princess look?? \  \\nPrince Eric Bag shopdisneyu\ ,"Florida, USA"
Tue May 21 10:34:22 +0000 2019," This is from Jan 2018'""","The Hammocks, FL"
Tue May 21 10:34:18 +0000 2019,Plies New Song No Panties Song Definitely Was Made For Me\,"Florida, USA"
Tue May 21 10:34:15 +0000 2019," Help Trump Obsruct Justice'""","Orlando, FL"
