Date,Tweet,Country
Sun May 26 06:52:42 +0000 2019,Didn\'t realize Democrats were that powerful. ,"Ojus, FL"
Sun May 26 06:52:38 +0000 2019," #giveaways #sweepstakes'""","Tampa, FL"
Sun May 26 06:52:36 +0000 2019,"Just a PSA: don\ touch your coworkers! It\ unprofessional! Don\ Do! It!'""","Florida, USA"
Sun May 26 06:52:35 +0000 2019,Wow the office on 10 pills rn & I\ laying in bed wig off with no edges \,"Miami, FL"
Sun May 26 06:52:22 +0000 2019,Update: Starting now. \ ,"Florida, USA"
Sun May 26 06:52:21 +0000 2019,"Island men does horn'""","University, FL"
Sun May 26 06:52:14 +0000 2019,Hang Out \ ,"Miami Beach, FL"
Sun May 26 06:52:08 +0000 2019,"My God never fails. Just when you\ about to break. He shows up Big Time, Every Time! Amen \","Florida, USA"
Sun May 26 06:52:01 +0000 2019," Maybe now yes but back then hell nah'""","Riviera Beach, FL"
Sun May 26 06:51:45 +0000 2019,HML \,"Fort Lauderdale, FL"
Sun May 26 06:51:31 +0000 2019,  see u there \,"Tampa, FL"
Sun May 26 06:51:16 +0000 2019," Bye man!'""","Miami Beach, FL"
Sun May 26 06:51:13 +0000 2019,"Antes de dormir, dejo esto y me voy lentamente:\\n\\nWow! Que gran cierre de temporada. \ ","Florida, USA"
Sun May 26 06:51:12 +0000 2019,,"Princeton, FL"
Sun May 26 06:51:10 +0000 2019,"Astroworld , Scorpion , and Championships ","Tallahassee, FL"
Sun May 26 06:51:03 +0000 2019,Not even certain that I know how to address Trump\'s sitting properly...  \\n\\nThat\'s just the beginning!\ ,"Lake Worth, FL"
Sun May 26 06:51:01 +0000 2019," Well it\ the angle lol then I read it\ a bracelet and it made cents! Lol'""","Doral, FL"
Sun May 26 06:50:56 +0000 2019,Been working for Disney for four months but it only took one week working at AoA for me to be made to feel uncomfor\ ,"Florida, USA"
Sun May 26 06:50:56 +0000 2019,Networking wherever I\ at \,"Miami Beach, FL"
Sun May 26 06:50:54 +0000 2019, Sir \,"University, FL"
Sun May 26 06:50:48 +0000 2019,"Imma cut off all my hair... \\n\\n...Cause I got depression.'""","Florida, USA"
Sun May 26 06:50:46 +0000 2019,We thought we saw Eric Decker in publix but we were not sure. It was totally him and now I\ pissed  \,"Miramar Beach, FL"
Sun May 26 06:50:40 +0000 2019,"And now why do wait? Rise and be baptized and wash away your sins, calling on His name. Acts 22:16'""","Florida, USA"
Sun May 26 06:50:38 +0000 2019,"FYI I just ate a 300 mg edible'""","Ojus, FL"
Sun May 26 06:50:33 +0000 2019,More monsters! \ ,"Tallahassee, FL"
Sun May 26 06:50:27 +0000 2019,"I am salivating about seeing  ASAP'""","Tequesta, FL"
Sun May 26 06:50:04 +0000 2019,"The one thing I know, is where not to go..\","Delray Beach, FL"
Sun May 26 06:50:04 +0000 2019, Saw Patti Smith in Central Park a couple of years back and a very beardy man joined her on stage unanno\ ,"Tequesta, FL"
Sun May 26 06:49:58 +0000 2019,  We\'re here because they are not...think about that ,"Fort Lauderdale, FL"
Sun May 26 06:49:51 +0000 2019," Mark Price invented splitting the double team and isn\ even in the Hall yet. (Seriously, what\ up with that?)'""","Fort Lauderdale, FL"
Sun May 26 06:49:42 +0000 2019,No meat in my mouth . I\ a pescatarian \,"University, FL"
Sun May 26 06:49:38 +0000 2019,Junk in the trunk \ ,"Tampa, FL"
Sun May 26 06:49:34 +0000 2019,"Never sit around and wait on nobody to figure out what they want.'""","Orlando, FL"
Sun May 26 06:49:22 +0000 2019,       I\'d say most of my group of pals\ ,"Tallahassee, FL"
Sun May 26 07:07:49 +0000 2019,"We are actively interviewing for a new key position at our #Miami, FL facility. Interested candidates can learn mor\ ","Coral Terrace, FL"
Sun May 26 07:07:45 +0000 2019," I died'""","Miami Beach, FL"
Sun May 26 07:07:40 +0000 2019, Do me a favor and start just naming active guys who you think are gonna get in. Cause I\ wondering if\ ,"Fort Lauderdale, FL"
Sun May 26 07:07:37 +0000 2019,I\ a forever have love for u no matter what \,"Miami, FL"
