Date,Tweet,Country
Wed May 01 23:59:56 +0000 2019,Bring back #noodlesromanoff ! ,"Weston, FL"
Wed May 01 23:59:54 +0000 2019, Imagine if you guys were to have real otters like this one in your house.\ ,"Pembroke Pines, FL"
Wed May 01 23:59:52 +0000 2019,Countdown to #CincoDeMayo! On our list is a highly anticipated brasseriecantillonofficiel Ros\ de Gambrinus \ We c\ ,"Miami, FL"
Wed May 01 23:59:51 +0000 2019,Me and Taylor are gonna see the Jonas brothers when they come here I promise yous \,"Sunny Isles Beach, FL"
Wed May 01 23:59:51 +0000 2019,Sunset in #Dunedin @ Bon Appetit ,"Dunedin, FL"
Wed May 01 23:59:51 +0000 2019,Should have known better ,"Stuart, FL"
Wed May 01 23:59:49 +0000 2019,"Last jeopardy game with the roommates before I\ a college graduate... I\ not crying I\ just allergic to jerks ok'""","University, FL"
Wed May 01 23:59:45 +0000 2019,"Welcome to #Miami. \ #Florida #Maycation #SouthBeach #MiamiBeach @ South Beach, Miami, Florida ","Miami Beach, FL"
Wed May 01 23:59:45 +0000 2019,Steak and wine with my girl  @ Solmar on Sixth ,"Fort Lauderdale, FL"
Wed May 01 23:59:43 +0000 2019,OKAY JAMAL ,"Deltona, FL"
Wed May 01 23:59:40 +0000 2019," Yes say it louder!'""","Florida, USA"
Wed May 01 23:59:39 +0000 2019,"Tomorrow\ HCG dinner, BBQ Meatballs with a Tangy Cabbage Slaw. \\n#hcg #hcgdiet #hcgmiami #hcgdietplan#lyfestylecate\ ","Olympia Heights, FL"
Wed May 01 23:59:36 +0000 2019,why is this me @ this part fr \ ,"Pembroke Pines, FL"
Wed May 01 23:59:34 +0000 2019,White chicks sis. It was definitely white chicks \ ,"Orlando, FL"
Wed May 01 23:59:34 +0000 2019,"   #LeparMessiah'""","Tampa, FL"
Wed May 01 23:59:33 +0000 2019,#melaningreatness #beachbabes #bestoftheday #seatherapy @ Clearwater Beach ,"Clearwater, FL"
Wed May 01 23:59:32 +0000 2019,"Si  Lowell fue el MVP de la serie mundial del 2007 bateo\\n.407'""","Fountainebleau, FL"
Wed May 01 23:59:31 +0000 2019,Well deserved!  #DRCrystalAwards ,"Florida, USA"
Wed May 01 23:59:29 +0000 2019,"#MammaMia for Tom\ Birthday.. yes, please! @ American Stage ","St Petersburg, FL"
Wed May 01 23:59:28 +0000 2019,"Proud to introduce my new techno alias, michaelnighte \ Debut event will be Vibrate 6.0 w/ algorhythm_worldwide\ ","Miami, FL"
Wed May 01 23:59:28 +0000 2019,  Helping out the HOSA Club from Osceola Middle deliver the latest Pet Food Drive goods to th\ ,"Shady, FL"
Wed May 01 23:59:26 +0000 2019,This is sooo cute!! ,"Country Walk, FL"
Wed May 01 23:59:23 +0000 2019,      \,"Florida, USA"
Wed May 01 23:59:22 +0000 2019,Two pairs of troublemakers @ Disney\'s Hollywood Studios ,"Florida, USA"
Wed May 01 23:59:22 +0000 2019,Go \ ,"Florida, USA"
Wed May 01 23:59:21 +0000 2019," I\ tell him to go to McDonalds but that Mickey D\ sprite be hitting different'""","Florida, USA"
Wed May 01 23:59:21 +0000 2019,"  .'""","Dunedin, FL"
Wed May 01 23:59:20 +0000 2019,Real deal ,"Oakleaf Plantation, FL"
Wed May 01 23:59:18 +0000 2019, \,"Palm Beach Shores, FL"
Wed May 01 23:59:18 +0000 2019,No pense decirlo nunca pero Travis Scott me encanta \,"North Miami Beach, FL"
Wed May 01 23:59:17 +0000 2019,My header beats all\,"Florida, USA"
Wed May 01 23:59:17 +0000 2019,"' ~ A review of psychology class. One Prefrontal Cortex function is like ""continue to work when a di\ ","Florida, USA"
Wed May 01 23:59:14 +0000 2019,   The only way to end this NRA/GOP Carnage is to have the Democrats control\ ,"Orlando, FL"
Wed May 01 23:59:14 +0000 2019,"Pou festival sa, moun Miami di yo pap pran moun Georgia ladanl ane sa \","Norland, FL"
Wed May 01 23:59:11 +0000 2019," I\ not in law enforcement but is this person blatantly lying or have I watched to many episodes of Blue Bloods?!'""","Miami, FL"
Wed May 01 23:59:07 +0000 2019," The Cuse'""","Destin, FL"
Wed May 01 23:59:06 +0000 2019,I\'m sure Burnie has already been bombarded with why Jon wasn\'t at the Godswood.   #RTPodcast\ ,"Seminole, FL"
Wed May 01 23:59:05 +0000 2019,EVERYONE SHUT UP  AND  ARE OPENING THE #BBMAs. ,"Orlando, FL"
Wed May 01 23:59:03 +0000 2019," So you won\ be in line for the gran reopening of pizzerizzo?'""","Florida, USA"
Wed May 01 23:59:01 +0000 2019,#ftmyersmiracle #hammondstadium @ Fort Myers Miracle ,"Florida, USA"
Wed May 01 23:58:58 +0000 2019,"  Don\ sweat it! You\ got it, #23! I have SO much faith in you!'""","Palm Beach Shores, FL"
Wed May 01 23:58:57 +0000 2019,#ContemptOfCongress ,"Stuart, FL"
Wed May 01 23:58:56 +0000 2019," lmfaooooo wildly accurate'""","Miami Beach, FL"
Wed May 01 23:58:55 +0000 2019,You got too \ that other shit don\ give you the same high ,"Oakleaf Plantation, FL"
Wed May 01 23:58:55 +0000 2019, But it was too late\\nShe\'d already been mooned!\\nFlashed her right there in front of the shock absorbers!\\n\,"Boyette, FL"
Wed May 01 23:58:55 +0000 2019,"New Game themed bar in Cocoa Village, Rec 225 @ The Historic Cocoa Village Playhouse (CVP) ","Cocoa, FL"
