Date,Tweet,Country
Sat May 18 15:00:43 +0000 2019,Heading to my booth at officialmegacon and will be there for a little bit before the  panel today! Co\ ,"Florida, USA"
Sat May 18 15:00:41 +0000 2019, \,"West Palm Beach, FL"
Sat May 18 15:00:39 +0000 2019,"     Good Morning staff, crew,   and\ ","North Lauderdale, FL"
Sat May 18 15:00:38 +0000 2019,Today\'s match is being live streamed here:  thanks to  and  for\ ,"St Petersburg, FL"
Sat May 18 15:00:38 +0000 2019,Taking the top off the truck today \,"Winter Park, FL"
Sat May 18 15:00:37 +0000 2019,Exactly \ ,"Orlando, FL"
Sat May 18 15:00:36 +0000 2019, I get that YS. The hot corner is far more important. Just surprised at the beating Andujar took/takes\ ,"Florida, USA"
Sat May 18 15:00:35 +0000 2019,Get that perfect new scent just in time for summer! #shop at Coton Frais for their exclusive perfumes from Provence\ ,"Boca Raton, FL"
Sat May 18 15:00:34 +0000 2019,"Like I said yesterday, put that degree u earned to good use and focus on eliminating them student loans. Enjoy the\ ","Miami, FL"
Sat May 18 15:00:33 +0000 2019,stan twitter when a pro lifer tries to tweet their opinion ,"Florida, USA"
Sat May 18 15:00:32 +0000 2019,Happy 70th Birthday Gatorland! Alligator \  ,"Southchase, FL"
Sat May 18 15:00:30 +0000 2019,"It\ graduation season and we want to celebrate with you! If you\ part of the #Classof2019, join us at\ ","Orlando, FL"
Sat May 18 15:00:30 +0000 2019,"  Heard y\ looked great again.'""","Tiger Point, FL"
Sat May 18 15:00:25 +0000 2019, that\ all i have to say.  ,"Coconut Creek, FL"
Sat May 18 15:00:23 +0000 2019,"when your usual max weight on a machine starts to feel light >'""","Alafaya, FL"
Sat May 18 15:00:22 +0000 2019, mode unlocked. #megaconorlando #overwatch #dva @ MegaCon Convention ,"Florida, USA"
Sat May 18 15:00:21 +0000 2019,Look at this guy! 70 years old and he refuses to pay a tire guy to pull a nail from his tire. He\'d rather pull the\ ,"Clermont, FL"
Sat May 18 15:00:21 +0000 2019,#miamibeach #sunset #home @ Miami Beach Marina ,"Miami Beach, FL"
Sat May 18 15:00:18 +0000 2019,Sunmi is a fucking queen ,"Azalea Park, FL"
Sat May 18 15:00:17 +0000 2019,"  If the Mets right this shop and are buyers in July, they will need a solid SP, RP and one OF\ ","Boynton Beach, FL"
Sat May 18 15:00:17 +0000 2019," my dad getting me a glock 30 n best believe when I have my carriers license that shit gon be in my purse'""","Alafaya, FL"
Sat May 18 15:00:16 +0000 2019,"We\'re hiring in #AveMaria, FL! Click the link in our bio to apply to this job and more: Senior Manufacturing Engine\ ","Florida, USA"
Sat May 18 15:00:15 +0000 2019,Lmfao men are sick ,"University, FL"
Sat May 18 15:00:15 +0000 2019,"I\'m at Hard Rock Hotel at Universal Orlando -  in Orlando, FL ","Orlando, FL"
Sat May 18 15:00:14 +0000 2019,Mam\ ser\ que puedo dormir en tus... ,"Miami, FL"
Sat May 18 15:00:12 +0000 2019,the best part about living in fl #iykyk @ World\'s Largest Entertainment McDonald\'s & PlayPlace ,"Florida, USA"
Sat May 18 15:00:12 +0000 2019,"Allied Universal is hiring in #BocaRaton, FL! Click the link in our bio to apply: Armed Security Officer/Paramedic #security'""","Boca Raton, FL"
Sat May 18 15:00:07 +0000 2019,"I just finished cycling 22.15 miles in 1h:31m:24s with #Endomondo #endorphins null'""","Davie, FL"
