Date,Tweet,Country
Thu May 16 12:36:41 +0000 2019, \,"Titusville, FL"
Thu May 16 12:36:38 +0000 2019," Absolutely,  They\'re awesome Fathers too.""'","Coral Springs, FL"
Thu May 16 12:36:35 +0000 2019,"Fun, fresh, and talented! That\ the team you will work with at Ulta Beauty! We are currently hiring for exceptiona\ ","Deerfield Beach, FL"
Thu May 16 12:36:35 +0000 2019,  Why is he not in jail for making that poor drunk guy drink more at his bar??\,"Boca Raton, FL"
Thu May 16 12:36:31 +0000 2019,"  Bingo'""","Town 'n' Country, FL"
Thu May 16 12:36:27 +0000 2019, The best way to \'keep us safe\' is to stop killing unchristian unwhite \'gooks\' in their own homes and count\ ,"Florida, USA"
Thu May 16 12:36:24 +0000 2019,"  The Trump years will often be used for satire, but never be really funny. This is\\nAmerica\ ","Miami, FL"
Thu May 16 12:36:22 +0000 2019,Is it REALLY about the kids or is it REALLY about you?? \,"West Palm Beach, FL"
Thu May 16 12:36:20 +0000 2019,  What Mara said. \,"Orlando, FL"
Thu May 16 12:36:19 +0000 2019," El se\ Guaido debe tener cuidada por que de Guaido a guachafita solo esta la chafita y el ido'""","Hialeah, FL"
Thu May 16 12:36:19 +0000 2019," Life only matters in a womans womb. #AlabamaLifeBan'""","Florida, USA"
Thu May 16 12:36:18 +0000 2019," Thanks! I can\'t wait to do more things like that in the future.""'","Hallandale Beach, FL"
Thu May 16 12:36:18 +0000 2019,"my seester is my bestfriend, reuniting felt so good\ ","Gainesville, FL"
Thu May 16 12:36:17 +0000 2019,kiittyy ,"Hialeah, FL"
Thu May 16 12:36:17 +0000 2019,"I\'m getting in on #NinThursday64!  I\'m pretty much done with collecting 64, because I don\'t have a ton of attachmen\ ","Clearwater, FL"
Thu May 16 12:36:16 +0000 2019,"'""Don\\\'t go back to the past. It will drive you crazy. Live in today."" - Mom\''","Florida, USA"
Thu May 16 12:36:15 +0000 2019," If Zion actually plays with AD in NO I\ confident MPJ is ROY'""","Tampa, FL"
Thu May 16 12:36:15 +0000 2019,yea my dawg  !! ,"Florida, USA"
Thu May 16 12:36:14 +0000 2019, Good afternoon James! Thanks. Hope you have nice plans for your Thursday. Enjoy!\,"Clermont, FL"
Thu May 16 12:36:14 +0000 2019," Exactly. I\ over this \ get what I want\ attitude.'""","Altamonte Springs, FL"
Thu May 16 12:36:14 +0000 2019," So that stands?'""","Palm Valley, FL"
Thu May 16 12:36:13 +0000 2019,Have you RSVP\'D your session in Exclusive Modelz Magazine upcoming #Powershoot #MiamiEdition ???\\n\ sure you ch\ ,"Miami, FL"
Thu May 16 12:36:09 +0000 2019,"In patients with coprevalent atrial fibrillation and cerebral microbleeds, those treated with direct oral anticoagu\ ","Florida, USA"
Thu May 16 12:36:08 +0000 2019,"Daenerys is still my favorite character so \ #GameofThrones'""","Florida, USA"
Thu May 16 12:36:07 +0000 2019,#World Nicky Jam at #AmericanAirlinesArena See Details:  ,"Miami, FL"
Thu May 16 12:36:06 +0000 2019,Had fun catching up with friends and playing a new set to a packed house Tuesday night at Orleans Bistro. Sold a CD\ ,"Titusville, FL"
Thu May 16 12:36:04 +0000 2019, So much in common. You are the worst and president in history and NYC hates you as well. Your prop\ ,"Fruit Cove, FL"
Thu May 16 12:36:03 +0000 2019,"  Todos los que digan eso en momentos tan terribles como el que vive vzla deber\ ser bloqueado'""","Homestead, FL"
Thu May 16 12:36:00 +0000 2019," Is  first in line to sign up? #hypocrite'""","Palm Beach, FL"
Thu May 16 12:36:00 +0000 2019," i just been in plenty situations that i could\ avoided if i wasn\ smoking in my car.'""","Florida, USA"
Thu May 16 12:35:56 +0000 2019, Makes you wonder how de Blasio could be so out of touch that he would waste his time and other peo\ ,"Florida, USA"
Thu May 16 12:35:52 +0000 2019," You can dance nigga \ you better buss out then Chris Brown moves on em next time'""","Orlando, FL"
Thu May 16 12:35:51 +0000 2019,"  Like, for real! Why on earth would you ever be embarrassed about that?'""","Orlando, FL"
Thu May 16 12:35:47 +0000 2019,,"Satellite Beach, FL"
Thu May 16 12:35:46 +0000 2019," No they wont. Too expensive'""","Clermont, FL"
Thu May 16 12:35:46 +0000 2019, \,"Palm Valley, FL"
Thu May 16 12:35:46 +0000 2019,     Crikey mates! It\ all gonna be fine. I\ have my pho\ ,"Florida, USA"
Thu May 16 12:35:43 +0000 2019,If abortion is illegal than Viagra should be too because if an unwanted pregnancy is gods will then so is limp dick \,"Florida, USA"
Thu May 16 12:35:43 +0000 2019,"We are really proud of how this 32x48 with lean-tos is coming along. If you need a structure for your equipment, ca\ ","Lakeland, FL"
Thu May 16 12:35:38 +0000 2019,Almost never \ ,"Tallahassee, FL"
Thu May 16 12:35:37 +0000 2019, Legit question\,"Florida, USA"
Thu May 16 12:35:32 +0000 2019," No enfrentaron con fuerza el coup d\'\ que le dio Maduro al Poder Legislativo en enero de 2016.""'","Gainesville, FL"
Thu May 16 12:35:31 +0000 2019,buying time tbh \,"Oakland Park, FL"
Thu May 16 12:35:31 +0000 2019,"I love Legends of Tomorrow Season 2! :D I watched four episodes last night. Nazis get punches, Zombies happen, Sara\ ","Hallandale Beach, FL"
Thu May 16 12:35:27 +0000 2019,Oh ,"Pembroke Pines, FL"
Thu May 16 12:35:27 +0000 2019,Super goals ,"Riverview, FL"
Thu May 16 12:35:24 +0000 2019,Autosave > ,"Palm Bay, FL"
Thu May 16 12:35:24 +0000 2019," I think it\ stupid that they changed it in California, but as an Epcot attraction, I think Soarin\ ar\ ","Florida, USA"
Thu May 16 12:35:21 +0000 2019," You keep saying right to an abortion. Just say what it really is. A woman\ conscious choice to murder an unborn child.'""","Town 'n' Country, FL"
Thu May 16 12:35:15 +0000 2019,"  He first denounced tRump for Helsinki.'""","Florida, USA"
Thu May 16 12:35:10 +0000 2019,I would love to show you my #listing at SW 320 St #Homestead #FL  #realestate  ,"Homestead, FL"
Thu May 16 12:35:00 +0000 2019,"If you were the devil, where would you hide?\\n\\nThe Catholic church, including the pope and numerous highly influenti\ ","Riverview, FL"
Thu May 16 12:34:59 +0000 2019,"Alhamdulillah!!! @ Bradenton, Florida ","Bradenton, FL"
Thu May 16 12:34:54 +0000 2019,"  I like you.  I meet with every new teacher at my school and tell them the same thing.'""","St Petersburg, FL"
Thu May 16 12:34:53 +0000 2019, \,"West Palm Beach, FL"
Thu May 16 12:34:52 +0000 2019,"Laugh in the face of adversity, and leap before you look. #KG1st \","Palm Shores, FL"
Thu May 16 12:34:52 +0000 2019,    Maybe the both of you should go there.  This will never ever ever ever ha\ ,"Florida, USA"
Thu May 16 12:34:52 +0000 2019,#cryoskin #cryoskin3 #cryoskinslimming #cryoskintoning #cryoskinfacial #cryoskinbrazilianbuttlift #cryoskin\ ,"Davie, FL"
Thu May 16 12:34:50 +0000 2019,"Y\ say salmon or salmon?'""","Alafaya, FL"
Thu May 16 12:34:49 +0000 2019,"God I love to wash my face'""","Mango, FL"
Thu May 16 12:34:47 +0000 2019,girl you better get up ,"Pompano Beach, FL"
Thu May 16 12:34:45 +0000 2019,Fororo? No espantes a los #Marines ,"West Palm Beach, FL"
Thu May 16 12:34:45 +0000 2019," Especially during the summer when they\ grasping at any story they can find... or make up...'""","Altamonte Springs, FL"
Thu May 16 12:34:43 +0000 2019,Robert Simmons 2021 CB   Robert E Lee (Jacksonville FL)\\nColorado Offered \\n ,"Fort Lauderdale, FL"
Thu May 16 12:34:41 +0000 2019,While everyone is talking about cosplays \\nStill a dream one for me ,"Florida, USA"
Thu May 16 12:34:40 +0000 2019,"Trump pardons ex-media mogul Conrad Black, who wrote flattering biography of Trump  via  #dictator'""","Key Biscayne, FL"
