Date,Tweet,Country
Sat May 11 00:05:37 +0000 2019,"  Agreed!'""","Warrington, FL"
Sat May 11 00:05:37 +0000 2019,"Tamiami: 7:57pm: sunset'""","Tamiami, FL"
Sat May 11 00:05:36 +0000 2019,"  ITS SO CUTE'""","Largo, FL"
Sat May 11 00:05:33 +0000 2019,"... sin m\ que agregar !\\n\\n  flsenrickscott senatorromney en Miami-Dade County, Florida ","Miami, FL"
Sat May 11 00:05:30 +0000 2019,   Guys...  is the top sandwich shop with a gas station and it\ close to both of you\ ,"Miami, FL"
Sat May 11 00:05:29 +0000 2019," You guys should review the HBO show sometime'""","Pensacola, FL"
Sat May 11 00:05:27 +0000 2019,"Please send friendship/lucky interaction battles, I\ be using 10cp \ online\","Port Salerno, FL"
Sat May 11 00:05:26 +0000 2019," But where is the evidence?'""","Florida, USA"
Sat May 11 00:05:24 +0000 2019,im not gonna make it yall ,"Gainesville, FL"
Sat May 11 00:05:21 +0000 2019,"  : for consideration!!'""","St Augustine, FL"
Sat May 11 00:05:19 +0000 2019," Dusty, where\ the Mission Impossibe films??'""","Fort Lauderdale, FL"
Sat May 11 00:05:19 +0000 2019, \ ,"Florida, USA"
Sat May 11 00:05:17 +0000 2019,"The lion king is on TV and I just sang the opening song'""","Riverview, FL"
Sat May 11 00:05:17 +0000 2019,"   She will holdout as long as possible.'""","Boynton Beach, FL"
Sat May 11 00:05:16 +0000 2019,"I\'m at  in Lake Worth, FL ","Greenacres, FL"
Sat May 11 00:05:15 +0000 2019, You\ my hero  \,"Lake Butler, FL"
Sat May 11 00:05:12 +0000 2019,Still time to party at Pegasus in Tampa for a live Metal show.  #metalbands #rockbands #pegasuslounge813\ ,"Lake Magdalene, FL"
Sat May 11 00:05:09 +0000 2019," Your existence has changed a life by now, made someone\ day brighter, put a smile on someone\ face\ ","Aventura, FL"
Sat May 11 00:05:09 +0000 2019,Her craven betrothal to trumpism is crystal clear ,"Margate, FL"
Sat May 11 00:05:06 +0000 2019,#Moonwatch\\nOne giant celebration! \\n ,"Orlando, FL"
Sat May 11 00:05:05 +0000 2019," DIS ABOUT YOU! YOU KNOW IT!'""","Florida, USA"
Sat May 11 00:05:04 +0000 2019,Get tickets to my performance at Miami LIVE HERE - ,"Sunrise, FL"
Sat May 11 00:05:02 +0000 2019,"The DIVERSITY HERE!! Beautiful!!  #IAMBECOMING'""","Sunrise, FL"
Sat May 11 00:05:02 +0000 2019,"Es como que, lo logre. ","Florida, USA"
Sat May 11 00:04:59 +0000 2019," My sister just gave birth this morning & I swear I\ been a witness to all of the above since this morning!!!'""","Lakeside, FL"
Sat May 11 00:04:57 +0000 2019,  Me too. And always remember ask questions if you don\'t understand or want help. Everyon\ ,"Hobe Sound, FL"
Sat May 11 00:04:56 +0000 2019," Hi how are you doing today r you ok\\nYou are looking beautiful in gorgeous'""","Florida, USA"
Sat May 11 00:04:54 +0000 2019,"North Miami: 7:56pm: sunset'""","Miami, FL"
