Date,Tweet,Country
Fri May 17 11:50:27 +0000 2019,"The Nuggets are going to lose TC. They won\ pay him nearly what he deserves...super sad.'""","Tampa, FL"
Fri May 17 11:50:21 +0000 2019,"    Really lovely pic'""","Florida, USA"
Fri May 17 11:50:20 +0000 2019,"#NewProfilePic happy birthday to my first NKOTB crush, who will always hold a special place in my \ and who I sti\ ","Riverview, FL"
Fri May 17 11:50:17 +0000 2019,"My one year anniversary is approaching for my brand \ so excited!'""","Fort Lauderdale, FL"
Fri May 17 11:50:16 +0000 2019,"Allegri out, Guardiola in? ","Ocoee, FL"
Fri May 17 11:50:14 +0000 2019,This is one for the books. Swamp rats calling for their own removal ,"Florida, USA"
Fri May 17 11:50:12 +0000 2019, 1. It should not have taken this long to fix errors. 2. The fix may cause adverse affect accidents. 3. pilots\ ,"Treasure Island, FL"
Fri May 17 11:50:06 +0000 2019, GSW did the do so you\ just have to get on the Speith bandwagon \,"Tampa, FL"
Fri May 17 11:50:05 +0000 2019,"Ricardo, Ricardito, ponte el dedo en el culito. \ ","Miami, FL"
Fri May 17 11:50:02 +0000 2019,"Hmm You Wanna find somebody you trust and just lay low, but it seems they all on the same mission'""","Kendall West, FL"
Fri May 17 11:50:01 +0000 2019,Senior Takeover has Begun! Class of 2020! ,"Land O' Lakes, FL"
Fri May 17 11:50:01 +0000 2019," But... but... space pirates!!'""","Sanford, FL"
Fri May 17 11:50:01 +0000 2019, Shouldn\ the goal be high quality education regardless as to whether private or public? The FEA isn\ ,"Florida, USA"
Fri May 17 11:50:00 +0000 2019," Lindsey\ still kissing that orange ass. SMDH. Vote his corrupt ass out in 2020, South Carolina! \","Eustis, FL"
Fri May 17 11:50:00 +0000 2019,"You niggas flex $500 in 20s like is real money'""","West Little River, FL"
Fri May 17 11:49:59 +0000 2019,love how America is like:\\n\\nimmigrants? no ma\ weapons of mass destruction? no silly!\\nwater for flint? oh\ ,"St Petersburg, FL"
Fri May 17 11:49:58 +0000 2019,What do we pay  for? If your not going to do the duties your title says then leave! I personally would be\ ,"Cape Coral, FL"
Fri May 17 11:49:57 +0000 2019,Best thing to wake up to ,"Boynton Beach, FL"
Fri May 17 11:49:57 +0000 2019, Oh my Hahahahaha \,"Florida, USA"
Fri May 17 11:49:55 +0000 2019,"I do what I want ain\ no handle on me'""","North Miami, FL"
Fri May 17 11:49:50 +0000 2019, \,"Celebration, FL"
Fri May 17 11:49:50 +0000 2019,Want them \ ,"Florida, USA"
Fri May 17 11:49:48 +0000 2019,Visualization is a key way to build information literacy and understanding. This is one of my favorite features of\ ,"Fort Lauderdale, FL"
Fri May 17 11:49:48 +0000 2019, I don\ know that any woman who has experienced rape is ever thankful for the experience.  But I do\ ,"Jupiter, FL"
Fri May 17 11:49:45 +0000 2019,He left out Social Security and Medicare. ,"Florida, USA"
Fri May 17 11:49:41 +0000 2019," Everything about this video is incredible.'""","Miami Beach, FL"
