Date,Tweet,Country
Tue Apr 30 23:59:59 +0000 2019,Yup ! ,"Miami Lakes, FL"
Tue Apr 30 23:59:59 +0000 2019,"BREAKING: 2 dead, 4 injured after shooting at University of North Carolina- Charlotte. Police have one suspect in c\ ","Orlando, FL"
Tue Apr 30 23:59:57 +0000 2019,Mood. ,"South Miami, FL"
Tue Apr 30 23:59:56 +0000 2019,"Dwn2earth'""","North Miami, FL"
Tue Apr 30 23:59:55 +0000 2019,"Miami: 7:51pm: sunset'""","Miami, FL"
Tue Apr 30 23:59:55 +0000 2019,Y\ can\ ever let mfers live \ ,"Spring Hill, FL"
Tue Apr 30 23:59:54 +0000 2019," Turkey club. Always. Less grease.'""","Florida, USA"
Tue Apr 30 23:59:54 +0000 2019,"Portfolio reviews, iReady diagnostic, intervention updates, Professional Development, Summer School, DonorsChoose,\ ","Hollywood, FL"
Tue Apr 30 23:59:53 +0000 2019,  \,"Tampa, FL"
Tue Apr 30 23:59:52 +0000 2019," They lost me at 5'""","Fleming Island, FL"
Tue Apr 30 23:59:52 +0000 2019," Would love to see you with gold around your waist! I have been a fan from the first time I saw you on NXT! #Respect'""","Margate, FL"
Tue Apr 30 23:59:52 +0000 2019,  Now when will Avery return \,"Ellenton, FL"
Tue Apr 30 23:59:51 +0000 2019,Make it stop ,"Pembroke Pines, FL"
Tue Apr 30 23:59:47 +0000 2019,Impeach the  mother fvckers. Barr and the orange asshole \\nRepublicans. The most corrupt enterprise in American\ ,"Fort Lauderdale, FL"
Tue Apr 30 23:59:46 +0000 2019," Two jerks'""","Temple Terrace, FL"
Tue Apr 30 23:59:46 +0000 2019," \ a guest room, not a pest room.\ -Usagi, probably.'""","Egypt Lake-Leto, FL"
Tue Apr 30 23:59:46 +0000 2019, \ \ \ \ \ \ \ \ \ \ \ \ \ \ \ \,"Miami Beach, FL"
Tue Apr 30 23:59:45 +0000 2019," on the rocks!'""","Tamiami, FL"
Tue Apr 30 23:59:45 +0000 2019,"Thanks for coming to my ted talk LMAOO'""","Florida, USA"
Tue Apr 30 23:59:44 +0000 2019,They would sit me next to the drunk old lady whos scared to fly \,"Florida, USA"
Tue Apr 30 23:59:44 +0000 2019,It\ my turn\ ,"East Lake-Orient Park, FL"
Tue Apr 30 23:59:43 +0000 2019,New Listing \ Surfside Luxury Rental! Stunning modern home by \ architect Cesar Molina with southern open bay views\ ,"Surfside, FL"
Tue Apr 30 23:59:42 +0000 2019,"  Republicans'""","St Petersburg, FL"
Tue Apr 30 23:59:41 +0000 2019, Agree except  for Labor Secretary ,"Florida, USA"
Tue Apr 30 23:59:40 +0000 2019, \\n.\\n#belindapop #music #angel #coach #artistpop #musiclife #styleco #style #topartist #topmusic ,"Miami, FL"
Tue Apr 30 23:59:40 +0000 2019,"there should be women\ basketball leagues for those that aren\ good enough for college. cause I would so play lolol'""","Florida, USA"
Tue Apr 30 23:59:38 +0000 2019,y\ \ i\ to faint \ ,"Miami, FL"
Tue Apr 30 23:59:38 +0000 2019,  I\ not perfect but I spend a lot of time ensuring the kids see the other side even if that m\ ,"Auburndale, FL"
Tue Apr 30 23:59:36 +0000 2019," POR QUE ME HACES ESTOOOOOOO'""","Carol City, FL"
Tue Apr 30 23:59:36 +0000 2019,"     Said no one ever until today.'""","Tallahassee, FL"
Tue Apr 30 23:59:36 +0000 2019,Spring has sprung \ But I\ still not quite ready to give up my winter beanies yet \  \ View this p\ ,"Winter Springs, FL"
Tue Apr 30 23:59:34 +0000 2019,"If you\ ever in WP  is a must. Thanks for the rec, ","Winter Park, FL"
Tue Apr 30 23:59:33 +0000 2019,"When I get off work tonight \ @ Duval County, Florida ","Downtown Jacksonville, FL"
Tue Apr 30 23:59:33 +0000 2019,   He\ HILARIOUS! \,"Florida, USA"
Tue Apr 30 23:59:31 +0000 2019," Get away from me.'""","Myrtle Grove, FL"
Tue Apr 30 23:59:31 +0000 2019,I need a mini getaway \,"Daytona Beach, FL"
Tue Apr 30 23:59:30 +0000 2019,Body goals ,"Crestview, FL"
Tue Apr 30 23:59:30 +0000 2019,"This #TeamSponsorTuesday, we\'re highlighting  and their investment in the team serving at Jones HS. BNY M\ ","Orlando, FL"
Tue Apr 30 23:59:29 +0000 2019,,"Florida, USA"
Tue Apr 30 23:59:28 +0000 2019," Hermoso! Adoro a Borges gracias por compartir'""","Miami Beach, FL"
Tue Apr 30 23:59:27 +0000 2019,Brush my brows before I brush my hair \ ,"Orlando, FL"
Tue Apr 30 23:59:26 +0000 2019,Facts ,"Norland, FL"
Tue Apr 30 23:59:25 +0000 2019,And you got my dick in your mouth. ,"Rio Pinar, FL"
Tue Apr 30 23:59:23 +0000 2019,Your purpose and passion are yours for as long as you are on this earth. \\nThe woman in this video teaching (shoutin\ ,"Alafaya, FL"
Tue Apr 30 23:59:22 +0000 2019," the pain is supposed to warn me that it\'s time to stop but i don\'t listen""'","Florida, USA"
Tue Apr 30 23:59:22 +0000 2019,"Why are there toilets in the Juul room?'""","Florida, USA"
Tue Apr 30 23:59:21 +0000 2019,"It\ something about booty shorts with letters on em that get me everytime'""","Union Park, FL"
Tue Apr 30 23:59:20 +0000 2019,Burger Night ,"Coral Springs, FL"
Tue Apr 30 23:59:19 +0000 2019," Anti White'""","Florida, USA"
Tue Apr 30 23:59:17 +0000 2019,Exciting night  to honor all the seniors who received various scholarships and recognitions tonight!  Con\ ,"Ocean City, FL"
Tue Apr 30 23:59:17 +0000 2019," Greatest athlete fam'""","Florida, USA"
Tue Apr 30 23:59:17 +0000 2019,"This is so unbelievable on the events at #UNCC. #StopKillingUs'""","Coconut Creek, FL"
Tue Apr 30 23:59:16 +0000 2019, vai q ela se amarra \,"Brownsville, FL"
