Date,Tweet,Country
Thu May 09 09:49:13 +0000 2019,"3 a\ pasaron para esta foto, cuanto se puede extra\ a alguien por Dios!, gracias mama,papa y a Dios por el mome\ ","Boynton Beach, FL"
Thu May 09 09:49:12 +0000 2019,Anyone trying to delay this urgent safety issue after the airport and Parkland tragedies is playing politics.\ ,"Florida, USA"
Thu May 09 09:48:59 +0000 2019,#REACTION Uber & Lyft drivers in several cities went on strike yesterday demanding more compensation and benefits..\ ,"Florida, USA"
Thu May 09 09:48:54 +0000 2019,,"Alafaya, FL"
Thu May 09 09:48:52 +0000 2019,"The airport is a fucking mess rn and i wanna kms'""","Oviedo, FL"
Thu May 09 09:48:47 +0000 2019,One of the only opinions that matter \,"St Augustine, FL"
Thu May 09 09:48:45 +0000 2019,  The Trump & family members in the White House have been compromised by foreign governments.\ ,"The Acreage, FL"
Thu May 09 09:48:41 +0000 2019,  This is complete BS \ They continue to try to silence conservatives which is wrong \,"Port St Lucie, FL"
Thu May 09 09:48:15 +0000 2019," I bet Claudia lives in Florida.'""","Orlando, FL"
Thu May 09 09:48:09 +0000 2019," They need immigrants to clean up \ that shithole left by hurricane Michael.#Morningjoe'""","Florida, USA"
Thu May 09 09:47:56 +0000 2019,"  That is awesome \ love it'""","Florida, USA"
Thu May 09 09:47:52 +0000 2019," *grabs banana on the way out of the door*'""","Myrtle Grove, FL"
Thu May 09 09:49:44 +0000 2019,The #OpenMike Thought-Provoking Daily Poll presented by  Why wouldn\'t the #Gators sign a home and home d\ ,"Orlando, FL"
Thu May 09 09:49:32 +0000 2019,#NoSpoilers ,"Florida, USA"
Thu May 09 09:49:28 +0000 2019,"I\'m at Fort Lauderdale-Hollywood International Airport -  in Fort Lauderdale, FL ","Dania Beach, FL"
Thu May 09 09:50:05 +0000 2019," I have 2 more days.'""","Gandy, FL"
Thu May 09 09:49:57 +0000 2019,Smh!!!!! Damn KD\ ,"Leisure City, FL"
Thu May 09 09:49:57 +0000 2019,"  Right??! Me, everyday for a 2-years when the twins were born. Maybe with socks when it\ ","Southside, FL"
