Date,Tweet,Country
Sat May 04 23:59:59 +0000 2019, Pain is on their near future ,"Casselberry, FL"
Sat May 04 23:59:57 +0000 2019,"   Yes nobody cares about this BS'""","Largo, FL"
Sat May 04 23:59:55 +0000 2019,"if you believe all men are the same, seek help'""","Florida, USA"
Sat May 04 23:59:52 +0000 2019," I\'d choose to save my friend without even thinking.""'","Spring Hill, FL"
Sat May 04 23:59:51 +0000 2019,  we know your agenda ,"Florida, USA"
Sat May 04 23:59:49 +0000 2019,"  JEALOUS'""","Florida, USA"
Sat May 04 23:59:48 +0000 2019,"Lowkey salty I took a nap , now imma be up by myself tonight'""","Ocoee, FL"
Sat May 04 23:59:45 +0000 2019,"   YAYAYYAYAYAYAY I WAS ALMOST BORN ON THE 6TH LOL'""","Florida, USA"
Sat May 04 23:59:44 +0000 2019,Now i know why they say dont wear any kind of heel when pregnant! My leg and knee is killing me\,"Palm Coast, FL"
Sat May 04 23:59:44 +0000 2019,Check out that man bun! \ #juanacut #Cosmetology #Barbering\\n#FadedFresh #rubensfivestaracademy #florida\ ,"Lake Wales, FL"
Sat May 04 23:59:42 +0000 2019,"  Like I wonder who?'""","Miami, FL"
Sat May 04 23:59:41 +0000 2019," Hope you had the best date ever!'""","Palm Beach Gardens, FL"
Sat May 04 23:59:41 +0000 2019,,"Aladdin City, FL"
Sat May 04 23:59:40 +0000 2019,"And your b2b privileges are revoked after the first song.'""","University, FL"
Sat May 04 23:59:38 +0000 2019," Period!'""","Scott Lake, FL"
Sat May 04 23:59:37 +0000 2019," Elaborate'""","Hallandale Beach, FL"
Sat May 04 23:59:33 +0000 2019,"I\ literally locking my feelings up inside forever. Feeling like this is just never worth it.'""","Florida, USA"
Sat May 04 23:59:33 +0000 2019,"Want to work at Lee Health? We\'re hiring in #FortMyers, FL! Click for details:  #Healthcare""'","Fort Myers, FL"
Sat May 04 23:59:32 +0000 2019,Rose was on some other shit fr ,"Florida, USA"
Sat May 04 23:59:31 +0000 2019,#20\ ,"Tampa, FL"
Sat May 04 23:59:31 +0000 2019,So we went out to #fishlips to do a little RD and look what came into the port while we were there. So Freaking Coo\ ,"Florida, USA"
Sat May 04 23:59:28 +0000 2019,Everyone has a go-to container or bottle in the shower that becomes their microphone during shower performances. An\ ,"Orlando, FL"
Sat May 04 23:59:28 +0000 2019,B.A.P.S &\,"Wesley Chapel, FL"
Sat May 04 23:59:26 +0000 2019,Saturday Bike Fever! 2nd stop and no casualties... yet \ \\n.\\n.\\n.\\n#may2019 #nationalbikemonth #bikelife @ Riverside C\ ,"Vero Beach, FL"
Sat May 04 23:59:26 +0000 2019,"If you dumb ass bitches don\ start paying back money that you owe, Ima start exposing you bum bitches.'""","Richmond West, FL"
Sat May 04 23:59:25 +0000 2019,Come & volunteer with us the 1st Saturday of each month from 6:15am-8:30am. It\ all about service\ ,"Florida, USA"
Sat May 04 23:59:23 +0000 2019," Lmao say lesssss'""","Meadow Woods, FL"
Sat May 04 23:59:22 +0000 2019," This image was after the block. Doesn\ matter. Rules are rules. It was called correctly. It may stink,\ ","Florida, USA"
Sat May 04 23:59:22 +0000 2019,Why Julian wildin like that \ ,"Tallahassee, FL"
Sat May 04 23:59:19 +0000 2019,,"Aladdin City, FL"
Sat May 04 23:59:19 +0000 2019,Interesting.  Thought majority would be yes.  However. I am confident there will be free and paid enhancements. ,"Cheval, FL"
Sat May 04 23:59:18 +0000 2019,"I forgot I\'m in Orlando and I shoildnt be dressing like a bum everywhere lmfao""'","Alafaya, FL"
Sat May 04 23:59:15 +0000 2019,My teams haven\ lost since I announced my undying support!  #PlayoffHockey ,"Florida, USA"
Sat May 04 23:59:14 +0000 2019,"If you\'re looking for work in #Gainesville, FL, check out this #Healthcare job via the link in our bio: Physician A\ ","Gainesville, FL"
