Date,Tweet,Country
Thu May 23 21:43:31 +0000 2019,"  Except grandchildren and Baron are off limits to financial subpoenas. Love it!'""","Boca Raton, FL"
Thu May 23 21:43:29 +0000 2019,Cuzzo\ ,"Westview, FL"
Thu May 23 21:43:29 +0000 2019,"   Was in town. Can confirm it did not'""","Miami, FL"
Thu May 23 21:43:28 +0000 2019,"where are all the plugs ?? a fucking town meeting??'""","Navarre, FL"
Thu May 23 21:43:59 +0000 2019," Cole I think you know why I love him'""","Florida, USA"
Thu May 23 21:43:57 +0000 2019,#SeeSomethingSaySomething #KnowSomethingSaySomething #YourSchoolYourVoice ,"Florida, USA"
Thu May 23 21:43:57 +0000 2019,"Is the lady with the goat serious?'""","Florida, USA"
Thu May 23 21:43:55 +0000 2019," What?'""","Daytona Beach, FL"
Thu May 23 21:43:54 +0000 2019,,"Stuart, FL"
Thu May 23 21:43:54 +0000 2019,Tryna \ Tiger\ @ Tiger Woods ,"Florida, USA"
Thu May 23 21:43:54 +0000 2019,"  Is that why my tweets disappear?'""","Florida, USA"
Thu May 23 21:43:53 +0000 2019, \,"Daytona Beach, FL"
Thu May 23 21:43:51 +0000 2019,I\ so grateful for the few close friends I do have \,"Bradenton, FL"
Thu May 23 21:43:48 +0000 2019," Hmm'""","Florida, USA"
Thu May 23 21:43:48 +0000 2019,Obama is a traitor to this country ,"Deltona, FL"
Thu May 23 21:43:47 +0000 2019,"my mom asked me to stay and watch greys w her and she\ asleep :)'""","Tallahassee, FL"
Thu May 23 21:43:47 +0000 2019," YUP.'""","Florida, USA"
Thu May 23 21:43:47 +0000 2019, We miss you too \ \\neven this kid misses you .... \\n\ ,"Fern Park, FL"
Thu May 23 21:43:46 +0000 2019,"    I know nobody outside the EOS community cares about June 1, but I\ be\ ","Cutler Bay, FL"
Thu May 23 21:43:45 +0000 2019,"I have never seen a  employee not know anything about what their restaurant sells. Ordering was downright painful.'""","Florida, USA"
Thu May 23 21:43:44 +0000 2019,"If you are ready to join our #diverse, growing team of professionals we encourage you to apply to one of our open o\ ","Quincy, FL"
Thu May 23 21:43:43 +0000 2019,Summer \ @ The Conch House Marina Resort ,"St Augustine, FL"
Thu May 23 21:43:40 +0000 2019," lmfaaaoooo'""","Riverview, FL"
Thu May 23 21:43:38 +0000 2019,"La Presidenta de la Asociaci\ de Mujeres Hispano Americanas Profesionales y de Negocios, Adolfina Ortiz (HAPBWA).\ ","Florida, USA"
Thu May 23 21:43:38 +0000 2019,Yeah I didn\'t get that one. ,"Fleming Island, FL"
Thu May 23 21:43:36 +0000 2019, Yes but two years of all nba increases that extension bc it hasn\ gone into place yet.  You\ right\ ,"Florida, USA"
Thu May 23 21:44:19 +0000 2019,"SO excited!! Orlando\ newest and most immersive water park, Island H2O Live! at  will open for preview\ ","Winter Garden, FL"
Thu May 23 21:44:18 +0000 2019,,"Florida, USA"
Thu May 23 21:44:18 +0000 2019,"Where my girls at (right by my side) \\nFrom the front to back, \\nWell is you Felin\ that, \\nPut one hand up, \\nCan you\ ","Port St Lucie, FL"
Thu May 23 21:44:16 +0000 2019,Liberals are trying to convince the younger generation that you cannot criminalize Behavior which we all know is an\ ,"Trinity, FL"
Thu May 23 21:44:14 +0000 2019,"We\'re hiring! Click to apply: Grants Manager -  #BusinessMgmt #Miami, FL""'","Miami, FL"
Thu May 23 21:44:13 +0000 2019,  \,"West Melbourne, FL"
Thu May 23 21:44:12 +0000 2019,Factsss ,"Fountainebleau, FL"
Thu May 23 21:44:11 +0000 2019,    You mean when Jameis lost 1 game in 2 years and won a national ti\ ,"Tampa, FL"
Thu May 23 21:44:11 +0000 2019, Have fun with the heavy metals nerd ,"University, FL"
Thu May 23 21:44:09 +0000 2019,   If there was a crisis and hundreds of thousands of people were dying every year from a\ ,"Florida, USA"
Thu May 23 21:44:08 +0000 2019," Wow is it really the last season'""","Dania Beach, FL"
Thu May 23 21:44:08 +0000 2019,"When you think #diverse #leadership, do you think of #Utilities? Bonnie joins the  team of exceptional w\ ","St Petersburg, FL"
Thu May 23 21:44:05 +0000 2019,I\ really about to live under a rock all summer \,"Tallahassee, FL"
Thu May 23 21:44:04 +0000 2019,"I\'m at Bayside Marina in Miami, FL ","Miami, FL"
Thu May 23 21:44:04 +0000 2019,"I wish I could watch Netflix but my account is on hold :|'""","Florida, USA"
Thu May 23 21:44:00 +0000 2019,Shenseea - Pon Mi (Raw) [Official Audio] May 2018  via  when u and ur dad are spirit\ ,"Miami, FL"
Thu May 23 21:59:09 +0000 2019,"happy birthday to my best friend  i love you so much!!!'""","Palm Bay, FL"
