Date,Tweet,Country
Sun May 19 06:16:16 +0000 2019,I think it was mine \ ,"Key West, FL"
Sun May 19 06:16:09 +0000 2019,Ok I gotta be up in 3 hours & also have a veryyyyyyyyy long day tomorrow so ummm.. I should prob sleep now \,"Tampa, FL"
Sun May 19 06:16:04 +0000 2019," And taxed'""","Alafaya, FL"
Sun May 19 06:16:01 +0000 2019,DEMON TRAITOR ,"Lynn Haven, FL"
Sun May 19 06:16:00 +0000 2019,"Perfect end to a 91 degree Florida Saturday. @ Lake Jackson (Sebring, Florida) ","Sebring, FL"
Sun May 19 06:16:00 +0000 2019,you  ,"Florida, USA"
Sun May 19 06:15:58 +0000 2019,"Hey  how would you build the perfect receiver for Rodgers using only ones that have been on his teams throughout the years'""","Tallahassee, FL"
Sun May 19 06:15:56 +0000 2019, You got this fam! \,"Tallahassee, FL"
Sun May 19 06:15:49 +0000 2019,"I\ ready to go home!'""","Florida, USA"
Sun May 19 06:15:44 +0000 2019,Mas chimba all\ o mas chimba ac\ aqu\ es chimba pero mas chimba all\,"Doral, FL"
Sun May 19 06:15:41 +0000 2019,This is the longest time I ever kept a 6 pack lol just tryna make it last the longest hahah fuck I\'m literally just\ ,"Florida, USA"
Sun May 19 06:15:38 +0000 2019,Have \ \ \ \ ,"Ocala, FL"
Sun May 19 06:15:35 +0000 2019,I think I have done all of these what does this mean ,"Pensacola, FL"
Sun May 19 06:15:34 +0000 2019,"  NAH BOO PRETTY SURE ITS ME'""","Lakeland Highlands, FL"
Sun May 19 06:15:31 +0000 2019," Representative Amash, thank you being a stand-up person and speaking your mind after having studied th\ ","Florida, USA"
Sun May 19 06:15:26 +0000 2019,#lifeislife #alllifesacred #procecuteabusers ,"Florida, USA"
Sun May 19 06:15:24 +0000 2019, I would love to go... Maybe I\ be able to.... but I did just buy the Grand Circle Tour shirt from you!!!!\,"Lake Buena Vista, FL"
Sun May 19 06:15:17 +0000 2019,"If I don\ dance on my man with my inner slut moves, he ain\ my man ....\","Panama City Beach, FL"
Sun May 19 06:15:14 +0000 2019,"Satan\'s minion, evil man. ","Lynn Haven, FL"
Sun May 19 06:15:14 +0000 2019,"I need some fruit'""","University, FL"
