Date,Tweet,Country
Wed May 08 14:24:14 +0000 2019," This cracks me up.'""","Queens, NY"
Wed May 08 14:24:13 +0000 2019,If I lived in West Hollywood I would purchase. ,"Brooklyn, NY"
Wed May 08 14:24:13 +0000 2019,"I had a dream last night that I had 6 perfect children (triplets, a set of twins, and a single child) and an amazin\ ","Buffalo, NY"
Wed May 08 14:24:12 +0000 2019,"  Boring from the perspective of a hockey fan and fan of the game no, but can definitel\ ","Williamsville, NY"
Wed May 08 14:24:10 +0000 2019, \ \ \ \,"Manhattan, NY"
Wed May 08 14:24:10 +0000 2019,After countless scrubs and showers I\ still finding glitter \,"Bronx, NY"
Wed May 08 14:24:09 +0000 2019,To be fair the source of this article is Stephen A. Smith who heard from his source\ source. So believe what you w\ ,"Manhattan, NY"
Wed May 08 14:24:08 +0000 2019,"   Again, is the concern the preventable deaths, especially among kids? \\nBecau\ ","New York, USA"
Wed May 08 14:24:07 +0000 2019,"Iridescent pizza tiles.\\n.\\n.\\n#nofilter #iridescent #tiles #nycpizza #sparkly #shiny @ New York, New York ","Manhattan, NY"
Wed May 08 14:24:06 +0000 2019,"Trying to watch Sabrina. Season 2. Episode 1. Already can\ stand this shit lol'""","Manhattan, NY"
Wed May 08 14:24:05 +0000 2019,"My childhood bowling alley, many Sunday mornings were spent there \ ","Troy, NY"
Wed May 08 14:24:04 +0000 2019,Senior Sarah Sweazy was inducted into the  chapter of Chi Alpha Sigma; a national honor society for colle\ ,"Fredonia, NY"
Wed May 08 14:24:04 +0000 2019,what about it ,"Queens, NY"
Wed May 08 14:24:04 +0000 2019,"Soy el \ que est\ enamorado de VVV de  ?'""","Brooklyn, NY"
Wed May 08 14:24:01 +0000 2019,  \,"Buffalo, NY"
Wed May 08 14:23:59 +0000 2019,"These kids in are in these classes sniffing sanitizer. I\ in total shock'""","Bronx, NY"
Wed May 08 14:23:59 +0000 2019," Orders from Putin.'""","West Seneca, NY"
Wed May 08 14:23:59 +0000 2019,   Si Felipe no quiere venir qu\ x all\ negra tu selecci\ tu pa\ es c\ ,"Brooklyn, NY"
Wed May 08 14:23:56 +0000 2019,My favorite part about being bad at golf is all I need is a few decent shots to make it a wonderful round. It\'s as\ ,"Parc, NY"
Wed May 08 14:23:56 +0000 2019,"'Don\\\'t submit then quit. Apply for jobs like ""CSR1 ( Full-time Brooklyn Heights )"" at TD Bank, then look for people\ ","Brooklyn, NY"
Wed May 08 14:23:55 +0000 2019,"'Don\\\'t submit then quit. Apply for jobs like ""Registered Nurse / ICU"" at Supplemental Health Care, then look for peo\ ","Ithaca, NY"
Wed May 08 14:23:54 +0000 2019,"   When  u put 3   spaces   in between each   sentence'""","Brooklyn, NY"
Wed May 08 14:23:50 +0000 2019,Damn I\'m out of touch... racists co-opted the circle game too?! ,"Brooklyn, NY"
Wed May 08 14:23:47 +0000 2019,My \ #seascape #coneyisland ,"Brooklyn, NY"
Wed May 08 14:23:46 +0000 2019," do not do this'""","Manhattan, NY"
Wed May 08 14:23:45 +0000 2019,La coalicion decente no existe.. Senador Jonatan Tamayo (Manguito) responde al Senador Gustavo Bol\ que busca de\ ,"New York, USA"
Wed May 08 14:23:45 +0000 2019,"Can you recommend anyone for this job? Sales Consultant -  #boating #workhard'""","Lindenhurst, NY"
Wed May 08 14:23:41 +0000 2019,"  Should we get  on this?'""","Latham, NY"
Wed May 08 14:23:40 +0000 2019,Honored to be part of my friend aprincessforaday Tea Party hosted by  on Sunday May 19th  \\n.\\nClic\ ,"Manhattan, NY"
Wed May 08 14:23:38 +0000 2019," when does new fan verification start?'""","Seaford, NY"
Wed May 08 14:23:38 +0000 2019," INCREDIBLE'""","Manhattan, NY"
Wed May 08 14:23:37 +0000 2019," Nah laguardia is lol'""","North Babylon, NY"
Wed May 08 14:23:36 +0000 2019,"  Yep. If you go thru any cashless toll, it triggers the rental company\'s toll pay se\ ","Manhattan, NY"
Wed May 08 14:23:36 +0000 2019,Wednesday Thoughts. \\nI like Liz ! #ElizabethWarren2020 #vote ,"Manhattan, NY"
Wed May 08 14:23:33 +0000 2019,Alpha Bowling Lanes fire smoke plume in Lansingburgh section of Troy as seen from Corning Tower in Albany. ,"New York, USA"
Wed May 08 14:23:33 +0000 2019, Read the full letter here: ,"Manhattan, NY"
Wed May 08 14:23:32 +0000 2019," Are LaneOne tickets real????'""","New York, USA"
Wed May 08 14:23:32 +0000 2019,Incident on #BLine from Kings Highway Station to Prospect Park Station ,"Brooklyn, NY"
Wed May 08 14:23:31 +0000 2019,Incident on #BLine from Kings Highway Station to Prospect Park Station ,"Brooklyn, NY"
Wed May 08 14:23:30 +0000 2019,"So glad I could make it last night to the launch of julietgrames book at  The room was packed, sta\ ","Brooklyn, NY"
Wed May 08 14:23:30 +0000 2019,"     Sorry about your hair'""","Colonie, NY"
Wed May 08 14:23:27 +0000 2019,"I keep giving relationship advice. That\ it. That\ the joke.'""","Manhattan, NY"
Wed May 08 14:23:27 +0000 2019,"'""Its never too late to bet on yourself"" - #BlogHer19  on switching gears, quitting your da\ ","Brooklyn, NY"
Wed May 08 14:23:25 +0000 2019," 20'""","Manhattan, NY"
Wed May 08 14:23:25 +0000 2019,Trying out  so I can browse privately from my ISP.  ,"Manhattan, NY"
Wed May 08 14:23:23 +0000 2019,"Hello Upper East Siders, and welcome to another #WaldorfWednesday! There\'s Royal Baby buzz in the air, so let\'s tal\ ","Manhattan, NY"
Wed May 08 14:23:23 +0000 2019,Gay Rappers gotta put their foot down and apply pressure with the pen. Don\ call yourself a rapper just because yo\ ,"Brooklyn, NY"
Wed May 08 14:23:21 +0000 2019,  Everyone supporting DEFORESTATION \ and Increased sales of PLASTIC trash bags \,"New York, USA"
Wed May 08 14:23:20 +0000 2019,"i\ been waking up hungry asl which is soo weird \ usually i feel too nauseous to eat anything'""","Amherst, NY"
Wed May 08 14:23:19 +0000 2019," 100%'""","Bronx, NY"
Wed May 08 14:23:15 +0000 2019,I need to see this in person \ ,"Manhattan, NY"
Wed May 08 14:23:15 +0000 2019," But- ,\\n\\nYou-can\'t-Invoke-Executive-Privilege-unless-you-Pay-Some-Income-Tax""'","Manhattan, NY"
Wed May 08 14:23:11 +0000 2019, The Winning Keeps Coming!!! \,"Queens, NY"
Wed May 08 14:23:10 +0000 2019, ...weakling that bullies the weakest of the weak. You\ never been able to stand on your own two\ ,"Brooklyn, NY"
Wed May 08 14:23:09 +0000 2019,"This isn\ what I thought it would be.'""","Manhattan, NY"
Wed May 08 14:23:09 +0000 2019,"So fucking tired I could sleep'""","Manhattan, NY"
Wed May 08 14:23:08 +0000 2019, Thank you Hannah!! \,"Manhattan, NY"
Wed May 08 14:23:08 +0000 2019,#Ready #OnAssignment #ThankyouLord \\n#Lupus #LupusAwarenessMonth #LupusAwarenessNYS ,New York State Capitol
Wed May 08 14:23:07 +0000 2019,"anyways i\ seeing the jonas brother and going to the beach with my best friend  this summer. uh thanks'""","Kenmore, NY"
Wed May 08 14:23:05 +0000 2019,"I\ back, just had to take a small break from the things I see on this app. \","Manhattan, NY"
Wed May 08 14:23:04 +0000 2019,"spotted several gray strands in my bangs, and I\ not even yet legally kicked off my parents\ insurance \","Brooklyn, NY"
Wed May 08 14:23:04 +0000 2019," MVP, SB Appearance, and Franchise stat leader. Drink your coffee hippy'""","Manhattan, NY"
Wed May 08 14:23:03 +0000 2019,Have fun! And be safe. Drink plenty of water and look out for each other. Happy slope day! ,"Ithaca, NY"
Wed May 08 14:23:02 +0000 2019,,"North Tonawanda, NY"
Wed May 08 14:23:00 +0000 2019," Hey swwetie how u been'""","Tarrytown, NY"
Wed May 08 14:22:59 +0000 2019,"So im single in the Bx no women where?'""","Bronx, NY"
Wed May 08 14:22:58 +0000 2019, \ \ \ \,"Manhattan, NY"
Wed May 08 14:22:58 +0000 2019,"Hey book Twitter! I have done zero leisure reading all semester, but I shall soon have glorious reading time again!\ ","Buffalo, NY"
Wed May 08 14:22:57 +0000 2019,"19: have you ever been to new York?\\nYes I\'m here right now""'","Manhattan, NY"
Wed May 08 14:22:57 +0000 2019,Very curious as to how education is a primitive factor especially with the ESSA act in place yet the educational sy\ ,"Brooklyn, NY"
Wed May 08 14:22:55 +0000 2019,"Morning wood'""","Queens, NY"
Wed May 08 14:22:54 +0000 2019," What a cute pin! I love it! #disneySMC'""","Manhattan, NY"
Wed May 08 14:22:54 +0000 2019," One of my faves'""","Brooklyn, NY"
Wed May 08 14:22:53 +0000 2019,Blog content basics from Disney Parks Blog #disneySMC ,"Manhattan, NY"
Wed May 08 14:22:52 +0000 2019,"  I don\ even live in GA thank god. I\ never move to another red state again.'""","Brooklyn, NY"
Wed May 08 14:22:51 +0000 2019, They\ all millionaires they won\ feel a thing ,"Manhattan, NY"
Wed May 08 14:22:50 +0000 2019, Lmao bitch I don\ care what you\ quoting cause I know it\ something but if you don\ pull your h\ ,"Queens, NY"
Wed May 08 14:22:48 +0000 2019,Life \ ,"Staten Island, NY"
Wed May 08 14:22:48 +0000 2019,"Mi ex del a\ 2008 me envi\ un texto: \ extra\ la vida que ten\ conmigo?\ pregunt\ \\nMi amor, lo \ que e\ ","Brooklyn, NY"
Wed May 08 14:22:47 +0000 2019," executive privilege ? Well, I think in  \ case that\ #GrifterANDCheat \ Privilege'""","Greenlawn, NY"
Wed May 08 14:22:47 +0000 2019,Deserve everything have achieved and everything they are going to achieve\ ,"Bronx, NY"
Wed May 08 14:22:43 +0000 2019," I don\ understand why y\ play with me EVERY SINGLE TIME I get a package!! IDC IF YALL FEDERAL WORKERS DO YA JOBS'""","Bronx, NY"
Wed May 08 14:22:41 +0000 2019," If i buy from LaneOne it\ real right??'""","New York, USA"
Wed May 08 14:22:40 +0000 2019,So great! ,"Manhattan, NY"
Wed May 08 14:22:39 +0000 2019," He literally said \ not a monster\ to her last episode. Continuity is not a thing for the writers'""","Manhattan, NY"
Wed May 08 14:22:38 +0000 2019," Genuinely upsetting'""","Clarence, NY"
Wed May 08 14:22:35 +0000 2019," Let me see'""","Queens, NY"
Wed May 08 14:22:32 +0000 2019,"Over 50 Banks, Firms Trial Trade Finance App Built With R3\ Corda #Blockchain ","Manhattan, NY"
Wed May 08 14:22:32 +0000 2019,"18: do you miss how things were a year ago?\\nI miss getting ready to go to my harry shows but other than that no'""","Manhattan, NY"
Wed May 08 14:22:31 +0000 2019, \,"Manhattan, NY"
Wed May 08 14:39:50 +0000 2019," gonna lose a certain type of female following and gain a whole other type of female following, following\ ","Bronx, NY"
Wed May 08 14:39:49 +0000 2019,"Glorifying the Kardashians should honestly merit a felony charge'""","Hudson Falls, NY"
Wed May 08 14:39:48 +0000 2019,aaaaand.... Clinton and Obama have been invoked by  needlessly. Guess he is trying to beat\ ,"Manhattan, NY"
Wed May 08 14:39:47 +0000 2019,"Dealing with Excel really exhausts me'""","Manhattan, NY"
Wed May 08 14:39:46 +0000 2019,no camera man ,"Cheektowaga, NY"
Wed May 08 14:39:46 +0000 2019,"  The route is traveled by many, but Never stop in frustration...Carry on Blessings multiple up ahead...'""","Croton-on-Hudson, NY"
Wed May 08 14:39:43 +0000 2019," Facts! - ORA'""","Bronx, NY"
Wed May 08 14:39:40 +0000 2019,Eso si que cuando me haga mi procedimiento no voy a ir a esa cl\ no tienen \ como van hacer p\ nuest\ ,"Manhattan, NY"
Wed May 08 14:39:39 +0000 2019," Not anymore. And even then I don\ think she was a complete sex symbol. Kim K is a sex symbol'""","Bronx, NY"
Wed May 08 14:39:38 +0000 2019,Construction on #I278 EB at 92nd Street  Bay Ridge Exit ,"Brooklyn, NY"
Wed May 08 14:39:37 +0000 2019,"Live as if there was no past'""","New York, USA"
Wed May 08 14:39:35 +0000 2019," Good q. Maybe. Though still pretty small relative to total losses reported (and presumably mostly borne by the lenders).'""","Brooklyn, NY"
Wed May 08 14:39:33 +0000 2019, Chicago is a wannabe NYC.. Just like the Bulls tryna be Houston \,"Brooklyn, NY"
Wed May 08 14:39:33 +0000 2019,  I\ call the mother fucking hotline tho \,"Manhattan, NY"
Wed May 08 14:39:32 +0000 2019,  I love when you do that cause I know you are really curious\ mind your damn business until\ ,"Manhattan, NY"
Wed May 08 14:40:23 +0000 2019,"Next time we fuck, I don\ wanna fuck....I wanna make loveeeee \","Staten Island, NY"
Wed May 08 14:40:21 +0000 2019,Hit that not  I could listen to you sing all day!!! (Which I inherently do because #InTheHeights is\ ,"Queens, NY"
Wed May 08 14:40:20 +0000 2019," Thank God! Amen!'""","New York, USA"
Wed May 08 14:40:19 +0000 2019," I hope she told him to keep that same energy! Lol'""","Brooklyn, NY"
Wed May 08 14:40:19 +0000 2019,Her friend. ,"Manhattan, NY"
Wed May 08 14:40:17 +0000 2019,"i\ about to tell my mom why i am stressed. stressed!!!!'""","Fredonia, NY"
Wed May 08 14:40:16 +0000 2019,"I already dont wanna go to work today'""","Syracuse, NY"
Wed May 08 14:40:15 +0000 2019,Can\ wait to get my staples out tomorrow \,"Brooklyn, NY"
Wed May 08 14:40:14 +0000 2019,"Travis scots for 400 should I get and flip for a lil extra???'""","Buffalo, NY"
Wed May 08 14:40:14 +0000 2019," Who\ better than you'""","Brooklyn, NY"
Wed May 08 14:40:14 +0000 2019, PETER STRZOK LISA PAGE HILLARY CLINTON! PETER STRZOK LISA PAGE HILLARY CLINTON! PETER STRZOK LISA\ ,"Queens, NY"
Wed May 08 14:40:12 +0000 2019, fuckin hilarious for this consistency ,"Bronx, NY"
Wed May 08 14:40:12 +0000 2019,  There is no way the Nets let him walk realistically. BUT the possibility of Dipo and Russ wou\ ,"Colonie, NY"
Wed May 08 14:40:07 +0000 2019,"Your biggest energy, is yourself'""","Buffalo, NY"
Wed May 08 14:40:06 +0000 2019,This \ ,"New York, USA"
Wed May 08 14:40:04 +0000 2019,Ok ,"Henrietta, NY"
Wed May 08 14:40:04 +0000 2019, Let the name of the Lord be praised \,"Manhattan, NY"
Wed May 08 14:40:03 +0000 2019,WHOLESALE & RETAIL\\nGaVa Mothers Season is Here!\\nMake your Order!\\n929 442 6548\\n929 442 6550\\n631 507 5565\\n347 285 710\ ,"New York, USA"
Wed May 08 14:40:02 +0000 2019,"  He should be a late season storm, but, alas, NHS disagrees.'""","Manhattan, NY"
Wed May 08 14:40:00 +0000 2019,Motto Live this Friday in Queens NYC!! #motto #soca #dennery #caribbeanfridays #rebelone ,"Queens, NY"
Wed May 08 14:39:59 +0000 2019,       On it \,"Manhattan, NY"
Wed May 08 14:39:59 +0000 2019,Shocked. Not shocked.\\nTrump\ \ to  send  to clean up his sex pics he\ being\ ,"Bronx, NY"
Wed May 08 14:39:59 +0000 2019,"Well played twitter, well played. I can just imagine his temper tantrum being called a #BillionDollarLoser ","New York, NY"
Wed May 08 14:39:58 +0000 2019, There are only 1 Democratic who mentions peace \,"Brewster, NY"
Wed May 08 14:39:56 +0000 2019,"My Girl, Our Son Won\ Ever Have To Worry About Shit They Forever Gone Be Taken Care Of \","Fort Drum, NY"
Wed May 08 14:39:56 +0000 2019,Nothing sadder than a guy in cargo shorts but nothing in his pockets\,"East Garden City, NY"
Wed May 08 14:39:55 +0000 2019, Gracias for the \ Rugiendo! Your consistent support is a wonderful thing to behold! We always have goo\ ,"Manhattan, NY"
Wed May 08 14:39:54 +0000 2019,The return of Tool: Tool announces new album for release in Aug. Maybe we should think of a release date for the bi\ ,"Maplewood, NY"
Wed May 08 14:39:53 +0000 2019,"In UNGA 5th Committee on funding for peacekeeping operations,  urges continued reviews of PKO supply chains an\ ","Brooklyn, NY"
Wed May 08 14:39:51 +0000 2019," Today there will be a hearing on HB2763, a bill that undoes innocence reforms. Please call your IL stat\ ","Queens, NY"
Wed May 08 14:55:14 +0000 2019,"  May God test you soul.'""","New York, USA"
Wed May 08 14:55:14 +0000 2019,LMAO ,"Queens, NY"
Wed May 08 14:55:12 +0000 2019,"9,000 women and counting join all-female scientist database  - ABC News -  via ","Manhattan, NY"
Wed May 08 14:55:12 +0000 2019,Title: \ Point\ Hasselblad X1D\\nLens: Hasselblad 21 mm F4\\nSetting: F8 1/320\ ISO 200\\nComments:  Having the\ ,"New York, USA"
Wed May 08 14:55:11 +0000 2019, Amen! Thank God!\,"New York, USA"
Wed May 08 14:55:11 +0000 2019," I\'ve used Henckel Knives in my kitchen forever. Wusthof is also a great brand. Both German made.""'","Manhattan, NY"
Wed May 08 14:55:09 +0000 2019,"  If your going to blatantly lie to your supporters? How little do you think of them?'""","New York, USA"
Wed May 08 14:55:09 +0000 2019,El tema es que la calidad del transporte parece incidir m\ que el tiempo. La gente que vive lejos entiende que le\ ,"Brooklyn, NY"
Wed May 08 14:55:09 +0000 2019,Lo importante es la calidad del transporte. Ac\ en NYC la gente que m\ reclama son los que tomanel L. Que es el m\ ,"Brooklyn, NY"
Wed May 08 14:55:09 +0000 2019,"See our latest #Cortland, NY #Retail job opportunity and click the link in our bio to apply: Inside Lawn & Garden - Full Time at Lowe\'s""'","Munsons Corners, NY"
Wed May 08 14:55:08 +0000 2019,Tal vez en ese tiempo est\ m\ resignados o menos atentos al costo que una mala locomoci\ tiene sobre la cali\ ,"Brooklyn, NY"
Wed May 08 14:55:08 +0000 2019,"Albany is ready for ya!  \\n\\nWe\ try and behave this year...'""","New York, USA"
Wed May 08 14:55:08 +0000 2019,La verdad es que no tengo idea de cu\ se demora la gente en movilizarse en Santiago hoy por hoy. Pero hasta el c\ ,"Brooklyn, NY"
Wed May 08 14:55:08 +0000 2019,"'""All I\\\'m Thinking Is, \\\'I\\\'m Going to Die\\\'"": Howard Stern Reveals Cancer Scare, Trump Regrets and Details of a Dishy\ ","New York, USA"
Wed May 08 14:55:06 +0000 2019,Breaking news in Lansingburgh. Details at noon on ,"Niskayuna, NY"
Wed May 08 14:55:05 +0000 2019,This Ayesha curry thing is mad funny lmfao. She basically said \ jealous that my husband gets more attention than me\ \,"Mechanicstown, NY"
Wed May 08 14:55:04 +0000 2019,"One of my coworkers just said to me \ entire life consists of nothing but ordering food.\ and, to be fair, he\ not wrong.'""","Brighton, NY"
Wed May 08 14:55:03 +0000 2019," NY'""","Bay Shore, NY"
Wed May 08 14:55:01 +0000 2019,Kid was born like 11 hours ago and you\ asking how he acts under pressure and for his take on the Middle East con\ ,"Manhattan, NY"
Wed May 08 14:55:00 +0000 2019,If Jay-Z _ Beyonce was broke.\\nWe don\'t wish no bad karma on the king and queen of hip hop and R&B; but hmmm?!\\nShout\ ,"Brooklyn, NY"
Wed May 08 14:54:59 +0000 2019, Will i see you next week?\,"Manhattan, NY"
Wed May 08 14:54:59 +0000 2019,"This job might be a great fit for you: Project Scheduler -  #Primavera #P6'""","Manhattan, NY"
Wed May 08 14:54:58 +0000 2019,"Fresenius Medical Care is hiring in #Chester, NY! Read about our latest #SupplyChain job opening via the link in ou\ ","Chester, NY"
Wed May 08 14:54:58 +0000 2019,,"Queens, NY"
Wed May 08 14:54:57 +0000 2019,Thank you!!! \ by: Brandon of  isn\ always perfect but at least my hair is! Than\ ,"Manhasset, NY"
Wed May 08 14:54:57 +0000 2019,Hit job?  Morally depraved...  potentially criminal in nature ,"New York, USA"
Wed May 08 14:54:54 +0000 2019,"Time for Nadler to go nuclear on Barr and the White House'""","East Islip, NY"
Wed May 08 14:54:54 +0000 2019,"Republican officials LAUGHING and whispering through this hearing is DISGUSTING. These assholes are paid to do a fucking job. DO IT.'""","Manhattan, NY"
Wed May 08 14:54:54 +0000 2019,It\ true!!! Guilty as charged also ur honor. #poppicat ,"Manhattan, NY"
Wed May 08 14:54:50 +0000 2019,"'Join the CVS Health team! See our latest #Retail job openings, including ""Retail Store Associate"", via the link in our bio. #Latham, NY\''","Latham, NY"
Wed May 08 14:54:49 +0000 2019,#YeahYouWrite May 14! with\\n#scottedwardanderson\\n#rabeahghaffari\\n#julietlapidos\\n#timtomlinson\\n \\nReserve: rea\ ,"Manhattan, NY"
Wed May 08 14:54:48 +0000 2019," Amen'""","Plattsburgh, NY"
Wed May 08 14:54:48 +0000 2019,Sign all the Ghanains ,"Manhattan, NY"
Wed May 08 14:54:47 +0000 2019," Congratulations! Halfway home.'""","Rotterdam, NY"
Wed May 08 14:54:47 +0000 2019,Get into this playlist y\ And not just because I\ on it. \ Some real queer excellence on this list. ,"Brooklyn, NY"
Wed May 08 14:54:46 +0000 2019,Never forget this my favorite player of all time returned on my birthday and hit 3 run homer on the first pitch he\ ,"Staten Island, NY"
Wed May 08 14:54:43 +0000 2019," Some fail spectacularly as parents and don\ deserve the title.'""","Buffalo, NY"
Wed May 08 14:54:43 +0000 2019," Sounds good. Thanks!'""","Manhattan, NY"
Wed May 08 14:54:43 +0000 2019,"You don\ deserve what you don\ respect'""","Irondequoit, NY"
Wed May 08 14:54:41 +0000 2019," Ok this is good'""","Webster, NY"
Wed May 08 14:54:41 +0000 2019, The football team got the last wild card spot with a worse team than the last regime and played like do\ ,"Buffalo, NY"
Wed May 08 14:54:39 +0000 2019," Wowww best in show'""","Brooklyn, NY"
Wed May 08 14:54:38 +0000 2019,A homeless man just told me he would die for me. That\'s nicer than anything a guy with an actual place to live has\ ,"Brooklyn, NY"
Wed May 08 14:54:37 +0000 2019," I was dangerously horny for bjs'""","Brooklyn, NY"
Wed May 08 14:54:36 +0000 2019,Interesting read! ,"Lockport, NY"
Wed May 08 14:54:33 +0000 2019," DONT YOU DARE I HAVENT WORN CARGO SHORTS SINCE 2004'""","East Garden City, NY"
Wed May 08 14:54:33 +0000 2019,"  no way juul and backwoods are sponsoring a kid lol'""","Brooklyn, NY"
Wed May 08 14:54:33 +0000 2019,"' I used to work with a dude at a bar who had me do everything because he said ""you\\\'re just so much bett\ ","Manhattan, NY"
