Date,Tweet,Country
Wed May 01 23:59:58 +0000 2019, Aww you are too sweet! I\ pretty chill.. this will be me 90% of the time! Just come on over and pet me!\ ,"Syracuse, NY"
Wed May 01 23:59:54 +0000 2019,Pok\ Crystal is the best Pok\ game by a landslide. You get the legendary Pok\ first time you could play w\ ,"Brooklyn, NY"
Wed May 01 23:59:54 +0000 2019," I know you heard the news'""","Queens, NY"
Wed May 01 23:59:52 +0000 2019," Do you think this will vary from any previous compilations?'""","Manhattan, NY"
Wed May 01 23:59:52 +0000 2019,unpopular opinion:  really goes TF OFF. I\ been supporting her since the beginning. Not one of her\ ,"Manhattan, NY"
Wed May 01 23:59:50 +0000 2019,"I\ bored someone play me on iMessage'""","Middletown, NY"
Wed May 01 23:59:50 +0000 2019,"  He can roll his or she Ass to the next one'""","Queens, NY"
Wed May 01 23:59:49 +0000 2019," ty!'""","Brooklyn, NY"
Wed May 01 23:59:48 +0000 2019,  It was. I believe they did. Great interview with  and  Errol didn\'t let\ ,"Manhattan, NY"
Wed May 01 23:59:48 +0000 2019,You are not your feeling.\\n\ are not your emotions.\\n\ are not your stresses and your fear either. \\n\ ,"Manhattan, NY"
Wed May 01 23:59:47 +0000 2019," infrastructure is a wreck, taxes are out of control and they\'re working on protecting cats? REALLY????""'","Manlius, NY"
Wed May 01 23:59:47 +0000 2019,"Alright, time for my least favorite episode of Survivor every season'""","Manhattan, NY"
Wed May 01 23:59:46 +0000 2019,My dick hard \ ,"Troy, NY"
Wed May 01 23:59:43 +0000 2019,A statement from Chancellor Dubois | ,"Manhattan, NY"
Wed May 01 23:59:42 +0000 2019, \ Although I did (reluctantly) gave my youngest an iPhone when he was 10 bc he was involved in so many\ ,"Brooklyn, NY"
Wed May 01 23:59:40 +0000 2019," Jajajajaja !!'""","Manhattan, NY"
Wed May 01 23:59:39 +0000 2019,"Finance Committee decides to hold bill to eliminate car tax'""","Manhattan, NY"
Wed May 01 23:59:39 +0000 2019,Excited for a night of laughs! garyonbroadway #garyonbroadway #nathanlane  #kristinenielsen #broadway\ ,"Manhattan, NY"
Wed May 01 23:59:38 +0000 2019,Hinchas del Barcelona de Ecuador en este momento en Times Square - New York festejando el aniversario n\ 94 del\ ,W New York - Times Square
Wed May 01 23:59:38 +0000 2019," The surprise was having no idea who any of those people are'""","Manhattan, NY"
Wed May 01 23:59:38 +0000 2019," As of right now, the only book I\ read in your pile is \ Wolf in the Whale\ by  ","South Hempstead, NY"
Wed May 01 23:59:36 +0000 2019,"I found out I\ the dumb one of my friend group and today I\ wearing not one but 2 turtlenecks.'""","Manhattan, NY"
Wed May 01 23:59:35 +0000 2019,"I just told my husband, \ going to Kamala Harris you, it\ a yes or no answer, please.\ ","Manhattan, NY"
Wed May 01 23:59:34 +0000 2019,#blackandwhite #utica #fuckthesimpsons \ ,"Utica, NY"
Wed May 01 23:59:34 +0000 2019, Terrence leave the chickens alone ! ,"Baldwin Harbor, NY"
Wed May 01 23:59:34 +0000 2019,"My Instagram was hacked and is offline until further notice. Please see my website or email me for media kits!'""","Bronx, NY"
Wed May 01 23:59:33 +0000 2019,Hey  I heard someone is supposed to be returning on Friday. I\'m saying that because I\'m going to the ga\ ,"Manhattan, NY"
Wed May 01 23:59:33 +0000 2019," Me chama que eu vo'""","Queens, NY"
Wed May 01 23:59:33 +0000 2019,Final \ ,"Queens, NY"
Wed May 01 23:59:31 +0000 2019, The issue is that the lefties most certainly agree in the closet with this Demo.  He just will not f\ ,"Harrison, NY"
Wed May 01 23:59:27 +0000 2019, Alguien tiene que agarrar ese tel\ y autorizar que entre USA ,"New Rochelle, NY"
Wed May 01 23:59:27 +0000 2019,   \ But ...Eye heard PRO- GAMER ie: \ video game \ \ #BBMAs #JUNGKOOK ,"Eastchester, NY"
Wed May 01 23:59:25 +0000 2019,"I haven\'t been feeling well so I crashed a couple of hours ago. Nice to wake up & see the #Isles came back & tied it up in the first.""'","Valley Stream, NY"
Wed May 01 23:59:24 +0000 2019,I can\ even tell you how happy this moment makes me. I love this game \ and so thankful for great guys like these.\ ,"New York, USA"
Wed May 01 23:59:23 +0000 2019,"Happy to be  \ and Telomerase\ meeting, presenting our work on how to revert hematopoietic failure in\ ","Laurel Hollow, NY"
Wed May 01 23:59:21 +0000 2019,"#Trump All the TrumPutin team continues to lie Baar none'""","Queens, NY"
Wed May 01 23:59:20 +0000 2019,Bollocks!  \\nNo one tells me what to do! \\nFuck other teams ,"Brooklyn, NY"
