Date,Tweet,Country
Sun May 19 06:16:13 +0000 2019," Aunt Lydia just broke out the \ to/freedom from line! Incredible'""","Manhattan, NY"
Sun May 19 06:16:13 +0000 2019,BRO LITERALLY HOW THE FUCK \\n ,"Brooklyn, NY"
Sun May 19 06:16:12 +0000 2019,no white man I know deeply cares about any social issues and it\ really disappointing especially considering what\ ,"Rome, NY"
Sun May 19 06:16:11 +0000 2019,"Not for nothing, Deontay\ entrance, ring walk and costume was dope tonight.'""","Brooklyn, NY"
Sun May 19 06:16:02 +0000 2019,"It was a memorable, final day in the relegation group of the 2018-2019 Cypriot First Division season as #Doxa and\ ","Manhattan, NY"
Sun May 19 06:16:01 +0000 2019," I\ 100% headass, deadass'""","Queens, NY"
Sun May 19 06:15:51 +0000 2019,Mi amor por ti es m\ fuerte que yo ,"Manhattan, NY"
Sun May 19 06:15:51 +0000 2019,"The last moment of the show is Daenerys getting decapitated by a blade disc, which is thrown by Xena: Warrior Princess!'""","Brooklyn, NY"
Sun May 19 06:15:48 +0000 2019,The champ  \ ,"Brooklyn, NY"
Sun May 19 06:15:42 +0000 2019," TELL TOMMY TO MOVE TO TEXAS THEN LET THIS POS COME TO HIS HOUSE'""","Bronx, NY"
Sun May 19 06:15:32 +0000 2019," - a member of the #FreedomCaucus is EMPHATIC (certain) that was wrong, crimes were committed and we mu\ ","New York, USA"
Sun May 19 06:15:29 +0000 2019,Ya not 21 yet??? Lmk so I can unfollow y\,"Queens, NY"
Sun May 19 06:15:29 +0000 2019," This is brilliant!\\n\\nYou should repost it every day until they IMPEACH THE MOTHERFUCKER!'""","Manhattan, NY"
Sun May 19 06:15:28 +0000 2019," See the movie'""","Queens, NY"
Sun May 19 06:15:25 +0000 2019,So awesome watching and calling  v Tyler Vincent tonight at   \ match and \ crowd a\ ,"Troy, NY"
Sun May 19 06:15:25 +0000 2019,"JOHN WICK RODE A HORSE THROUGH MY HOOD!!!!!!'""","Queens, NY"
Sun May 19 06:15:15 +0000 2019,"  What are we gonna be watching next that\ on this scale? Nothing else is even remotely close right now'""","Brooklyn, NY"
Sun May 19 06:15:13 +0000 2019,"  Oh no, she out here straining pectoralis majors?!?!?!?! Can we get Manda on massage duty STAT?!'""","Brooklyn, NY"
Sun May 19 06:15:13 +0000 2019,She\ dumb tho ,"Yonkers, NY"
Sun May 19 06:15:11 +0000 2019,"what that mouth do'""","Manhattan, NY"
Sun May 19 06:15:10 +0000 2019,RuPaul featuring Martha Wash- It\'s Raining Men... The Sequel  v\ ,"Bronx, NY"
Sun May 19 06:15:09 +0000 2019," #mightymorphintromarangers'""","Queens, NY"
Sun May 19 06:15:04 +0000 2019, you hate to see it \,"Queens, NY"
Sun May 19 06:14:53 +0000 2019,"  Aw, bro. Thank you!! \ is beautiful! \","Niagara Falls, NY"
Sun May 19 06:14:53 +0000 2019,"New York I love you, but you\'re bringing me down""'","Manhattan, NY"
Sun May 19 06:14:52 +0000 2019, \,"Queens, NY"
Sun May 19 06:14:50 +0000 2019,WE ARE NOT DOING THIS LIL NAGGER ,"Queens, NY"
Sun May 19 06:14:48 +0000 2019,"My #GameOfThrones prediction:\\nIn the first five minutes, all Daenerys\'s opposition is killed off. \\nThe next hour of\ ","Brooklyn, NY"
Sun May 19 06:14:47 +0000 2019,"Y\ ever been *milly rocks* in ya feelings?'""","Niagara Falls, NY"
Sun May 19 06:16:54 +0000 2019,"I really just want a loyal girl who is going to want me when she is sober'""","Herkimer, NY"
Sun May 19 06:16:53 +0000 2019,"Me sobra coraz\ para amarte mejor que quien te anda pretendiendo'""","Manhattan, NY"
Sun May 19 06:16:48 +0000 2019,My godson even tho we don\ get along \ ,"Bronx, NY"
Sun May 19 06:16:48 +0000 2019,"FOLLOW MY NEW IG. SAME @ AS TWITTER'""","Bronx, NY"
Sun May 19 06:16:39 +0000 2019,"Ah shit here we go again'""","Staten Island, NY"
Sun May 19 06:16:31 +0000 2019," And now I\'m re-realizing for the zillionth time that I fully screwed that whole thing up. #feelings""'","Manhattan, NY"
Sun May 19 06:16:25 +0000 2019," Lol that\ dope tho!'""","Manhattan, NY"
Sun May 19 06:16:24 +0000 2019, a hardcore halloween novelty song called \ monster mosh\,"Merrick, NY"
Sun May 19 06:16:22 +0000 2019,"Honestly might not go to prom because I barely talk to anyone in my school and have nobody to go with me'""","Bronx, NY"
Sun May 19 06:31:32 +0000 2019,"Just spent the last 2 and a half hours cleaning my room lmao I\ washed'""","Brooklyn, NY"
Sun May 19 06:31:30 +0000 2019,  \,"Manhattan, NY"
Sun May 19 06:31:29 +0000 2019,"China 007'""","Henrietta, NY"
Sun May 19 06:31:22 +0000 2019,Closure on #FranklinDRooseveltDrive SB at East 14th Street ,"Manhattan, NY"
Sun May 19 06:31:21 +0000 2019,"   Even though Masai got fleece by Sean Marks, Masai is best GM in Eastern Conference.'""","Brooklyn, NY"
Sun May 19 06:31:20 +0000 2019,"Probably gonna delete this later but I don\ care. People are weird. And when i go missing, my friends know where t\ ","Solvay, NY"
Sun May 19 06:31:13 +0000 2019,"When you represent the money man,   , you can\ help but to look and feel like money!!! \ ","Brooklyn, NY"
