Date,Tweet
Mon May 18 00:00:02 PDT 2009,"['""@msnindia  But the 12th Lok Sabha was wayyy younger than this', '..even the 13th ', ' for that matter..i expected more outta d 15th ""\n']"
Mon May 18 00:00:03 PDT 2009,"[""Check out Keri Hilson's latest single - &quot;Knock You Down&quot; Very appropriate for right now.  http://bit.ly/OW37Z\n""]"
Mon May 18 00:00:09 PDT 2009,['time to call it a knight!! no pics 2day from NKOTB  well theres always 2marow!!!!\n']
Mon May 18 00:00:09 PDT 2009,"[""@AshleyLTMSYF do u guys rehearse every 2nd day or something?&amp; y did they get rid of the solo songs for?  i want Kimberly's drumstick haha\n""]"
Mon May 18 00:00:10 PDT 2009,['Sooo tired..the earthquake scared the bagangalloos out meh  gahh skoo 2marrow fml!!..have a good day 2 err one else. Night night&lt;/3\n']
Mon May 18 00:00:13 PDT 2009,"['""New day has come... Also a new', ' busy week...  i am so jealous for ppl who just relax all the time...""\n']"
Mon May 18 00:00:17 PDT 2009,"['""i really need to get on thatt paper', ' bye ""\n']"
Mon May 18 00:00:17 PDT 2009,['The theme for this week is...rain \n']
Mon May 18 00:00:17 PDT 2009,"[""Gears of War 2 Double EXP weekend is almost over  Too bad I didn't really get to take advantage of it\n""]"
Mon May 18 00:00:18 PDT 2009,['Ew monday; school. Goodnight \n']
Mon May 18 00:00:19 PDT 2009,['says my karma is still going down  http://plurk.com/p/uhqzm\n']
Mon May 18 00:00:22 PDT 2009,"['""Doing tareas', ' ayyyyy! ""\n']"
Mon May 18 00:00:22 PDT 2009,"[""I'm swamped with work! And I have to rush to a wedding reception after work. \n""]"
Mon May 18 00:00:23 PDT 2009,"['""waiting for the boiler repairman (gremlins fucking the electronics..)', ' while crunching some numbers (how I like crunching numbers.. ""\n']"
Mon May 18 00:00:24 PDT 2009,['@SIEMPRETEAMARE GOODNITE BOO!!! &amp; I wish it was that simple \n']
Mon May 18 00:00:28 PDT 2009,['@saferdays: you called me a whore. \n']
Mon May 18 00:00:39 PDT 2009,"[""wow I need to update more often I dn't have the net at my place  I'll get it soon \n""]"
Mon May 18 00:00:42 PDT 2009,['im so sick of being in pain!! and sick of being lied to  i hate feeling like this\n']
Mon May 18 00:00:45 PDT 2009,"[""is upset she won't get to see London anymore \n""]"
Mon May 18 00:00:47 PDT 2009,['Monday morning at the office... ( heb geen zin in....Maar goed....)  \n']
Mon May 18 00:00:49 PDT 2009,"[""Trying to get back on the famous right track after some unusual weeks  - meanaing I've postponed lots of work \n""]"
Mon May 18 00:00:50 PDT 2009,['monday sickness again! \n']
Mon May 18 00:00:53 PDT 2009,['we have to switch our boxes out. that means I lose storytellers kanye west &amp; the last 5 episodes of fosters! \n']
Mon May 18 00:00:54 PDT 2009,['@jazzbeezy Oh it is!!! Never got that pet though \n']
Mon May 18 00:00:55 PDT 2009,['@AKail I had tooooo much chicken \n']
Mon May 18 00:01:01 PDT 2009,['my toes are cold. \n']
Mon May 18 00:01:04 PDT 2009,"['""Is looking forward to meeting Nua Sheffield', ' but had a crap nights sleep  This is going to be a looooong day...""\n']"
Mon May 18 00:01:04 PDT 2009,['Desperate Housewives was intense! I really almost cried a bunch of times : p Season Finale!  I still feel like crying.. : p\n']
Mon May 18 00:01:10 PDT 2009,"[""@Angelsmind I didn't realise I was playing until he told me... Kinda stuck in the middle without knowing it... \n""]"
Mon May 18 00:01:11 PDT 2009,['gettin ready to hop on bus 2 Ramstein! Very tired. Didnt sleep well   Birds startd chirpin @ 3am! LOUDLY! Ha..oh well!\n']
Mon May 18 00:01:17 PDT 2009,['Went dancing at The Modern last night and my feet STILL hurt! \n']
Mon May 18 00:01:17 PDT 2009,['Money comes and goes so fast \n']
Mon May 18 00:01:18 PDT 2009,"[""I've been eaten alive by mosquitos \n""]"
Mon May 18 00:01:18 PDT 2009,['my parents arnt home from work  its 7:00pm and im hungry too lol \n']
Mon May 18 00:01:22 PDT 2009,"[""Why are my friends chilling at my house in Kauai and i'm not??? ugh i hate being a grown up sometimes \n""]"
Mon May 18 00:01:27 PDT 2009,"[""@SessyTav myspace...but they're myspaces are private \n""]"
Mon May 18 00:01:28 PDT 2009,"[""@_Chelsea_Marie this time difference is crazy. You're so lucky haha! full day of school for me  London sucks.\n""]"
Mon May 18 00:01:29 PDT 2009,"[""Didn't sleep well and woken up with a nasty sinusy-eye headache - bugger \n""]"
Mon May 18 00:01:33 PDT 2009,"[""@taherafridi I wish I wish I can make it so that THAT never happened  Don't be upset... I'll fix it later I promise!\n""]"
Mon May 18 00:01:35 PDT 2009,"[""can't be bothered with school today \n""]"
Mon May 18 00:01:40 PDT 2009,['the sight of my unread emails makes me sad \n']
Mon May 18 00:01:43 PDT 2009,"['""Man', "" I was really hoping that Jeff Probst would've made the journey to the &quot;Survivor...&quot; reunion by boat"", ' helicopter and motorcycle.  ;)""\n']"
Mon May 18 00:01:46 PDT 2009,['@sarallenconsult yum apart from the hot part! toothpaste is too spicey for me \n']
Mon May 18 00:01:49 PDT 2009,"[""I can't wait \n""]"
Mon May 18 00:01:52 PDT 2009,"['"".@paul_steele Phew! Just in time', ' was getting worried about lack of reply. Got ditched y\'day by some tweep for cheeky reply ""\n']"
Mon May 18 00:01:53 PDT 2009,['Damn I have no fun partying without the maui wowwie sons \n']
Mon May 18 00:02:03 PDT 2009,"['""@cabbiepat croissant and bread rolls  No bacon', ' no eggs', ' no sausages  - ... http://bit.ly/H01JG - - -""\n']"
