Date,Tweet
Thu May 21 23:29:41 PDT 2009,['@terencefitz yeah thats pretty much true. I didnt think the action was all that great but others seemed to enjoy.  the story went nowhere \n']
Thu May 21 23:29:42 PDT 2009,"['""Pray for my brother...don\'t ask', ' just pray. ""\n']"
Thu May 21 23:29:45 PDT 2009,"[""@RomfordReject yeeeeeaaaah!!! That's right!!!..... (Wasn't for me)  lol\n""]"
Thu May 21 23:29:45 PDT 2009,['@tinkerbell_18 I know!  I wish I could give him a hug so he could feel better. We gotta get at least one in Denver!\n']
Thu May 21 23:29:46 PDT 2009,['@SuperPowerzone lucky you it is wet and cold in lower south west au \n']
Thu May 21 23:29:49 PDT 2009,['isPlayer Has Died! Sorry \n']
Thu May 21 23:29:50 PDT 2009,['now i have no place to lay my foot on  i wonder who took it..\n']
Thu May 21 23:29:58 PDT 2009,['@roywchang they were for today... Sorry \n']
Thu May 21 23:30:03 PDT 2009,['Itchy everywhere \n']
Thu May 21 23:30:06 PDT 2009,"['""ouch jerk....fine', ' i guess not ""\n']"
Thu May 21 23:30:07 PDT 2009,"['""@gorrjess where were you guys? I heard you were there', ' but we never saw you ""\n']"
Thu May 21 23:30:08 PDT 2009,"['""@MichaelMcNeill scrap that', ' squash just got cancelled...  this cafe sounds nice', ' but might be a bit crowded. I prefer one on one\'s ""\n']"
Thu May 21 23:30:09 PDT 2009,['Have to get up in 5 1/2 hours  night all... Zzzz....zzz..\n']
Thu May 21 23:30:10 PDT 2009,['@johnhalton that sounds sexist \n']
Thu May 21 23:30:10 PDT 2009,"['""@jusNate i get miraines from the sun of all things. The dr said all it was', ' was being photosensitive  SO I really am a vampire of sorts""\n']"
Thu May 21 23:30:15 PDT 2009,['science exam. \n']
Thu May 21 23:30:18 PDT 2009,"['"" - My name is Amy. I�m only three My eyes are swollen I cannot see', ' I must be stupid', ' I must be bad What... http://tumblr.com/xfj1uain0""\n']"
Thu May 21 23:30:22 PDT 2009,"['""@UluvUY OMG Public Twitter', ' FTW. Hahaha. I miss Twitter and the interwebz. ""\n']"
Thu May 21 23:30:25 PDT 2009,"['""omg thought i had dance prac today', ' went home got dressed', ' then found out it was canceled. abit shattered i could\'ve went out wif friends ""\n']"
Thu May 21 23:30:27 PDT 2009,"[""Sunburn tweaking. Tweak tweak.  Nose a runnin - away 2Scunthorpe 2day. Looking 4ward 2 wkend. It's the Smigsters b.day. old town.\n""]"
Thu May 21 23:30:28 PDT 2009,"['""Bah', ' now I wish I went to San francisco with Kwame this weekend  miss u baby boiiii x_X""\n']"
Thu May 21 23:30:31 PDT 2009,"['""@mav485 me too', ' I\'m about as musical as a house brick. ""\n']"
Thu May 21 23:30:31 PDT 2009,['@tinkerbell_18 It pains me to see him (and the team) struggle. \n']
Thu May 21 23:30:34 PDT 2009,['@greenrocketship Me too \n']
Thu May 21 23:30:37 PDT 2009,['Sick with flu...on-going misery for next few months \n']
Thu May 21 23:30:44 PDT 2009,"['""-@chadfu hehe', ' i wont', ' but when you have babies you better take advantage of the perks too! i really want a baby  lol""\n']"
Thu May 21 23:30:46 PDT 2009,"['""@AlexFraiser Sucks', ' doesn\'t it?!  My old host would go down routinely at peak time...sooo annoying""\n']"
Thu May 21 23:30:50 PDT 2009,"[""@herfection you were at Santos? I didn't see you \n""]"
Thu May 21 23:30:51 PDT 2009,['so this cleansing thing is a lil harder than i expected but i KNOW i can do it! 8 more days! \n']
Thu May 21 23:30:54 PDT 2009,['I wish i wasnt so gay \n']
Thu May 21 23:30:58 PDT 2009,['Sasha speaks about the loss  -  http://bit.ly/EDUP4\n']
Thu May 21 23:30:58 PDT 2009,['And my internet has failed me.  i guess its just time to go to bed. Nite yall.\n']
Thu May 21 23:31:00 PDT 2009,"[""M very sad .Didn't get  the result wch i expected. sorry 2 all those who trusted me            \n""]"
Thu May 21 23:31:02 PDT 2009,['@jmiAudreyHep so much fun with you tonight...gonna miss ur face...  cant wait for ur bday @ciorii duhhh yes please\n']
Thu May 21 23:31:04 PDT 2009,['sooooo burned! apparently 40 mins in the sun is 40 mins too many.  \n']
