Date,Tweet
Sun May 03 00:00:00 PDT 2009,['@Gmonster9 cyotes... Mountain lions???  sad sad sad for Haley and other animals.... :.....(\n']
Sun May 03 00:00:01 PDT 2009,['@caitiejayne yeh i can do that i guess...well foot is bad in pain  its shit\n']
Sun May 03 00:00:04 PDT 2009,"[""didn't see Mickey mouse today \n""]"
Sun May 03 00:00:07 PDT 2009,['NABI Powwow is almost over  well there is next year. Who is down for GatheringOfNations next year. Haha. ^v^\n']
Sun May 03 00:00:08 PDT 2009,['why am i still awake? \n']
Sun May 03 00:00:14 PDT 2009,"[""Damn you Hearts! stop beating me.....im getting PC'd..... \n""]"
Sun May 03 00:00:17 PDT 2009,['i fucking love fairss!!! ahh soo much fun energized for a party \n']
Sun May 03 00:00:20 PDT 2009,['@svenymccarthy sorry to hear that \n']
Sun May 03 00:00:21 PDT 2009,['Eurgh I give up. \n']
Sun May 03 00:00:27 PDT 2009,"['""just push the knife deeper into my soul', ' monday is just another day..... ""\n']"
Sun May 03 00:00:30 PDT 2009,"[""@vonster... asked my clever programmer and he says he really doesn't think so \n""]"
Sun May 03 00:00:33 PDT 2009,['My face is reallllllllly itchy from eating the shrimp!! Am I having a reaction?? Nooooooo! I love seafood too much! \n']
Sun May 03 00:00:33 PDT 2009,['@ccsilva2 ill have to get it in the morning. but i want to know now. \n']
Sun May 03 00:00:35 PDT 2009,['@leesasaur understatement of the world! boys are huge let downs. we should have this embeded in our heads already  im sorry to hear this\n']
Sun May 03 00:01:49 PDT 2009,['i super wanna go home \n']
Sun May 03 00:01:53 PDT 2009,['@VincentHranica me too! \n']
Sun May 03 00:01:54 PDT 2009,"[""Good night y'all.  Have P2 of my class tomorrow so it's an early Saturday... What a way to spend my birthday \n""]"
Sun May 03 00:01:54 PDT 2009,['Sadly is not babysitting tonight. Throat and sinus infections prevail. \n']
Sun May 03 00:01:54 PDT 2009,"['""finally in home! after a fight between 2 of my bff ever', "" i'm like so sad"", ' cuz I dont know if it was my fault ""\n']"
Sun May 03 00:01:57 PDT 2009,"['""@upxfromxbelow lol. I\'m so tired', ' but I can\'t sleep...  does that make any sense at all?""\n']"
Sun May 03 00:02:00 PDT 2009,['@funkyturtle_des oh wow that sucks  but I think it is either everyone helps or he cant come home  bcz he needs help when you are at work\n']
Sun May 03 00:02:01 PDT 2009,"[""Watching SNL for the first time in a long time. Sadly it's not what it used to be \n""]"
Sun May 03 00:02:02 PDT 2009,"['""I hate my job  Anyone wanting design', ' web development or any other arty work please let me know so I can leave.. http://tinyurl.com/d6rmh2""\n']"
Sun May 03 00:02:08 PDT 2009,['Still doing the research  i wana sleep now \n']
Sun May 03 00:02:10 PDT 2009,['The weather is beautiful wohoo but im babysitting all day today  wanted to go out with my gurls\n']
Sun May 03 00:02:11 PDT 2009,"['""Headache', ' major fatigue', ' on the verge of throwing up...  feeling like crying.""\n']"
Sun May 03 00:02:12 PDT 2009,"['""Before I go actually', ' ihope people on the boards have been documenting their days for ADIML because I feel like everyone\'s forgetting. ""\n']"
Sun May 03 00:02:12 PDT 2009,['Dodgers won.  but I was on the jumbotron. So I guess it evens out.\n']
Sun May 03 00:02:13 PDT 2009,"['""downstacked roughly 8 pallets todya by myself', ' mostly cans. soooo sore.  now...sleep.""\n']"
Sun May 03 00:02:18 PDT 2009,"['""@Stilgar702 Awe I love Disney', ' but unfortunately that makes me think of my ex. ""\n']"
Sun May 03 00:02:20 PDT 2009,"["": Spaceballs isn't funny when you see it more than once :/ If it's even the movie I'm thinking of... no movie watching before sleeping. \n""]"
Sun May 03 00:02:26 PDT 2009,"[""@JadedTLC  that's alright...we were pretty happy to get him on board... we're going to be getting some pretty sweet deals in your spot.\n""]"
Sun May 03 00:02:30 PDT 2009,"[""this isn't my day \n""]"
Sun May 03 00:02:33 PDT 2009,"['""@KristieW77 Good night', ' sorry you missed Donnie ""\n']"
Sun May 03 00:02:37 PDT 2009,['*cough cough cough* \n']
Sun May 03 00:02:37 PDT 2009,['@kuboy105 it will not.  sadly.\n']
Sun May 03 00:02:37 PDT 2009,['@staceeeeee \n']
Sun May 03 00:02:42 PDT 2009,['I hate saying goodbye... \n']
Sun May 03 00:03:03 PDT 2009,[' can some one pleease tell me how to work out the total surface area of a square pyramid? \n']
Sun May 03 00:03:14 PDT 2009,['is not looking forward to work or school \n']
Sun May 03 00:03:17 PDT 2009,"['""@fitsme2 humidifier', ' check. sleepy pills', ' check. vaporrub', ' check. sheep? maybe.... but nothing works when i am this congested ""\n']"
Sun May 03 00:03:17 PDT 2009,"['""@kate38381849 tommorow\'s school  hehe. and wow', ' what did you do today? ""\n']"
Sun May 03 00:03:21 PDT 2009,[' going to lay down. Fuck tonight\n']
Sun May 03 00:03:21 PDT 2009,['@sopheerose sorry jst seen it. thanks for the advice. haha i hate making eye contact with people \n']
Sun May 03 00:03:22 PDT 2009,['i hate school work \n']
Sun May 03 00:03:25 PDT 2009,"['""@Angiielala IMY too  ! Well', ' I BARELY go on there anymore. I went on tonight', ' and it\'s like..who are these people..""\n']"
Sun May 03 00:03:26 PDT 2009,"['""@sybastien thanks', ' so much tension - not good  I am up first today', ' is this the calm before the storm returns?""\n']"
Sun May 03 00:03:27 PDT 2009,"[""can't believe celts beat bulls \n""]"
Sun May 03 00:03:43 PDT 2009,"['""dear god', ' please help me find my jb tickets ""\n']"
Sun May 03 00:03:46 PDT 2009,"['""@GPforhire I am always up early can\'t sleep', ' 7am is a lie in for me ""\n']"
Sun May 03 00:03:50 PDT 2009,['4chang gang raped my videos... 1 starred everything.  \n']
Sun May 03 00:03:50 PDT 2009,"[""i'm twitting at 2:00am but twitting is WACK when you have noone to twit with \n""]"
Sun May 03 00:03:58 PDT 2009,['@justineville where? all i can find are free trials \n']
Sun May 03 00:04:01 PDT 2009,"[""It's time I had some time alone \n""]"
Sun May 03 00:04:01 PDT 2009,['Almost back to Marble Falls... the gig in Austing was fun.. im sad I didnt get to hang longer \n']
Sun May 03 00:04:02 PDT 2009,['I want my dog to feel better.  \n']
Sun May 03 00:04:05 PDT 2009,"['""Trackball on my Blackberry died: Can\'t scroll down anymore and Vodafone refuses to give me a loaner or for that matter', ' any replacement ""\n']"
Sun May 03 00:04:15 PDT 2009,"['""http://twitpic.com/4guyp - Im gettin these next week or the red', ' green and black ones...mall didn\'t have my size today ""\n']"
Sun May 03 00:04:16 PDT 2009,['I wanttttt Bamboozle \n']
Sun May 03 00:04:18 PDT 2009,['Tweet: checking out hurricane ike flim on you tube. I can;t believe Uba was outside for all of that.  http://tinyurl.com/cfam5n\n']
