Date,Tweet
Sun May 31 00:00:01 PDT 2009,['Boyle is number 1!!! i hate the judge! \n']
Sun May 31 00:00:01 PDT 2009,['poor followers  i dont tweet as often anymore. shtink.\n']
Sun May 31 00:00:06 PDT 2009,['@selenagomez ive been trying to find your matthew williamson dress everywhere \n']
Sun May 31 00:00:13 PDT 2009,['Trying to call my friend...but the BT woman says &quot;all lines are busy&quot;...oh I just hate this sentence of hers \n']
Sun May 31 00:00:13 PDT 2009,"['""but also feelin bit stupid cos said somethin last night and shouldnt of said it and bloody annoyed with myself for sayin', ' nob!!!! ""\n']"
Sun May 31 00:00:16 PDT 2009,['@PrincessKaulitz XD....I died laugh when I saw that...so sad that the guy is serious \n']
Sun May 31 00:00:17 PDT 2009,"['""@Paul__P yea i guess since they all live out there', ' but still ""\n']"
Sun May 31 00:00:21 PDT 2009,['ahhh !  i almost droped my fone in the flippin toilet !\n']
Sun May 31 00:00:21 PDT 2009,['@ddsnorth Nothing better that good creme brulee! Am a big fan...tonight was a special treat..now back to sensible eating. \n']
Sun May 31 00:00:26 PDT 2009,['Some things are never how you want them to be which i should know seems to always happen to me \n']
Sun May 31 00:00:27 PDT 2009,"['""Well', ' @superjuno was clearly unhappy about being left in her crate a good chunk of the day despite the long trip to the dogpark. ""\n']"
Sun May 31 00:00:28 PDT 2009,['@moonfrye Landlord shot my kitten in the head with a bebe gun \n']
Sun May 31 00:00:30 PDT 2009,['14 hr shift and another 10 hrs today....my life is work!!! Uggh \n']
Sun May 31 00:00:38 PDT 2009,['@WhoTheEff do not say that  \n']
Sun May 31 00:00:39 PDT 2009,['&quot;Worst Week&quot; is the funniest tv show! too bad it was already cancelled after 15 episodes \n']
Sun May 31 00:00:42 PDT 2009,"['""I feel like summer is dying and becoming amazing simultaneously', "" I'm gonna miss my Swedes so"", ' so much. ""\n']"
Sun May 31 00:00:43 PDT 2009,['Omg im watching the episode of House where Wilson broke up with House and im heartbroken \n']
Sun May 31 00:00:55 PDT 2009,['@hutchouse Yogurt place. @Shpaige Wanna read it? @josiejersey sucks! It was lame \n']
Sun May 31 00:00:56 PDT 2009,"['""FIRE! Hotel across the street! by the time we got there', ' it was mostly out', ' just a bunch of smoke  still heckled the firemen :p""\n']"
Sun May 31 00:00:58 PDT 2009,['@mediahunter no idea. Wonderful straw colour. Bit I think it has turned slightly  bit sweeter than I would like\n']
Sun May 31 00:01:01 PDT 2009,['@endlessblush only half? poo. and tomorrow is shit-hits-the-fan Monday \n']
Sun May 31 00:01:08 PDT 2009,['is praying that her friend sees some light before she decides to get married  http://plurk.com/p/xc5yk\n']
Sun May 31 00:01:14 PDT 2009,['I just watched Doubt for the first time &amp; I was very disappointed \n']
Sun May 31 00:01:19 PDT 2009,"['""Sweet niblets', ' I can\'t sleep. I hate thissss ""\n']"
Sun May 31 00:01:19 PDT 2009,['I really dont want to leave. I dont. \n']
Sun May 31 00:01:20 PDT 2009,['@mrs757 oh no! Otay....I take it back.... meanie.... \n']
Sun May 31 00:01:23 PDT 2009,['@soundlyawake sorry \n']
Sun May 31 00:01:31 PDT 2009,['@canceromega I have never conquered rock skipping \n']
Sun May 31 00:01:37 PDT 2009,['Bronchitis seriously sucks. I think I may cough up a lung... \n']
Sun May 31 00:01:38 PDT 2009,['FEEliNG SiCkY iCkY  PluS maDE sHiT oN mY miND !!\n']
Sun May 31 00:01:46 PDT 2009,['once again couldnt find a badass party after ther bar \n']
Sun May 31 00:01:48 PDT 2009,['why is it that when I want to go to sleep I have a song stuck in my head...&quot;mother lover&quot; Its funny but I want sleep \n']
Sun May 31 00:01:55 PDT 2009,"[""People don't answer their phones at 3 am \n""]"
Sun May 31 00:01:56 PDT 2009,"[""@billykan It's no fun that @UncoKane is private because I can't see what you're replying too ... \n""]"
Sun May 31 00:01:58 PDT 2009,['Grr... Today has just been a really off day. \n']
Sun May 31 00:01:59 PDT 2009,"['""Work today. Boo  And my new Twitter picture is finally working', ' after a few days of nothing. :B""\n']"
Sun May 31 00:02:01 PDT 2009,['@VH1Hoopz  ok thanks\n']
Sun May 31 00:02:01 PDT 2009,['Doing quotes on a Sunday afternoon \n']
Sun May 31 00:02:12 PDT 2009,['@DigiGifts can you DM me the link? my security block tinyurl&quot; \n']
Sun May 31 00:02:13 PDT 2009,"[""So I've been reading New Moon- Jacob is a lot cuter in my mind's eye than the pic of the actor that I saw. \n""]"
Sun May 31 00:02:14 PDT 2009,"['""Midnight', ' just finished prepping the dishes for tmw', ' didn\'t workout nor see the girls today ""\n']"
Sun May 31 00:02:15 PDT 2009,['Omgggg why did I not realize how hard it would be to pee from a jumpsuit?? \n']
Sun May 31 00:02:18 PDT 2009,['cant sleep without my hubby \n']
Sun May 31 00:02:19 PDT 2009,['I always forget I have twitter. And my tummy is angry at me \n']
Sun May 31 00:02:24 PDT 2009,['Lame coworker called off.  There goes my day off.  Swell   3pm - 11pm.  FML!!\n']
Sun May 31 00:02:26 PDT 2009,['Listening to Ashley throw up right now... \n']
Sun May 31 00:02:27 PDT 2009,"[""Tay's got another swim meet. It's an all day affair! Gonna miss the sun! Boo hoo.... \n""]"
Sun May 31 00:02:32 PDT 2009,['bad day \n']
Sun May 31 00:02:32 PDT 2009,['Grr. Me waking up at two has thrown off my sleep clock so much. \n']
Sun May 31 00:02:32 PDT 2009,"['""Caught a chill', ' damn ""\n']"
Sun May 31 00:02:33 PDT 2009,['Thanks but its not that happy... \n']
Sun May 31 00:02:35 PDT 2009,"[""@JediRyan7 agh yeah but I still can't get it to work out..  I couldn't find a thing on WA for the process.\n""]"
Sun May 31 00:02:40 PDT 2009,['sadd cant go to cousins place \n']
Sun May 31 00:02:40 PDT 2009,"['""Haha', ' I lost 7 followers in one day. ""\n']"
Sun May 31 00:02:48 PDT 2009,"[""At least I sidne tweet @JackAllTimeLow cause he reads it' my friends taking my phone and making me sleeppp poet  goodnhvbg!\n""]"
Sun May 31 00:02:53 PDT 2009,"['""Just ate Mi Goreng', ' I put too much chilli in and now my mouth burns ""\n']"
Sun May 31 00:02:57 PDT 2009,"[""@jy286 i am but i'm afraid i'll lose lots of partial marks if i can't do pronouns properly since theyll prob be integrated into other qs \n""]"
Sun May 31 00:03:00 PDT 2009,['Wait. Wilson leaves? \n']
Sun May 31 00:03:02 PDT 2009,"[""hittin' the hay for the last time in Oregon. \n""]"
Sun May 31 00:03:04 PDT 2009,"['""oscar thinks he can fly  jumped off the counter top ', ' is ok but he just has no fear""\n']"
Sun May 31 00:03:05 PDT 2009,[':: going to burn extra damn calories tomorrow after eating junk food. All the work out this week was gone by 15 minutes junk pleasure. \n']
Sun May 31 00:03:09 PDT 2009,['why doesnt anyone txt  me  except angela. &gt;.&gt; lol\n']
Sun May 31 00:03:10 PDT 2009,['@sethg Great to chat tonight looking forward to your presentation at #twtrcon tomorrow. Sorry about your Lakers \n']
Sun May 31 00:03:13 PDT 2009,"['""this weekend was soooo wasted!  im going', '        x""\n']"
Sun May 31 00:03:14 PDT 2009,"['""Ah', ' needs sleep. Might not go to California afterall ""\n']"
Sun May 31 00:03:14 PDT 2009,"[""i'm tired :S and sad \n""]"
Sun May 31 00:03:18 PDT 2009,['I think i may have a tumor \n']
Sun May 31 00:03:20 PDT 2009,['Remind me never to eat seafood again... Im for sure allergic to it.  lame!\n']
Sun May 31 00:03:28 PDT 2009,"[""I'm looovin my new place but I'm too happy right now! I want my mommy  lol\n""]"
Sun May 31 00:03:32 PDT 2009,['Oh FUCK this reunion is too much for realz if thirs makes sensod its a miracle. FUCK. I just hit my knee again  DRUNK. yeahhhh\n']
Sun May 31 00:03:32 PDT 2009,"[""On another call. Its a kid. Blah. Doesn't sound bad but still I don't like calls dealing with kids. \n""]"
Sun May 31 00:03:37 PDT 2009,['church this morning... really bad tummy pains though \n']
Sun May 31 00:03:38 PDT 2009,['@erinbatt wal-mart was a drunk guy and self explanatory and in the east hastings neighborhood of ottawa because Home Depot was closed \n']
Sun May 31 00:03:38 PDT 2009,"['""@Unfokused aw', ' don\'t sound like that dear. You are making my heart hurt ""\n']"
Sun May 31 00:03:41 PDT 2009,"[""We're being total lesbians right now. You're missing out. I miss Jesse. \n""]"
Sun May 31 00:03:47 PDT 2009,['@iambranded i was listening online cuz my fone broke  but it seemed so interesting wanted to say alot things lol\n']
Sun May 31 00:03:48 PDT 2009,"['""wish i could take codral', ' sinutab and panadol at the same time. WHY ARE YOU ALL ESSENTIALLY THE SAME THING? bastards. too sick to think ""\n']"
Sun May 31 00:03:50 PDT 2009,['@CruciFire Am blank buddy.. I really donno what I did on Saturday.. And Weekdays I was busy with work \n']
Sun May 31 00:03:53 PDT 2009,['@Di0r_wh0r3  sadness...poor cupcake.\n']
Sun May 31 00:03:53 PDT 2009,['Got made an example of and I liked it!!! I tried to get a security guard to frisk me. He was interested but the chick had to do it. \n']
Sun May 31 00:03:58 PDT 2009,['extreme diet was a SUCCESS! have now fallen off the wagon \n']
Sun May 31 00:04:01 PDT 2009,"[""I'm racing time trying to get on a skytrain before it's not running anymore... Stupid millenium line \n""]"
Sun May 31 00:04:03 PDT 2009,['lunch time! but i havent Appetite! \n']
Sun May 31 00:04:07 PDT 2009,['MAN I WANT TO GO TO ENGLAND TOO...BUT ITS DURING SCHOOL... \n']
Sun May 31 00:04:09 PDT 2009,['@misslexieboo  if you need someone to talk to id be glad to help in anyway  [XIII]\n']
Sun May 31 00:04:10 PDT 2009,"[""@lizluvsJK they were and i couldn't do much about it  being at my friends house prevented me from tweeting\n""]"
Sun May 31 00:04:13 PDT 2009,['My memory sucks.  wish I were an elephant.\n']
Sun May 31 00:04:17 PDT 2009,['feels like i had a hard night out last night but just watched the chiefs get there arses kicked \n']
Sun May 31 00:04:19 PDT 2009,"[""@michaelsarver1 ok so are you and Danny dating or not? I'm so confused right now \n""]"
Sun May 31 00:04:23 PDT 2009,['nadie me followea en twitter  jaja soy emo!! =P\n']
Sun May 31 00:04:23 PDT 2009,"[""too bad. The Yankees game is shown on german TV and it looks like I'm not at home. \n""]"
Sun May 31 00:04:24 PDT 2009,['@abcdefglynis  ya tmr gotta return to shithole again. lol\n']
Sun May 31 00:04:26 PDT 2009,['is not looking forward to my 4 hour crash course on statistics \n']
Sun May 31 00:04:30 PDT 2009,"['""@chr1zzy: aww   ....It was good to see you tonight', ' feel better.""\n']"
Sun May 31 00:04:31 PDT 2009,['I am depressed. My iPhone is officially not coming  They asked me to go and collect my advance money back. That too after waiting 4 weeks.\n']
Sun May 31 00:04:36 PDT 2009,['@HarlemSocialite lol nothin sickie \n']
Sun May 31 00:04:36 PDT 2009,"['""@jmkitten9 Yeah', ' can someone take mine too?  Good luck with yours.""\n']"
Sun May 31 00:04:37 PDT 2009,"['""Well', ' Club Angels is roped off again', ' wonder who got hit dis time.... ""\n']"
Sun May 31 00:04:40 PDT 2009,"[""@velvethammer @the_OT @Chriscarroll50 - Yeah we need a Constitution Czar sadly... ohh wait isn't that SUPPOSED to be the Supreme Court \n""]"
Sun May 31 00:04:40 PDT 2009,"['""It\'s summer and i have a sore throat yuk. Doe\'s feel right without the bf being here', ' he only left yesterday but it sucks ""\n']"
Sun May 31 00:04:41 PDT 2009,['Ps no aforementioned cute boys \n']
Sun May 31 00:04:41 PDT 2009,['nothing \n']
Sun May 31 00:04:45 PDT 2009,['@htarresnom  WHAT I DON`T UNDERSTAND SORRY BOSS \n']
Sun May 31 00:04:46 PDT 2009,['@batchout Hey... did I do something? \n']
Sun May 31 00:04:47 PDT 2009,"[""@vettaM r u serious? Wut did they do to her? I'm sorry!  http://myloc.me/2avV\n""]"
Sun May 31 00:04:49 PDT 2009,"[""@thesmall_print I really like season 2! I'm tempted to start s3 but should probably sleep haha.  about s3 though. have you seen s4??\n""]"
Sun May 31 00:04:50 PDT 2009,['Back to school tomorow  only 7 weeks left thank god !\n']
Sun May 31 00:04:54 PDT 2009,"[""ohh no baby awake   Hope she's ok..\n""]"
Sun May 31 00:04:55 PDT 2009,['up late. everything seems to hurt or not feel good.  icky ick.\n']
Sun May 31 00:04:55 PDT 2009,"['""I kinda feel bad for making so many jokes about it', ' but it was funny! thats what i do', ' he prolly think im not a real fan now ""\n']"
Sun May 31 00:04:57 PDT 2009,"[""@VeronicaATL fick  hahaha oops I wonder what I say I'll Knwk tomorrow hahaha dam friend said one more tweet then bed \n""]"
Sun May 31 00:05:00 PDT 2009,"['""This has been a sad sad week for the anipals', ' we lost a lot of friends. Reminds our humans of George and they get upset all over again ""\n']"
Sun May 31 00:05:06 PDT 2009,['is in pain. Her eyes itch &amp; her fianc� is allergic to the cat.  \n']
Sun May 31 00:05:06 PDT 2009,['Ughh couple more days and I wont have to deal with it anymore \n']
Sun May 31 00:05:08 PDT 2009,['Why me always hungry? \n']
Sun May 31 00:05:08 PDT 2009,"['""Soo soreee', ' ', '  I need to stop neglecting after work out stretching ""\n']"
Sun May 31 00:05:08 PDT 2009,"['""says no more butter! *sayang', ' masarap sana sa mais*  http://plurk.com/p/xc6th""\n']"
Sun May 31 00:05:10 PDT 2009,['I want food! \n']
Sun May 31 00:05:10 PDT 2009,"['""I can\'t sleep', ' at all.  Text me and then I\'ll tell you stories. &lt;3""\n']"
Sun May 31 00:05:12 PDT 2009,"[""ohh noo.The room is spinning.  Hope I don't meet Earl Boykins tonight.\n""]"
Sun May 31 00:05:12 PDT 2009,['Think i may be getting a cold or someting i can feel it! \n']
Sun May 31 00:05:14 PDT 2009,['@batchout Hey... did I do something wrong? \n']
Sun May 31 00:05:18 PDT 2009,"['""@mhuerrd very unfair', ' i mean', ' i need you neaar ""\n']"
Sun May 31 00:05:19 PDT 2009,"['""okay', "" im gettin' nervous! tomorrow 7am"", ' school time ""\n']"
Sun May 31 00:05:25 PDT 2009,"['""who knows a good online radio channels !! the one I have sucks', ' big time', ' it broadcasts oldies and some blues ""\n']"
Sun May 31 00:05:27 PDT 2009,['@staceysenor  yeah homework overload \n']
Sun May 31 00:05:29 PDT 2009,['@dawnmcwilliams cant believe Germany drew with China  whats going on  i think they need new coach \n']
Sun May 31 00:05:30 PDT 2009,"[""@serpentcity. So bummed i'm not there for the donut man song. \n""]"
Sun May 31 00:05:37 PDT 2009,['I officially can not show the world how hot luke bryan is through my phone signature! \n']
Sun May 31 00:05:41 PDT 2009,['closed my phone on my finger  and it hurt like a bitch lol going to bed now i guess.. goodnight! \n']
Sun May 31 00:05:41 PDT 2009,['waiting for the bus... and i gots to potty \n']
Sun May 31 00:05:41 PDT 2009,['i dont even think i have close friends over there \n']
Sun May 31 00:05:43 PDT 2009,['borededed. i want to go watch up. ..... \n']
Sun May 31 00:05:44 PDT 2009,"['""ugh', "" my brothers are completely out of their minds.  i can't believe i put my parents through all of it"", ' too.  i was a terrible daughter. ""\n']"
Sun May 31 00:05:48 PDT 2009,"[""My sister won't take me to maccas \n""]"
Sun May 31 00:05:51 PDT 2009,['I miss you \n']
Sun May 31 00:05:48 PDT 2009,"[""@cadgi @akmark08 - we are probably going to get those other czar's ANYWAY - he's just getting warmed up \n""]"
Sun May 31 00:05:52 PDT 2009,"['""i\'ve been studying korean for almost year now', ' still all i can do is to read and write.. i\'m bad in pronounciation and remebering words.. ""\n']"
Sun May 31 00:05:53 PDT 2009,['just got done watching House. The eppy where Wilson leaves. \n']
Sun May 31 00:05:58 PDT 2009,['I was left by *everyone* I know tonight. I made friends with strangers... That hurts. \n']
Sun May 31 00:06:00 PDT 2009,"[""Bagage mag dagje extra in VS blijven   @Valalilly 'I have nothing to wear !'\n""]"
Sun May 31 00:06:00 PDT 2009,['Oops apparently I didgg tweet jack k sorry  can somoen tell him I sorry top haha this is my lastweeg matt says he says I hve say night!\n']
Sun May 31 00:06:02 PDT 2009,"['""It\'s official', ' allergy is takin me over ""\n']"
Sun May 31 00:06:02 PDT 2009,"['""Home from the movies/dinner with Jack', ' George and Ella.. now off to sleep', ' wake up in six hours ""\n']"
Sun May 31 00:06:09 PDT 2009,['@MelineG Oh. Yes. Because it will probably be the last time I see you before you leave! \n']
Sun May 31 00:06:11 PDT 2009,['Tell me please. When will all the pain end? \n']
Sun May 31 00:06:12 PDT 2009,"[""So sad about the whales... maybe one day we'll know why \n""]"
Sun May 31 00:06:14 PDT 2009,"['""@salbrecht don\'t know about @danudey', ' but I\'ll be in exams until 9pm  But I\'ll try going up early Monday morning.""\n']"
Sun May 31 00:06:19 PDT 2009,['This is the withdrawal phase. Gu Jun Pyo! \n']
Sun May 31 00:06:23 PDT 2009,"['""@happn_in_sydney thanks for the follow! too bad it\'s been a cold', ' wet weekend in syd  and many more of those to come i believe. boooo""\n']"
Sun May 31 00:06:25 PDT 2009,['@angryfaggot lo siento  *hugs*\n']
Sun May 31 00:06:28 PDT 2009,"[""I'm really paranoid right now... i haaate spiders \n""]"
Sun May 31 00:06:29 PDT 2009,['8 am start \n']
Sun May 31 00:06:33 PDT 2009,['I feel far too old. No hit and young kids  I could cry lowkey\n']
Sun May 31 00:06:33 PDT 2009,['is off to work \n']
Sun May 31 00:06:42 PDT 2009,['Missing him...silence sucks...  \n']
Sun May 31 00:06:45 PDT 2009,"[""Hope u guys are havin fun!!! I'm here at home being sick. Yup I'm having fun too. \n""]"
Sun May 31 00:06:47 PDT 2009,['battling cold weather........ \n']
Sun May 31 00:06:47 PDT 2009,['@chemicalzombie what? No crying  i messaged you.\n']
Sun May 31 00:06:50 PDT 2009,['@SylFabulous yay thx!!! Nite  wait no itz not \n']
Sun May 31 00:06:53 PDT 2009,"['""Jus got bk', ' GREAT nite in NY. =o] loved it! [SB]my life is amazin', ' Im so blessed. [SB2] I miss my friends. The Mels &amp; Andray! U guys  imu!""\n']"
Sun May 31 00:06:54 PDT 2009,['@Rae_living_50 Hey anything new today? completly out of it \n']
Sun May 31 00:06:58 PDT 2009,['my night was a bust \n']
Sun May 31 00:07:02 PDT 2009,['@chi_weets is cranky. \n']
Sun May 31 00:07:03 PDT 2009,['@30SECONDSTOMARS had my entering exams and u guys brought so many news!close to studying translating&amp;interpreting woop!no results yet tho \n']
Sun May 31 00:07:06 PDT 2009,['@Allison meh? David Lynch? We had no time 4 it  just stopped by 2 c if it was still on. Every 1 was @ the private gala yesterday anyways\n']
Sun May 31 00:07:13 PDT 2009,['... i keep loosing followers.  -- womp womp. sooo when i come one. people wanna stop talkin. is that it?? isee. goodnight folk!!\n']
Sun May 31 00:07:15 PDT 2009,"['""Dear Sleep', ' where are u? howcome u don\'t like me anymore?do  i have to wine and dine u just to get u in my bed? thot we were passed that ""\n']"
Sun May 31 00:07:17 PDT 2009,"['""@phillygoat lol', ' I know right! I would have a kindle but I can\'t read the books I have! ""\n']"
Sun May 31 00:07:19 PDT 2009,"['"" weather wasnt good', '', '  was noice anyways.""\n']"
Sun May 31 00:07:21 PDT 2009,['@tomer I realized that only after I installed without it \n']
Sun May 31 00:07:24 PDT 2009,['@leannayo neither can i  i have no idea what the hell im doing\n']
Sun May 31 00:07:26 PDT 2009,['oh i hate doing assignment but they ave to be DONE!!!! \n']
Sun May 31 00:07:29 PDT 2009,"['""@Nuff55 hmmm', ' minor compared to being a tom cat and having by ballox whipped off me  xx""\n']"
Sun May 31 00:07:32 PDT 2009,['I think I had too much ice cream for dessert. \n']
