Date,Tweet
Sun Jun 21 00:00:01 PDT 2009,"['""But no seriously though', ' I\'m really sad that Mikeezy\'s party got cut early. Booooo ""\n']"
Sun Jun 21 00:00:06 PDT 2009,"[""Sooooo cold and tired don't wana get out of bed \n""]"
Sun Jun 21 00:00:08 PDT 2009,['http://tinyurl.com/nay9kr (This Is How My Brain Works)  http://plurk.com/p/12lxxt\n']
Sun Jun 21 00:00:13 PDT 2009,"[""I'm craving being on holiday somewhere exotic &amp; hot!! \n""]"
Sun Jun 21 00:00:14 PDT 2009,"['""I\'m sooo tired after working last night', ' I couldn\'t get to sleep ""\n']"
Sun Jun 21 00:00:16 PDT 2009,"[""Valerie cuz you don't have my number \n""]"
Sun Jun 21 00:00:20 PDT 2009,"[""    Nobody likes Year One in the reviews I've read. I'm disappointed. But maybe now I'll like it more since I'm not expecting much..\n""]"
Sun Jun 21 00:00:22 PDT 2009,['so bored.. weekend is almost over \n']
Sun Jun 21 00:00:23 PDT 2009,"['""I HATE the fact that EVERYONE thinks they can take out their feelings on me. But when I nonpurposely do it', ' its a problem! ""\n']"
Sun Jun 21 00:00:25 PDT 2009,"['""Home at last. tonight was a good one', ' had suttin missin tho ""\n']"
Sun Jun 21 00:00:27 PDT 2009,"[""omg it's raining!!!!!!  i just wanted to take my little puppy for a walk but now i can't  sorry itala!!\n""]"
Sun Jun 21 00:00:27 PDT 2009,"[""Doesn't like the cut of Ed Hardy shirts \n""]"
Sun Jun 21 00:00:28 PDT 2009,[' i miss him so much.\n']
Sun Jun 21 00:00:30 PDT 2009,"[""I'm actually crying... \n""]"
Sun Jun 21 00:00:32 PDT 2009,['Omg! The heat!!!! \n']
Sun Jun 21 00:00:38 PDT 2009,['Stupid laptop just turning itself off randomly  have to go now\n']
Sun Jun 21 00:00:39 PDT 2009,"[""The new Terminator movie stinks. And im not just not enjoying it to be bitchy like I was at first. It really isn't good \n""]"
Sun Jun 21 00:00:49 PDT 2009,['What a night!!! \n']
Sun Jun 21 00:00:53 PDT 2009,['Too bad you dont realize you are old until midnight becomes three hours past your bedtime... \n']
Sun Jun 21 00:00:55 PDT 2009,['Thirsty too.. \n']
Sun Jun 21 00:01:01 PDT 2009,['@AlainaMonet I am unable to download the song \n']
Sun Jun 21 00:01:03 PDT 2009,"['""Went to a wedding today', ' almost laughed out loud when the pastor said &quot;Jesus was invited today', ' and he never refuses an invitation.&quot;  #fb""\n']"
Sun Jun 21 00:01:04 PDT 2009,"[""@viviankwok @yesbriancan  i'll be back by my birthday at least. so late july or any time in august is fine. i think...\n""]"
Sun Jun 21 00:01:04 PDT 2009,['@ddlovato i wish i could come \n']
Sun Jun 21 00:01:04 PDT 2009,['Hate doing this stupid PDH assignment \n']
Sun Jun 21 00:01:04 PDT 2009,['Watched Moulin Rouge. How sad. \n']
