Date,Tweet,Country
Sat Jun 01 12:59:09 +0000 2019,b'@BaskinRobbins Is this allowed? The local BR/Dunkins in my location is selling the pops for $37.99 when SRP is at $\xe2\x80\xa6 https://t.co/TgT7HLfYNK',Baskin-Robbins
Sat Jun 01 12:59:09 +0000 2019,b'I am in drivers ed again! With Brett for the parent class. Woohoo! https://t.co/boOR5oawTm',"Orange, CT"
Sat Jun 01 12:59:09 +0000 2019,b'#ForTheThrone #CreateForTheThrone #gameofthrones #hbo @GRRMspeaking @hbo @gameofthrones @PedroPascal1 https://t.co/o7dfZp7y7Y',"Greensboro, NC"
Sat Jun 01 12:59:09 +0000 2019,b'@thehill There is no comparison between you and 44. Nauseating',"Bryan, TX"
Sat Jun 01 12:59:09 +0000 2019,"b""Let's make something amazing! https://t.co/Al5K9PuVH0""","La Plata, MD"
Sat Jun 01 12:59:08 +0000 2019,"b'I\'ve been saying the same thing all that skipping won\'t work against a true ""Dog"" DB @ Downtown Los Angeles https://t.co/hCItPMuNVD'","Los Angeles, CA"
Sat Jun 01 12:59:08 +0000 2019,"b'@bettypge69 @jeff_minnaert @KingJk1978 As with EVERYTHING @realDonaldTrump promises, he ain\xe2\x80\x99t paying anybody\xe2\x80\x99s lega\xe2\x80\xa6 https://t.co/9q1IB0Hm2i'","North Little Rock, AR"
Sat Jun 01 12:59:08 +0000 2019,"b'@Ibutterfly34 @Zebop The FBI extricating you from a situation relating to Vietnam War protests in Madison? No, yeah, that\xe2\x80\x99s interesting.'","St Paul, MN"
Sat Jun 01 12:59:08 +0000 2019,"b'Greyhound bus, doo doo doo doo doo. Greyhound bus, doo doo doo doo doo. Greyhound bus, doo doo doo doo doo. Greyhou\xe2\x80\xa6 https://t.co/f4pthRh5Jz'","Fruitville, FL"
Sat Jun 01 12:59:08 +0000 2019,b'GROWTH IS AMAing',"Saratoga Springs, NY"
Sat Jun 01 12:59:08 +0000 2019,b'These new seasons of Spongebob are trash \xf0\x9f\x98\x92',"Riverdale, GA"
Sat Jun 01 12:59:08 +0000 2019,b'@RogueCharisma If you send your young Black son to play football in this state you\xe2\x80\x99re a little out of your damn mind.',"Jupiter, FL"
Sat Jun 01 12:59:08 +0000 2019,b'@jasmineflower_x Hi I\xe2\x80\x99m out at 2',"Groton, CT"
Sat Jun 01 12:59:07 +0000 2019,b'Quote of the day #quote #quotes #quotestoliveby #quotesaboutlife #quoteoftheday #quotesdaily #quoteofinstagram\xe2\x80\xa6 https://t.co/xQsEmRJ0fu',"Albuquerque, NM"
Sat Jun 01 12:59:07 +0000 2019,b'@Eweather13 So the smoke from Alberta still lingers',"Queens, NY"
Sat Jun 01 12:59:07 +0000 2019,b'@lilkngs So TRAD',"Missouri, USA"
Sat Jun 01 12:59:07 +0000 2019,"b'On a clear day... @ Rochester, New York https://t.co/vaHJJlfro9'","New York, USA"
