Date,Tweet
Sun Jul 14 23:59:59 +0000 2019,b'She put me on my ass. The Otis  was real! S/o to the BEST for cooking up Sunday Dinner. https://t.co/KsDAGez1jQ'
Sun Jul 14 23:59:59 +0000 2019,b'Best Wedding Weekend Ever!! Congrats to my boy @OQ_eX \xf0\x9f\x92\x8d\xf0\x9f\x92\x97 #wedding #keepingupwiththekarims #bananaslugs\xe2\x80\xa6 https://t.co/EI9JD7vMVV'
Sun Jul 14 23:59:59 +0000 2019,b'@shamooru Highway robbery foo. https://t.co/XgTZLAFXHO'
Sun Jul 14 23:59:59 +0000 2019,b'@catorano @Walmart Probably a good thing. You saved your feet from a lot of blisters.'
Sun Jul 14 23:59:59 +0000 2019,b'@brendan7delgado @CoachKrutsch @PeteShinnick @LAVCFootball Congrats! You deserve this B. Play hard and study harder!!!'
Sun Jul 14 23:59:59 +0000 2019,b'Sitting here listening to @LYNTHEKILLER and ummmm I need new music tf'
Sun Jul 14 23:59:59 +0000 2019,b'THREAD- at the moment I\xe2\x80\x99m at a McDonald\xe2\x80\x99s in Seattle Washington reading a very large book on the programming langua\xe2\x80\xa6 https://t.co/mz1O0W4LtY'
Sun Jul 14 23:59:59 +0000 2019,b'@chrissyteigen Chicken. \xf0\x9f\x8d\x97 \xf0\x9f\x8d\x97 \xf0\x9f\x8d\x97'
Sun Jul 14 23:59:59 +0000 2019,b'You gotta appreciate the little things in life... when you sit back and think about all the positive you\xe2\x80\x99ll be so much happier'
Sun Jul 14 23:59:59 +0000 2019,b'Yall used to wear black lipstick I did not forget.'
Sun Jul 14 23:59:59 +0000 2019,b'@hiitslyssa I did that yesterday and woke up with a bad head ache \xf0\x9f\x98\xab I wanna nap in the dark'
Sun Jul 14 23:59:59 +0000 2019,b'https://t.co/tGGutmdsGD'
Sun Jul 14 23:59:59 +0000 2019,b'@ThePerezHilton I\xe2\x80\x99d ride you like you ride a taco :)'
Sun Jul 14 23:59:59 +0000 2019,b'@elle1C4 i have no words'
Sun Jul 14 23:59:59 +0000 2019,b'@DLayneWade Girl I wanna go back. I\xe2\x80\x99m not cut out for the southern heat'
Sun Jul 14 23:59:59 +0000 2019,b'@AuntB You have a way with words but that sentence is goddamned perfect.'
Sun Jul 14 23:59:59 +0000 2019,b'@CO1489 \xf0\x9f\x92\xa9'
