Date,Tweet
Sun May 10 00:00:02 PDT 2009,['is watching re-runs of series three greys anatomy. it always makes me cry when christina is left at the alter \n']
Sun May 10 00:00:02 PDT 2009,['sick with a fever too.. this sucks. \n']
Sun May 10 00:00:07 PDT 2009,['@judez_xo he doesnt fail! \n']
Sun May 10 00:00:10 PDT 2009,"[""I'm out of henny. The bottle lost \n""]"
Sun May 10 00:00:24 PDT 2009,"['""@crystalvision99 well', ' I did manage to laugh after I wiped out 2day. Losing my job - not funny ""\n']"
Sun May 10 00:00:26 PDT 2009,['bored out of my fucking mind!!!!!!!! I wish i had someone to talk to  the 1 i want is too busy to talk 2 me!\n']
Sun May 10 00:00:33 PDT 2009,['is confused. \n']
Sun May 10 00:00:33 PDT 2009,['I need a hug  ... Anyone?\n']
Sun May 10 00:00:37 PDT 2009,['got a horrible haircut... one side is longer than the other it looks so dumb \n']
Sun May 10 00:00:39 PDT 2009,"['""@BrainiacSociety you and your updates', ' making me miss LA  and then you throw in that turkey burger to top it all off lol""\n']"
Sun May 10 00:00:39 PDT 2009,[' ants are evil!\n']
Sun May 10 00:00:40 PDT 2009,['i got suspended @ xbox live \n']
Sun May 10 00:00:41 PDT 2009,['I think this will be another night without sleeping \n']
Sun May 10 00:00:43 PDT 2009,['hershey vomited on the carpet. poor puppyyyy \n']
Sun May 10 00:00:46 PDT 2009,['I miss my mom  come back soon mom!!! HAPPY MOTHERS DAY love u so much!!!\n']
Sun May 10 00:00:51 PDT 2009,"[""Is looking for anyone who's not too busy for me right now... \n""]"
Sun May 10 00:00:56 PDT 2009,['home. Just went and spent a few hours with my Daddy! I love him! I miss my boo \n']
Sun May 10 00:00:57 PDT 2009,['All my braids are finally out!!! Getting it in..missing some1 \n']
Sun May 10 00:01:03 PDT 2009,['I missed the Jamie Foxx concert...     Double WHOMP WHOMP WHOMP.\n']
Sun May 10 00:01:08 PDT 2009,['so sososososo so mizzy right now  I need to find a bed somewhere &amp; inhabit it. will someone please fix me?\n']
Sun May 10 00:01:12 PDT 2009,"[""Can't sleep  happy mothers day!!! I LOVE my mom \n""]"
Sun May 10 00:01:14 PDT 2009,['Wow looks like year 4 of shit ass mothers days \n']
Sun May 10 00:01:23 PDT 2009,['@hotnsaucey the day is over my good friend. \n']
Sun May 10 00:01:24 PDT 2009,['Too tired from all my cycling today to go out tonight!  Was going to go see 11 eyes @ Sam Bonds \n']
Sun May 10 00:01:26 PDT 2009,"['""@sameergupta I so wish', ' things not looking too rosy on this side of the world ""\n']"
Sun May 10 00:01:27 PDT 2009,['@DrMegan81 Yeah I saw that one last night. Sad  Him even attempting it though was very commendable!\n']
Sun May 10 00:01:33 PDT 2009,"[""I'm getin' upset.... I want my pic up! \n""]"
Sun May 10 00:01:33 PDT 2009,['@TrAPPUBLICAN R u Talkin bout me \n']
Sun May 10 00:01:35 PDT 2009,['I need to not want to be with him so much.... \n']
Sun May 10 00:01:47 PDT 2009,['Almost leaving Florence   We ate at the best gelato place on earth! Its called Neri. Eat there if you go to Florence!\n']
Sun May 10 00:01:50 PDT 2009,['@katsumayao It`s just in Polo.  Well... ehehehe. Luv u.\n']
Sun May 10 00:01:52 PDT 2009,"['""Firefox has been super buggy and annoying. I might have to permanently switch to Chrome', ' which is somehow a bit sad to me. ""\n']"
Sun May 10 00:01:52 PDT 2009,"[""It's just not happening here at Jason's.. Not a good crowed! \n""]"
Sun May 10 00:01:56 PDT 2009,"['""can\'t sleep... too much going on in my head', ' I just want to cuddle with my sweetie but alas he is working ""\n']"
Sun May 10 00:02:01 PDT 2009,['@luishandshake i hope you are right...i still havent found mine \n']
Sun May 10 00:02:03 PDT 2009,['Ugh. I have a really bad head ache... \n']
Sun May 10 00:02:04 PDT 2009,"['""Walkin round to get the store\'s papers', ' wee bit edgy after that guy yesterday ""\n']"
Sun May 10 00:02:10 PDT 2009,['@buckofive have a good one today. I cannot partake in the skullduggery as still trying to shake of flu \n']
Sun May 10 00:02:12 PDT 2009,"[""twitter's confusing... \n""]"
Sun May 10 00:02:12 PDT 2009,['@ohsoshiny \n']
Sun May 10 00:02:15 PDT 2009,"[""@spahkleprincess just muted my computer.  that's hard to admit when i'm a knight girl.  \n""]"
Sun May 10 00:02:18 PDT 2009,['EPIC FUCKING FAIL!!!  We FINALLY LOST!  SOOOOOOOOO PISSSED OFF BUT THE DREAM TEAM STAYS ALIVE!!! ONE LOSS AFTER 246899832277 wins\n']
Sun May 10 00:03:22 PDT 2009,['Not ready to work a volume tmrw   \n']
Sun May 10 00:03:31 PDT 2009,"[""@freecitysoul you're going to puerto rico?! im  so jealous! I haven't been since 05' \n""]"
Sun May 10 00:03:31 PDT 2009,['Fuckkkkkkkk n flexxx i need fruity pepples omannnn am hungry n i want cereAl or papalla \n']
Sun May 10 00:03:37 PDT 2009,"['""I wish I was in a better city! There is absolutely no point goin out here! BORING! If you\'ve been out once', ' that\'s as good as it gets ""\n']"
Sun May 10 00:03:38 PDT 2009,"[""@GRNpea damn....and I really thought I had it  sars for screwing up ur serious tweet.....I'll just go to be now. And stay outta ur way\n""]"
Sun May 10 00:03:41 PDT 2009,['mil essay research is killing me FMD! somebody help me \n']
Sun May 10 00:03:43 PDT 2009,"[""@pcfhjeff  sorry about the cymbal...you're STILL in boston?!\n""]"
Sun May 10 00:03:47 PDT 2009,['@SaiGiddy AWWW MAN I AINT EVEN THERR \n']
Sun May 10 00:03:50 PDT 2009,['@mrskutcher really enjoy the pictures you posted of tonight... None of you though? \n']
Sun May 10 00:03:55 PDT 2009,['I promise to never let my insecurities hurt my friends  and I hope only for the same in return\n']
Sun May 10 00:03:59 PDT 2009,['Damn I feel left out of all the star trek fun \n']
Sun May 10 00:04:04 PDT 2009,['@jizzle17 worthless \n']
Sun May 10 00:04:07 PDT 2009,['@brazilian_angel Not 1 text \n']
Sun May 10 00:04:14 PDT 2009,['hmmm is saying hello and good night ..peeps....busy busy day and another tomorrow ...am kind of ashamed I havent gotten mommy a gift yet \n']
Sun May 10 00:04:15 PDT 2009,['@rokeyge intermediate level... and i am so not a master!!! i have forgotten a lot of stuff \n']
Sun May 10 00:04:16 PDT 2009,['Another loss for the Canucks...  Why oh why?\n']
