Date,Tweet
Mon Apr 06 22:19:45 PDT 2009,"['""@switchfoot http://twitpic.com/2y1zl - Awww', ' that\'s a bummer.  You shoulda got David Carr of Third Day to do it. ;D""\n']"
Mon Apr 06 22:19:49 PDT 2009,"[""is upset that he can't update his Facebook by texting it... and might cry as a result  School today also. Blah!\n""]"
Mon Apr 06 22:19:53 PDT 2009,['@Kenichan I dived many times for the ball. Managed to save 50%  The rest go out of bounds\n']
Mon Apr 06 22:19:57 PDT 2009,['my whole body feels itchy and like its on fire \n']
Mon Apr 06 22:19:57 PDT 2009,"['""@nationwideclass no', ' it\'s not behaving at all. i\'m mad. why am i here? because I can\'t see you all over there. ""\n']"
Mon Apr 06 22:20:00 PDT 2009,['@Kwesidei not the whole crew \n']
Mon Apr 06 22:20:03 PDT 2009,['Need a hug \n']
Mon Apr 06 22:20:03 PDT 2009,"['""@LOLTrish hey  long time no see! Yes.. Rains a bit ', 'only a bit  LOL ', "" I'm fine thanks "", ' how\'s you ?""\n']"
Mon Apr 06 22:20:05 PDT 2009,"[""@Tatiana_K nope they didn't have it \n""]"
Mon Apr 06 22:20:09 PDT 2009,['@twittera que me muera ? \n']
Mon Apr 06 22:20:16 PDT 2009,"[""spring break in plain city... it's snowing \n""]"
Mon Apr 06 22:20:17 PDT 2009,['I just re-pierced my ears \n']
Mon Apr 06 22:20:19 PDT 2009,"[""@caregiving I couldn't bear to watch it.  And I thought the UA loss was embarrassing . . . . .\n""]"
Mon Apr 06 22:20:19 PDT 2009,"['""@octolinz16 It it counts', ' idk why I did either. you never talk to me anymore ""\n']"
Mon Apr 06 22:20:20 PDT 2009,"['""@smarrison i would\'ve been the first', "" but i didn't have a gun.    not really though"", ' zac snyder\'s just a doucheclown.""\n']"
Mon Apr 06 22:20:20 PDT 2009,['@iamjazzyfizzle I wish I got to watch it with you!! I miss you and @iamlilnicki  how was the premiere?!\n']
Mon Apr 06 22:20:22 PDT 2009,"[""Hollis' death scene will hurt me severely to watch on film  wry is directors cut not out now?\n""]"
Mon Apr 06 22:20:25 PDT 2009,['about to file taxes \n']
Mon Apr 06 22:20:31 PDT 2009,['@LettyA ahh ive always wanted to see rent  love the soundtrack!!\n']
Mon Apr 06 22:20:34 PDT 2009,['@FakerPattyPattz Oh dear. Were you drinking out of the forgotten table drinks? \n']
Mon Apr 06 22:20:37 PDT 2009,"[""@alydesigns i was out most of the day so didn't get much done \n""]"
Mon Apr 06 22:20:38 PDT 2009,"['""one of my friend called me', ' and asked to meet with her at Mid Valley today...but i\'ve no time *sigh* ""\n']"
Mon Apr 06 22:20:40 PDT 2009,['@angry_barista I baked you a cake but I ated it \n']
Mon Apr 06 22:20:40 PDT 2009,['this week is not going as i had hoped \n']
Mon Apr 06 22:20:41 PDT 2009,['blagh class at 8 tomorrow \n']
Mon Apr 06 22:20:44 PDT 2009,['I hate when I have to call and wake people up \n']
Mon Apr 06 22:20:50 PDT 2009,['Just going to cry myself to sleep after watching Marley and Me.  \n']
Mon Apr 06 22:20:52 PDT 2009,['im sad now  Miss.Lilly\n']
Mon Apr 06 22:20:56 PDT 2009,"[""ooooh.... LOL  that leslie.... and ok I won't do it again so leslie won't  get mad again \n""]"
Mon Apr 06 22:21:04 PDT 2009,['Meh... Almost Lover is the exception... this track gets me depressed every time. \n']
Mon Apr 06 22:21:07 PDT 2009,['some1 hacked my account on aim  now i have to make a new one\n']
Mon Apr 06 22:21:07 PDT 2009,['@alielayus I want to go to promote GEAR AND GROOVE but unfornately no ride there  I may b going to the one in Anaheim in May though\n']
Mon Apr 06 22:21:09 PDT 2009,['thought sleeping in was an option tomorrow but realizing that it now is not. evaluations in the morning and work in the afternoon! \n']
Mon Apr 06 22:21:11 PDT 2009,['@julieebaby awe i love you too!!!! 1 am here  i miss you\n']
Mon Apr 06 22:21:21 PDT 2009,['@HumpNinja I cry my asian eyes to sleep at night \n']
Mon Apr 06 22:21:20 PDT 2009,"[""ok I'm sick and spent an hour sitting in the shower cause I was too sick to stand and held back the puke like a champ. BED now \n""]"
Mon Apr 06 22:21:27 PDT 2009,['@cocomix04 ill tell ya the story later  not a good day and ill be workin for like three more hours...\n']
Mon Apr 06 22:21:30 PDT 2009,['@MissXu sorry! bed time came here (GMT+1)   http://is.gd/fNge\n']
Mon Apr 06 22:21:32 PDT 2009,"[""@fleurylis I don't either. Its depressing. I don't think I even want to know about the kids in suitcases. \n""]"
Mon Apr 06 22:21:39 PDT 2009,"[""Bed. Class 8-12. Work 12-3. Gym 3-5 or 6. Then class 6-10. Another day that's gonna fly by. I miss my girlfriend \n""]"
Mon Apr 06 22:21:39 PDT 2009,"[""really don't feel like getting up today... but got to study to for tomorrows practical exam... \n""]"
Mon Apr 06 22:21:46 PDT 2009,"[""He's the reason for the teardrops on my guitar the only one who has enough of me to break my heart \n""]"
Mon Apr 06 22:21:49 PDT 2009,"['""Sad', ' sad', ' sad. I don\'t know why but I hate this feeling  I wanna sleep and I still can\'t!""\n']"
Mon Apr 06 22:21:53 PDT 2009,['@JonathanRKnight Awww I soo wish I was there to see you finally comfortable! Im sad that I missed it \n']
Mon Apr 06 22:21:56 PDT 2009,"[""Falling asleep. Just heard about that Tracy girl's body being found. How sad  My heart breaks for that family.\n""]"
Mon Apr 06 22:22:05 PDT 2009,"[""@Viennah Yay! I'm happy for you with your job! But that also means less time for me and you... \n""]"
Mon Apr 06 22:22:06 PDT 2009,"['""Just checked my user timeline on my blackberry', ' it looks like the twanking is still happening  Are ppl still having probs w/ BGs and UIDs?""\n']"
Mon Apr 06 22:22:07 PDT 2009,"[""Oh man...was ironing @jeancjumbe's fave top to wear to a meeting. Burnt it \n""]"
