Thu Jun 14 05:04:35 +0000 2018,EXCLUSIVE: Microsoft is building tech to rival Amazon that would eliminate checkout lines from retail stores; collaboration with Walmart discussed- sources $MSFT $AMZN $WMT https://t.co/bwK7dukZVj
Thu Jun 14 23:37:26 +0000 2018,$MSFT $WMT Microsoft tech may help Walmart get rid of cashiers and checkout lines\\n\\nhttps://t.co/nC2ZcexdSj\\n#microsoft #walmart \\ud83d\\udc40\\ud83e\\udd14 https://t.co/h3WqyTdH0o
Thu Jun 14 23:18:15 +0000 2018,RT @ReutersBiz: EXCLUSIVE: Microsoft is building tech to rival Amazon that would eliminate checkout lines from retail stores; collaboration\\u2026
Thu Jun 14 23:03:31 +0000 2018,RT @ScottGamm: Is $WMT getting competitive on pricing with $AMZN? @JimCramer weighs in: https://t.co/ro0T48F3mE \\n@TheStreet\\n@NYSE
Thu Jun 14 22:22:35 +0000 2018,RT @ReutersBiz: EXCLUSIVE: Microsoft is building tech to rival Amazon that would eliminate checkout lines from retail stores; collaboration\\u2026
Thu Jun 14 20:45:10 +0000 2018,RT @ReutersBiz: EXCLUSIVE: Microsoft is building tech to rival Amazon that would eliminate checkout lines from retail stores; collaboration\\u2026
Thu Jun 14 20:36:20 +0000 2018,RT @MariaHalkias: Walmart is putting together a new store concept for an old Dallas neighborhood $WMT https://t.co/Wx5f6pD51K
Thu Jun 14 20:26:16 +0000 2018,RT @ReutersBiz: EXCLUSIVE: Microsoft is building tech to rival Amazon that would eliminate checkout lines from retail stores; collaboration\\u2026
Thu Jun 14 20:24:49 +0000 2018,"Walmart Inc $WMT Major Shareholder Alice L. Walton Sells 491,120 Shares of Stock https://t.co/A4lbwYe29X"
Thu Jun 14 19:42:17 +0000 2018,RT @ScottGamm: Is $WMT getting competitive on pricing with $AMZN? @JimCramer weighs in: https://t.co/ro0T48F3mE \\n@TheStreet\\n@NYSE
Thu Jun 14 19:15:41 +0000 2018,RT @ReutersBiz: EXCLUSIVE: Microsoft is building tech to rival Amazon that would eliminate checkout lines from retail stores; collaboration\\u2026
Thu Jun 14 18:44:53 +0000 2018,Walmart Could Become Casualty Of Trade War - $WMT https://t.co/LjcvHo62MN
Thu Jun 14 18:33:38 +0000 2018,RT @AnalyticsAtom: $WMT Walmart could purchase stake in eCommerce giant  $RKUNY #Rakuten which owns #viber #Pinterest #ott #ecommerce #Lyft\\u2026
Thu Jun 14 18:33:32 +0000 2018,RT @AnalyticsAtom: More competition for $AMZN Amazon coming from $RKUNY Rakuten $WMT Walmart $NMGC NeoMagic https://t.co/enVVo2qj0O $JCP $A\\u2026
Thu Jun 14 18:32:50 +0000 2018,RT @AnalyticsAtom: $RKUNY Rakuten\\u00a0is being seen as a potential takeover target.\\u00a0$WMT Walmart Inc. may be interested mused Amir Anvarzadeh o\\u2026
Thu Jun 14 18:21:55 +0000 2018,$RKUNY Rakuten\\u00a0is being seen as a potential takeover target.\\u00a0$WMT Walmart Inc. may be interested mused Amir Anvarzadeh of Asymmetric Advisors Ltd. https://t.co/Cz4AjRM0eO $JCP $M $ADRNY $NSRGY $AMZN $BABA $TCEHY $SFTBY $FB $AAPL $NFLX $GOOG  https://t.co/80nbiRasOC
Thu Jun 14 18:21:39 +0000 2018,$WMT Walmart could purchase stake in eCommerce giant  $RKUNY #Rakuten which owns #viber #Pinterest #ott #ecommerce #Lyft #Cabify #kareem #ebates #RakutenTV https://t.co/Vdd9gUwdKf PT $25 much more upside in $RKUNY than $FB $AMZN $AAPL $BABA $CHTR $FOX $TWX $T $NFLX $GOOG
Thu Jun 14 18:21:12 +0000 2018,$NSRGY Nestl\\u00e9 undervalued biggest food company and beverage in the world owns big stake in L\'oreal can\'t go wrong should buy stake in $ADRNY Ahold Delhaize https://t.co/DomPUbBaKu $RKUNY #Rakuten $WMT Walmart #ecommerce https://t.co/B6Nf6RBVR3
Thu Jun 14 18:20:55 +0000 2018,RT @RakutenStock: $WMT Walmart and $M Macys Bloomingdale\'s should buy stake in $RKUNY #Rakuten if they want to expand in Asia and Europe ht\\u2026
Thu Jun 14 18:15:28 +0000 2018,RT @AnalyticsAtom: $RKUNY Rakuten\\u00a0is being seen as a potential takeover target.\\u00a0$WMT Walmart Inc. may be interested mused Amir Anvarzadeh o\\u2026
Thu Jun 14 18:15:11 +0000 2018,More competition for $AMZN Amazon coming from $RKUNY Rakuten $WMT Walmart $NMGC NeoMagic https://t.co/enVVo2qj0O $JCP $ADRNY Ahold Delhaize $BBBY Bed bath and beyond @worldmarket @BedBathBeyond @buybuyBABY https://t.co/DomPUbBaKu https://t.co/pmcUFNAz5T
Thu Jun 14 18:13:56 +0000 2018,More competition for $AMZN Amazon coming from $RKUNY Rakuten $WMT Walmart $NMGC NeoMagic https://t.co/enVVo2qj0O $JCP $ADRNY Ahold Delhaize https://t.co/DomPUbBaKu https://t.co/pmcUFNAz5T
Thu Jun 14 17:58:20 +0000 2018,RT @MariaHalkias: Walmart is putting together a new store concept for an old Dallas neighborhood $WMT https://t.co/Wx5f6pD51K
