Date,Tweet,Country
Tue May 07 09:10:20 +0000 2019,b'@TrentShelton He definitely gives good advice',"Sparks, NV"
Tue May 07 09:10:19 +0000 2019,b'4 o\xe2\x80\x99clock clock in the morning and me and my daughter still turnt up',"Clinton, OK"
Tue May 07 09:10:19 +0000 2019,b'https://t.co/w7t6pGk6yW',Braille Institute Of America Student Building
Tue May 07 09:10:19 +0000 2019,b'#NewProfilePic #welcomeback #allowmetoreintroducemyself https://t.co/OF7FYYdhxM',Grand Central Terminal
Tue May 07 09:10:19 +0000 2019,b'@infamousRIOT *sunday',"Altadena, CA"
Tue May 07 09:10:19 +0000 2019,b'About to take a hot ass shower to wake me up more\xf0\x9f\x98\x8a',"Washington, DC"
Tue May 07 09:10:18 +0000 2019,b'HAHAHAHAHAHA https://t.co/cwoZ2EdTBt',"Columbus, OH"
Tue May 07 09:10:18 +0000 2019,b'Cleared: Construction on #NY231 Both directions at Northern State Parkway; Ramp',"Dix Hills, NY"
Tue May 07 09:10:18 +0000 2019,b'Who the hell is \xe2\x80\x9cOur Palestinians\xe2\x80\x9d? You\xe2\x80\x99re an employee of the Federal Govt! Remember this Americans that voted for\xe2\x80\xa6 https://t.co/FEqdzswXSn',"East Lake, FL"
Tue May 07 09:10:17 +0000 2019,b'@TomyKMonster @ladygaga Iconic Moment we just witness',"Los Angeles, CA"
Tue May 07 09:10:17 +0000 2019,b'#GoodMorning',"Bronx, NY"
Tue May 07 09:10:17 +0000 2019,"b'Do you suffer from #SolarEnvy? Well, suffer no more! \n\nCome join @EPCHC, @HillsboroughFL,   @SolarNeighbors of Flor\xe2\x80\xa6 https://t.co/Kfm51movkX'","Thonotosassa, FL"
Tue May 07 09:10:17 +0000 2019,b'@sucker4life09 Where is the end destination? Because you keep going and going through the East Coast \xf0\x9f\x99\x88 lol',"Anaheim, CA"
Tue May 07 09:10:16 +0000 2019,b'My all time BFF comes home this week and is sleeping over and truly guys I cannot help but cry about it',"New York, USA"
