Date,Tweet
Sat Jul 06 23:59:59 +0000 2019,"b'@MCHRISP1 Looks great, Chris'"
Sat Jul 06 23:59:59 +0000 2019,"b'Kavy, you hooked me up with this back in November. Still boss! #beergreat #beerfriendsarebestfriends - Drinking a D\xe2\x80\xa6 https://t.co/Qo0AA1cF0s'"
Sat Jul 06 23:59:59 +0000 2019,"b""I'm at Wahiawa Annex Track in Wahiawa, HI https://t.co/O1bb0oWoUT"""
Sat Jul 06 23:59:59 +0000 2019,b'Join us at 10:30am for Worship and God\xe2\x80\x99s Word. The Series \xe2\x80\x9cThe Gospel Of God\xe2\x80\x9d Romans 2 The ROMAN Road @ Bridgeway C\xe2\x80\xa6 https://t.co/XYLJ1k7g08'
Sat Jul 06 23:59:59 +0000 2019,b'https://t.co/JBMmg5RbJV https://t.co/WqP9C7L94V'
Sat Jul 06 23:59:59 +0000 2019,b'https://t.co/qqgoz72a5Z'
Sat Jul 06 23:59:59 +0000 2019,b'lmao i just caught on smh'
Sat Jul 06 23:59:59 +0000 2019,b'I thought Jesus wanted to heal the sick? Medicare for all seems like it would be his thing.'
Sat Jul 06 23:59:59 +0000 2019,b'I just dreamt that I was flirting with this guy that was cosplaying as Vegeta and I was about to give him my number\xe2\x80\xa6 https://t.co/kNe04QVKmG'
Sat Jul 06 23:59:58 +0000 2019,b'Great dissertation in the works (almost there...) https://t.co/CyTVjRzV1x'
Sat Jul 06 23:59:58 +0000 2019,b'lotion brand called just4skin'
Sat Jul 06 23:59:58 +0000 2019,b'@IrrationalHawk Please trade him'
Sat Jul 06 23:59:58 +0000 2019,b'@LoZiM15 https://t.co/am0FQekSoP'
Sat Jul 06 23:59:58 +0000 2019,b'@KatieLinendoll Your best is still Velma.'
Sat Jul 06 23:59:58 +0000 2019,b'\xf0\x9f\x8d\x94\xf0\x9f\x8d\xb9'
Sat Jul 06 23:59:58 +0000 2019,b'On me dill https://t.co/1pCaw2fzJ8'
Sat Jul 06 23:59:58 +0000 2019,b'Iconic sponge bob scenes to kill time with @jamielindoe https://t.co/Wxfso6H9Cu'
Sat Jul 06 23:59:58 +0000 2019,"b'Click the link in our bio to see currently open #EventsMarketing jobs like ""ENGAGEMENT SPECIALIST - PART TIME"" at CROSSMARK in #Phoenix, AZ.'"
Sat Jul 06 23:59:58 +0000 2019,b'Last night \xf0\x9f\xa5\xb5 https://t.co/y6IYV0EoNd'
Sat Jul 06 23:59:58 +0000 2019,b'@schweigwrites @biddlebrian @therealjoebob @kinky_horror @ErnieTheDragon @Shudder I will never forgive you for sayi\xe2\x80\xa6 https://t.co/lJKGIqbF8u'
Sat Jul 06 23:59:58 +0000 2019,b'god knows i can\xe2\x80\x99t wait for this \xf0\x9f\x98\xad https://t.co/XI5mNX7LpS'
Sat Jul 06 23:59:58 +0000 2019,b'@shaunk1122 https://t.co/Z2tPvSORLY'
Sat Jul 06 23:59:58 +0000 2019,b'@soonergrunt F yes!! Nice marbling!'
Sat Jul 06 23:59:58 +0000 2019,b'\xf0\x9f\x98\x82 https://t.co/8JceqY2VZv'
Sat Jul 06 23:59:58 +0000 2019,"b""I'll cheer that! https://t.co/DkC16Ls8Dd"""
Sat Jul 06 23:59:58 +0000 2019,b'@shotfordee_ Bet\xf0\x9f\xa4\x94'
Sat Jul 06 23:59:57 +0000 2019,b'I lost my ID and i be using my passport i didn\xe2\x80\x99t pay 160$ for nothing'
Sat Jul 06 23:59:57 +0000 2019,"b'@the_happyproton @prezcannady @scrowder Just because you dislike @scrowder, doesn\xe2\x80\x99t make him dubious and his posts\xe2\x80\xa6 https://t.co/QpF8uMfmr4'"
Sat Jul 06 23:59:57 +0000 2019,b'My nigga relly always pull up\xf0\x9f\x92\xafreal nigga'
Sat Jul 06 23:59:57 +0000 2019,"b'""Bahama Papa with the Bahama  Mamas"" just escaped Pirate Cove! @ Solve It Escape Games https://t.co/SwZtz7mKjD'"
