Sat Jun 23 20:52:24 +0000 2018,Smith Moore &amp; Company Trimmed Walmart $WMT Position; Evercore Wealth Management Has Lowered Its Wells Fargo Co New $WFC Stake - https://t.co/2k0oFmbuIG
Sat Jun 23 20:29:29 +0000 2018,Ws Management Lllp Trimmed By $13.20 Million Its Walmart $WMT Holding; White Elm Capital Increased Its Activision Blizzard $ATVI Position - https://t.co/ThQKF3JYVs
Sat Jun 23 18:14:34 +0000 2018,Traders Sell Walmart $WMT on Strength $WMT https://t.co/3qKjFjm1gu
Sat Jun 23 17:06:48 +0000 2018,"Alpha Windward Lowered Walmart $WMT Position by $466,224 as Stock Price Declined; Bridges Investment Management Has Increased Stake in Philip Morris International In $PM - https://t.co/A35VSUDXG9"
Sat Jun 23 16:10:47 +0000 2018,Investors Sell Shares of Walmart $WMT on Strength $WMT https://t.co/OnZ0trXZor
Sat Jun 23 16:10:02 +0000 2018,Traders Sell Walmart $WMT on Strength $WMT https://t.co/J5sQmLmjee
Sat Jun 23 16:03:37 +0000 2018,Focused Wealth Management Has Raised Walmart $WMT Stake; Medley Capital $MCC Had 2 Analysts Last Week - https://t.co/WrB8BPEIvD
Sat Jun 23 14:54:39 +0000 2018,"As Walmart $WMT Valuation Declined, Lawson Kroeker Investment Management Lifted Its Stake; Assembly Biosciences $ASMB Holder Longwood Capital Partners Upped Its Holding by $1.37 Million as Stock Price Declined - https://t.co/nntDNv8DCJ"
Sat Jun 23 14:48:07 +0000 2018,Zacks: Analysts Expect Walmart Inc $WMT Will Announce Earnings of $1.21 Per Share https://t.co/RW5nMW7ahf
Sat Jun 23 13:20:28 +0000 2018,Saratoga Research &amp; Investment Management Has Decreased Walmart $WMT Holding; Royal Bank Of Canada Lowered Tractor Supply Co $Put $TSCO Position By $1.01 Million - https://t.co/imOg7Faqov
Sat Jun 23 13:18:33 +0000 2018,Walmart Inc $WMT Expected to Announce Earnings of $1.21 Per Share https://t.co/XUOQHipxkG
Sat Jun 23 12:49:49 +0000 2018,"$0.50 EPS Expected for PCM, Inc. $PCMI; Cs Mckee LP Has Trimmed By $498,960 Its Walmart $WMT Position - https://t.co/20XqBDz6P9"
Sat Jun 23 12:18:23 +0000 2018,"As Walmart $WMT Market Valuation Declined, Annex Advisory Services Has Upped by $404,184 Its Position; Boeing Company $BA Shareholder Btr Capital Management Lowered Its Holding by $359,373 - https://t.co/MNqYn9899U"
Sat Jun 23 11:37:05 +0000 2018,Walmart $WMT Shareholder Fiduciary Financial Services Of The Southwest Boosted Its Stake; Carmignac Gestion Trimmed Holding in Apple $AAPL as Stock Value Rose https://t.co/mzOGM0RzwA
Sat Jun 23 11:06:23 +0000 2018,Affiliated Managers Group $AMG Share Value Declined While American International Group Has Lifted Its Holding; Walmart $WMT Shareholder Whitnell &amp; Co Lowered Its Holding as Valuation Declined - https://t.co/Gn75EGXLR0
Sat Jun 23 11:00:10 +0000 2018,Jennison Associates Upped Walmart $WMT Stake; SPORT ENDURANCE $SENZ SI Decreased By 50% https://t.co/ZmvxhfHKmU
Sat Jun 23 10:55:24 +0000 2018,"Intel $INTC Share Price Rose While Thompson Rubinstein Investment Management Has Raised by $532,272 Its Holding; As Walmart $WMT Valuation Declined, Holder Proffitt &amp; Goodson Has Boosted Holding - https://t.co/6rB9DZhWdn"
Sat Jun 23 09:48:25 +0000 2018,Alpha Windward Has Trimmed Walmart $WMT Position; Resource Capital Resource Capital Comm $RSO Sellers Decreased By 14.07% Their Shorts - https://t.co/vGlZQ16N6c
Sat Jun 23 09:48:24 +0000 2018,Critical Analysis: Five Below $FIVE &amp; Walmart $WMT https://t.co/Z0Z5GPgJQx
Sat Jun 23 00:09:35 +0000 2018,#Walmart just scored a #patent for a #blockchain based #healthcare records system https://t.co/EiAGZ8swER $WMT #technology #secure #digital #ledger #medical #data
Sat Jun 23 20:43:34 +0000 2018,"Wells Fargo &amp; Co New $WFC Shares Declined While Carret Asset Management Has Decreased by $528,788 Its Holding; Tealwood Asset Management Cut Holding in Cisco Sys $CSCO by $1.13 Million as Market Valuation Declined - https://t.co/4PpNkzs9au"
Sat Jun 23 20:02:13 +0000 2018,Cisco Systems Usd0.001 Common Stock $CSCO Shareholder Rathbone Brothers Plc Has Upped Stake by $1.46 Million; Gagnon Advisors Raised Its Lumber Liquidators Holdings $LL Position by $1.27 Million https://t.co/OXPbGIltTj
Sat Jun 23 19:43:20 +0000 2018,"Exxonmobil Investment Management Decreased Its Medtronic Plc Common Stock $MDT Stake by $620,000; Cisco Sys $CSCO Holder Arvest Trust Company Upped Position https://t.co/dapQIRADfF"
