Date,Tweet
Sat May 09 18:08:48 PDT 2009,['2 more hours of work.. Tired \n']
Sat May 09 18:08:49 PDT 2009,['Has the sniffles...It sucks being sick.. I want some chicken noodle soup &amp; some vicks vapo rub \n']
Sat May 09 18:08:53 PDT 2009,"['""@eugeneadu hmph!not pretty', 'but I\'m fixin it up right now... ""\n']"
Sat May 09 18:08:56 PDT 2009,['@nicolllexo psshhhh yeaahh wee areee ohh andd i coullddnnt goo overrr causee i hadd too goo too bettencourrttsss sorry \n']
Sat May 09 18:08:58 PDT 2009,"[""...don't you hate getting woken up! Happy mothers day everyone! I am sooooo tired \n""]"
Sat May 09 18:09:00 PDT 2009,['Why are my friends always late for dinner.  Already sittin at a table for 10 minutes waiting. \n']
Sat May 09 18:09:04 PDT 2009,"[""@HollaWalla  Dude I don't know  Im already lightheaded from no carbs - lololol\n""]"
Sat May 09 18:09:05 PDT 2009,"[""and I'm tireeeeeeeeed  and watching bizzare E.R.\n""]"
Sat May 09 18:09:06 PDT 2009,"[""@heidimontag I'm at work and I'm sick that's how my Saturday went \n""]"
Sat May 09 18:09:07 PDT 2009,"['""kerry ellis\' last show as elphie was .. undiscribable', ' she is AMAZING!!!  so sad to see her leave wicked though  ""\n']"
Sat May 09 18:09:08 PDT 2009,"['""@salandpepper ...or even just Peter', ' I know ""\n']"
Sat May 09 18:09:10 PDT 2009,['For me to be so tired... \n']
Sat May 09 18:09:09 PDT 2009,['@DanWarp i missed it  when is it going to be on again?\n']
Sat May 09 18:09:09 PDT 2009,['What about me  i want Nasty Nate\n']
Sat May 09 18:09:10 PDT 2009,"['""Yup', ' Jr\'s collarbone is broken  I can tell he is in a lot of pain. We are staying in tonight to care for him and clean up the house""\n']"
Sat May 09 18:09:11 PDT 2009,['im missing someone \n']
Sat May 09 18:09:12 PDT 2009,['All dressed up and nowhere to go. \n']
Sat May 09 18:09:12 PDT 2009,['@colleen_erin I really wanted to move them around \n']
Sat May 09 18:09:14 PDT 2009,['why the life is so unfair to me?!?!?! \n']
Sat May 09 18:09:15 PDT 2009,['my blackberry broke!!!! TEAR \n']
Sat May 09 18:09:20 PDT 2009,['ew icarly \n']
Sat May 09 18:09:21 PDT 2009,"[""@Clemntine Wonderful to meet you! Just wish we'd had the chance to talk. I didn't see you after the photo. \n""]"
Sat May 09 18:09:22 PDT 2009,"[""Crap... I'm not a big JJ Abrams fan but all this hype makes me want to see Star Trek \n""]"
Sat May 09 18:09:22 PDT 2009,"[""such a terrible backache today..  i'm feeling so old and i'm not even 16 yet! lol\n""]"
Sat May 09 18:09:25 PDT 2009,['Missing Joey and D \n']
Sat May 09 18:09:29 PDT 2009,"['""Installing Vista from an original factory disc is awful', ' installing update 15 of 80 before SP1  ""\n']"
Sat May 09 18:09:30 PDT 2009,"[""...don't know how to get back... \n""]"
Sat May 09 18:09:30 PDT 2009,"[""So i'm at this prom right now and people are clapping on beats 1 and 3. One of my peeves \n""]"
Sat May 09 18:09:31 PDT 2009,['@princessfaith thx for inviting me \n']
Sat May 09 18:09:33 PDT 2009,"[""my twitter isn't working on my phone \n""]"
Sat May 09 18:09:35 PDT 2009,['@johnlegend know the feeling \n']
Sat May 09 18:09:36 PDT 2009,"[""At my dad's house......awkward......divorce sucks. \n""]"
Sat May 09 18:09:37 PDT 2009,['only 2 more games left in my lacrosse season \n']
Sat May 09 18:09:39 PDT 2009,['seriously..? this weekend sucks. \n']
Sat May 09 18:09:41 PDT 2009,['@daaym_mimi I need to go dress shopping! Are there any dress stores at west mall now? I heard it completely changed \n']
Sat May 09 18:09:45 PDT 2009,['wants to cuddle;; its the rain \n']
Sat May 09 18:09:45 PDT 2009,['Ugh i didnt get 2 c my steven!! im like uberly sad now!! \n']
Sat May 09 18:09:48 PDT 2009,['MiiSs Mii BaBii \n']
Sat May 09 18:09:52 PDT 2009,"['""i\'m so flippin tired', ' will probably go to bed soon.  It\'s only 9 PM ""\n']"
Sat May 09 18:09:53 PDT 2009,['IN NEW ORLEANS@drakkardnoir TOO BADD IM NOT GOING \n']
Sat May 09 18:09:55 PDT 2009,['I hate thunderstorms. \n']
Sat May 09 18:09:56 PDT 2009,['Empty house syndrome. \n']
Sat May 09 18:09:56 PDT 2009,"['""I just hate seeing old people. The food isnt worth it. And i wanted to see steph   o well', ' back to studying""\n']"
Sat May 09 18:10:01 PDT 2009,['Almost done work but still along time to go sadly \n']
Sat May 09 18:10:02 PDT 2009,"[""packed my phone charger and can't find it- sorry to anyone I've ignored \n""]"
Sat May 09 18:10:02 PDT 2009,['Like I know what I am talkin about me who will still be doing laundry on mothers day! \n']
Sat May 09 18:10:04 PDT 2009,['@roqqzz I thought u were gonna call \n']
Sat May 09 18:10:07 PDT 2009,['@shudson24 and it was just a pub for lunch and no one in it \n']
Sat May 09 18:10:08 PDT 2009,['North face store was waste of time. No climbing or trail stuff whatsoever.  just for the jackets i guess.\n']
Sat May 09 18:10:09 PDT 2009,['Aw my aunt introduced me to a cute and smart guy! Too bad he is 24 and lives in ccs  oh and @NatashaCF thinks he is not that hot haha\n']
Sat May 09 18:10:10 PDT 2009,"[""Bowling with a bunch of friends. But I'm cramping so bad  at least my legs aren't still sore.\n""]"
Sat May 09 18:10:10 PDT 2009,['outsides so cold!! \n']
Sat May 09 18:10:11 PDT 2009,"[""Well I've been soooooooo busy doing uni work ive had no time to come on here \n""]"
Sat May 09 18:10:21 PDT 2009,['DAMMIT THIS DEVIN GUY IS IM-ING ME  HE ALWAYS CALLS ME BABY N SEXY  HE CAN GO BURN IN HELL..\n']
Sat May 09 18:10:22 PDT 2009,['wants another tattoo but lacks the fund to get one \n']
Sat May 09 18:10:23 PDT 2009,['@Mary_annaax yeah romeo and juliet have a bad ending  sooo stupid\n']
Sat May 09 18:10:24 PDT 2009,"['""&quot;He reminds me of you ... he has warm &amp; reassuring brown eyes.&quot; Gah', "" don't fall in love with the dog"", ' Brennan. Don\'t do it. ""\n']"
Sat May 09 18:10:25 PDT 2009,"[""@beccaroth Oh that's too bad. \n""]"
Sat May 09 18:10:26 PDT 2009,[' .... now only have one roommate....\n']
Sat May 09 18:10:32 PDT 2009,"[""@rsuenaga @tadasauce I really don't know how dog slow this thing is  thanks @thestuffguy\n""]"
Sat May 09 18:10:34 PDT 2009,"[""@andycolourbase Just well wasn't in the mood for it by the time i started eating it  Doner pot noodle though!\n""]"
Sat May 09 18:10:36 PDT 2009,['@fictionette omg really? D do you know if harry &amp; izzy are still going out? i heard they broke up.. \n']
Sat May 09 18:10:39 PDT 2009,"[""wondering how to make my orchid bloom. it hasn't ever since i got it 3 years ago.. \n""]"
Sat May 09 18:10:40 PDT 2009,"[""Tune in for Farrah's Story Fri 9/8c on nbc. Pray that she stays alive long enough to watch it air  Cancer sucks !!!!\n""]"
Sat May 09 18:10:44 PDT 2009,['umm why is taylor lautner so young? i feel like a pedo.  also why does my dad seek out ways to embarrass me?\n']
Sat May 09 18:10:45 PDT 2009,['@MereBelle007 I wish they had it here \n']
Sat May 09 18:10:51 PDT 2009,['In bang town watching fighting with Noelle ee    ahh summer    i miss my loves already \n']
Sat May 09 18:10:51 PDT 2009,"[""coming down with whatever's going around the house. It's not very fun. There's at least five of us with it. \n""]"
Sat May 09 18:10:51 PDT 2009,"['""@theellenshow @pink Damn! Why do I have to have a daytime job', ' I guess Ill have to watch the show on youtube. ""\n']"
Sat May 09 18:10:52 PDT 2009,['I cant believe she did that \n']
Sat May 09 18:10:53 PDT 2009,[':-/ Damn it.  Maybe some other time......................................................................................................\n']
Sat May 09 18:13:47 PDT 2009,"[""On my way to San Antonio Texas! 2 hour drive  I'm gonna sleep!\n""]"
Sat May 09 18:13:47 PDT 2009,"[""@laurification it can be really annoying  they should've put it to 200 or something instead..\n""]"
Sat May 09 18:13:48 PDT 2009,['this is horrible... i have no self control when it comes to food \n']
Sat May 09 18:13:50 PDT 2009,['Finally got the new berry! Yay but the switch device wizard keeps giving me errors! \n']
Sat May 09 18:13:49 PDT 2009,['@amyxstftk That movie is so sad!  We watched it in history\n']
Sat May 09 18:13:49 PDT 2009,['@heidimontag  not so good... what do you do when you and you &amp; spence are fighting!? its ruining my saturday night.\n']
Sat May 09 18:13:52 PDT 2009,"[""Havn't had my Ellen fan Club account for an hour and lost the password. Great!! \n""]"
Sat May 09 18:13:54 PDT 2009,"['""@hngryO I don\'t like traveling. I prefer 2 stay @ hm', ' especially cuz Lily &amp; Luffy are here! They don\'t eat whn I\'m gone. ""\n']"
Sat May 09 18:13:55 PDT 2009,['My family is calling me a cow.  i was just eating an icecream cone. I cant help that i have a long tongue.\n']
Sat May 09 18:13:58 PDT 2009,['I need some new friends!!! None of mine hang out with me \n']
Sat May 09 18:14:02 PDT 2009,['@frenchfrench Today was such a long day ... Feel like just resting at home for tonight \n']
Sat May 09 18:14:04 PDT 2009,['@j_boogie_sf only here for the night. Gotta be back at the airport at 9am  ugh...\n']
Sat May 09 18:14:05 PDT 2009,['http://twitpic.com/4w17b - today I mourn the little birdy that fell from his nest outside my house    (warning... graphic pucture)\n']
Sat May 09 18:14:06 PDT 2009,['wish i was in cali w/ my family rite now during des fires  please keep southern california in ur prayers des wildfires r no joke\n']
Sat May 09 18:14:06 PDT 2009,"[""I don't want to go to the party but I have to 'cus I promised.  what do I do!?!?!?\n""]"
Sat May 09 18:14:10 PDT 2009,['CHILLLLEEEEEEE Im bout to start this Master Cleanse Diet...Yall pray for me gotta get right for Jamaica!! bout to be cranky all week \n']
Sat May 09 18:14:10 PDT 2009,"[""@PrincessPinkee Awwww man. I'm in route to the valley. \n""]"
Sat May 09 18:14:13 PDT 2009,['I need more followers. \n']
Sat May 09 18:14:16 PDT 2009,"[""Sephora didn't have my Dior mascara  but I bought a really cute pair of tall leather gladiator sandals-going to be perfect for Greece!\n""]"
Sat May 09 18:14:18 PDT 2009,['@siriuslyheather Poor Heather  :p\n']
Sat May 09 18:14:19 PDT 2009,['wishes she had gone to the Dockyard bout. \n']
Sat May 09 18:14:24 PDT 2009,"['""Oh', ' just noticed spammers are tracking the trending topics and spamming them #fail ""\n']"
Sat May 09 18:14:24 PDT 2009,['twitter wont let me upload a photo \n']
Sat May 09 18:14:27 PDT 2009,['sittin out side chillen! thought we was goin out to eat but we not \n']
Sat May 09 18:14:26 PDT 2009,['is a sad kitty \n']
Sat May 09 18:14:27 PDT 2009,"[""@AJRoxMyWhiteSox Go White Sox!  Sorry Danks won't get the win. \n""]"
Sat May 09 18:14:34 PDT 2009,"[""@OleHippie : You poor thing! I can only imagine what'll be like when you start to peel. \n""]"
Sat May 09 18:14:36 PDT 2009,['I Hate th start of x men  its the only thing i remeber  about the movie  Me a 6 year old watching x men the start snt a good memory\n']
Sat May 09 18:14:38 PDT 2009,"[""@atlfan17 @torflattoppin no conversations please lol it really hurts my self esteem...I always think I'm getting texts but I'm not \n""]"
Sat May 09 18:14:40 PDT 2009,['@AdamLeber Who is Gary? Why did Britney dedicate a song to him? People are starting rumors. \n']
Sat May 09 18:14:40 PDT 2009,['why has it got to be sooooo long until modern warefar 2 comes out \n']
Sat May 09 18:14:43 PDT 2009,"['""@ResourcefulMom Not getting anything this year.  Missing a lot of work because of the crash', ' so feeling the $$ pinch. #sigjeans""\n']"
Sat May 09 18:14:45 PDT 2009,['muh tummy hurts and i have to be at work soon \n']
Sat May 09 18:14:46 PDT 2009,"['""@cubiclequeen I must say', ' I\'m a little envious that you live close to Springfield. I wish I did....I love that place.  I\'m an hour out. ""\n']"
Sat May 09 18:14:46 PDT 2009,['Why is it most my family have no style  one final down two to go\n']
Sat May 09 18:14:50 PDT 2009,"['""Bought potted flowers for my', ' &amp; JPs mom. Now I wish I had a yard so I could buy myself a bunch! I miss flower gardening terribly bad ""\n']"
Sat May 09 18:14:50 PDT 2009,['@JustinMGaston Me too! I had to go home from a sleepover because of my watery eyes! \n']
Sat May 09 18:14:50 PDT 2009,"[""@jsuplido I haven't even seen The Dark Knight. That's how much wife and I have fallen out of touch with watching movies. \n""]"
Sat May 09 18:14:51 PDT 2009,[' Thank you Stewart &amp; Lisa for a wonderful evening!   about the 2nd cut.  We love you!\n']
Sat May 09 18:14:53 PDT 2009,"[""@yessireekristen Oh dear.. don't mind MINE! They're horrid. I still need to get them done as well. \n""]"
Sat May 09 18:14:54 PDT 2009,"[""I'm upset that all my Greek chocolate is gone! \n""]"
Sat May 09 18:14:54 PDT 2009,['sorry havent been twittering 4 a while...been busy with homework all week!!! \n']
Sat May 09 18:14:57 PDT 2009,['No prizes for me at the big gay bowling banquet. \n']
Sat May 09 18:14:57 PDT 2009,"[""@Arti_SODMG @LBeezySODMG @JosiponDeck @missesoxclusive And I don't get a shoutout from him  Help get this to him.  http://tinyurl.com/ ...\n""]"
Sat May 09 18:15:00 PDT 2009,"[""just left T Pain pool party! would have stayed longer. drinks unlimited but no food!  I'm out!\n""]"
Sat May 09 18:15:01 PDT 2009,['Just getting over an epic hangover and missing out on menomonie tonight because of it. \n']
