Date,Tweet
Mon Jun 22 10:56:11 PDT 2009,"['""I NEED TO KNOW WHATS THE NEW SONGS CALLED    TOM', 'DANNY', 'DOUGIE', 'HARRY TELL ME ! PLEASE lol""\n']"
Mon Jun 22 10:56:12 PDT 2009,['I left my wallet on the bus today  well not impressed.\n']
Mon Jun 22 10:56:12 PDT 2009,"[""make that 27...apparently we can't go until 220.  I'm dyinggggggg\n""]"
Mon Jun 22 10:56:13 PDT 2009,['@sophieandlili definitely. it just makes no sense to have it tested a zillion times everyone who uses it. #cpsia = not well thought out \n']
Mon Jun 22 10:56:14 PDT 2009,['http://twitpic.com/845zs - off to class \n']
Mon Jun 22 10:56:15 PDT 2009,"[""I won't have internet access at home until Saturday. \n""]"
Mon Jun 22 10:56:15 PDT 2009,['My sister leaves for france tomorrow. I get to go on a roadtrip. Yay \n']
Mon Jun 22 10:56:15 PDT 2009,['damn im seriously not learning in Accounting \n']
Mon Jun 22 10:56:17 PDT 2009,"['""@dgou Nope', ' I meant &quot;out of town for other reasons and thus unable to attend.&quot;  My english skills are lacking today!""\n']"
Mon Jun 22 10:56:18 PDT 2009,['@Kyra028 nothing what so ever...but i just dont like that guy. im sorry \n']
Mon Jun 22 10:56:21 PDT 2009,['Last day to actually relax and play video games before Florida tomorrow. Gross. \n']
Mon Jun 22 10:56:21 PDT 2009,['my stomach hurttsss! fasho. \n']
Mon Jun 22 10:56:22 PDT 2009,"[""I'm kind of bummed... I was suppose to be called to reschedule a job interview but the guy never did get in touch with me \n""]"
Mon Jun 22 10:56:23 PDT 2009,['@qEEkEd_UP_ninja he neglected me!!  but u already noe im SPRUNG!\n']
Mon Jun 22 10:56:24 PDT 2009,['@brandyecupcakes call me \n']
Mon Jun 22 10:56:24 PDT 2009,['a bunch of people r inviting me to b-day parties! i have to buy lots of presents! \n']
Mon Jun 22 10:56:24 PDT 2009,"[""just learnt movin frontside 180's and shuv its. on the other hand my mate may never use his arm after he broke and dislocated his elbow \n""]"
Mon Jun 22 10:56:24 PDT 2009,['Last night I got sooo sick  Hopefully I can do the photoshoot tomorrow and wednesday.\n']
Mon Jun 22 10:56:25 PDT 2009,"[""Never use the Demand! entertainment company or Diamon Drilling - they're dicks on the motorway \n""]"
Mon Jun 22 10:56:25 PDT 2009,"[""I am NOT feeling it today. I'm completely useless. Somebody helppppp. I've been staring at my computer for 3 hours with nothing to show. \n""]"
Mon Jun 22 10:56:28 PDT 2009,"[""I am cheering on Fernando Verdasco for Wimbledon! Though it's not the quite the same as cheering for Rafael Nadal \n""]"
Mon Jun 22 10:56:28 PDT 2009,"[""@captcolleen so are our cramps.  Get us during our cramps/period and there'd be nothing left on the battlefield.\n""]"
Mon Jun 22 10:56:28 PDT 2009,['@knitmeapony The sad thing is that this was a response to the psychologists who helped torture suspects at Gitmo. \n']
Mon Jun 22 10:56:28 PDT 2009,['@knitmeapony The sad thing is that this was a response to the psychologists who helped torture suspects at Gitmo. \n']
