Date,Tweet,Country
Thu Jun 27 07:46:31 +0000 2019,b'never good enough',"Texas, USA"
Thu Jun 27 07:46:31 +0000 2019,b'@Parishatesyouu @Jcrosssover u',"Oregon, USA"
Thu Jun 27 07:46:31 +0000 2019,b'I would like to take a min to thank the police departments.. and the #SS..',"Miami, FL"
Thu Jun 27 07:46:31 +0000 2019,b'@AshleyMartin901 The Wiggles',"Pennsylvania, USA"
Thu Jun 27 07:46:50 +0000 2019,b'https://t.co/brI1ZOColJ https://t.co/TTfp7B5Ho1',"Denton, TX"
Thu Jun 27 07:46:50 +0000 2019,b'https://t.co/AgiMgwnag3',"San Francisco, CA"
Thu Jun 27 07:46:49 +0000 2019,b'I always want more rings and earrings but I never know where to look for them \xf0\x9f\x98\x85',"Columbus, MS"
Thu Jun 27 07:46:49 +0000 2019,b'I can\xe2\x80\x99t stop watching this \xf0\x9f\x98\xad https://t.co/u4OFffjNmy',"Phoenix, AZ"
Thu Jun 27 07:46:48 +0000 2019,b'@BB_Updates Who\xe2\x80\x99s jack ?',"San Diego, CA"
Thu Jun 27 07:46:48 +0000 2019,b'@Cute_N_Squish I\xe2\x80\x99m getting a pet owl \xf0\x9f\xa6\x89',"Waipahu, HI"
Thu Jun 27 07:46:48 +0000 2019,"b'nothing lasts forever, remember that'","Union City, CA"
Thu Jun 27 07:46:47 +0000 2019,b'@TyzNationn @midtownmulaa You a damn lie. Gemini\xe2\x80\x99s are one of the best signs. Definitely top 5',"Los Angeles, CA"
Thu Jun 27 07:46:47 +0000 2019,b'@chuckwoolery That\xe2\x80\x99s funny \xf0\x9f\xa4\xaa\xf0\x9f\xa4\xa1',"Arizona, USA"
Thu Jun 27 07:46:47 +0000 2019,b'Seeing stuff like this make me remember not to complain so much. I have it easy out here. https://t.co/BIH6XwQDah',"Ennis, TX"
Thu Jun 27 07:46:47 +0000 2019,b'You prolly thought that you\xe2\x80\x99d break my heart \xf0\x9f\xa4\x95',"Nevada, USA"
Thu Jun 27 07:46:46 +0000 2019,b'This niggaaaa so.. damn..FINEEEE\xf0\x9f\x98\xa9.        But making me look stupid assss helll\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\xa4\xa6\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f https://t.co/pd0ovlZnKh',"Windemere, TX"
Thu Jun 27 07:46:45 +0000 2019,b'\xf0\x9f\x98\xa9\xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbd\xe2\x9d\xa4\xef\xb8\x8f\xe2\x9d\xa4\xef\xb8\x8f https://t.co/GzV2NgEn8l',"Humble, TX"
Thu Jun 27 07:46:45 +0000 2019,b'@laurenthehough Recurring donation is most helpful.\n#Warren2020',"Peachtree City, GA"
Thu Jun 27 07:46:45 +0000 2019,b'@TheLegendKmac \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 the tough days',"Covington, WA"
Thu Jun 27 07:46:45 +0000 2019,b'@Alyssa_Milano https://t.co/JYmhi3s75X',"Jacksonville Beach, FL"
Thu Jun 27 07:46:44 +0000 2019,b'\xe5\xbf\x8d\xe3\x81\xb3 SHINOBI Jigsaw official video clip prod by Devon Thomson x Jean Paul ... https://t.co/vUfnFAzPpP @YouTube\xe2\x80\xa6 https://t.co/bjJQTqM9XC',"Brooklyn, NY"
Thu Jun 27 07:46:44 +0000 2019,"b'@chelseacutler and @QuinnXCII are so talented, oml\xf0\x9f\xa4\xa9'","Wisconsin, USA"
Thu Jun 27 07:46:43 +0000 2019,"b'can\xe2\x80\x99t wait to show you guys the new stuff i\xe2\x80\x99ve been creating but for now this artist needs face care n sleep, goodnight all\xe2\x9c\x8c\xf0\x9f\x8f\xbc\xe2\x9c\xa8\xf0\x9f\x92\x97'","Richland, WA"
Thu Jun 27 07:46:43 +0000 2019,b'@hasanminhaj Definitely.',"Hawaii, USA"
Thu Jun 27 07:46:43 +0000 2019,b'@AmandaPanda8309 @gailsline \xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d',"Urbandale, IA"
Thu Jun 27 07:46:43 +0000 2019,b'En las malas te das cuenta de tus amigos',"Dallas, TX"
Thu Jun 27 07:46:42 +0000 2019,b'https://t.co/pbjtwhWnub',"San Francisco, CA"
Thu Jun 27 07:46:42 +0000 2019,b'It\xe2\x80\x99s 2:46 and I could nap hard rn. I hate night shift with a passion',"North Dakota, USA"
Thu Jun 27 07:46:42 +0000 2019,"b'@rlrahe @thehill If it looks like it is wearing a diaper, probably is wearing a diaper.'","Silver Lakes, CA"
Thu Jun 27 07:46:42 +0000 2019,b'Topless photo. https://t.co/m8eU3CJRa9',"Houston, TX"
Thu Jun 27 07:46:42 +0000 2019,b'@CRobbins25 Someone call a doctor!!',"Lenoir City, TN"
Thu Jun 27 07:46:42 +0000 2019,b'this nigga gets on my nerve everyday of my life. ughh',"Stockbridge, GA"
Thu Jun 27 07:46:42 +0000 2019,"b""@Blk_UrbanKitty @rtraister @ZerlinaMaxwell @JulianCastro Julian was my Mayor, not a great one. &amp; doesn't even speak\xe2\x80\xa6 https://t.co/pHU0vvF7g8""","San Antonio, TX"
Thu Jun 27 07:46:42 +0000 2019,b'https://t.co/kfg6ObgOyy',"San Bernardino, CA"
Thu Jun 27 07:46:41 +0000 2019,b'@seanhannity Di plane Di plane https://t.co/3u0vuTyTZO',"Wichita Falls, TX"
Thu Jun 27 07:46:41 +0000 2019,b'@nickman195 LMAO he ain\xe2\x80\x99t wanna catch the smoke \xf0\x9f\x92\x80 https://t.co/6dd8vJI2NV',"Garland, TX"
Thu Jun 27 07:46:41 +0000 2019,b'Truth hurts but denial heals',"Modesto, CA"
Thu Jun 27 07:46:40 +0000 2019,"b""what's your concert history?\n\nfirst concert: Britney Spears &amp; LFO\nlast concert: Kim Petras\nnext concert: Banks\nbest\xe2\x80\xa6 https://t.co/u5bZGniW6I""","Illinois, USA"
Thu Jun 27 07:46:40 +0000 2019,b'@Asians4Pete Beto was really disappointing. Warren was meh. I was impressed with Castro and Booker the most. Hate Tulsi.',"Evergreen Park, IL"
Thu Jun 27 07:46:40 +0000 2019,b'@Baby_Groot_ https://t.co/QZBA386IwD Donde est\xc3\xa1 el amor... Pablo Albor\xc3\xa1n y Jessy&amp;joy',"Princeville, HI"
Thu Jun 27 07:46:39 +0000 2019,"b""@ComicPerch This...this makes me very happy!! An indie book sells at least 130,000 copies!! That's good for EVERYONE!! \xf0\x9f\x98\x81\xf0\x9f\x98\x81\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d""","Pennsylvania, USA"
Thu Jun 27 07:46:39 +0000 2019,"b""My glasses just fell behind my couch and I can't reach them. FML""","Pittsfield, MI"
Thu Jun 27 07:46:38 +0000 2019,b'@Jinfrmbts @jetblackcherry @ShawnMendes',"Fruit Cove, FL"
Thu Jun 27 07:46:38 +0000 2019,b'@francisbrix03 Barahin niyo. Di mananahimik yan hanggat di binabara.',"South San Francisco, CA"
Thu Jun 27 07:46:37 +0000 2019,b'Up',"Elk Grove, CA"
Thu Jun 27 07:46:37 +0000 2019,b'@toorealjackson1 *taste\xf0\x9f\xa4\xaa',"University, FL"
Thu Jun 27 07:46:36 +0000 2019,b'@TheHighQuill @thehill @TheHillOpinion No not really',"Pennsylvania, USA"
Thu Jun 27 07:46:36 +0000 2019,b'i forgot i gave him a penny and he showed his whole fuckin family. i am literally crying thinkin about him rn. he h\xe2\x80\xa6 https://t.co/rGz882pRlx',"Houston, TX"
Thu Jun 27 07:46:35 +0000 2019,b'@sabr #sabr49',"San Diego, CA"
Thu Jun 27 07:46:35 +0000 2019,b'@jenepsteinfox13 Too much of everything is just enough!!  You go girl!!',"Tampa, FL"
Thu Jun 27 07:46:35 +0000 2019,b'4/10 for Child\xe2\x80\x99s Play. Maybe if I was faded it would\xe2\x80\x99ve been like a 5\xf0\x9f\x98\x82',"Montebello, CA"
Thu Jun 27 07:46:34 +0000 2019,b'@Sir_Bungus \xf0\x9f\x98\x82',"Tempe, AZ"
Thu Jun 27 07:46:34 +0000 2019,b'netflix shows worth watching?',"Georgia, USA"
Thu Jun 27 07:46:34 +0000 2019,b'@Cowboy_Kemani When \xf0\x9f\x91\x80? I\xe2\x80\x99ve never been fishing',"Compton, CA"
Thu Jun 27 07:46:34 +0000 2019,b'Gn\xf0\x9f\x98\x98 say y\xe2\x80\x99all\xe2\x80\x99s prayers \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x99\x8f',"Humble, TX"
Thu Jun 27 07:46:33 +0000 2019,b'Live it &amp; stay lowkey. Privacy is everything \xf0\x9f\xa4\xab',"Portland, OR"
Thu Jun 27 07:46:33 +0000 2019,b'https://t.co/8clYrekt6v',"San Francisco, CA"
Thu Jun 27 07:46:33 +0000 2019,b'@1LoganHenderson LOGAN WHAT IS THIS @livvia CALL LOGAN AND ASK IF THIS IS HAPPENING',"Columbus, OH"
Thu Jun 27 07:46:32 +0000 2019,b'@extrasmiths @BuzzFeedNews Because she\xe2\x80\x99s the most sane candidate the Dems have she refuses to play identity politic\xe2\x80\xa6 https://t.co/pFsRLstj3j',"Union City, CA"
Thu Jun 27 07:46:32 +0000 2019,b'My heart is in my stomach',"Denver, CO"
Thu Jun 27 07:46:32 +0000 2019,"b'When you wake up to the new day today, before you move, before you do a single thing, say the magic words, thank you'","Sayreville, NJ"
Thu Jun 27 07:47:12 +0000 2019,b'I need another go round',"Norfolk, VA"
Thu Jun 27 07:47:12 +0000 2019,b'partying is all fun and games until you can\xe2\x80\x99t remember how or why you ruined your whole relationship. #neveragain #WhatHappensinKCstaysinKC',"Louisiana, USA"
Thu Jun 27 07:47:12 +0000 2019,b'\xe2\x80\x9cLight skin pose\xe2\x80\x9d https://t.co/t2q1oDU87l',"Carson, CA"
Thu Jun 27 07:47:12 +0000 2019,b'@UnofficialREMI do ff bck G',"Somerset, NJ"
Thu Jun 27 07:47:12 +0000 2019,"b'@CityBoyMikey DC, 22 https://t.co/tO9sKuILBe'","Washington, DC"
Thu Jun 27 07:47:12 +0000 2019,b'@Chicago_Scanner Suspect #1 https://t.co/mTboBwmIRa',"Chicago, IL"
Thu Jun 27 07:47:11 +0000 2019,b'This shoulda been a mf shark but y\xe2\x80\x99all wanna litter https://t.co/LmHO8y6TF8',"Mesa, AZ"
Thu Jun 27 07:47:11 +0000 2019,b'@EvadeGGs #evadenebuula',"Lubbock, TX"
Thu Jun 27 07:47:11 +0000 2019,b'Stay on yo shit and don\xe2\x80\x99t tell nobody nothing',"Houston, TX"
Thu Jun 27 07:47:10 +0000 2019,b'is 4am considered early or late',"Seattle, WA"
Thu Jun 27 07:47:10 +0000 2019,"b""Seriously playing Illenium at the bar right now and I'm in fucking tears. Wtf.""","Boise, ID"
Thu Jun 27 07:47:09 +0000 2019,b'Como sabota falava \xe2\x80\x9c cocaina no avi\xc3\xa3o da fabe\xe2\x80\x9d',"Richmond, CA"
Thu Jun 27 07:47:09 +0000 2019,b'Why am I up?? \xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\x99\x84\xf0\x9f\x99\x84',"Bronx, NY"
Thu Jun 27 07:47:09 +0000 2019,b'@ThiaBallerina @BernieSanders won because all these mfkers be biting his plans \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',"Tucson, AZ"
Thu Jun 27 07:47:09 +0000 2019,b'on dee gang twitter beefing ass hoes \xf0\x9f\xa5\xb4 https://t.co/hpBoi1u1mn',"Miami, FL"
Thu Jun 27 07:47:09 +0000 2019,b'@maarrrinna @davidbecerra_16 https://t.co/WGHOllaKME',"East Los Angeles, CA"
Thu Jun 27 07:47:08 +0000 2019,b'https://t.co/XMOHATRocc',"San Francisco, CA"
Thu Jun 27 07:47:08 +0000 2019,b'@DillonAndersonX Wish we were close!!!',"Scottsdale, AZ"
Thu Jun 27 07:47:08 +0000 2019,"b'The captain of the valley reflecting onto the calm Merced river during Autumn in Yosemite. El Capitan, Yosemite Val\xe2\x80\xa6 https://t.co/VvZKP3BrPR'","California, USA"
Thu Jun 27 07:47:08 +0000 2019,b'For real my \xe2\x9d\xa4\xef\xb8\x8f overflows with love for these two powerful and wonderful ladies @MishelPrada @chelsearendon https://t.co/PYJhSes63l',"Los Angeles, CA"
Thu Jun 27 07:47:08 +0000 2019,"b'Since it\xe2\x80\x99s 12:46am in la , that means it\xe2\x80\x99s @LaurenJauregui golden birthday ! Happy birthday to the mother goddess w\xe2\x80\xa6 https://t.co/DtZfdEONdh'","Honolulu, HI"
Thu Jun 27 07:47:07 +0000 2019,b'current donation goal: the cost of this pc &amp; capture card \xf0\x9f\x98\xaa',"Carson, CA"
Thu Jun 27 07:47:07 +0000 2019,b'three liters of water a day is killing my bladder',"Rancho Cucamonga, CA"
Thu Jun 27 07:47:06 +0000 2019,b'@Pataltschul \xf0\x9f\x92\x81\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',"Sandy, OR"
Thu Jun 27 07:47:06 +0000 2019,b'@Alyssa_Milano True meaning of love. \xf0\x9f\x98\xa2',"Pinellas Park, FL"
Thu Jun 27 07:47:06 +0000 2019,b'\xd8\xa8\xd8\xaa\xd8\xa7\xd8\xb9 \xd8\xb1\xd8\xa8\xd9\x86\xd8\xa7',"Cleveland, OH"
Thu Jun 27 07:47:05 +0000 2019,b'@patcondell Someone picked the wrong person to have a go at.',"Texas, USA"
Thu Jun 27 07:47:05 +0000 2019,b'@TheDailyShow https://t.co/9BaRIn7hGP',"Louisville, KY"
Thu Jun 27 07:47:05 +0000 2019,b'So my daughter is taking the no breast milk thing really well!!! Like I did not think it was gonna be this easy *knock on wood*',"Oakland, CA"
Thu Jun 27 07:47:04 +0000 2019,"b'@pierrebourne doublemint, guillotine, juice'","Lacey, WA"
