Date,Tweet
Tue Apr 07 00:00:08 PDT 2009,"[""@Japh I wish I'd known that there were more tickets earlier. Rang this arvo - one left but Amy would end up sitting alone. Sigh  Too Hard.\n""]"
Tue Apr 07 00:00:18 PDT 2009,"['""woke up to find this cold/flu/illness-type thing isn\'t going without a fight and', ' apparently', ' beats you up in your sleep. Sorry', ' keynote ""\n']"
Tue Apr 07 00:00:18 PDT 2009,"['""WHF?? T:SCC killed Derek Reese (Brian Austin Green)', ' I actually liked that character! ""\n']"
Tue Apr 07 00:00:22 PDT 2009,['equinux.com just crashed safari tks you! \n']
Tue Apr 07 00:00:41 PDT 2009,"[""&quot;fire of anatolia&quot; is fired... costumes are destroyed... it's so poor situation \n""]"
Tue Apr 07 00:00:40 PDT 2009,"['""8:00am typical British morning. Cold', ' wet', ' road full of miserable angry drivers..... good times! I need a holiday ""\n']"
Tue Apr 07 00:00:49 PDT 2009,"['""really now', ' time for sleep.  dreaming of my city', ' more tattoos', ' and other great things.  waking up to early morning sociology ""\n']"
Tue Apr 07 00:00:52 PDT 2009,"['""Just bought Sour gummi worms', "" peach gummi O's"", ' and cheeto puffs... AND a 44 ounce soda... I\'m such a fat ass  Had a huge dinner too.""\n']"
Tue Apr 07 00:00:53 PDT 2009,"['""@Tubeyornot2B you and me both. I thought I found a tweetheart', ' but I guess not.  so the search continues.. :-\\""\n']"
Tue Apr 07 00:00:55 PDT 2009,"['""@Pixie_Anna scroll back a few hours', ' you missed a whole lotta Jon ""\n']"
Tue Apr 07 00:01:00 PDT 2009,['@CyFyre no   finished two years then had twinzzzzzzzzzzz\n']
Tue Apr 07 00:01:12 PDT 2009,['Missed #24 and #the hills  now I have to catch up tomor.. But I have Real Housewives ugh I need to figure out my priorities\n']
Tue Apr 07 00:01:14 PDT 2009,"['""Oh', ' and it\'s officially my birthday. Happy 23rd birthday to me! *looks around* Yet no one is here to wish it to me  Erik\'s in bed.""\n']"
Tue Apr 07 00:01:16 PDT 2009,['Needs the motivation to get dressed and go to work I hate training \n']
Tue Apr 07 00:01:16 PDT 2009,"[""Didn't make it by here today.   They are saying we will have snow tomorrow. WTF?  It is Tennessee.  It doesn't even snow here in winter.\n""]"
Tue Apr 07 00:01:17 PDT 2009,['I just had two people stop following me \n']
Tue Apr 07 00:01:21 PDT 2009,"[""Tried to fix hubby's computer. It didn't come with disks and now windows key won't work.  might have to buy it (like we can afford that)\n""]"
Tue Apr 07 00:01:23 PDT 2009,['@V3events  no way!?  Ur at a game right now!? \n']
Tue Apr 07 00:01:29 PDT 2009,['It seems that Twitter lost some updates yesterday - again!!  #twitter #fail\n']
Tue Apr 07 00:01:34 PDT 2009,['my paronychia hurts \n']
Tue Apr 07 00:01:41 PDT 2009,['http://twitpic.com/2y4vn - remember these days? neither do i. siiiiike. i miss my old body  someday soon u shall be miiiiine.\n']
Tue Apr 07 00:01:43 PDT 2009,['back @ work. Had a bad start of day almost falling down the stairs  Not enjoying work yet...\n']
Tue Apr 07 00:01:44 PDT 2009,['i &lt;3 CIGS..RIP \n']
Tue Apr 07 00:01:49 PDT 2009,"['""i\'m up', ' so much paperwork to do today. `n i\'m kinda getting sick  not fun""\n']"
Tue Apr 07 00:01:55 PDT 2009,"[""Just did 5km on the tready and want to die... I'm not built for running... \n""]"
Tue Apr 07 00:01:59 PDT 2009,"[""@un1xnut if only I didn't work an evening/night job \n""]"
Tue Apr 07 00:01:59 PDT 2009,"[""Need's help with this anxiety crap \n""]"
Tue Apr 07 00:01:59 PDT 2009,['@CHASEBOOGIE lol dont ask i was being nice given a ride shit started bar b cueing on the freeway  lmao i been had mine ready\n']
Tue Apr 07 00:02:02 PDT 2009,"['""@azraeel Got home after 10 in the end', ' back in for a 9am start aswell ""\n']"
Tue Apr 07 00:02:03 PDT 2009,['throat is so raw she cannot sleep....  \n']
Tue Apr 07 00:02:06 PDT 2009,['// :T I just asked my friend what piglet was (winnie the pooh.) ....seriously guys what is it \n']
Tue Apr 07 00:02:07 PDT 2009,['i burnt my tongue on miso soup today \n']
Tue Apr 07 00:02:11 PDT 2009,['had the worst dream abt some turd face ex.. ugh. it was awful. \n']
Tue Apr 07 00:02:16 PDT 2009,['Longing to own a sewing machine! My Birthday is too far away! \n']
Tue Apr 07 00:02:23 PDT 2009,['I havent slept a wink... Severe Insomnia... Arghhhh... Why!!! \n']
Tue Apr 07 00:02:28 PDT 2009,['@TerryFree Lol byeee time to go \n']
Tue Apr 07 00:02:28 PDT 2009,"['""@Skunkie Sorry', ' I guess sarcasm is hard to show in 130 characters.  ""\n']"
Tue Apr 07 00:02:31 PDT 2009,"['""just microwaved a kashi chicken and spinach thing', ' and put in the Milk dvd. anyone seen it? i bet it\'s good. i still havent seen slumdog ""\n']"
Tue Apr 07 00:02:34 PDT 2009,"[""Just got up i have to watch my lil' bro's ... Mom is at work \n""]"
Tue Apr 07 00:02:35 PDT 2009,"[""oh god one of the teachers here gave me a rotten gogoma to eat.. and i'm so hungry i'm trying to eat around the bad parts  HAHAHAHA\n""]"
Tue Apr 07 00:02:37 PDT 2009,['Still a got headache  . Getting ready for work\n']
Tue Apr 07 00:02:40 PDT 2009,"['""has to flip his lifestyle around', ' goodbye to sleeping in  and hello work at 6am!""\n']"
Tue Apr 07 00:02:42 PDT 2009,['@EvilUnicorn will do  &lt;3\n']
Tue Apr 07 00:02:47 PDT 2009,"['""@honeyortar the hinge broke  it works', ' just doesn\'t open smoothly and it\'s pissing me off. I dunno I\'ll see if it can be fixed first.""\n']"
Tue Apr 07 00:02:50 PDT 2009,['Damn it. I hate this stage of the breakup process. I miss the boy.  We had just fallen in love. DAMN IT. WHY???!!!  Poop.\n']
Tue Apr 07 00:02:54 PDT 2009,"[""@rachaelyamagata You were amazing Rach! Thank you for the music! I waited outside but you never showed up!  There's always the next album!\n""]"
Tue Apr 07 00:02:57 PDT 2009,['@Nightwyrm no not yet \n']
Tue Apr 07 00:02:55 PDT 2009,"[""i ate so many cookies that I think I'm hallucinating... \n""]"
Tue Apr 07 00:02:58 PDT 2009,"[""i don't wanna go to work i wanna go to bed! \n""]"
Tue Apr 07 00:02:59 PDT 2009,['So much for th paper.  i just woke up from my nap \n']
Tue Apr 07 00:03:01 PDT 2009,['@rampantheart can do everything except add a twitter field in the comment.. \n']
Tue Apr 07 00:03:10 PDT 2009,"['""I found my MADDEN \'08!  in \'09  ...oh well', ' I say Old is New Again!""\n']"
Tue Apr 07 00:03:11 PDT 2009,['is missing his favourite friend \n']
Tue Apr 07 00:03:12 PDT 2009,['@BrandzHD TAKIN A BREAK FROM THE CLUBS PLEASE DONT TELL ME WHERE U AT \n']
Tue Apr 07 00:03:14 PDT 2009,"['""I don\'t want to talk to advisors', "" they don't advise"", ' the judge your arse off ""\n']"
Tue Apr 07 00:03:16 PDT 2009,['down to 2 packs of moroccan mint tea...and a whole truckloads of kenyan tea. \n']
Tue Apr 07 00:03:23 PDT 2009,"[""@idolette @marissatastic - I'm so sad about the House episode tonight  but bigger &amp; better things (damn that Taub LOL)\n""]"
Tue Apr 07 00:03:33 PDT 2009,"[""@choclatdrop404 he's not paying me any attn \n""]"
