Date,Tweet
Sat May 16 19:17:07 PDT 2009,['My feet hurt soo bad....I miss vegas \n']
Sat May 16 19:17:08 PDT 2009,"['""@PawPrintsPet awww.   Pretty past on Jan 27th', ' she was 12.""\n']"
Sat May 16 19:17:11 PDT 2009,['Uugghh vans with no socks was thw worse idea ever! My feet hurt and my heels agre bruised \n']
Sat May 16 19:17:11 PDT 2009,['@kriringa You had to work on Saturday? That can be sad \n']
Sat May 16 19:17:15 PDT 2009,['getting ready for bed.  i dont wanna leave MD. i had such a good time catching up with family and friends.\n']
Sat May 16 19:17:16 PDT 2009,['this goes on..and on...and when is it going to over?? \n']
Sat May 16 19:17:17 PDT 2009,"[""can't believe Q is gone \n""]"
Sat May 16 19:17:18 PDT 2009,['@laurenscy I NEVER SEE YOU ONLINE BOOO \n']
Sat May 16 19:17:19 PDT 2009,"['"" im lonly', ' my friend emily just went home. lol. MISS U ALREADY! lol&lt;3""\n']"
Sat May 16 19:17:20 PDT 2009,['Target shopping al alone \n']
Sat May 16 19:17:25 PDT 2009,['Watching Natalie Holloway.  Worst headache ever. \n']
Sat May 16 19:17:25 PDT 2009,"[""@BayzFinest415 hey you said you'd tell me \n""]"
Sat May 16 19:17:28 PDT 2009,"['""@overb7 @willradik isn\'t with us.  but I\'m a little buzzed', ' yes.""\n']"
Sat May 16 19:17:28 PDT 2009,['Back is sore from sitting on chair for two and a half hours gettin tatted up!  never again..\n']
Sat May 16 19:17:29 PDT 2009,"[""feels like dog poop  what's a girl to do?\n""]"
Sat May 16 19:17:30 PDT 2009,"[""@tech061 I'm sorry to hear about your furry friend \n""]"
Sat May 16 19:17:31 PDT 2009,"['""My ear hurts', ' mom\'s talkin about my future. I need a GRE book. I cant figure out how to pack. i keep buyin stuff for my pen pals. help me ""\n']"
Sat May 16 19:17:36 PDT 2009,['@iNickiMinajFeen  ii qot hackedd \n']
Sat May 16 19:17:43 PDT 2009,['A humanoid without a leg is so BORING grrrrrrrrrrrr \n']
Sat May 16 19:17:49 PDT 2009,"[""Watching AR since Michael isn't home...praying that God will give us a break and let us be together...&amp; for all the other mess this week \n""]"
Sat May 16 19:17:50 PDT 2009,"[""I want Ray's mask.  it's so creative and beautiful!\n""]"
Sat May 16 19:17:52 PDT 2009,"['""morning! OMG', "" it's already 10plus"", ' I must be very tired ""\n']"
Sat May 16 19:17:55 PDT 2009,['i feel so so so sweaty \n']
Sat May 16 19:18:00 PDT 2009,['My throat still feels like someone punched it \n']
Sat May 16 19:18:02 PDT 2009,['@amandafortier Awwwwwwwww... that sucks!! \n']
Sat May 16 19:18:02 PDT 2009,['I seem to have misplaced my remote control....I do hope its NOT in the washing machine right now.... \n']
Sat May 16 19:18:03 PDT 2009,"['""@PaulaAbdul Was raining here in Kitchener', ' Ontario (Canada)! ""\n']"
Sat May 16 19:18:03 PDT 2009,['@lukemccormack cheers. Its all the favorites though \n']
