Date,Tweet,Country
Wed May 22 10:38:05 +0000 2019,"b""Yeah HW Means Committee Start Fininig Or Jailing Ppl Like Lying Mnuchin, Other IRS Staff. Got to Show Them U Ain't\xe2\x80\xa6 https://t.co/PtMZGONzOI""","Irvington, NJ"
Wed May 22 10:38:05 +0000 2019,b'@blakehannan',"Cedar Falls, IA"
Wed May 22 10:38:05 +0000 2019,b'@MrsSommerWMS this what we\xe2\x80\x99re talking about yesterday... skill building.. Discipline over Default @TBrianKight my q\xe2\x80\xa6 https://t.co/KMyk3EyGcZ',"Missouri, USA"
Wed May 22 10:38:04 +0000 2019,"b'current weather in North Chicago: light rain, 51\xc2\xb0F\n87% humidity, wind 11mph, pressure 1011mb'","North Chicago, IL"
Wed May 22 10:38:04 +0000 2019,b'@cwg18 @bschaeffer12 @Rocc590 https://t.co/6upydZzWFz',"St Peters, MO"
Wed May 22 10:38:04 +0000 2019,b'And...\n\nSome of y\xe2\x80\x99all probably still think Bernie is the most popular politician in America... https://t.co/D8A7suRMq5',"Newark, NJ"
Wed May 22 10:38:04 +0000 2019,b'@cnni https://t.co/R57FtbR5Vo',"Milwaukie, OR"
Wed May 22 10:38:03 +0000 2019,b'Drinking a Fresh IIPA V28 (Fresh By 06.02.19) by @HubbardsCave @ Chill Hill \xe2\x80\x94 https://t.co/V4T2qerwAY',"Pennsylvania, USA"
Wed May 22 10:38:03 +0000 2019,b'@beccareyes141 Jajaja tambi\xc3\xa9n se puede \xf0\x9f\x92\x81\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',"Belton, TX"
Wed May 22 10:38:03 +0000 2019,b'@xXsharnai Thank you!!',"Glenarden, MD"
Wed May 22 10:38:03 +0000 2019,"b'TRUTH, Civil War happening\xf0\x9f\x98\xa0Washington should be shut down, reps sent home,Intel agencies locked out, or shooting wa\xe2\x80\xa6 https://t.co/sgGM99MhUR'","Casey, IL"
Wed May 22 10:38:02 +0000 2019,b'Hernando makes Long Awaited Trip to States. https://t.co/F3prF3uNDL @hernando_sun @leopardsath #hssoftball',"Holiday, FL"
Wed May 22 10:38:02 +0000 2019,"b'USGS reports a M1.9 #earthquake 65km SSW of Kaktovik, Alaska on 5/22/19 @ 10:33:37 UTC https://t.co/LY6mEZ5StX #quake'","Alaska, USA"
Wed May 22 10:38:02 +0000 2019,b'.@MassDEP @MassEEA @MassDPH staff: see how quickly a good decision (MAPC) can restore public confidence? \n\nRemember\xe2\x80\xa6 https://t.co/3dvIaF6JoL',"Newton, MA"
Wed May 22 10:38:02 +0000 2019,b'@The_Symbiote @the_moviebob There\xe2\x80\x99s the misconception that people are angry over /what happened/ as opposed to how\xe2\x80\xa6 https://t.co/Fip0uHBTll',"Texas, USA"
Wed May 22 10:38:02 +0000 2019,b'@tam8ta @Jamierodr14 I was planning on going into teaching after years as an instructor in the military. While teac\xe2\x80\xa6 https://t.co/NNUljUutiA',"Etna, OH"
Wed May 22 10:38:01 +0000 2019,b'@milanobsession This was a lot of fun- had a great conversation with Elaine and Jonathan! Thanks for having me on the podcast! \xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x96\xa4',"Philadelphia, PA"
Wed May 22 10:38:01 +0000 2019,"b'Wheels up, headed to the House! #blessed \xf0\x9f\x9b\xab @ George Bush Intercontinental Airport https://t.co/KilED7pHCK'","Houston, TX"
Wed May 22 10:38:01 +0000 2019,b'Just posted a photo @ Virginia https://t.co/1P6jsX9V9x',"Virginia, USA"
Wed May 22 10:38:00 +0000 2019,"b'El que cree en \xc3\xa9l no es condenado, pero el que no cree ya est\xc3\xa1 condenado por no haber cre\xc3\xaddo en el\xe2\x80\xa6\nhttps://t.co/DbIDZLcK0c'","Kentucky, USA"
Wed May 22 10:38:00 +0000 2019,b'@BlandinoRoger @eliana2286 De fotos as\xc3\xad estas hablando? https://t.co/IVOMgAc7Yg',"East Brunswick, NJ"
Wed May 22 10:38:00 +0000 2019,b'Emergency vehicles; left lane blocked in #Miami on I-95 SB at NW 95th St #SFLtraffic https://t.co/US2j7IOBPL',"Pinewood, FL"
Wed May 22 10:38:00 +0000 2019,"b""@SoberSoulSistrs How much time do y'all have??""","Florida, USA"
Wed May 22 10:38:00 +0000 2019,b'13e2af1d93eb913c2026fb6a258b96a7cdaa3834923942c41fce3de08c39a104fb6e100a8b0c32e73c4236bfd19761ccde6a5abd2797c8024ef\xe2\x80\xa6 https://t.co/ZldoB1QfzT',"Michigan, USA"
Wed May 22 10:38:00 +0000 2019,b'Two more days. #Gemini',"Philadelphia, PA"
Wed May 22 10:38:25 +0000 2019,b'Catch me at home under a blanket with hella snacks',"Houston, TX"
Wed May 22 10:38:25 +0000 2019,"b'This bus is so quiet, no one is talking and the alarm I usually use to wake up in the morning just went off \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f#njcommute'","Tinton Falls, NJ"
Wed May 22 10:38:25 +0000 2019,b'My brother is 7 years and 9 months older than me. He calls himself an Agnostic. One who does not know if God exists\xe2\x80\xa6 https://t.co/6Wq6BTzMAN',"South Hill, WA"
Wed May 22 10:38:25 +0000 2019,b'@sabrinastone205 Dm me',"Kalamazoo, MI"
Wed May 22 10:38:25 +0000 2019,b'@pam_brundige Thanks Pam for all you do',"Chester Heights, PA"
Wed May 22 10:38:23 +0000 2019,b'@pineapplepapi18 Yummy',"Gainesville, FL"
Wed May 22 10:38:23 +0000 2019,b'Boat landing at the Waccamaw River. \n.\n.\n.\n.\n.\n #naturephoto #main_vision #landscape_captures #awesome_earthpix\xe2\x80\xa6 https://t.co/Wb8Sgc6l7z',"Murrells Inlet, SC"
Wed May 22 10:38:23 +0000 2019,b'Good morning! Check out this great feature of photographs I shot for joelharmspt of @williamraveis featured in\xe2\x80\xa6 https://t.co/8S79SYb1LT',"Provincetown, MA"
Wed May 22 10:38:23 +0000 2019,"b'when you\xe2\x80\x99re in a state where smoking weed seems legal and you inhale it just by walking alongside its locals, amats is real mehnn \xf0\x9f\x98\x85\xf0\x9f\xa4\x97'","Enterprise, NV"
Wed May 22 10:38:23 +0000 2019,"b'current weather in Addison: light rain, 52\xc2\xb0F\n93% humidity, wind 8mph, pressure 1010mb'","Addison, IL"
Wed May 22 10:38:23 +0000 2019,b'@GaryKaltbaum @ryanelijah Somebody looking for Waldo?',"Rockville Centre, NY"
Wed May 22 10:38:23 +0000 2019,b'@oracion_milagro Am\xc3\xa9n',"Harvey, LA"
Wed May 22 10:38:23 +0000 2019,b'@GiancarloJudge @Drew60And10 @ktsharp @BryanHoch AGREED. \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82',"Pennsylvania, USA"
Wed May 22 10:38:22 +0000 2019,b'Well suck my undies and fry me up a liberal.... that sounds kind of boring \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/DMtMvpcQOo',"Universal City, TX"
Wed May 22 10:38:22 +0000 2019,b'Kysha eat molly like is \xf0\x9f\x8d\xad',"San Juan, USA"
Wed May 22 10:38:22 +0000 2019,b'I\xe2\x80\x99ll always love you and care about you',"West Memphis, AR"
Wed May 22 10:38:22 +0000 2019,"b'Can\xe2\x80\x99t wait to build a pool for her! My baby shark... \xf0\x9f\x98\x8a\n#prouddad @ Pembroke Pines, Florida https://t.co/nhKuqBEnGA'","Pembroke Pines, FL"
Wed May 22 10:38:22 +0000 2019,b'Breaking Down the U.S. Global Health Budget by Program Area https://t.co/P2ILtL6bSz',"Baltimore, MD"
Wed May 22 10:38:22 +0000 2019,"b'@WeatherLauren @JessicaFCN You are one of the best, kudos to @fcn2go for hiring such great caring talent, and extra\xe2\x80\xa6 https://t.co/poR75Lo3pO'","Georgia, USA"
Wed May 22 10:38:21 +0000 2019,b'Pretty sure the term is \xe2\x80\x98flip\xe2\x80\x99 off not \xe2\x80\x98flick\xe2\x80\x99....unless you\xe2\x80\x99re 12 \xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/xfjUUwieWr',"Roswell, NM"
Wed May 22 10:38:21 +0000 2019,b'@MikelSevere @CourtneyJohnsTV Amen....',"Omaha, NE"
Wed May 22 10:38:21 +0000 2019,b'@iamdanjapan liquid_shots',"Virginia Beach, VA"
Wed May 22 10:38:20 +0000 2019,b'moving into an actual house on Saturday for the first time in 8 years',"Iowa City, IA"
Wed May 22 10:38:20 +0000 2019,"b'Up before the sun.....ugh @ Miami, Florida https://t.co/BOZ5JCjsmK'","Miami, FL"
Wed May 22 10:38:20 +0000 2019,b'Nope! Save that money! https://t.co/UShzx6yPQO',"Tallahassee, FL"
Wed May 22 10:38:19 +0000 2019,b'I\xe2\x80\x99m really so fire\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f sorry missed out \xf0\x9f\x98\x82\xf0\x9f\x98\x98',"Cheektowaga, NY"
Wed May 22 10:38:19 +0000 2019,b'@aamj1529 @AMSTechGuy morning fellas',"Virginia Beach, VA"
Wed May 22 10:38:19 +0000 2019,"b'@lolalexx_ I\xe2\x80\x99ve wondered that for my entire life. Like I feel it should be an experience thing, not a politics thing'","Kentucky, USA"
Wed May 22 10:38:19 +0000 2019,b'Great case @keithppereira When do you choose micro over solid crown for 1.25 burr? https://t.co/mu0iADtaf1',"Granger, IN"
Wed May 22 10:38:18 +0000 2019,b'I RELATE TO THIS SO MUCH (with mycah lol) when Mycah would stay up all night playing fortnite \xf0\x9f\x99\x84 I would sleep like\xe2\x80\xa6 https://t.co/M04HNWTwXX',"Madison Heights, MI"
Wed May 22 10:38:18 +0000 2019,b'How are you pro-life but support the death penalty?',"Indianapolis, IN"
Wed May 22 10:38:18 +0000 2019,b'@JOEL9ONE Part of the new extended off season diet? Enjoy',"Beckett, NJ"
Wed May 22 10:38:17 +0000 2019,b'LOVE THIS! https://t.co/iXRLQSATV4',"Columbus, GA"
Wed May 22 10:38:17 +0000 2019,b'This is why we do it....\n\n#Specialolympics #trackandfield #Boardmeeting #teamwork #Yorkville #CUSD115 #District115\xe2\x80\xa6 https://t.co/3Flv7VQBye',"Yorkville, IL"
Wed May 22 10:38:17 +0000 2019,b'Saw an OG on IG posting pixelated stories of himself doing push-ups. Life is hard man.',"Irving, TX"
Wed May 22 10:38:16 +0000 2019,b'@RedSox @ParkWhiz &amp; someone should be at 1st base!',"Connecticut, USA"
Wed May 22 10:38:16 +0000 2019,b'Mark your calendars for the @EHroyalfootball bowling fundraiser! @ehroyals @bigsandwich6 @CoachGalyan\xe2\x80\xa6 https://t.co/TiYtkL6GZj',"Indiana, USA"
Wed May 22 10:38:16 +0000 2019,b'Dad: 6\xe2\x80\x993\xe2\x80\x9d\nMom: 5\xe2\x80\x9911\xe2\x80\x9d\nSis: 5\xe2\x80\x998\xe2\x80\x9d\nMe: 6\xe2\x80\x996\xe2\x80\x9d\n\nMy back fucking hurts. https://t.co/SKy60M2W57',"Temecula, CA"
Wed May 22 10:38:16 +0000 2019,b'@MoeFrmDaEighth Thanks!',"Glenarden, MD"
Wed May 22 10:38:15 +0000 2019,"b""@NBCChicagoPD Nope! I'm sticking with my guy Antonio till the end.  He didn't get where he is by being weak, stupid\xe2\x80\xa6 https://t.co/UtjUgG2ztW""","Virginia, USA"
Wed May 22 10:38:14 +0000 2019,b'Get your concentrated green shots to get your day started. Get that superhero feeling all day. #organicjuicebar\xe2\x80\xa6 https://t.co/YAAJVRg4fq',"Queens, NY"
Wed May 22 10:38:14 +0000 2019,b'I was literally just telling my coworker that they need a spin-off that includes more animals like how HP has Fanta\xe2\x80\xa6 https://t.co/3advygw9yA',"Portland, OR"
