Date,Tweet,Country
Fri May 24 00:15:26 +0000 2019,b'@naturallynyla Exactly so make it make some sense \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',"Tallahassee, FL"
Fri May 24 00:15:25 +0000 2019,b'#MAGA \xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/M8VBVVN5HI',"Reisterstown, MD"
Fri May 24 00:15:25 +0000 2019,b'Boo Disney Booooooooo https://t.co/hWO3oIYiQ0',"Delaware, USA"
Fri May 24 00:15:25 +0000 2019,"b'All Natural Kelp Sea Salt Soap, Handmade soap, Salt soap, Hand by LazeNLax #veganrecipes #Vegansoap #Saltsoap\xe2\x80\xa6 https://t.co/4MyGxcURCe'","Wisconsin, USA"
Fri May 24 00:15:25 +0000 2019,b'@lovelyjbc Lol tell me something na !',"Florida, USA"
Fri May 24 00:15:25 +0000 2019,b'Congrats to the Pioneer baseball team who came from 11 down to take a 12-11 win in the sectionals. Wow! Great job g\xe2\x80\xa6 https://t.co/Ps2N6FOFt8',"Mooresville, IN"
Fri May 24 00:15:25 +0000 2019,"b'I didn\xe2\x80\x99t run my best... I didnt qualify for nationals. But this season meant a lot to me, I beat all Odds, I overca\xe2\x80\xa6 https://t.co/7biB5gNIQv'","Florida, USA"
Fri May 24 00:15:25 +0000 2019,b'#placeyourbets #feelinglucky #atlanticcity #boardwalk #jerseyshore #wearewinners #ferriswheel #mystory #goeleanor\xe2\x80\xa6 https://t.co/qci9q8v9HL',"Atlantic City, NJ"
Fri May 24 00:15:25 +0000 2019,b'this gon be you tonight \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 @Emulllaaa https://t.co/dP5w4YnY5x',"Warren, AR"
Fri May 24 00:15:25 +0000 2019,b'I am off tomorrow morning so guess whos gonna go get anotha tatt\xf0\x9f\x98\xac\xe2\x9c\x8b\xf0\x9f\x8f\xbd',"Greenwood Village, CO"
Fri May 24 00:15:25 +0000 2019,b'@steph93065 Thanks precious !',"Virginia, USA"
Fri May 24 00:15:25 +0000 2019,"b'I just took a DNA test, turns out I\xe2\x80\x99m 100 percent FUCKING STUPID ONCE AGAIN!!!!!!'","Texas, USA"
Fri May 24 00:15:25 +0000 2019,"b'@VersaceCaesar I have @VersaceCaesar winning 1,2 and 4 and @Bryan_Rathbun winning 3 and 6. 5 is even.'","Colonial Park, PA"
Fri May 24 00:15:25 +0000 2019,b'Let what sink in @PressSec? That @POTUS is a criminal?  https://t.co/GhYHmxiIyh',"Massachusetts, USA"
Fri May 24 00:15:25 +0000 2019,b'@Bikr_bot1 @LadyChesapeake @lavo323 @kimsey_n @Lnr57 @greatarchiTechT @mickrussom @n7zzt @Irishbillyclub\xe2\x80\xa6 https://t.co/VNXzim36Sc',"Pacific Grove, CA"
Fri May 24 00:15:24 +0000 2019,"b""@stclairashley Mr #Maddow thinks you're missing something""","Maine, USA"
Fri May 24 00:15:24 +0000 2019,b'@BobbyBoulders7 @PennStationSubs Those fries might be No. 1 for me.',"St Louis, MO"
Fri May 24 00:15:24 +0000 2019,b'How stinking cute are Victor and @nicole_franzel ?? Totes adorbs! #AmazingRace #BigBrother',"Texas, USA"
Fri May 24 00:15:24 +0000 2019,b'#garyvee 503-260-7053 question question I have a question!',"Belding, MI"
Fri May 24 00:15:24 +0000 2019,b'How you not spending all your free time with me? I\xe2\x80\x99m ugly? Make it make sense. https://t.co/2jPJuy0Bf7',"Manhattan, NY"
Fri May 24 00:15:24 +0000 2019,b'Why does @Max_Nazareno remind me of @svddendeathdub ? \xf0\x9f\xa4\x94',"Mililani Mauka, HI"
Fri May 24 00:15:24 +0000 2019,b'@thetideishigh_ @CatheRomano @smiller4002 @DevinSkidmarks @elaineATLHealth @cheryl_gagnon @Cherbearlite\xe2\x80\xa6 https://t.co/XPsd1Q58RH',"Brookings, SD"
Fri May 24 00:15:24 +0000 2019,b'We love being out among our @champaigncity citizens. Tonight we\xe2\x80\x99re in the Country Brook apartment complex!!!\xe2\x80\xa6 https://t.co/frsoON4vWN',"Champaign, IL"
Fri May 24 00:15:24 +0000 2019,b'Thank you #KeeneElmCityRotary https://t.co/PKwpypRmFG',"New Hampshire, USA"
Fri May 24 00:15:24 +0000 2019,b'My cousins cancer came back\xf0\x9f\x98\xa3\xf0\x9f\x98\xa3',"Clayton, NC"
Fri May 24 00:15:23 +0000 2019,b'It\xe2\x80\x99s hard to take any advice from Tatum dressed like that. @ParadiseHotel @495Prods @FOXTV #ParadiseHotel',"Burbank, CA"
Fri May 24 00:15:23 +0000 2019,b'@bexslack @GrittyNHL  you down to dance?',"Ogden, UT"
Fri May 24 00:15:23 +0000 2019,b'@uncbuckeye hey are you the same unc buckeye on Instagram with a live west wing weekly ticket?? Follow me back so we can dm?',"Richmond, KY"
Fri May 24 00:15:23 +0000 2019,b'Meyer finishes in 7th in the first heat. \n\n2:07.87 is official time. \n\n#BlueHens https://t.co/ONNIgR8vN8',"Florida, USA"
Fri May 24 00:15:23 +0000 2019,b'@calebraver  dat new avi doe \xf0\x9f\x94\xa5',"Pontiac, MI"
Fri May 24 00:15:23 +0000 2019,"b'Puttin in Work! (@ Inglewood Southside Christian Church in Inglewood, CA) https://t.co/Zn4CS0gpAA'","Inglewood, CA"
Fri May 24 00:15:23 +0000 2019,b'https://t.co/ys0OeMD7RI',"Louisville, KY"
