Date,Tweet,Country
Fri Jun 21 23:59:59 +0000 2019,b'Junior Varsity - Pool C - Salesian def. Pinnacle (VC) 50-34 #Hoop121 @exposurebball',"Hayward, CA"
Fri Jun 21 23:59:59 +0000 2019,b'Bruce Museum hosts \xe2\x80\x98Summer Family Day: Swimming with Sharks and Art\xe2\x80\x99 https://t.co/ebbnH5cj1s via @GreenwichTime',"Stamford, CT"
Fri Jun 21 23:59:59 +0000 2019,b'@Lbuddy84 And I need pics of both!!! Like I was there lol',"Manhattan, NY"
Fri Jun 21 23:59:59 +0000 2019,"b'Sweet 16 ""Super Platinum"" - Championship (G11) - Southfield A&amp;T def. Kalamazoo Central 46-36 - @LBInsider, @LBI_CMD\xe2\x80\xa6 https://t.co/i9Y9AffJtL'","Belleville, MI"
Fri Jun 21 23:59:59 +0000 2019,b'Wheeere\xe2\x80\x99s Karli? \xf0\x9f\x91\x80 \nI won\xe2\x80\x99t be rising and shining with you on @CBSMiami tomorrow morning\xe2\x80\x94 because I\xe2\x80\x99m anchoring our\xe2\x80\xa6 https://t.co/5ULIYYnxJP',CBS News - Miami Bureau
Fri Jun 21 23:59:59 +0000 2019,b'Been in a very bad mental state recently\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\x99\x83 https://t.co/a8gAKc6aov',"North Haven, CT"
Fri Jun 21 23:59:59 +0000 2019,b'@apat10 I agree!! And the instrumental music at the end of the video is so beautiful! I want an extended mix!',"San Francisco, CA"
Fri Jun 21 23:59:59 +0000 2019,b'WE ARE ON THE AIR! Chat Room is Open https://t.co/KqzBUKQdkc #FIFAWWC #SWEVUSA Review Show',"New Jersey, USA"
Fri Jun 21 23:59:59 +0000 2019,b'Sucks. And self care in order. Love you dude. https://t.co/baDvCLvlcz',"San Clemente, CA"
Fri Jun 21 23:59:59 +0000 2019,"b""@SandalsAnew @alley167 I've read the target were leaked and if so that is treason.\nI want to know why @JohnKerry wa\xe2\x80\xa6 https://t.co/5jDyxlfBqy""","Texas, USA"
Fri Jun 21 23:59:59 +0000 2019,b'I think imma go out this weekend. Lookin like KGB \xf0\x9f\xa4\x94',"Boston, MA"
Fri Jun 21 23:59:59 +0000 2019,b'Hey @Mudcat55 no movie reference for the shrubbery???? Are you not a knight????',"Nevada, USA"
Fri Jun 21 23:59:59 +0000 2019,b'Agreed. \xf0\x9f\x91\x87 https://t.co/7Tf1YbV3am',"Los Angeles, CA"
Fri Jun 21 23:59:59 +0000 2019,b'Blue Jays at Red Sox #TORvsBOS https://t.co/lLCvNCt0XN',"Holland, MI"
Fri Jun 21 23:59:59 +0000 2019,b'\xe2\x80\x9cWe just tryna get some new box\xe2\x80\x9d \xf0\x9f\x98\x82',"Edison, NJ"
Fri Jun 21 23:59:58 +0000 2019,b'@chaekyb_ \xf0\x9f\x98\x82',"Mississippi, USA"
Fri Jun 21 23:59:58 +0000 2019,b'@PatrickHolmesJR ALL CAPS 24/7!!!!',"San Francisco, CA"
Fri Jun 21 23:59:58 +0000 2019,"b'Tornado Warning including Centralia KS, Vermillion KS until 7:30 PM CDT https://t.co/lrCRAqmzMA'","Kansas, USA"
Fri Jun 21 23:59:58 +0000 2019,b'\xf0\x9f\xa4\x94\xf0\x9f\x92\xad\xe2\x9a\xbd\xef\xb8\x8f @IndianaFutsal \xf0\x9f\x91\x80 https://t.co/f01USIBuEW',"Rushville, IN"
Fri Jun 21 23:59:58 +0000 2019,b'@perlmutations 17 year old me loved Vincent.',"Oakland Park, FL"
Fri Jun 21 23:59:58 +0000 2019,b'There\xe2\x80\x99s a leopard slinging it around in the Sunshine State #RollPards https://t.co/THGnpby75d',"Raleigh, NC"
Fri Jun 21 23:59:58 +0000 2019,b'Hard pass \xf0\x9f\x99\x85\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f https://t.co/GG2KTNpqMD',"Riverdale, IL"
Fri Jun 21 23:59:58 +0000 2019,b'@KNicoles_ Can she come up with something else??? I\xe2\x80\x99m tired of this look now',"Little Rock, AR"
Fri Jun 21 23:59:58 +0000 2019,b'I drove our boat today. Oof https://t.co/UznIFNKbKK',.
Fri Jun 21 23:59:58 +0000 2019,b'Boffum&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; https://t.co/xBXJrDJluH',"Alvin, TX"
Fri Jun 21 23:59:58 +0000 2019,b'He gone go crazy... https://t.co/PCDU6St2WU',"Kansas, USA"
Fri Jun 21 23:59:58 +0000 2019,b'No one is co-signing my blonde hair idea \xf0\x9f\x99\x84',"Drexel Hill, PA"
Fri Jun 21 23:59:58 +0000 2019,b'#AgentsofSHIELD https://t.co/rFGfy6REfu',"Indianapolis, IN"
Fri Jun 21 23:59:58 +0000 2019,b'@Kintarotpc @alex_cattoo @mark_gor I mean I would',"Los Angeles, CA"
Fri Jun 21 23:59:58 +0000 2019,b'@splinter_news Without doubt in my military mind must...recalibrate DNC kaleidoscope...To ensure quality control\xc2\xa1!\xc2\xa1',Better Buzz Coffee Hillcrest | Coffee Bar & Roastery
Fri Jun 21 23:59:58 +0000 2019,b'After 22 years of drinking I don\xe2\x80\x99t think there\xe2\x80\x99s any problem a bottle doesn\xe2\x80\x99t solve. Or create.',"Chamblee, GA"
Fri Jun 21 23:59:58 +0000 2019,b'Cantankerous Johnny about to show up. Get ya popcorn https://t.co/HQcABN8DIP',"Baton Rouge, LA"
Fri Jun 21 23:59:58 +0000 2019,"b'Sweet 16 ""Super Platinum"" - Championship (G3) - AA Huron def. Okemos 43-29 - @LBInsider, @LBI_CMD #LBICERTIFIED @exposurebball'","Belleville, MI"
Fri Jun 21 23:59:58 +0000 2019,b'Uh oh. I timed my dinner just in time for karaoke night.',6 Bears & A Goat Brewing Company
Fri Jun 21 23:59:58 +0000 2019,b'Friday night shenanigans with fullerbowles landrybowles bennettbowles at iheartyogurt #inwoodvillage @ I Heart Yogu\xe2\x80\xa6 https://t.co/owZ6RIi5uI',"Dallas, TX"
Fri Jun 21 23:59:58 +0000 2019,b'Winter 2018-19 . No sickness\nFirst day of summer: Head cold. \nUgh.',"Pennsylvania, USA"
Fri Jun 21 23:59:58 +0000 2019,b'@LIFE_INSPIRESME Right I agree \xf0\x9f\x92\xaf',"Green Cove Springs, FL"
Fri Jun 21 23:59:57 +0000 2019,b'This shit was fucking amazing https://t.co/Z20SbYTYLx',"Pembroke Pines, FL"
Fri Jun 21 23:59:57 +0000 2019,b'I just got a whole bunch of Lush skincare &amp; bath bombs I\xe2\x80\x99m so excited to stay in &amp; relax \xf0\x9f\xa4\xa9\xf0\x9f\xa4\xa4',"Pflugerville, TX"
Fri Jun 21 23:59:57 +0000 2019,"b'You just don\xe2\x80\x99t get tired Fake News, you\xe2\x80\x99ll go down, enemies of the people! https://t.co/ehXh6FqrZu'","El Paso, TX"
Fri Jun 21 23:59:57 +0000 2019,b'5! ITS THE WEEKEND BOIS!',"Riverside, CA"
Fri Jun 21 23:59:57 +0000 2019,"b'@zacharycepin @hotdog_recall You mean the hand he doesn\xe2\x80\x99t have, right?'","California, USA"
Fri Jun 21 23:59:57 +0000 2019,b'IM READY LFG',"Michigan, USA"
Fri Jun 21 23:59:57 +0000 2019,b'@smcathletics @LealiMaci https://t.co/pHCQYDKUrW',"Maine, USA"
Fri Jun 21 23:59:57 +0000 2019,"b""Imagine if Lou doesn't make a trade.\n#Isles""","Manhattan, NY"
Fri Jun 21 23:59:57 +0000 2019,b'Aldus would be proud https://t.co/O4l0JVFEb8',"Arlington, VA"
Fri Jun 21 23:59:57 +0000 2019,"b""#tytlive I love this man's style! https://t.co/pCCdv04SAX""","Augusta, ME"
Fri Jun 21 23:59:57 +0000 2019,"b'If you love @MatisseThybulle as much as we do, you\xe2\x80\x99re gonna want to tune into @DDMon710 at 5!\n\nMatisse joins us on\xe2\x80\xa6 https://t.co/iOfrppqncf'","Seattle, WA"
Fri Jun 21 23:59:57 +0000 2019,b'@MarALagoFuckOff @TotallyLaime @mega2e @intelligencer She dropped it because she was threatened.',"Indianapolis, IN"
Fri Jun 21 23:59:57 +0000 2019,b'Lord just send me a cougar .. my generation of women ain\xe2\x80\x99t shit ..',"Florida, USA"
Fri Jun 21 23:59:57 +0000 2019,"b""\xf0\x9f\xa4\xa9 @ Fat Tuesday's https://t.co/CmlygLDwn5""","Kings Park West, VA"
Fri Jun 21 23:59:57 +0000 2019,"b'@CMPunk after 25 years of making the playoffs,the ladder ten of which we barely snuck in,giving us terrible draft p\xe2\x80\xa6 https://t.co/jQkCJciewf'","Florida, USA"
Fri Jun 21 23:59:56 +0000 2019,b'@tonyposnanski @PrincessBravato @realDonaldTrump yup big daddy putin!',"Margate, FL"
Fri Jun 21 23:59:56 +0000 2019,b'Someone come rub my feet',"Indiana, USA"
Fri Jun 21 23:59:56 +0000 2019,"b'\xf0\x9f\x8f\x86 Congratulations to AA Huron! LBI Summer Sweet 16 Shootout Sweet 16 ""Super Platinum"" Champions #LBICERTIFIED @exposurebball'","Belleville, MI"
Fri Jun 21 23:59:56 +0000 2019,b'@JoshTessler_ Kakko will end up having a better career and that will be spotlight enough for him.',"Massachusetts, USA"
Fri Jun 21 23:59:56 +0000 2019,"b'Sweet 16 ""Super Platinum"" - Championship (G9) - AA Huron def. Jenison 47-37 #LBICERTIFIED @exposurebball'","Belleville, MI"
Fri Jun 21 23:59:56 +0000 2019,b'@cartoongifs @ModernDogMag @dogtv Hey! We have a lot in common: #dogs #cartoons #work',"Santa Monica, CA"
Fri Jun 21 23:59:56 +0000 2019,b'@_karllllll_ i love you!\xe2\x9d\xa4\xef\xb8\x8f',"San Antonio, TX"
Fri Jun 21 23:59:56 +0000 2019,b'@hqtrivia Yo https://t.co/djRKLZKCwH',"Lubbock, TX"
Fri Jun 21 23:59:56 +0000 2019,b'Just don\xe2\x80\x99t wanna see meg in no more two piece sets from fashion nova \xe2\x98\xb9\xef\xb8\x8f i wanna see her in a dress or something',"Dallas, TX"
Fri Jun 21 23:59:56 +0000 2019,"b""@RedEyedVillain I know that feeling. After 05 the Astros sucked. It wasn't the same""","El Campo, TX"
Fri Jun 21 23:59:56 +0000 2019,b'Right now CrossRoads Acoustic Trio! https://t.co/ElTTDrio8x https://t.co/LWCAQdedcS',"Raleigh, NC"
Fri Jun 21 23:59:56 +0000 2019,"b""I'm Your Baby Tonight \nWe got to experience the edgier side of Whitney that we didn't get for the first 2 albums. W\xe2\x80\xa6 https://t.co/Id6yGfrPfp""","Florida, USA"
Fri Jun 21 23:59:56 +0000 2019,b'Old school meets new school. https://t.co/mDphLNXHq9',"Bluefield, WV"
Fri Jun 21 23:59:56 +0000 2019,"b""Freer-overs are '80's not 80+""","Chelsea, MA"
Fri Jun 21 23:59:55 +0000 2019,"b'Honestly, this biggest issue with this are brands who are HUNGRY to associates themselves with \xe2\x80\x9cinfluencers,\xe2\x80\x9d regar\xe2\x80\xa6 https://t.co/jzd4lgQcrd'","Hephzibah, GA"
Fri Jun 21 23:59:55 +0000 2019,b'You get what you give ..',"South Gate, CA"
Fri Jun 21 23:59:55 +0000 2019,"b'@3DDestruction @HeadScientist79 @MontyVFX @CalebJHull @AOC Oh, you just want to spew bias propaganda. The unaccompa\xe2\x80\xa6 https://t.co/TJ29sTLzfy'","Muskogee, OK"
Fri Jun 21 23:59:55 +0000 2019,b'I remember people used to be pissed when i used them as memes. i never got that.',"Manhattan, NY"
Fri Jun 21 23:59:55 +0000 2019,b'Luke New Orleans is officially my favorite place to eat in NOLA - nowhere else came close \xf0\x9f\x98\xa9',"New Orleans, LA"
Fri Jun 21 23:59:55 +0000 2019,b'@_MyiaB \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbd',"Winston, FL"
Fri Jun 21 23:59:55 +0000 2019,b'Love my new life but miss my old life more.',"Georgia, USA"
Fri Jun 21 23:59:55 +0000 2019,b'@HermannTLombard @Prodigy_BB @Booksnbrews \xf0\x9f\x8d\xbb',"Noblesville, IN"
Fri Jun 21 23:59:55 +0000 2019,b'Dinner with my Amazing Boyfriend! I love you\xf0\x9f\x92\x95\xf0\x9f\x92\x95\xf0\x9f\x92\x95 @Pluckers #Pluckers https://t.co/btkYKTv4Q8',Pluckers Wing Bar
Fri Jun 21 23:59:55 +0000 2019,b'But they all gave hugs and liked my 1975 shirt \xf0\x9f\x98\x82\xf0\x9f\x92\x93',"Detroit, MI"
Fri Jun 21 23:59:55 +0000 2019,b'#CopaOro2019 #ElSalvador vs #Jamaica Primer tiempo aburrido \xf0\x9f\x98\x90 disputado en media cancha y muchas faltas.!',"Huntington Park, CA"
Fri Jun 21 23:59:55 +0000 2019,b'@B52Malmet Sadly\xf0\x9f\x98\xaa',"Detroit, MI"
Fri Jun 21 23:59:55 +0000 2019,b'@ChuckCallesto Media shares not losing it she already has lost it she has done so much drugs and men and Phil and t\xe2\x80\xa6 https://t.co/HvFufNZSNK',"Leon Valley, TX"
Fri Jun 21 23:59:55 +0000 2019,b'@Surfermom77 @rockynickydog GOOD.. BRAVE CLERKS FOLLOWING THE REAL LAW',"Rutland, VT"
Fri Jun 21 23:59:55 +0000 2019,b'This Father of the Bride is by far the coolest. @ Harvest View Barn at Hershey Farms https://t.co/0ijwsB0ryn',"Pennsylvania, USA"
Fri Jun 21 23:59:54 +0000 2019,b'San Leandro CA to be exact buddy https://t.co/1zfDs1GxQH',"Concord, CA"
Fri Jun 21 23:59:54 +0000 2019,"b'Tornado Warning continues for Hopkinsville KY, Pembroke KY, Fairview KY until 7:30 PM CDT https://t.co/z2zEyKtaL1'","Kentucky, USA"
Fri Jun 21 23:59:54 +0000 2019,"b""@Yankees4lifeee It's a popularity contest, so I'm not surprised. https://t.co/2Z4hm4sXdq""","Connecticut, USA"
Fri Jun 21 23:59:54 +0000 2019,b'Boom @Bitcoin now over $10K https://t.co/Xl8hmEitNF',"Walnut Creek, CA"
Fri Jun 21 23:59:54 +0000 2019,b'@billygil what if we ran out of baseballs?',"Lakewood, CO"
Fri Jun 21 23:59:54 +0000 2019,b'YESSS they finally put season 15 of Grey\xe2\x80\x99s Anatomy on Netflix\xf0\x9f\xa4\xa9',"Rayne, LA"
Fri Jun 21 23:59:54 +0000 2019,b'@hsu_spencer Oh good grief just put him in lock up.',"Columbus, OH"
Fri Jun 21 23:59:54 +0000 2019,b'\xf0\x9f\x91\x8b\xf0\x9f\x91\x8b\xf0\x9f\x91\x8b https://t.co/vg5QoOk1r0',"Campbelltown, PA"
Fri Jun 21 23:59:54 +0000 2019,b'Go @JDMartinez14 https://t.co/OQPwXVELxw',"Atlanta, GA"
Fri Jun 21 23:59:54 +0000 2019,b'$DannyLuquin https://t.co/qY32tLoU5j',"Washington, USA"
Fri Jun 21 23:59:54 +0000 2019,b'ehhhh im so excited \xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa https://t.co/FPOwuRJsey',"California, MO"
Fri Jun 21 23:59:54 +0000 2019,b'Downtown Friday Denver traffic is the cause of all strokes.',"Denver, CO"
Fri Jun 21 23:59:54 +0000 2019,b'Varsity - Pool H - Male def. Simon Kenton 66-40 @exposurebball',"Shelbyville, KY"
