Date,Tweet,Country
Sat Jun 08 23:59:59 +0000 2019,b'More pictures from my cousin\xe2\x80\x99s graduation party. (Not taken by me) #graduation #party #graduationparty #schoolcraft\xe2\x80\xa6 https://t.co/EM6CW9clxh',"Michigan, USA"
Sat Jun 08 23:59:59 +0000 2019,"b'@ReddVencher @yrysbryd @OceanKeltoi No, thats great.'","Florida, USA"
Sat Jun 08 23:59:59 +0000 2019,b'Currently in a ramen coma',"Paradise, NV"
Sat Jun 08 23:59:59 +0000 2019,b'Bases loaded again.',"Monterey Park, CA"
Sat Jun 08 23:59:59 +0000 2019,"b'#oldman #comedy #funny #uncle #granddaddy #humor @ Marietta, Georgia https://t.co/uvhEMTBTxU'","Marietta, GA"
Sat Jun 08 23:59:59 +0000 2019,b'@HillaryClinton So sorry for your loss -',"New Jersey, USA"
Sat Jun 08 23:59:59 +0000 2019,b'Day 50.... Its About Compassion and Mission as you can see from Bishop Peter with the refugee community.\xe2\x80\xa6 https://t.co/LfxBBEpFEn',"Florida, USA"
Sat Jun 08 23:59:59 +0000 2019,"b'Wind 1.9 mph NE. Barometer 29.83 in, Steady. Temperature 81.3 \xc2\xb0F. Rain today 0.00 in. Humidity 54%'","Petersburg, IL"
Sat Jun 08 23:59:59 +0000 2019,b'Why if we want to get an Empire Carpet for next day just call #EmpireToday dial 312-588-2300! \xf0\x9f\x8f\xa0\xf0\x9f\x8f\xa1\xf0\x9f\x9b\x8b\xf0\x9f\x91\xb1\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f\xf0\x9f\x91\xa8\xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\xa6\xb0\xf0\x9f\x91\xa8\xe2\x80\x8d\xf0\x9f\xa6\xb3\xe2\x80\xa6 https://t.co/cQRBki6E6R',"West Islip, NY"
Sat Jun 08 23:59:59 +0000 2019,b'@VictorBuelna https://t.co/OepCTUC7FW',"Coachella, CA"
