Date,Tweet
Fri Jul 05 23:59:59 +0000 2019,"b'Ahh, light rain! #WestminsterMD #mdWX'"
Fri Jul 05 23:59:59 +0000 2019,b'https://t.co/eF5QfZwPeL'
Fri Jul 05 23:59:59 +0000 2019,b'@kansasalps Looking forward to second breakfast'
Fri Jul 05 23:59:59 +0000 2019,b'I\xe2\x80\x99m so tired of going to work \xf0\x9f\x98\xab\xf0\x9f\x98\xab'
Fri Jul 05 23:59:59 +0000 2019,b'Think I\xe2\x80\x99ll start running again. \xe2\x9c\x8c\xf0\x9f\x8f\xbe'
Fri Jul 05 23:59:59 +0000 2019,"b'Join the UPS team! See our latest job opening here: https://t.co/kUkdiomTVa #Labor #SanLuisObispo, CA'"
Fri Jul 05 23:59:59 +0000 2019,b'Me Currently: https://t.co/Dc8Gltdcbt https://t.co/hQUWFVeBBt'
Fri Jul 05 23:59:59 +0000 2019,b'@TFG_Football @ClintOldenburg https://t.co/vFJAwsMGnS'
Fri Jul 05 23:59:59 +0000 2019,b'I\xe2\x80\x99m really into this idea. https://t.co/kHFSebGK89'
Fri Jul 05 23:59:59 +0000 2019,"b""If you're looking for work in #Portland, OR, check out this #Automotive job via the link in our bio: Auto Body Paint Technician at ABRA"""
Fri Jul 05 23:59:59 +0000 2019,b'Good Vibezzz...\xf0\x9f\x8e\xb6\n\nGoodVibes.\n14x17\xe2\x80\x9dIn.\n07/2019\n#CaliRobCreations #TheSimpsons #BartSimpson #Cartoon #Comic #FanArt\xe2\x80\xa6 https://t.co/HEunUjKMLN'
Fri Jul 05 23:59:59 +0000 2019,b'Well if you call your apology what we calling mine \xf0\x9f\xa4\xa3 https://t.co/x3f79JZwnB'
Fri Jul 05 23:59:59 +0000 2019,"b""Looking to score a job at Robert Half Legal? You're in luck. Click the link in our bio for the job description and\xe2\x80\xa6 https://t.co/yLWtH5YvxT"""
Fri Jul 05 23:59:59 +0000 2019,b'This life I live a blessing \xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbd'
Fri Jul 05 23:59:59 +0000 2019,b'@NBA2KLeague @IntelGaming @MamaImDatMan_'
Fri Jul 05 23:59:59 +0000 2019,b'Edibles were buy one get one for 99 cent yesterday \xf0\x9f\x99\x83'
Fri Jul 05 23:59:58 +0000 2019,"b'I think I\xe2\x80\x99m slowly becoming a bass head &amp; I don\xe2\x80\x99t know how I feel about it. House &amp; techno, you\xe2\x80\x99ll always have my heart though \xe2\x9d\xa4\xef\xb8\x8f'"
Fri Jul 05 23:59:58 +0000 2019,b'@petemena You\xe2\x80\x99re the best :)'
Fri Jul 05 23:59:58 +0000 2019,b'Actually anarchy happens DURING bedtime. https://t.co/Gn58VBNAlK'
Fri Jul 05 23:59:58 +0000 2019,b'@authorMsBev We would love that!! Let us know when you are planning to come up!'
Fri Jul 05 23:59:58 +0000 2019,"b'New video is up and man, hold on to yo butts.  Jurassic World the ride is so close to opening, we have a soft openi\xe2\x80\xa6 https://t.co/wPkvA39344'"
Fri Jul 05 23:59:58 +0000 2019,"b""@ZigZaggyZagg I've done that with stuff at work &gt;.&gt;"""
Fri Jul 05 23:59:58 +0000 2019,b'https://t.co/Zz0fC3mUPD'
Fri Jul 05 23:59:58 +0000 2019,b'@PoliticalAnt They why are people saying they are compulsory for you to count when districts are drawn up?'
Fri Jul 05 23:59:57 +0000 2019,b'@LyrikLazard @IamGabiVictor https://t.co/6pT93AdY2Z'
Fri Jul 05 23:59:57 +0000 2019,b'listening to bts while in muji and came across this \xf0\x9f\x98\x82 https://t.co/lNfS1kcAdN'
Fri Jul 05 23:59:57 +0000 2019,b'? https://t.co/CoUJl2T3w6'
Fri Jul 05 23:59:57 +0000 2019,b'Who\xe2\x80\x99s in duvall'
Fri Jul 05 23:59:57 +0000 2019,b'@TOONZ_JONES @hammertime10691 Smh'
Fri Jul 05 23:59:57 +0000 2019,b'Well played. https://t.co/aYUcM41Lkk'
Fri Jul 05 23:59:57 +0000 2019,"b'@radioysuca917 @FidiasNunez Este es negocio m\xc3\xa1s grande para los corruptos , estar unos a\xc3\xb1os presos y quedarse con m\xe2\x80\xa6 https://t.co/I8WfStnByy'"
Fri Jul 05 23:59:57 +0000 2019,b'@chasingxmyxtale A/C'
Fri Jul 05 23:59:57 +0000 2019,b'He trollin https://t.co/5v33H0Lnaa'
