Date,Tweet
Wed May 13 20:34:10 PDT 2009,"[""My Twitter stream hasn't updated in 40 minutes. Did I do something wrong? \n""]"
Wed May 13 20:34:10 PDT 2009,"['""stressed out  about to curl up into fetal position', ' listen to some jojo', ' &amp; pray for good dreams because right now i feel pretty terrible.""\n']"
Wed May 13 20:34:14 PDT 2009,['no splendour this year \n']
Wed May 13 20:34:14 PDT 2009,"['""I love my cats', ' but I sure do hate the litter box.  ""\n']"
Wed May 13 20:34:14 PDT 2009,"[""Lost was the bomb literally! Can't believe next season will be the last season! \n""]"
Wed May 13 20:34:20 PDT 2009,['Still no interwebs    I wish I could have found an app that would work with my phone....\n']
Wed May 13 20:34:23 PDT 2009,['@tylerbonilla oh know what happened!?? \n']
Wed May 13 20:34:24 PDT 2009,"["" I'm speechless in a weird way\n""]"
Wed May 13 20:34:26 PDT 2009,['10 lb college rule? More like 10 lb post college rule. \n']
Wed May 13 20:34:29 PDT 2009,"['""@jayandjack it\'s so sad that this is the last time we all will go &quot;I can\'t believe I have to wait 8 months', ' I\'ll go insane&quot; for Lost ""\n']"
Wed May 13 20:34:29 PDT 2009,['@thesandyone thats sad \n']
Wed May 13 20:34:29 PDT 2009,"[""Wish all of her friends didn't have to always work so she had someone to play with \n""]"
Wed May 13 20:34:31 PDT 2009,"[""It didn't work \n""]"
Wed May 13 20:34:32 PDT 2009,['At work I hurt my brain.  I used it to much.  *sniff*  \n']
Wed May 13 20:34:35 PDT 2009,['@reneethronson Ya Bold is AT&amp;T only right now \n']
Wed May 13 20:34:35 PDT 2009,"['""Getting up to surf in the morning sounds LOVELY', ' the only question is will my vision be back by then ""\n']"
Wed May 13 20:34:36 PDT 2009,"[""@amethystglaze Not my fault woman! We're just busy @ inconvienent times. \n""]"
Wed May 13 20:34:38 PDT 2009,['Heading to the ER  #fb\n']
Wed May 13 20:34:41 PDT 2009,['Look at my @dboy8199 MY lil homeboy even tho he dont call me nomore  http://twitgoo.com/379e\n']
Wed May 13 20:34:45 PDT 2009,['I wanna hear I need love by ll cool j because I need love \n']
Wed May 13 20:34:48 PDT 2009,"['""What a heartbreak! I don\'t know if he can fend for himself', ' we still feed him baby formula. And what if it rains? Hope he comes back soon ""\n']"
Wed May 13 20:34:49 PDT 2009,"['""Is hungry', ' but far too tired to cook. ""\n']"
Wed May 13 20:34:49 PDT 2009,['My dog is dying \n']
Wed May 13 20:34:50 PDT 2009,['@sal_s It still wont let me it keeps telling me I already rated it. LOL \n']
Wed May 13 20:34:53 PDT 2009,['background!!!...I wish i had photoshop \n']
Wed May 13 20:34:53 PDT 2009,"['""Canoed in Bon Echo - saw native pictographs on cliff! Despite big waves missed fears of new canoer', ' and now she won\'t canoe again ""\n']"
Wed May 13 20:34:56 PDT 2009,['My dad filled the tub with Pine Sol cause someone told him it would get rid of the clog of hair my sister started. Someone lied to him. \n']
Wed May 13 20:34:57 PDT 2009,"['""My head is aching', ' along with my years. My nose is stuffed and I can\'t stop coughing ""\n']"
Wed May 13 20:34:57 PDT 2009,"['""@erendrake gee', ' i wish you were at home and not out drinking without me ""\n']"
Wed May 13 20:35:03 PDT 2009,['panicking over her missing cat.  \n']
Wed May 13 20:35:03 PDT 2009,['Shocked about all the information she is finding out tonight! Seriously a serial rapist as a neighbor. Sad you can�t trust anyone \n']
Wed May 13 20:35:05 PDT 2009,"['""Revising for Veterinary A + P exam friday  I hate exams', ' I love animals ""\n']"
Wed May 13 20:35:07 PDT 2009,"['""@kindlejunkie See', ' my tweet has been @ the top of my page for 40 minutes', ' but then wandering around', "" I see you're there"", ' just can\'t see U ""\n']"
Wed May 13 20:35:10 PDT 2009,['trying to find a house in LA....so hard \n']
Wed May 13 20:35:11 PDT 2009,['What is this nudging business? The skull is a complicated hunk of bone \n']
Wed May 13 20:35:11 PDT 2009,['I miss my sissy  shess going thru it waahh  i hope she okay\n']
Wed May 13 20:35:14 PDT 2009,"[""But I don't want to well mighty night for realz oh an I have to get up early tommorow \n""]"
