Date,anger,sadness,fear,joy,surprise
06/04/2009,0.074316164,0.1686232,0.131066153,0.500335753,0.12565873
07/04/2009,0.076113807,0.157827175,0.132508644,0.50732021,0.126230165
17/04/2009,0.093586557,0.232280714,0.148716448,0.414887354,0.110528927
18/04/2009,0.069275061,0.162684269,0.122034,0.518640129,0.12736654
19/04/2009,0.096384817,0.215402445,0.147004333,0.431354853,0.109853552
20/04/2009,0.098534449,0.200717066,0.149855289,0.440371909,0.110521287
21/04/2009,0.101941646,0.210333318,0.152308124,0.423174897,0.112242015
01/05/2009,0.095826247,0.241429434,0.146207453,0.407885248,0.108651618
02/05/2009,0.096958574,0.226816549,0.153208396,0.405038479,0.117978002
03/05/2009,0.093024457,0.223485863,0.148352103,0.414819346,0.120318231
04/05/2009,0.108102032,0.217269634,0.157884932,0.406403298,0.110340104
2009-05-09,0.09414757806993192,0.24085426311382838,0.14152160129704358,0.4084137448838387,0.11506281263535746
2009-05-10,0.10266603191146388,0.22262898239683693,0.1487817987103967,0.4157223092848343,0.11020087769646818
2009-05-11,0.13580463528359865,0.2907087724056746,0.24127046083687978,0.25126203078885173,0.0809541006849952
2009-05-13,0.13827208546963435,0.2936894968182047,0.23744478148413017,0.253508697483815,0.07708493874421582
2009-05-14,0.13196317107430802,0.27154175093110483,0.24784830675133196,0.26679430173597385,0.08185246950728133
2009-05-16,0.1266950067545046,0.30422436082088655,0.22783679522906242,0.26144464849202687,0.07979918870351958
2009-05-17,0.13749045281099906,0.29469328340846773,0.22287799848484408,0.264492470946335,0.08044579434935413
2009-05-18,0.13937433675090316,0.27884774090962283,0.24367468833596972,0.25972512273973547,0.07837811126376881
2009-05-21,0.1357674844830816,0.2871221064151178,0.22996742132651757,0.2638121447449789,0.08333084303030411
2009-05-22,0.13451194479093484,0.29827893412391115,0.2332621695023913,0.25592356064328564,0.07802339093947708
2009-05-23,0.10566515735195085,0.2435409821315242,0.19730837414555497,0.3582583948653348,0.09522709150563519
2009-05-25,0.11452087096926926,0.22492478290681991,0.21494352650453202,0.3517796702357611,0.09383114938361767
2009-05-26,0.13271967700672213,0.3075490851267153,0.23676701808926928,0.2459835913859286,0.07698062839136467
2009-05-27,0.11614047246889826,0.22532848997666582,0.22752261569756935,0.34011721012374224,0.09089121173312434
2009-05-28,0.13146759481988865,0.2964901909976832,0.23008890338515287,0.25769526741830506,0.08425804337897023
2009-05-29,0.14936074772112654,0.29317271166475317,0.23708775337261556,0.24522705917524848,0.07515172806625621
2009-05-30,0.13018805159061983,0.29051567516877536,0.23633257191401932,0.2600565368676428,0.08290716445894268
2009-05-31,0.13778249695470396,0.2957032173678043,0.22340104479959286,0.2598237930540197,0.08328944782387915
2009-06-01,0.13819537469835846,0.2829839993188551,0.24287935205319325,0.2600659631289326,0.07587531080066058
2009-06-02,0.14087696196491215,0.27597920127409287,0.2461364299994661,0.2618974093283829,0.07510999743314602
2009-06-03,0.14001832181697835,0.28182628842419805,0.24145926270226056,0.2590136660394285,0.07768246101713452
