Date,Tweet
Date,eet',Country
Mon Jun 24 08:19:03 +0000 2019, Cuties \,"Chico, CA"
Mon Jun 24 08:19:02 +0000 2019,Shhhh you to loud \ ,"Dallas, TX"
Mon Jun 24 08:19:02 +0000 2019," I\ just chilling. I don\ think I\ be able to go back to sleep.'""","Lake Charles, LA"
Mon Jun 24 08:19:02 +0000 2019,Oluwacuppy! \ #BETAwards19 ,"Los Angeles, CA"
Mon Jun 24 08:19:01 +0000 2019,"UNWANTED PERSON at 2000 BLOCK OF NE 7TH AVE, PORTLAND, OR [Portland Police #PP19000210133] 00:53 #pdx911'""","Portland, OR"
Mon Jun 24 08:19:01 +0000 2019,MY REACTION VIDEO IS OUT #CNCOdeCero  #cnco  ,"San Jose, CA"
Mon Jun 24 08:19:01 +0000 2019,Same sis ,"Brooklyn, NY"
Mon Jun 24 08:19:01 +0000 2019,Love is love. ,"Clarksburg, WV"
Mon Jun 24 08:19:00 +0000 2019,"  Independentes? Sei...'""","Florida, USA"
Mon Jun 24 08:19:00 +0000 2019,"I be off da percs Vibin to melly I love his music'""","Bedford, OH"
Mon Jun 24 08:19:00 +0000 2019,"  Let me know how it goes!'""","Boston, MA"
Mon Jun 24 08:18:59 +0000 2019,"All these love songs lose meaning when you\'re listening to them without someone to relate it to""'","Stockton, CA"
Mon Jun 24 08:18:59 +0000 2019,I love inspirational stories \,"Burlington, NC"
Mon Jun 24 08:18:59 +0000 2019, Do they realize that if they make everyone millionaires then everyone would be broke? Cali is a go\ ,"South Carolina, USA"
Mon Jun 24 08:18:58 +0000 2019,"just dropped hot fries crumbs in my eye, burn so bad.'""","Jefferson, LA"
Mon Jun 24 08:18:57 +0000 2019,Kittens for days ,"Los Angeles, CA"
Mon Jun 24 08:18:57 +0000 2019,Fuck School And Fuck Rapping Bih I Made It Off Rapping\,"Round Rock, TX"
Mon Jun 24 08:18:56 +0000 2019,best game ever ,"Visalia, CA"
Mon Jun 24 08:18:55 +0000 2019,"  I mean, she has not seen him wearing it na. \","Pittsburgh, PA"
Mon Jun 24 08:18:55 +0000 2019,"Oh god i texted my ex kill me'""","Canyon, TX"
Mon Jun 24 08:18:55 +0000 2019,,"Los Angeles, CA"
Mon Jun 24 08:18:54 +0000 2019, \,"Killeen, TX"
Mon Jun 24 08:18:54 +0000 2019,"whew somebody picked up my shift tomorrow\ look at God.'""","Newark, NJ"
Mon Jun 24 08:18:54 +0000 2019," Where do they find these crazies?'""","Newport News, VA"
Mon Jun 24 08:18:54 +0000 2019," Agreed. During \'90s a man ran onto the field at Cincinnati(?) & beat 1B coach, & in 80s(?) an umpire w\ ","Downey, CA"
Mon Jun 24 08:18:53 +0000 2019, Lol. I know people like that \,"Kingsford, MI"
Mon Jun 24 08:18:51 +0000 2019,"Who let me have extremely long hair in high school lmao'""","Texas, USA"
Mon Jun 24 08:18:51 +0000 2019,Pnbrock got a long ass neck bruh ,"Hayward, CA"
Mon Jun 24 08:18:49 +0000 2019,"You don\ like me but you looking at this post. Why you on my page? Weirdos.'""","Shreveport, LA"
Mon Jun 24 08:18:48 +0000 2019," The water pump on my truck went out last week....I can\ prove it,but I\ pretty darn sure, \ ","Texas, USA"
Mon Jun 24 08:18:48 +0000 2019,"I like being left-handed.\\n9 out of 10 people,know I\'m right.""'","Houston, TX"
Mon Jun 24 08:18:47 +0000 2019,This is why I can\ nap because it\ 1 in the morning and I\ still awake \,"Salida, CA"
Mon Jun 24 08:18:47 +0000 2019,No cap somebody tell me the ways of how to get into StockX I\ tryna work there so bad man\,"Detroit, MI"
Mon Jun 24 08:18:47 +0000 2019," Lmao no'""","Mansfield, OH"
Mon Jun 24 08:19:25 +0000 2019,New TaoTao Fluxx MW1 350 Watt Electric Dirt bike \\n #350Watt ,"Arlington, TX"
Mon Jun 24 08:19:25 +0000 2019,"  I took care of my mom solo for >8 years, by myself, 24/7. I eventually broke and became ill, so\ ","Bronx, NY"
Mon Jun 24 08:19:25 +0000 2019,"Thanks Detroit for an awesome time, way better then the last one @ Broadway In Detroit - The Fisher Theatre and mor\ ","Detroit, MI"
Mon Jun 24 08:19:25 +0000 2019,"I also would like to add, we have to disconnect battery after we\'re done driving or a short in the circuitry KILLS the battery, SO""'","Alaska, USA"
Mon Jun 24 08:19:24 +0000 2019,"I didn\ watch the Kardashian\ or the BET awards. Go me.'""","Charlotte, NC"
Mon Jun 24 08:19:24 +0000 2019,Amen! #jojo #vibe #fab #love ,"Malden, MA"
Mon Jun 24 08:19:24 +0000 2019,Been on the road nonstop for the past two days. Tell me why these last few hours feel eternal???? \,"Dallas, TX"
Mon Jun 24 08:19:24 +0000 2019," 11,12,8,2'""","Springdale, AR"
Mon Jun 24 08:19:23 +0000 2019," all of them'""","Allentown, PA"
Mon Jun 24 08:19:23 +0000 2019," I agree, Hillary !   This is outrageous!!  America is a whole lot better than this!!'""","Arkansas, USA"
Mon Jun 24 08:19:22 +0000 2019," Can\'t wait for the next 2 appointees.  They\'re running out of activist judges that make up their own laws.""'","Queens, NY"
Mon Jun 24 08:19:22 +0000 2019,Nature\ Touch Frozen Foods (West) Inc. Voluntarily Recalls Signature Select Avocado Chunks Due to Potential Lister\ ,"Alaska, USA"
Mon Jun 24 08:19:22 +0000 2019,"On god..... once I\ at 0 .. I\ gonna be unstoppable.. and I\ not fucking with anyone. I\ going all the way these next few months.'""","Hialeah, FL"
Mon Jun 24 08:19:22 +0000 2019,Stargazing \,"Tracyton, WA"
Mon Jun 24 08:19:22 +0000 2019,"Awesome, right after I pay mine off? Are you tryna start a #war? Bernie Sanders set to unveil plan to cancel all $1\ ","Broadlands, VA"
Mon Jun 24 08:19:21 +0000 2019,life is like a trap to some and a beach to others\ #zebradetroit @ Detroit Golf Club ,"Detroit, MI"
Mon Jun 24 08:19:21 +0000 2019,"those 6 hour naps fr be hittin different bc now I feel like a piece of shit'""","Tucson Estates, AZ"
Mon Jun 24 08:19:19 +0000 2019,I\ drunk and have a metting tomorrow well today \,"Hot Springs, AR"
Mon Jun 24 08:19:19 +0000 2019,credit:  \ MUSIC OTW!!!\ #theonejp #ghettomassproductions #missinglinkrecordings\ ,"Lakeway, TX"
Mon Jun 24 08:19:19 +0000 2019,LA\,"Los Angeles, CA"
Mon Jun 24 08:19:18 +0000 2019,"Join the Spartanburg Medical Center team! See our latest job opening here:  #Healthcare #Spartanburg, SC'""","Spartanburg, SC"
Mon Jun 24 08:19:17 +0000 2019," Big Mac, you want fries wth that fat boy?'""","Decatur, TX"
Mon Jun 24 08:19:17 +0000 2019," Naw they ain\ fake them mfs just on sale like hell'""","Atlanta, GA"
Mon Jun 24 08:19:17 +0000 2019,"I love the sound of thunder'""","Huntsville, TX"
Mon Jun 24 08:19:17 +0000 2019," Number 2'""","Abington, MA"
Mon Jun 24 08:19:16 +0000 2019,Whew the feeling with going out with ppl and everybody can split the bill Evenly without any complaints or rebuttals .  \,"Texas, USA"
Mon Jun 24 08:19:16 +0000 2019,   Correction:They won\ give him the money so they can blame him and take the li\ ,"Evanston, WY"
Mon Jun 24 08:19:16 +0000 2019,"thought issa was gonna hold the juul for me but he just took a hit and left me hanging'""","Los Angeles, CA"
Mon Jun 24 08:19:15 +0000 2019," Come, Lord Jesus!'""","Gastonia, NC"
Mon Jun 24 08:19:15 +0000 2019,They put sugar or that sweet shit in the mixture this time didn\ they.?! the mosquitoes are eatting u..most people\ ,"Miami, FL"
Mon Jun 24 08:19:14 +0000 2019,"Big E suicide dives are amazing and terrifying at the same time. #WWEStompingGrounds'""","North Las Vegas, NV"
Mon Jun 24 08:19:13 +0000 2019,"Lose yourself in the love you create with somebody, not in them! If you do lose yourself in them you will never fin\ ","Manhattan, NY"
Mon Jun 24 08:19:12 +0000 2019,"Now show them collection'""","San Antonio, TX"
Mon Jun 24 08:19:11 +0000 2019,OEM Factory new Air Filter for cinema projector NC900C\\n\\n#air_filter #cinema #projector_filter #projector_cinema\\n\ ,"Berkeley, CA"
Mon Jun 24 08:19:11 +0000 2019,uggh it drives me nuts when all these soap stars change roles and go back and forth. I\'m excited for Michelle Staff\ ,"Mill Creek, WA"
Mon Jun 24 08:19:10 +0000 2019,Smo \,"Papillion, NE"
Mon Jun 24 08:19:09 +0000 2019,That\ my Dawg\ ,"Monroe, LA"
Mon Jun 24 08:19:09 +0000 2019,"  Hi there. Lol, yes the plaque next to the teacher\ apple. Two important pieces as I\ ","Norwalk, CA"
Mon Jun 24 08:19:08 +0000 2019,"If you\'re looking for work in Westchester, IL, check out this job:  #restaurantlife #Hospitality""'","Westchester, IL"
Mon Jun 24 08:19:07 +0000 2019,"near bsgstblender: 199aad2c-287e-4be2-8656-d147a5a741fa'""","Pittsburgh, PA"
Mon Jun 24 08:19:07 +0000 2019,imma let jessica sleep this crazy because she got work in three hours but best believe i\ going stoopid later on f\ ,"Mississippi, USA"
Mon Jun 24 08:19:07 +0000 2019,"I need a foot massage they are my fav'""","Honolulu, HI"
Mon Jun 24 08:19:06 +0000 2019,Stand back \\nClap back \\nStay cool. ,"Port St Lucie, FL"
Mon Jun 24 08:19:45 +0000 2019,I love my brothers. Times are tough but we\ get through this. What ever y\ need I got you. \,"San Jose, CA"
Mon Jun 24 08:19:45 +0000 2019,"Don\ try and switch on me'""","Mesa, AZ"
Mon Jun 24 08:19:45 +0000 2019,"   What makes them Trump\'s?""'","Plano, TX"
Mon Jun 24 08:19:45 +0000 2019," Thanks for such a profound an a amazing speech, you have paved the way for so many people of color. I w\ ","Newark, NJ"
Mon Jun 24 08:19:44 +0000 2019,Reflets dans The Vessel #igersnewyork #igersusa #newyork #newyorkcity #igersnewyork #igersnyc #thevessel #fz1000\ ,"Manhattan, NY"
Mon Jun 24 08:19:44 +0000 2019,"Bagging dust going to 2/4k on Tuesday, still far from the #MOLA  ","Las Vegas, NV"
Mon Jun 24 08:19:42 +0000 2019," But he\'s DEFINITELY higher than 6-7 (where many rank him) because unlike Harden, Curry (no did 2 Ste\ ","Adelanto, CA"
Mon Jun 24 08:19:42 +0000 2019,"Time to climb the hill again.'""","Fort Washington, PA"
Mon Jun 24 08:19:42 +0000 2019,"'   Or, see Matthew 18:16, where I talk about those who ""cause little ones to stumble.""\''","Chicago, IL"
Mon Jun 24 08:19:41 +0000 2019,"i think you too loyal'""","Mansfield, TX"
Mon Jun 24 08:19:41 +0000 2019,  Pass this one on to management will you?  WWE steel cage matches suck.  No where as good\ ,"Excelsior Springs, MO"
Mon Jun 24 08:19:41 +0000 2019,I feel like a  \ ,"Smyrna, GA"
Mon Jun 24 08:19:41 +0000 2019,"God.. thank you.'""","Hope Mills, NC"
Mon Jun 24 08:34:13 +0000 2019,"I didn\ have to do any driving so winning!!!'""","Myrtle Beach, SC"
Mon Jun 24 08:34:13 +0000 2019,my biweekly tweet about my heart feeling heavy <\,"Murfreesboro, TN"
Mon Jun 24 08:34:13 +0000 2019,Plate-loaded leg workout. ,Xsport Fitness
Mon Jun 24 08:34:12 +0000 2019, \ \ \ \ \ \ \ \ \ \ \ \ \,United States
Mon Jun 24 08:34:12 +0000 2019,We are the only people infatuated with entertainers and athletes!!!\ ,"Newport News, VA"
Mon Jun 24 08:34:11 +0000 2019,Fuck this grind \ ,San Bernaghetto
Mon Jun 24 08:34:11 +0000 2019," target!!!'""","Tucson Estates, AZ"
Mon Jun 24 08:34:11 +0000 2019,All of this. ,"South Haven, MI"
Mon Jun 24 08:34:11 +0000 2019, sooo now I follow you on    and now finally ,"Anaheim, CA"
Mon Jun 24 08:34:10 +0000 2019,Llegando de la playa...bien borracho \,"Camuy, USA"
Mon Jun 24 08:34:10 +0000 2019,   Ending legalized murder.\\nEnforcing border and citizenship laws properly.\\n\\nThose\ ,"Turlock, CA"
Mon Jun 24 08:34:09 +0000 2019,"Whoever runs Tijuana has access to the biggest $ & drug trade markets on the hemisphere, i.e., Southern California\ ","Fresno, CA"
Mon Jun 24 08:34:09 +0000 2019,"If he had the cash, why is he flying coach? ","New Jersey, USA"
Mon Jun 24 08:34:09 +0000 2019,I could be married 30 years and I\ still ask \ you like me still\,"Queens, NY"
Mon Jun 24 08:34:08 +0000 2019,"Im finna sleep so good tn'""","Ontario, CA"
Mon Jun 24 08:34:07 +0000 2019,We are 73 days away from the start of a new  season! AAAH OOOH AAAH  OOOH AAAH OOOH   ,"Georgia, USA"
Mon Jun 24 08:34:07 +0000 2019,"near bsgstblender: c8c347cb-91da-43a4-8fde-0c4421bab97a'""","Pittsburgh, PA"
Mon Jun 24 08:34:05 +0000 2019,We are happy to announce the Jeffrey Osborne All Star Comedy Explosion line up this year featuring  ,"Warwick, RI"
Mon Jun 24 08:34:05 +0000 2019,Kilonwi gan ,"Parkville, MD"
Mon Jun 24 08:34:05 +0000 2019," Gotta make that money !!'""","New Mexico, USA"
Mon Jun 24 08:34:05 +0000 2019,We recently visited renowned #muralist  opening exhibit  at  and instantly became a f\ ,"San Clemente, CA"
Mon Jun 24 08:34:03 +0000 2019,"Just posted a photo @ Brighton, Syracuse, New York ","Syracuse, NY"
Mon Jun 24 08:34:02 +0000 2019,   Good morning Angie  hope  everything  is ok been praying for you  this is breaking n\ ,"Fairfax, VA"
Mon Jun 24 08:34:02 +0000 2019,"  Love it.  His big head would be perfect.'""","Los Angeles, CA"
Mon Jun 24 08:34:02 +0000 2019,"Anything you fucken want hun'""","Oxnard, CA"
Mon Jun 24 08:34:02 +0000 2019,"  he\'s right.  What Kerry is doing is treason!""'","Milford, CT"
Mon Jun 24 08:34:01 +0000 2019,"  Aw man, what a sweet story and I\'m sorry for your loss.  Lost my dad in January and when P!NK said\ ","South Carolina, USA"
Mon Jun 24 08:34:01 +0000 2019,"'I swear nobody paid as much attention to JT\\\'s ""I think that she knows"" interlude as me... shit brings me back\''","Bethel, AK"
Mon Jun 24 08:34:00 +0000 2019, I am literally so disgusted. I haven\'t even graduated and this god forsaken institution is already HA\ ,"Hanover, NH"
Mon Jun 24 08:34:00 +0000 2019,"The ride really wasn\ that bad but it definitely was long!!'""","Myrtle Beach, SC"
Mon Jun 24 08:33:59 +0000 2019," you dumb Democrats\\nMake stuff up so bad, dont come here illegally, it\'s not hard,""'","Hudson, WI"
Mon Jun 24 08:33:58 +0000 2019," it\ private stories on snap? lol'""","Newark, NJ"
Mon Jun 24 08:33:58 +0000 2019,me cawuen na \,"Susúa Baja, Puerto Rico"
Mon Jun 24 08:33:58 +0000 2019," I ate the curry one of these.......it made me cry T^T I still have a couple somewhere on a shelf xD'""","Roanoke Rapids, NC"
Mon Jun 24 08:33:57 +0000 2019,"Especially if you burned me on time once before.'""","California, USA"
Mon Jun 24 08:33:57 +0000 2019,"I be up at crackhead hours. Like wtf is sleep.'""","Las Vegas, NV"
Mon Jun 24 08:33:56 +0000 2019,"If I lend you money, you say you will have my cash on a certain day... then talk about buying a ticket to  ","California, USA"
Mon Jun 24 08:33:56 +0000 2019, Great to meet you too!  Wonderful weekend all around! -\,"Los Angeles, CA"
Mon Jun 24 08:33:56 +0000 2019," yikes'""","Mission Bend, TX"
Mon Jun 24 08:33:55 +0000 2019," This would be one of those campaign promises that would NEVER happen. And if it did, that just means the sc\ ","Pleasant Prairie, WI"
Mon Jun 24 08:33:55 +0000 2019," No! A taurus \ thats a taxidermy of a scorpion btw'""","Manhattan, NY"
Mon Jun 24 08:33:55 +0000 2019,"Learning lessons from the master... an icon of the business and a tremendous leader...  superstar, the\ ","Manhattan, NY"
Mon Jun 24 08:33:55 +0000 2019,"To whom it may concern... If u try to bag me and I tell u I got a girlfriend that means I\ not interested.'""","Manhattan, NY"
Mon Jun 24 08:33:55 +0000 2019,Oh my gosh I love her so much. @ South Bronx ,"Bronx, NY"
Mon Jun 24 08:33:54 +0000 2019,might have been possessed while tweeting this ,"Fullerton, CA"
Mon Jun 24 08:33:54 +0000 2019,i have to realize i deal with hood niggas so some shit im just not going to experience until i change that \,"Merrydale, LA"
Mon Jun 24 08:33:54 +0000 2019,"when you with your maggot ass friends don\'t discuss me""'","Florida, USA"
Mon Jun 24 08:33:54 +0000 2019, i have a  reaction to can\'t get you outta my hair coming out in few hours be p\ ,"West Virginia, USA"
Mon Jun 24 08:33:54 +0000 2019,And another one for you George \\nAnd another one for you George \\nAnd another one for you George \\nAnd another one for\ ,"Ann Arbor, MI"
Mon Jun 24 08:33:54 +0000 2019,"I wonder what Meagan doin'""","Louisiana, USA"
Mon Jun 24 08:33:53 +0000 2019,Bruh I can\ find my tv remote and the app on my phone is tripping \,"Houston, TX"
Mon Jun 24 08:34:35 +0000 2019, Of course \,"Rio Rancho, NM"
Mon Jun 24 08:34:34 +0000 2019," You driving thru NM?'""","New Mexico, USA"
Mon Jun 24 08:34:34 +0000 2019,"My own bed would slap rn'""","Roseburg, OR"
Mon Jun 24 08:34:32 +0000 2019,"Goodbye, tanker \ VOYAGER! Have a great time in Los Angeles!'""","San Francisco, CA"
Mon Jun 24 08:34:30 +0000 2019,   \,"Los Angeles, CA"
Mon Jun 24 08:34:30 +0000 2019,"Okay I gotta go watch Toy Story 4 soon, still haven\ watched Aladdin either'""","Los Angeles, CA"
Mon Jun 24 08:34:30 +0000 2019,"  You\ the one torching time you have to add back lmfao and you would never play for more then 5 lol'""","Artondale, WA"
