Date,Tweet
Date,eet',Country
Sun May 26 06:52:44 +0000 2019,"Set up is half way done in garage! \\n#workhardplayhard #office #decor #setup #progress @ Medford, Oregon ","Medford, OR"
Sun May 26 06:52:44 +0000 2019,My siblings are getting so big it\ crazy to me. My youngest sister is taller than me so that\ going to make me th\ ,"Corona, CA"
Sun May 26 06:52:44 +0000 2019,I wanna fight now\,"Missouri City, TX"
Sun May 26 06:52:44 +0000 2019," hey friend my Face ID isn\ working and I don\ know why...'""","Memphis, TN"
Sun May 26 06:52:44 +0000 2019,"Now it\ here death has now arrived time\ finally up'""","San Antonio, TX"
Sun May 26 06:52:44 +0000 2019,Tomorrow\'s Dark-Pop Story: #AWAKE Part I. Behind the scenes on the making of... ,"Austin, TX"
Sun May 26 06:52:42 +0000 2019,Trouble ,"Atlanta, GA"
Sun May 26 06:52:42 +0000 2019, I know \,"San Antonio, TX"
Sun May 26 06:52:42 +0000 2019,For anyone battling depression. I love y\'all \,"Phoenix, AZ"
Sun May 26 06:52:42 +0000 2019,Didn\'t realize Democrats were that powerful. ,"Ojus, FL"
Sun May 26 06:52:41 +0000 2019,"hoy quiero un perreo, un bellaqueo \ @ The Forum ","Inglewood, CA"
Sun May 26 06:52:41 +0000 2019,T makes the best dance partner HANDS DOWN ,"Garden City, KS"
Sun May 26 06:52:41 +0000 2019,Lmao oooooo sis \ tough ,"Alamo, CA"
Sun May 26 06:52:41 +0000 2019,"I\ just trying to have a dope weekend on my terms'""","Charlotte, NC"
Sun May 26 06:52:41 +0000 2019,Did I send for you? Why are you coming for me ,"Suitland, MD"
Sun May 26 06:52:40 +0000 2019,Behnam:\\nB is for bananas.\\nE is for elegant.\\nH is for honorable.\\nN is for nice? I guess.\\nA is for animated.\\nM is for\ ,"Chicago, IL"
Sun May 26 06:52:40 +0000 2019,"Just keep doing your stupid shit.'""","Olympia, WA"
Sun May 26 06:52:40 +0000 2019,My best friend his son Kevin Jr 1st birthday ,"Chicago, IL"
Sun May 26 06:52:40 +0000 2019,"It\ more than just lust'""","San Antonio, TX"
Sun May 26 06:52:40 +0000 2019, He\ getting the boot after season 8 \,"Brooklyn, NY"
Sun May 26 06:52:39 +0000 2019,"Great morning visiting my 2nd National Polka Festival Parade! Great Czech community and great people in Ennis, Tx ","Ennis, TX"
Sun May 26 06:52:39 +0000 2019,"Both of  albums (Aim&Ignite and Some Nights),  Blue Album,  Rainbow album,  ","Houston, TX"
Sun May 26 06:52:39 +0000 2019,It\ so funny when you\ the only sober one \,"Harlingen, TX"
Sun May 26 06:52:39 +0000 2019,There were efforts to create the same kind of funds for housing through taxes in Fresno in the early \'90s. If they\ ,"Fresno, CA"
Sun May 26 06:52:38 +0000 2019,   No. He literally attacked SEVERAL women whose race is unidentified for not\ ,"Nesconset, NY"
Sun May 26 06:52:38 +0000 2019," #giveaways #sweepstakes'""","Tampa, FL"
Sun May 26 06:52:38 +0000 2019,Thinking of my friends and family and the people of #Tulsa tonight\ I remember when I was growing up in #Oklahoma\ ,"California, USA"
Sun May 26 06:52:38 +0000 2019,"Yee shall not haw'""","San Jose, CA"
Sun May 26 06:52:38 +0000 2019,"My friends are all out at the club &&&& I\ in bed 2 mins away from passing the fck out lmao'""","Phoenix, AZ"
