Date,Tweet
Date,eet',Country
Wed Jun 05 11:03:48 +0000 2019,Nice follow thru pre market. FOMO traders at it ,"Doral, FL"
Wed Jun 05 11:03:47 +0000 2019, Huge! Well-earned and deserved congratulations!!! (Knowing you will make the absolute MOST of it.) \,"Colesville, MD"
Wed Jun 05 11:03:47 +0000 2019,"Jesus, I have been insanely productive.'""","Denver, CO"
Wed Jun 05 11:03:46 +0000 2019,"Couscous is weird. I\ filing it away with quinoa on the #DoNotEat list.'""","Cincinnati, OH"
Wed Jun 05 11:03:46 +0000 2019," Covfefe'""","Zelienople, PA"
Wed Jun 05 11:03:46 +0000 2019,"Good morning.'""","Dilley, TX"
Wed Jun 05 11:03:46 +0000 2019,"Feeling grateful for another day to be better than I was yesterday.'""","St Paul, MN"
Wed Jun 05 11:03:45 +0000 2019,"Wanted to run this morning but I awoke with the sorest legs'""","Manhattan, NY"
Wed Jun 05 11:03:45 +0000 2019," USA...never seen a cricket match'""","Arkansas, USA"
Wed Jun 05 11:03:44 +0000 2019,One of my new favorite hiking spots \ #pnw #pnwvibes #exploremore #womenwhoexplore #womenofthepnw\ ,"Black Diamond, WA"
Wed Jun 05 11:03:44 +0000 2019," That\'s so wholesome go sabrina mom""'","Euless, TX"
Wed Jun 05 11:03:44 +0000 2019," Guilty!'""","Manhattan, NY"
Wed Jun 05 11:03:44 +0000 2019,"  lmfao chill out son, I wasn\'t expecting to read 300 miles \","Virginia Beach, VA"
Wed Jun 05 11:03:43 +0000 2019,Absolutely! LOL. I love this :-) \ rocking out with \ today! ,"Reynoldsburg, OH"
Wed Jun 05 11:03:43 +0000 2019,"Oops the manager and a waitress'""","Austin, TX"
Wed Jun 05 11:03:43 +0000 2019,I wish you all could smell this. ,"Minnesota, USA"
Wed Jun 05 11:03:43 +0000 2019,"  supporters,  support anti-vaxxers. If there is a definition of stupid\ ","Georgia, USA"
Wed Jun 05 11:03:43 +0000 2019, \ ,"Dallas, TX"
Wed Jun 05 11:03:43 +0000 2019," Go see her'""","Syracuse, NY"
Wed Jun 05 11:03:43 +0000 2019, Damn I want\,"Chicago, IL"
Wed Jun 05 11:03:43 +0000 2019,"  Lmao renay!'""","Oregon, USA"
Wed Jun 05 11:03:42 +0000 2019," Wonderful!'""","Davenport, IA"
Wed Jun 05 11:03:42 +0000 2019,"' *spreading butter*\\n""god save our something Queen love live our blah blah Queen long save God Queen ONWARD VICTORIOUS...""\''","Manhattan, NY"
Wed Jun 05 11:03:42 +0000 2019,"I\'m at Concord, NC in NC ","Concord, NC"
Wed Jun 05 11:03:42 +0000 2019,Aaaand ASTERISK! We were doing Law rewards wrong. Did not see \ Region\ because it\ written in Fugitive Slave\ ,"Queens, NY"
Wed Jun 05 11:03:41 +0000 2019,I hear rumbles that the RINOs fear the cost of guacomole and tequelia will go up if we make Mexico perform as a tru\ ,"Louisiana, USA"
Wed Jun 05 11:03:41 +0000 2019,We\ looking forward to the event! ,"St Simons, GA"
Wed Jun 05 11:03:41 +0000 2019,Limiting assault pistols & high capacity magazines & extreme risk protection laws would have saved lives at\ ,"Connecticut, USA"
Wed Jun 05 11:03:41 +0000 2019," Eddie George ran for 10,000 yards in the nfl'""","Boardman, OH"
Wed Jun 05 11:03:41 +0000 2019,lol #hilarity #giggle #smile #amusing ,"Manhattan, NY"
Wed Jun 05 11:03:41 +0000 2019,And dates we like dates. ,"St Louis, MO"
Wed Jun 05 11:03:40 +0000 2019,#MorningJoe ,"Washington, DC"
Wed Jun 05 11:03:40 +0000 2019,7:00am: 93 SB is slow through the O\ Tunnel. Garbage truck lost some garbage... expect delays #7News ,"Boston, MA"
Wed Jun 05 11:03:40 +0000 2019,"  Do you have a point here or just an insult to our intelligence?'""","Machuelo Arriba, Puerto Rico"
Wed Jun 05 11:03:40 +0000 2019," You are psychotic to say this. He makes us stronger every day, represents us well. If the media were\ ","St Paul, MN"
Wed Jun 05 11:03:39 +0000 2019,"We Scuba Dive, We Travel, We Explore!!! We\ Aqua Hut Scuba and Travel!! Join us in this adventure we call life!!!\ ","Toledo, OH"
Wed Jun 05 11:03:39 +0000 2019,Good morning from #Converge2019  ,"Hollywood, FL"
Wed Jun 05 11:03:39 +0000 2019,"#LasVegas ... Feeling that underground thang, good shit! #Techno @ Las Vegas, Nevada ","Las Vegas, NV"
Wed Jun 05 11:03:39 +0000 2019, Oh I\ GONE be late \,"Sunrise, FL"
Wed Jun 05 11:03:39 +0000 2019,"  Love it!'""","Highlands Ranch, CO"
Wed Jun 05 11:03:39 +0000 2019,"If You wanna see savages go to the ferry parking lot right before the ferry is gonna leave.'""","Staten Island, NY"
Wed Jun 05 11:03:38 +0000 2019," What about the furniture of everyone that owns an indoor only cat?'""","Chillicothe, IL"
Wed Jun 05 11:03:37 +0000 2019,Construction on #I684 NB from Exit 7 - State Highway 116 - Purdys - Somers (Northbound Exit Ramp / Southbound...,"New York, USA"
Wed Jun 05 11:03:37 +0000 2019," She picks her moments.'""","Rockwall, TX"
Wed Jun 05 11:03:37 +0000 2019,I\ so excited!! My buddy bensansgravity and I were super inspired by andiatherton and kevin.atherton and we worked\ ,"Southside, FL"
Wed Jun 05 11:03:37 +0000 2019,Dude is just a class act. ,"Ramblewood, NJ"
Wed Jun 05 11:03:37 +0000 2019,Energized \,"Billerica, MA"
Wed Jun 05 11:03:36 +0000 2019,nossa sim ,"Connecticut, USA"
Wed Jun 05 11:03:35 +0000 2019,"After Friday there are no more extra activities at work. 7-8 weeks of pure bliss are on the horizon'""","Brooklyn, NY"
Wed Jun 05 11:03:35 +0000 2019,"Good to know and way more complicated than I thought which, I guess, it should be. So, LETS GO!! ","Schaumburg, IL"
Wed Jun 05 11:03:34 +0000 2019,"This time zone shit is really fucking with me'""","Los Angeles, CA"
Wed Jun 05 11:03:34 +0000 2019,"   Este hijo GUSANO salio BANDIDO, Padre e Hijo GUSANOS de la misma Guayaba'""","Houston, TX"
Wed Jun 05 11:03:34 +0000 2019,"I\'m at Glen Grove - M/I Homes in Cabarrus, NC ","Concord, NC"
Wed Jun 05 11:03:34 +0000 2019,"      Relax, nobody\'s outraged. I\'m simply pointing\ ","Seattle, WA"
Wed Jun 05 11:03:34 +0000 2019,dont miss it 8pm est time  we will play a round of i droppa u truth or dare this week !!!!!!!! and i droppa\ ,"New London, CT"
Wed Jun 05 11:03:33 +0000 2019," Le dicen Maleja por lo buena que est\ la vieja!'""","Doral, FL"
Wed Jun 05 11:03:33 +0000 2019,It\ 3am and nico and I had to sneak out of our Airbnb bc the guy was so aggressive about getting his 5 stars that\ ,"California, USA"
Wed Jun 05 11:03:33 +0000 2019,I\ losing my best friend today ,"Yellow Springs, OH"
Wed Jun 05 11:03:33 +0000 2019, Good morning Suzanne. Thank you my amazing friend. I hope your day is wonderful. \ ,"San Antonio, TX"
Wed Jun 05 11:03:33 +0000 2019," Scumbag'""","Pinellas Park, FL"
Wed Jun 05 11:03:33 +0000 2019, let\'s just say Steve\'s a bit #oldschool\\n,"Pittsburgh, PA"
Wed Jun 05 11:03:33 +0000 2019,Pretty sure the alternator is fried in my car and it takes $100 a week to drive my truck to work \ guess whose gonn\ ,"Ohio, USA"
Wed Jun 05 11:03:33 +0000 2019,"      Tucker Dale Booth ESQ. Has a nice ring to it.'""","Paradise, NV"
Wed Jun 05 11:03:32 +0000 2019,No class today .\,"Fort Myers, FL"
Wed Jun 05 11:03:32 +0000 2019,,"Broken Arrow, OK"
Wed Jun 05 11:03:32 +0000 2019," Morning Mr. Walt'""","Alton, IL"
Wed Jun 05 11:03:32 +0000 2019, i just want benz off the field \,"Pecan Grove, TX"
Wed Jun 05 11:03:31 +0000 2019,The ever-growing #lgbtq community: the only \ group people are clamoring to be included in. Because they\ ,"Des Moines, IA"
Wed Jun 05 11:03:31 +0000 2019,"Earthquake just woke me up in Torrance, California!\\n I felt it was a small shake around 2 degree on the seismic scale...\\n#earthquake'""","Torrance, CA"
Wed Jun 05 11:03:31 +0000 2019,"#FamilyHart #Highland #Pocatello #Idaho #WX 05:00Mtn,61.0\ Bar29.712inRising,Max65.9\","Idaho, USA"
Wed Jun 05 11:03:31 +0000 2019,Spa party starting at $450 for 10 Guest\\n\\n1.Each guest received a pedicure bowl\\n2. A paper robe\\n3. A facial kit to t\ ,"Garfield Heights, OH"
Wed Jun 05 11:03:31 +0000 2019,"On the road again! I think we need to consider shipping some of this stuff, carrying it in cabs/Lifts/Ubers/Trains/\ ","Nashville, TN"
Wed Jun 05 11:03:31 +0000 2019,Oh that hunger. The breakfast hunger nobody can fight. It calls for the biscuits. The biscuits and gravy. Find it.\ ,"Denver, CO"
Wed Jun 05 11:03:31 +0000 2019,"Let us therefore come boldly unto the throne of grace, that we may obtain mercy, and find grace to h\","Georgia, USA"
Wed Jun 05 11:03:31 +0000 2019,Fighting for your wallet: Can West Chester-based QVC compete with Instagram influencers and YouTube stars?\ ,"Philadelphia, PA"
Wed Jun 05 11:03:30 +0000 2019,Soooo mistreating a DOG sparks outrage and the profiling is NOT an issue?! Wypipo really tho?! ,"Texas, USA"
Wed Jun 05 11:03:30 +0000 2019,A quick look back to when Yngwie killed it in NorCal! #yngwiemalmsteen #wednesday #guitargod #fender #skill #fast\ ,"Vallejo, CA"
Wed Jun 05 11:03:30 +0000 2019,"Something that I learned a long time ago was that it\ all on me... it\ all my fault.\\n\\nOf course not everything, b\ ","Marietta, GA"
Wed Jun 05 11:03:30 +0000 2019," Just be TaWand...it\'s far more than enough. Love the fighter in you!""'","Dallas, TX"
Wed Jun 05 11:03:29 +0000 2019,"#njbosj the Painmaker  vs the Rainmaker  can\'t wait to see it""'","Chicago, IL"
Wed Jun 05 11:03:29 +0000 2019,just got to work and realized that my pants were on inside out. if that doesn\ describe how exhausted i am from th\ ,"Manhattan, NY"
Wed Jun 05 11:03:28 +0000 2019,Serious escalation if true when the RSF starts beating legitimate opposition figures.  Why is the international com\ ,"Washington, DC"
Wed Jun 05 11:03:27 +0000 2019,#8clap ,"Bedford, NY"
Wed Jun 05 11:03:27 +0000 2019,Some nice Dutch music..easy listening..great video ,"South Carolina, USA"
Wed Jun 05 11:03:26 +0000 2019,Early morning walk along the boards...\\n#oceancitycool #loveoc #ocmd @ Ocean City Boardwalk ,"Ocean City, MD"
Wed Jun 05 11:03:26 +0000 2019, Why don\ you come on more often ? Seems like I\ always rebuilding after these blazes But I don\ mind at all lol\,"Boston, MA"
