Date,Tweet
Date,eet',Country
Sat Jun 01 12:59:09 +0000 2019, Is this allowed? The local BR/Dunkins in my location is selling the pops for $37.99 when SRP is at $\ ,Baskin-Robbins
Sat Jun 01 12:59:09 +0000 2019,I am in drivers ed again! With Brett for the parent class. Woohoo! ,"Orange, CT"
Sat Jun 01 12:59:09 +0000 2019,#ForTheThrone #CreateForTheThrone #gameofthrones #hbo     ,"Greensboro, NC"
Sat Jun 01 12:59:09 +0000 2019," There is no comparison between you and 44. Nauseating'""","Bryan, TX"
Sat Jun 01 12:59:09 +0000 2019,Let\'s make something amazing! ,"La Plata, MD"
Sat Jun 01 12:59:08 +0000 2019,"'I\\\'ve been saying the same thing all that skipping won\\\'t work against a true ""Dog"" DB @ Downtown Los Angeles ","Los Angeles, CA"
Sat Jun 01 12:59:08 +0000 2019,"   As with EVERYTHING  promises, he ain\ paying anybody\ lega\ ","North Little Rock, AR"
Sat Jun 01 12:59:08 +0000 2019,"  The FBI extricating you from a situation relating to Vietnam War protests in Madison? No, yeah, that\ interesting.'""","St Paul, MN"
Sat Jun 01 12:59:08 +0000 2019,"Greyhound bus, doo doo doo doo doo. Greyhound bus, doo doo doo doo doo. Greyhound bus, doo doo doo doo doo. Greyhou\ ","Fruitville, FL"
Sat Jun 01 12:59:08 +0000 2019,"GROWTH IS AMAing'""","Saratoga Springs, NY"
Sat Jun 01 12:59:08 +0000 2019,These new seasons of Spongebob are trash \,"Riverdale, GA"
Sat Jun 01 12:59:08 +0000 2019," If you send your young Black son to play football in this state you\ a little out of your damn mind.'""","Jupiter, FL"
Sat Jun 01 12:59:08 +0000 2019," Hi I\ out at 2'""","Groton, CT"
Sat Jun 01 12:59:07 +0000 2019,Quote of the day #quote #quotes #quotestoliveby #quotesaboutlife #quoteoftheday #quotesdaily #quoteofinstagram\ ,"Albuquerque, NM"
Sat Jun 01 12:59:07 +0000 2019," So the smoke from Alberta still lingers'""","Queens, NY"
Sat Jun 01 12:59:07 +0000 2019," So TRAD'""","Missouri, USA"
Sat Jun 01 12:59:07 +0000 2019,"On a clear day... @ Rochester, New York ","New York, USA"
Sat Jun 01 12:59:07 +0000 2019,"I heard my name get yelled out so many times last night idk who the fuck was calling me out #riptide'""","Florida, USA"
Sat Jun 01 12:59:07 +0000 2019," shhhh at the PooL today!'""","Huntsville, AL"
Sat Jun 01 12:59:06 +0000 2019,I love Pee-Wee Herman so much that I automatically love dj Rex ,"Virginia, USA"
Sat Jun 01 12:59:06 +0000 2019," Well said.'""","Oregon, USA"
Sat Jun 01 12:59:06 +0000 2019,,"Clinton, MA"
Sat Jun 01 12:59:06 +0000 2019,Reminds me of the mythology around digital natives/immigrants.  #friendsdontletfriendsprensky ,"Boyette, FL"
Sat Jun 01 12:59:06 +0000 2019,"leaving my truck stock for a while too enjoy the smoothness a while longer.'""","Baytown, TX"
Sat Jun 01 12:59:05 +0000 2019,"'I have been humming Faiz\\\'s ""Intesaab"" since this morning.  I blame ","Arlington, VA"
Sat Jun 01 12:59:05 +0000 2019,Awwww they viewing my snaps \,"Anaheim, CA"
Sat Jun 01 12:59:05 +0000 2019,"Nosey mfs a consistently watch yo IG story and not follow you, that\ some weird shit'""","Elk Grove, CA"
Sat Jun 01 12:59:05 +0000 2019,"I\ so damn tired'""","Colonial Heights, VA"
Sat Jun 01 12:59:05 +0000 2019," Congrats and go Panthers!!!'""","San Rafael, CA"
Sat Jun 01 12:59:05 +0000 2019,"1942 is dangerous , it goes down way to smooth !'""","New Bedford, MA"
Sat Jun 01 12:59:04 +0000 2019,"  So are the swamp rinos'""","Spirit Lake, IA"
Sat Jun 01 12:59:04 +0000 2019,Happy June 1st!! So happy to post my first progress picture because they will never be this awful again!\ ,"Pennsylvania, USA"
Sat Jun 01 12:59:04 +0000 2019,"  Love this comment.. Btw how much did Dodge pay you ! I want in... Lol just kidding my dude! #MAGA'""","Norwalk, CT"
Sat Jun 01 12:59:04 +0000 2019,I\ in Virginia Beach covering the latest on the deadly #VBShooting. I\ live with a noon report on now the communi\ ,"Virginia Beach, VA"
Sat Jun 01 12:59:04 +0000 2019,"  How so?'""","Cary, NC"
Sat Jun 01 12:59:04 +0000 2019,"Titus 3:10'""","Texas, USA"
Sat Jun 01 12:59:04 +0000 2019,"You can\ fix stupid AOC'""","Wesley Chapel, NC"
Sat Jun 01 12:59:04 +0000 2019," Awesome. Please invite colleagues to share their reflections here.'""","Highland Heights, OH"
Sat Jun 01 12:59:04 +0000 2019,Today the plan is to pick up the china cabinet from my husband\'s Grandma\'s house... Before she passed away this yea\ ,"Albuquerque, NM"
Sat Jun 01 12:59:03 +0000 2019," Let Me SWEETEN the PIE!!!!'""","Lynn, MA"
Sat Jun 01 12:59:03 +0000 2019,  Give it a try. You might appreciate GraphQL more when you see it in action.\\n\\nI was r\ ,"Minneapolis, MN"
Sat Jun 01 12:59:03 +0000 2019," We have worked with drawing shapes in coding our spheros... so much fun with the little learners!'""","Richland Center, WI"
Sat Jun 01 12:59:03 +0000 2019,"The Grand Opening of LATIN  Gay Party In Uptown WEDNESDAY JUNE 5th at Anubis -Bistro  524 west 207 street , Free al\ ","Manhattan, NY"
Sat Jun 01 12:59:02 +0000 2019,"Up smh'""","Petersburg, VA"
Sat Jun 01 12:59:02 +0000 2019," Yes, it looks like it\'s going to be a good one!\","Manchester, NH"
Sat Jun 01 12:59:02 +0000 2019,   \,"Staten Island, NY"
Sat Jun 01 12:59:01 +0000 2019, \,United States
Sat Jun 01 12:59:01 +0000 2019,"See our latest Reno, NV job and click to apply: Part Time Retail Inventory Associate -  #Inventory #Retail'""","Reno, NV"
Sat Jun 01 12:59:01 +0000 2019," Thank you, David!!'""","Alice, TX"
Sat Jun 01 12:59:01 +0000 2019,"Mannnn two people checked on me lastnight...like where is my family'""","Norfolk, VA"
Sat Jun 01 12:59:01 +0000 2019,Baby you\ a firework \,"Raleigh, NC"
Sat Jun 01 12:59:00 +0000 2019,Deion sleeps in way to long \,"Syracuse, NY"
Sat Jun 01 12:59:00 +0000 2019,FELICIDADES #Tricolorecuatoriana por ese paso a octavos de final el m\ total al trabajo y el esfuerzo.\ ,"Houston, TX"
Sat Jun 01 12:59:00 +0000 2019, Beautiful \,"Desoto, TX"
Sat Jun 01 12:59:00 +0000 2019,"Can you recommend anyone for this #Construction job in #Lakeway, TX? Click the link in our bio to see it and more.\ ","Lakeway, TX"
Sat Jun 01 12:59:00 +0000 2019," While trumps low class draft dodging sons were slaughtering harmless exotic animals, Harry and William\ ","Chicopee, MA"
Sat Jun 01 12:58:59 +0000 2019,Halfway thru thu yr. I\'ve literally had only one week off so far. An nowhere even close of having one in thu near f\ ,"Oklahoma, USA"
Sat Jun 01 12:58:59 +0000 2019,Well this is a start I figured I gotta get coffee might as well get breakfast to. \ ,"Elyria, OH"
Sat Jun 01 12:58:59 +0000 2019," Gross'""","Norfolk, MA"
Sat Jun 01 12:58:58 +0000 2019,Congrats sophie!! #UDGRAD2019 #PutThisOnTheBigScreen ,"Newark, DE"
Sat Jun 01 12:58:58 +0000 2019,Someone\ blocked my car in again smh it\ country heir all over again \,"Ohio, USA"
Sat Jun 01 12:58:58 +0000 2019,Baby baby.... where did our love go?\\n\\n,"Ruidoso, NM"
Sat Jun 01 12:58:58 +0000 2019,"Don\ ever forget to have your own back, trust no one.'""","Miami Beach, FL"
Sat Jun 01 12:58:57 +0000 2019, There are also cardboard applicators We need to seriously recycle hope you know currently it\ a f\ ,"Derry, NH"
Sat Jun 01 12:58:57 +0000 2019,And what have you done in Congress but spew hatred? Have you done anything about immigration????         Didn\ thi\ ,"Port Byron, IL"
Sat Jun 01 12:58:57 +0000 2019,  The truth. Airlines seek to make the flying experience awful as an incentive to upsell\ ,"Tempe, AZ"
Sat Jun 01 12:58:57 +0000 2019," Congratulations!  \ welcome to the world!'""","Los Angeles, CA"
Sat Jun 01 12:58:56 +0000 2019,Hello Pride month \,"Pittsburgh, PA"
Sat Jun 01 12:58:56 +0000 2019," We DONT NEED THEM ON ANY LEVEL, ANYWHERE, ANYTIME, for ANYWHO !'""","Los Angeles, CA"
Sat Jun 01 12:58:56 +0000 2019," Absolutely'""","Miami, FL"
Sat Jun 01 12:58:56 +0000 2019,Family values??? ,"Michigan, USA"
Sat Jun 01 12:58:56 +0000 2019," Look forward to your new venture. Congratulations.'""","Dallas, TX"
Sat Jun 01 12:58:56 +0000 2019,"Just posted a photo @ Lutz, Florida ","Lutz, FL"
Sat Jun 01 12:58:55 +0000 2019,"Cuando el pecado abunda la gracia sobre abunda'""","Hartford, CT"
Sat Jun 01 12:58:55 +0000 2019,Why do I like this so much?? \ ,"Indiana, USA"
Sat Jun 01 12:58:55 +0000 2019,  The Bible which the left loves so much did warn that in the last days right would\ ,"New York, USA"
Sat Jun 01 12:58:55 +0000 2019," I already got the answer a couple days ago \ but I appreciate you'""","Philadelphia, PA"
Sat Jun 01 12:58:55 +0000 2019, Happy birthday love \,"San Antonio, TX"
Sat Jun 01 12:58:55 +0000 2019,"Coming to the Javits Center next weekend!   #vegan'""","Jersey City, NJ"
Sat Jun 01 12:58:55 +0000 2019,"Are you a Gemini, do you have a body double, do you have a twin, how about a spiritmate? Here is the place for the\ ","New Hampshire, USA"
Sat Jun 01 12:58:55 +0000 2019," She lives in your heart'""","Scott Township, PA"
Sat Jun 01 12:58:55 +0000 2019,"  We may never answer that question, but we can discuss the necessary measures that could be impleme\ ","Virginia Beach, VA"
Sat Jun 01 12:58:55 +0000 2019,"pop pop guess who bitch'""","Davenport, IA"
Sat Jun 01 12:58:55 +0000 2019," Beto has clear messages. Climate!  Root problem of immigration!  Gun control!  NOW - for all three especially climate.'""","Delaware, USA"
Sat Jun 01 12:58:55 +0000 2019," Does he think he was an 86 met?'""","Franklin Square, NY"
Sat Jun 01 12:58:54 +0000 2019,  The deep breath and lip biting forces that fib to be cancelled out. You tried to just go\ ,"Long Beach, CA"
Sat Jun 01 12:58:54 +0000 2019,Flying back from #portlandmaine #portland #maine to #newark #newjersey #nj on  #usa #travel @ Newark Liberty\ ,"Newark, NJ"
Sat Jun 01 12:58:54 +0000 2019, I hear you but you had engaged parents. My whole point is everyone didn\ have our parents. So to s\ ,United States
Sat Jun 01 12:58:54 +0000 2019,  Happy Anniversary \,"Queens, NY"
Sat Jun 01 12:58:54 +0000 2019,Greenshoe trots in 1:50.2 at Big M  via  #PlayBigM    ,"Carlstadt, NJ"
Sat Jun 01 12:58:54 +0000 2019," i deleted it, happy now?'""","New Orleans, LA"
Sat Jun 01 12:58:53 +0000 2019,For. Reals. ,"Michigan, USA"
Sat Jun 01 12:58:53 +0000 2019,"  Congratulations to your nephew!'""","Wyoming, USA"
Sat Jun 01 12:58:53 +0000 2019,ARE you willing \ to do the things you PROMISED yourself when you 1ST started your #weightlosstransformation\ ,"Medina, OH"
Sat Jun 01 12:58:53 +0000 2019,Ocasio-Cortez Went Back to Bartending. Slogans Were Served. ,"Manhattan, NY"
Sat Jun 01 12:58:53 +0000 2019," Grandmas are wholesome and bake cookies, nothing to be ashamed of. \","South Miami, FL"
Sat Jun 01 12:58:53 +0000 2019,"Want to work at Burr Ridge Senior Living? We\'re hiring in #Willowbrook, IL! Click for details:  #SeniorLiving""'","Burr Ridge, IL"
Sat Jun 01 12:58:52 +0000 2019, I know you are hun \ Thank you! Love you! \,"Michigan, USA"
Sat Jun 01 12:58:52 +0000 2019,"The best feeling is waking up from a nightmare, realizing that It was all a dream...especially on a Saturday. Phew.'""","Phoenix, AZ"
Sat Jun 01 12:58:52 +0000 2019,Check out this new pod ,"Cincinnati, OH"
Sat Jun 01 12:58:52 +0000 2019,Excited about the next few days of softball here in #OKC at the  #TXOilers12U ,"Oklahoma City, OK"
Sat Jun 01 12:58:52 +0000 2019,"Looks like I\ going to have re film my video \ oh well the second time should be a charm'""","Bayou Cane, LA"
Sat Jun 01 12:58:52 +0000 2019,"   To that I say, actions are louder than words. I\'ll believe Femina is unbiased whe\ ","Wisconsin, USA"
Sat Jun 01 12:58:52 +0000 2019,"  Yep. Trained people don\ always hit their target, bringing more civilians with guns\ ","Charlotte, NC"
Sat Jun 01 12:58:51 +0000 2019,big things are definitely headed your way!! blessings on blessings \ ,"Indianapolis, IN"
Sat Jun 01 12:58:51 +0000 2019,"The very CAMP  #metgala after party @ New York, New York ","Manhattan, NY"
Sat Jun 01 12:58:51 +0000 2019,We got to do better with our environment frfr. It literally smells like ass outside. \,"Memphis, TN"
Sat Jun 01 12:58:51 +0000 2019,Actually that would be this guy  ,"Georgia, USA"
Sat Jun 01 12:58:51 +0000 2019," Same here! I get banned every time for saying anything about Muslims, Islam or sharia. Zuckerburg is married to one I think.'""","Rochester Hills, MI"
Sat Jun 01 12:58:51 +0000 2019,Thanks to  for this laser cutter wood carving gift of my beloved  before the game...come on #kop\ ,"Charlotte, NC"
Sat Jun 01 12:58:50 +0000 2019,"  Who do you think is the first?'""","Tennessee, USA"
Sat Jun 01 12:58:50 +0000 2019,"'Have you ever had a role like ""Package Handler""? What did you like most about that job? #SupplyChain #Madison, WI\''","Wisconsin, USA"
Sat Jun 01 12:58:50 +0000 2019,"   Buscando de que agarrarse. Ya mismo resaltan que la chica tartamudeaba en kindergarten'""","San Juan, USA"
Sat Jun 01 12:58:50 +0000 2019,"near bsgstblender: abdd125d-3ab2-469e-b5a6-b51eb7d1c98a'""","Pittsburgh, PA"
Sat Jun 01 12:58:50 +0000 2019,"I like that my ears can\ be deceived'""","Cary, NC"
Sat Jun 01 12:58:50 +0000 2019,"Want to work at FedEx Express? We\'re hiring in #Wichita, KS! Click the link in our bio for details on this job and\ ","Wichita, KS"
Sat Jun 01 12:58:50 +0000 2019,This \ \ May \ #Indy500 ,"Indianapolis, IN"
Sat Jun 01 12:58:50 +0000 2019,Hoy es el debut de \\nNathan Vizcaya (3a\ en el baloncesto \ y me dice papi tengo miedo \ ,"Queens, NY"
Sat Jun 01 12:58:50 +0000 2019,"   Accessibility to a deadly weapon is far, far deadlier that inaccessib\ ","Vails Gate, NY"
