Date,Tweet
Date,eet',Country
Sun May 19 06:16:20 +0000 2019,Kinda wanna see John Wick 3 tomorrow \,"San Antonio, TX"
Sun May 19 06:16:19 +0000 2019, \\nPR -   #Power4U -  \\n.....\\n[ May 17th - 19th 2019 ] at the\ ,"Redondo Beach, CA"
Sun May 19 06:16:19 +0000 2019,"A guy in this bar just told me to smile. Gross'""","Santa Monica, CA"
Sun May 19 06:16:19 +0000 2019," MMMMHMMM u know it'""","Frisco, TX"
Sun May 19 06:16:18 +0000 2019," your workers are assholes. truly . At Your Lincoln park location, the manager hates peoples lol'""","Chicago, IL"
Sun May 19 06:16:18 +0000 2019,"there\ nothing more frustrating than listening to someone complain about something someone did to them, then they\ ","Elyria, OH"
Sun May 19 06:16:18 +0000 2019,It is happening everywhere!!! ,"Tennessee, USA"
Sun May 19 06:16:18 +0000 2019,"  5am come hoop'""","Houston, TX"
Sun May 19 06:16:17 +0000 2019,"  you really on the court moving like you tryna sneak back into the house at 12 when your mom said be home at 10'""","Portland, OR"
Sun May 19 06:16:17 +0000 2019,Both my moods ,"Surprise, AZ"
Sun May 19 06:16:17 +0000 2019,RIP ,"Dakota Ridge, CO"
Sun May 19 06:16:17 +0000 2019, \,"Oregon, USA"
Sun May 19 06:16:16 +0000 2019,"I am simply not there'""","Lock Haven, PA"
Sun May 19 06:16:16 +0000 2019,I think it was mine \ ,"Key West, FL"
Sun May 19 06:16:16 +0000 2019,"Amazing Show, #transitions came out to support my dear friend, met some new ones and saw some old ones. Please clic\ ","Los Angeles, CA"
Sun May 19 06:16:15 +0000 2019,Don\ decide to FINALLY txt back when it\ too late\ you lucked out\,"Richwood, LA"
Sun May 19 06:16:15 +0000 2019,"'Dont give me an ultimatum.   I\\\'ll choose the one you already decided.  \\nThem: ""I guess I\\\'ll leave alone \\nMe: okay\''","Irving, TX"
Sun May 19 06:16:15 +0000 2019,Tourist ,Stone Mountain Walk Down Trail
Sun May 19 06:16:14 +0000 2019,Females ,"Midwest City, OK"
Sun May 19 06:16:14 +0000 2019,So who\ bouta save me from boredom ? \,"Arizona, USA"
Sun May 19 06:16:14 +0000 2019,"  Yes lmao'""","Iowa, USA"
Sun May 19 06:16:14 +0000 2019,Senior prom \ ,Harbourside Hotel
Sun May 19 06:16:14 +0000 2019,"who tf lies to somebody and says they have cancer.'""","Dallas, TX"
Sun May 19 06:16:13 +0000 2019," Aunt Lydia just broke out the \ to/freedom from line! Incredible'""","Manhattan, NY"
Sun May 19 06:16:13 +0000 2019,notice none of the parents are mexican or black \ ,"Escondido, CA"
Sun May 19 06:16:13 +0000 2019," They should go on with governing about other stuff, and leave women ALONE.'""","Des Moines, IA"
Sun May 19 06:16:13 +0000 2019,BRO LITERALLY HOW THE FUCK \\n ,"Brooklyn, NY"
Sun May 19 06:16:12 +0000 2019,no white man I know deeply cares about any social issues and it\ really disappointing especially considering what\ ,"Rome, NY"
Sun May 19 06:16:12 +0000 2019," you\ pretty!!'""","Costa Mesa, CA"
Sun May 19 06:16:12 +0000 2019,"Everything #Nipsey came out when he died WHY!? Why not when he was alive!? \ this is how we doing it now ahhhh!'""","Chicago, IL"
Sun May 19 06:16:12 +0000 2019,,"Centreville, VA"
Sun May 19 06:16:12 +0000 2019," Hello! Pro Kids v C-ute, basically. \","Honolulu, HI"
Sun May 19 06:16:11 +0000 2019,"Not for nothing, Deontay\ entrance, ring walk and costume was dope tonight.'""","Brooklyn, NY"
Sun May 19 06:16:11 +0000 2019," That\'s not what I said. I never made the claim that only women of color are opposed to abortion. That would be asinine.""'","Los Angeles, CA"
Sun May 19 06:16:11 +0000 2019,"   Max pls'""","Minneapolis, MN"
Sun May 19 06:16:11 +0000 2019, thank u :\,"Stephenville, TX"
Sun May 19 06:16:10 +0000 2019,IM IN TEARS ,"Corpus Christi, TX"
Sun May 19 06:16:10 +0000 2019," Oh thank God Nate just looked at me weird.'""","Bluffdale, UT"
Sun May 19 06:16:10 +0000 2019,"My feet hurt so badly but the only way I can sit is if I quite literally sit in Stella\ lap smh'""","Atlanta, GA"
Sun May 19 06:16:10 +0000 2019,  Pays to be a Marine I suppose\,"Edmond, OK"
Sun May 19 06:16:09 +0000 2019,"I hate being trapped in my own mind and thoughts'""","Delran, NJ"
Sun May 19 06:16:09 +0000 2019,Ok I gotta be up in 3 hours & also have a veryyyyyyyyy long day tomorrow so ummm.. I should prob sleep now \,"Tampa, FL"
Sun May 19 06:16:09 +0000 2019,shi vice versa for y\ too ,"Texas, USA"
Sun May 19 06:16:09 +0000 2019,Bro this is absolutely insane ,"San Marcos, TX"
Sun May 19 06:16:09 +0000 2019,"I js wanna take a nap'""","Village Park, HI"
Sun May 19 06:16:09 +0000 2019,im getting so anxious for my first  \,"Evansville, IN"
Sun May 19 06:16:08 +0000 2019,Huge congratulations to all the #ShockerGrads and best of luck with the next chapter of your lives \ ,"Wichita, KS"
Sun May 19 06:16:08 +0000 2019,Cupcake? Yes please. #owen mariezey_pea  @ Trattoria Stella on Colfax ,"Denver, CO"
Sun May 19 06:16:08 +0000 2019,This was the first song I ever watched #\ perform live. So crazy and nostalgic to see Miko-chan performing it! \ ,"Sunnyvale, CA"
Sun May 19 06:16:08 +0000 2019,"Fumadoooo y tomadooo'""","San Bernardino, CA"
Sun May 19 06:16:08 +0000 2019, \ \ \ \ \,"El Paso, TX"
Sun May 19 06:16:08 +0000 2019," I think he knocked one of his tats off!! #Goodmorning #Goodafternoon #AndGoodNIGHT!!'""","Pico Rivera, CA"
Sun May 19 06:16:06 +0000 2019,"Love my girlfriend so much'""","Castaic, CA"
Sun May 19 06:16:06 +0000 2019,The Golden Dragon is so proud of niagiselle_  and all her hard work that has made her one of the Top 5  Best Stripp\ ,"Portland, OR"
Sun May 19 06:16:06 +0000 2019," morally i understand where you\ coming from but it\ unconstitutional'""","Fort Bliss, TX"
Sun May 19 06:16:06 +0000 2019,When America is commiting terrorism in the Middle East and the president wants to create more\ fuck Donald trump ,"Vista, CA"
Sun May 19 06:16:06 +0000 2019,"Hussle & Motivate'""","Philadelphia, PA"
Sun May 19 06:16:06 +0000 2019,"Putting myself in exile for all the dumb shit I\ been doing lately \ #Ideserveit'""","Los Angeles, CA"
Sun May 19 06:16:06 +0000 2019,"I\'m alternating between being mad at 5sos and bullying sebastian stan for not being able to sit on a chair properly""'","Portland, OR"
Sun May 19 06:16:05 +0000 2019,"idk who told caiden he could sleep in the bed w/ me tn'""","New Orleans, LA"
Sun May 19 06:16:04 +0000 2019," It should be'""","Beaumont, TX"
Sun May 19 06:16:04 +0000 2019,"Trying to skateboard, @ Corpus Christi, Texas ","Corpus Christi, TX"
Sun May 19 06:16:04 +0000 2019," And taxed'""","Alafaya, FL"
Sun May 19 06:16:04 +0000 2019,"cupid by ryan beatty bro'""","New Jersey, USA"
Sun May 19 06:16:04 +0000 2019,"Happy birthday margaret! #latecheckin (@ Love + Propaganda -  in San Francisco, Calif)\ ","San Francisco, CA"
Sun May 19 06:16:04 +0000 2019," Disrespectful'""","Arcola, TX"
Sun May 19 06:16:04 +0000 2019, yo u know einstein daydreamed e=mc2 whie looking at a roof .. Rando im just like trying to ramble imp\ ,"Bridgeport, CT"
Sun May 19 06:16:03 +0000 2019, Keeping government out of the women\'s uterus should be paramount. We don\'t tell you about your bod\ ,"River Bend, NC"
Sun May 19 06:16:03 +0000 2019," I felt that, secure the bag queen'""","Dallas, TX"
Sun May 19 06:16:03 +0000 2019,Should this be my new avi? ,"Atlanta, GA"
Sun May 19 06:16:03 +0000 2019,"Jaquelin I miss you sis'""","Fort Worth, TX"
Sun May 19 06:16:03 +0000 2019,Drugs make everything better \,"San Antonio, TX"
Sun May 19 06:16:03 +0000 2019,"Why am I awake'""","Chapel Hill, NC"
Sun May 19 06:16:03 +0000 2019,"Reagan don\ love me'""","Louisiana, USA"
Sun May 19 06:16:02 +0000 2019,"It was a memorable, final day in the relegation group of the 2018-2019 Cypriot First Division season as #Doxa and\ ","Manhattan, NY"
Sun May 19 06:16:02 +0000 2019,"When I die burry me with all my ice on'""","El Monte, CA"
Sun May 19 06:16:02 +0000 2019,Guess I\ just listen to annoying happy shit like that new Taylor song ,"Wyoming, USA"
Sun May 19 06:16:02 +0000 2019," That\'s sick, congrats""'","Herriman, UT"
Sun May 19 06:16:01 +0000 2019,"People are so evil and some thing just will never change.'""","Laurel, MD"
Sun May 19 06:16:01 +0000 2019,DEMON TRAITOR ,"Lynn Haven, FL"
Sun May 19 06:16:01 +0000 2019," I\ 100% headass, deadass'""","Queens, NY"
Sun May 19 06:16:01 +0000 2019,Love yourself. \,"Pittsburgh, PA"
Sun May 19 06:16:00 +0000 2019," Bet'""","Baytown, TX"
Sun May 19 06:16:00 +0000 2019,  \,"San Francisco, CA"
Sun May 19 06:16:00 +0000 2019,"Perfect end to a 91 degree Florida Saturday. @ Lake Jackson (Sebring, Florida) ","Sebring, FL"
Sun May 19 06:16:00 +0000 2019,you  ,"Florida, USA"
Sun May 19 06:16:00 +0000 2019,Aaaaawww yeeee ,"Mesa, AZ"
Sun May 19 06:16:00 +0000 2019,"  U herd right mf !!!'""","Moreno Valley, CA"
Sun May 19 06:16:00 +0000 2019,"   Que de USA vengan y se lleve a Santrich y a otros cuantos fascinerosos por encima de quien sea.'""","Pleasanton, CA"
Sun May 19 06:16:00 +0000 2019,"Despite the disappointment, the Blazers have had a great season. Weren\'t even picked to make the playoffs. We are a\ ","Phoenix, AZ"
Sun May 19 06:16:00 +0000 2019," mkthagoat'""","Texas, USA"
Sun May 19 06:16:00 +0000 2019," RT He enjoys Harassing You,  his Job by Hillary, and above Room Temperature. STRANGE YOU HAVE NO J\ ","Pico Rivera, CA"
Sun May 19 06:15:59 +0000 2019,"Why do I get random cravings for peanut butter and jelly sandwiches at 2 am??? It never fails either'""","Clio, MI"
Sun May 19 06:15:59 +0000 2019,"  So funny!!'""","Waverly, MI"
Sun May 19 06:15:59 +0000 2019,     I\'ll be here! We can meet? That would be n\ ,"Austin, TX"
Sun May 19 06:15:59 +0000 2019,"tonight was fun.'""","Virginia Beach, VA"
Sun May 19 06:15:58 +0000 2019," Fuck, I\ old.'""","Portland, OR"
Sun May 19 06:15:58 +0000 2019,"Hey  how would you build the perfect receiver for Rodgers using only ones that have been on his teams throughout the years'""","Tallahassee, FL"
Sun May 19 06:15:58 +0000 2019,"by the end of the summer, I will have my two-step with the cane mastered.'""","Virginia Beach, VA"
Sun May 19 06:15:58 +0000 2019,"Terry\ after midnight is something everyone needs to experience'""","Oshkosh, WI"
Sun May 19 06:15:57 +0000 2019,Look at the moment of impact. EVERYTHING under his skin moved! #bronzebomber ,"Phoenix, AZ"
Sun May 19 06:15:56 +0000 2019, You got this fam! \,"Tallahassee, FL"
Sun May 19 06:15:56 +0000 2019,Went to bed at 6:30am. Woke up at 8:30am. Started setting up for #518Day in Albany at 10am. Was there until 9pm. Ju\ ,"Cambridge, MA"
Sun May 19 06:15:56 +0000 2019, What percentage power lmfao \,"Carson, CA"
Sun May 19 06:15:55 +0000 2019,"It sucks... even when you do everything right... you still lose...'""","Houston, TX"
Sun May 19 06:15:55 +0000 2019,"There\ a secret move that has a 98% success rate in getting someone\ attention. It also has an 83% rate of return on a dinner invitation.'""","Pennsylvania, USA"
Sun May 19 06:15:54 +0000 2019," I just offered paddock and votto for vlad and got declined \ Any buy lows you\ recommend?'""","Phoenix, AZ"
Sun May 19 06:15:54 +0000 2019,"if you gone tell the story tell it right.'""","Dallas, TX"
Sun May 19 06:15:54 +0000 2019, Wow \,"San Diego, CA"
Sun May 19 06:15:54 +0000 2019," I never bought maternity clothes. I just went get a pair or two of leggings and jeggings and called it a day lol'""","Baton Rouge, LA"
Sun May 19 06:15:53 +0000 2019, hi we love and miss you too \,"Stephenville, TX"
Sun May 19 06:15:53 +0000 2019,Little Nemo. And The Hobbit. ,"Chicago, IL"
Sun May 19 06:15:53 +0000 2019,"  \ 4 pretty brown babies all in a row!'""","San Antonio, TX"
Sun May 19 06:15:53 +0000 2019,"Match'""","Midwest City, OK"
Sun May 19 06:15:53 +0000 2019,"damn'""","Village Park, HI"
Sun May 19 06:15:52 +0000 2019,"tired as hell but......... casino'""","Tucson, AZ"
Sun May 19 06:15:52 +0000 2019, Tell me how comfortable David is going to be living under the bridge??? #dothatagain \,"San Antonio, TX"
Sun May 19 06:15:52 +0000 2019," Homie probably ran them under hot water like they were a frozen chicken bresst'""","San Diego, CA"
Sun May 19 06:15:52 +0000 2019," No i didnt'""","Texas, USA"
Sun May 19 06:15:52 +0000 2019," A ti,gracias por ser parte de tus locuras,t\ eres la alegr\ de mis d\ tranquilidad de mis noches\ ","Mesa, AZ"
Sun May 19 06:15:52 +0000 2019,"Same bitches that was crying cause nobody liked em get they head hyped up now they Ms. Bad & Boujee'""","Detroit, MI"
Sun May 19 06:15:51 +0000 2019,"Wtm'""","Killeen, TX"
Sun May 19 06:15:51 +0000 2019,Mi amor por ti es m\ fuerte que yo ,"Manhattan, NY"
Sun May 19 06:15:51 +0000 2019,"The last moment of the show is Daenerys getting decapitated by a blade disc, which is thrown by Xena: Warrior Princess!'""","Brooklyn, NY"
Sun May 19 06:15:51 +0000 2019,"     Yes. Everybody is'""","Lakewood, OH"
Sun May 19 06:15:51 +0000 2019,This what Iron Man should have done to Thanos when he put on the Infinity Gauntlet #avengers #endgame #DeontayWilder ,"Rockford, IL"
Sun May 19 06:15:50 +0000 2019,Gorgon city \,"Los Angeles, CA"
Sun May 19 06:15:50 +0000 2019,This hoe keya out getting drunk and high\,"New Orleans, LA"
Sun May 19 06:15:50 +0000 2019,- please do not feed the whores drugs - #edclasvegas #Day1 @ Electric Daisy Carnival (EDC) ,"Nevada, USA"
Sun May 19 06:15:49 +0000 2019,it\ sumn about that Southern talent \,"Lafayette, LA"
Sun May 19 06:15:49 +0000 2019,"  Mans cheated on Yeungs like last week but you ain\ heard it from me'""","Marlton, NJ"
Sun May 19 06:15:49 +0000 2019,Successful World Dog Day at the Vanderpump event! \ ,"Chino Hills, CA"
Sun May 19 06:15:49 +0000 2019," Which delivery app will bring me WH'""","Atlanta, GA"
Sun May 19 06:15:49 +0000 2019,"I\ ready to go home!'""","Florida, USA"
Sun May 19 06:15:48 +0000 2019,It woulda been funnier if he put \ the dimadome\ ,"Honolulu, HI"
Sun May 19 06:15:48 +0000 2019,The champ  \ ,"Brooklyn, NY"
Sun May 19 06:15:47 +0000 2019,      You looked incredible and brought Minsc t\ ,"Aliso Viejo, CA"
Sun May 19 06:15:47 +0000 2019,"The 18th is my son\ day. He was one more month older. Now he\ 3months, hate/love to watch him grow. Light of my life tho'""","Wichita, KS"
Sun May 19 06:15:47 +0000 2019,Hey there. Just wanted to let you know that you are loved and appreciated. Sometimes we forget important things lik\ ,"Los Angeles, CA"
Sun May 19 06:15:46 +0000 2019," U don\ think so ?'""","Alhambra, CA"
Sun May 19 06:15:46 +0000 2019,"she said no lol'""","Los Angeles, CA"
Sun May 19 06:15:46 +0000 2019," \ day made.'""","River Heights, UT"
Sun May 19 06:15:46 +0000 2019,I love the characters that get rewarded for getting their ass kicked! Little Mac?  Joker? Cloud? YES\ ,"Nashville, TN"
Sun May 19 06:15:46 +0000 2019, ?!?!?! ,"Escondido, CA"
