Date,Tweet
Date,eet',Country
Wed May 01 23:59:59 +0000 2019,"Where y\ been? Join up. #Kamala2020'""","West Hollywood, CA"
Wed May 01 23:59:59 +0000 2019,manolo.torrezz learning the power lifts #fitdad #yumaaz #yumafit #yumafitness #yumastrong #yumastrengthshop\ ,"Yuma, AZ"
Wed May 01 23:59:59 +0000 2019,       Felicidades Br\ ,"West Hartford, CT"
Wed May 01 23:59:59 +0000 2019,TONIGHT! Music from      and so much more! Listen\ ,"Fenton, MI"
Wed May 01 23:59:59 +0000 2019,,San Jose Municipal Rose Garden
Wed May 01 23:59:59 +0000 2019,"I\'m thinking about rewatching the battle of Winterfell because why not?""'","Ohio, USA"
Wed May 01 23:59:59 +0000 2019,It\ Time! Raise Your Voice. Come on educators stick up for what is right for students.  Let them hear you loud and\ ,"Port Isabel, TX"
Wed May 01 23:59:59 +0000 2019,"Nothing really makes me feel as good as my facial recognition not working when I\ laying on my back'""","Malden, MA"
Wed May 01 23:59:59 +0000 2019," G-O-D'""","Cupertino, CA"
Wed May 01 23:59:58 +0000 2019,Some bourbon barrel aging while we rewatch infinity war before we finally see end game this weekend. - Drinking a B\ ,"Plainville, CT"
Wed May 01 23:59:58 +0000 2019, \,"Berkeley, CA"
Wed May 01 23:59:58 +0000 2019,It hurts my feelings my ass was healthy like Meg\ like y\ don\ understand how similar our bodies would\ been\ ,"Troy, MI"
Wed May 01 23:59:58 +0000 2019,"On everything my Wife is the realist person talking when I got my mouth covered. \\n\\n#MyRighthand'""","North Carolina, USA"
Wed May 01 23:59:58 +0000 2019,A LA VERRRGA ESTE WEY ,"Seguin, TX"
Wed May 01 23:59:58 +0000 2019," Chris Wallace and Sam Sheppard at the only honest journalist on Fox News..!'""","Waltham, MA"
Wed May 01 23:59:58 +0000 2019,"New Younique Presenters can create a complete look with the updated Standard YOUNIQUE Presenter Kit! As of today, S\ ","Chickasha, OK"
Wed May 01 23:59:58 +0000 2019,"Gosh, Willson just hit that one to SEA-TAC'""","Fort Smith, AR"
Wed May 01 23:59:58 +0000 2019,This is sick. ,"Texas, USA"
Wed May 01 23:59:58 +0000 2019," Good idea cause I don\ want to have to tear they ass up'""","Nashville, TN"
Wed May 01 23:59:58 +0000 2019,This was Tuesday. After a grueling work stretch. And delicious. - Drinking a Brandy Barrel-Aged Belgian-Style Golde\ ,"Lakeland, MI"
Wed May 01 23:59:58 +0000 2019,Look like ima be shampooing seats all weekend\,"Mississippi, USA"
Wed May 01 23:59:58 +0000 2019, Aww you are too sweet! I\ pretty chill.. this will be me 90% of the time! Just come on over and pet me!\ ,"Syracuse, NY"
Wed May 01 23:59:58 +0000 2019,"donald trumps fav GoT character is joffrey'""","Washington, USA"
Wed May 01 23:59:58 +0000 2019,Legacy Varsity Mariachi playing for the principal luncheon this afternoon. #leyenda #leyendadeoro #mariachi #SWISD\ ,Legacy High School
Wed May 01 23:59:58 +0000 2019,Is that Julio lmao ,"St Louis, MO"
Wed May 01 23:59:58 +0000 2019,"Good first day have a lot of work to do but it\ about to be a good year'""","Georgia, USA"
Wed May 01 23:59:57 +0000 2019,"Not even on some male femenist tip, but I find it strange that some men don\ want daughters or gay sons. Then I re\ ","San Diego, CA"
