Date,Tweet
Date,eet',Country
Mon Apr 22 23:59:59 +0000 2019,2 keepers in this photo \ ,"Edinburg, TX"
Mon Apr 22 23:59:59 +0000 2019,"My roommate about to start getting cashapp requests from me every month with my half of the utility bill.'""","East Lansing, MI"
Mon Apr 22 23:59:59 +0000 2019,"Anxiously glancing over its shoulder as it trotted past the Green Lake Boathouse, a Seattle-area resident coyote ex\ ","Seattle, WA"
Mon Apr 22 23:59:59 +0000 2019,She\ fucking incredible ,"Huntington, IN"
Mon Apr 22 23:59:59 +0000 2019,Recap photo from the White Party last Sunday before last and it was definitely packed in the building and had to ta\ ,"South Carolina, USA"
Mon Apr 22 23:59:59 +0000 2019,Happy #EarthDay2019! Did you know that we cooperate w/  to achieve zero-waste?\\n.   .   .   .\ ,"North Charleston, SC"
Mon Apr 22 23:59:59 +0000 2019," You\ welcome \ Have a lovely evening'""","North Carolina, USA"
Mon Apr 22 23:59:59 +0000 2019,"#soxmath 17'""","Chicago, IL"
Mon Apr 22 23:59:59 +0000 2019,"It\'s Pizza time!!!!""'","San Diego, CA"
Mon Apr 22 23:59:59 +0000 2019,  Ooooh\,"Clearwater, FL"
Mon Apr 22 23:59:59 +0000 2019,Niggas really gotta be broke asf to take a chain like that lmao ,"Houston, TX"
Mon Apr 22 23:59:58 +0000 2019,"Wind 0.0 mph SSE. Barometer 30.060 in, Falling. Temperature 72.8 \ Rain today 0.00 in. Humidity 45%'""","La Grange, KY"
Mon Apr 22 23:59:58 +0000 2019,"Bring on the action  You\ see me at the theater #OpeningNight. I can\ wait to see Marvel Studios\ #AvengersEndgame!'""","Tampa, FL"
Mon Apr 22 23:59:58 +0000 2019,A lo mejor esa puta de dany la matan en la guerra y Aegon se queda con su ej\ sus dragones y el trono  \ ,"Algarrobo, USA"
Mon Apr 22 23:59:58 +0000 2019,Getting a place in LA for the summer is harder than I thought \,"East Point, GA"
Mon Apr 22 23:59:58 +0000 2019,"JV BLAX\ wins big over Wakefield!'""","Arlington, VA"
Mon Apr 22 23:59:58 +0000 2019,"   Bueno para ser sincera no hab\ visto, ni le\ esto, tendr\ que leer much\ ","West Jordan, UT"
Mon Apr 22 23:59:57 +0000 2019, Frankenstein revenge\,"Manhattan, NY"
Mon Apr 22 23:59:57 +0000 2019, She is definitely tough young girl. \,"Oklahoma City, OK"
Mon Apr 22 23:59:57 +0000 2019,"if a bitch wanna fuck me ima ask her if she recycle first.'""","Lawrence, IN"
Mon Apr 22 23:59:57 +0000 2019,Ya me miro ma\ \,"Houston, TX"
Mon Apr 22 23:59:57 +0000 2019," All those typos, but also proper semicolon use? This person is an enigma'""","Seattle, WA"
Mon Apr 22 23:59:57 +0000 2019,"  Well damn'""","Orlando, FL"
Mon Apr 22 23:59:57 +0000 2019," Coach where are they playing?'""","Georgia, USA"
Mon Apr 22 23:59:57 +0000 2019,HUGE add to 810 varsity combine staff. Excited to announce that\\nConnor Harris  will be helping out.\ ,"Smithville, MO"
Mon Apr 22 23:59:57 +0000 2019,"Seeing the Sears tower being struck by lighting is beautiful'""","Cicero, IL"
Mon Apr 22 23:59:57 +0000 2019,"Take me to November'""","Pasadena, CA"
Mon Apr 22 23:59:57 +0000 2019,"I got hustled yesterday.Ouuuu never again.'""","Bedford, TX"
Mon Apr 22 23:59:57 +0000 2019,"I\'m at Smith\'s in Henderson, NV ","Henderson, NV"
Mon Apr 22 23:59:57 +0000 2019," Worrying about all the wrong shit lol'""","Tallahassee, FL"
Mon Apr 22 23:59:57 +0000 2019," Hi Bunny'""","Monmouth Beach, NJ"
Mon Apr 22 23:59:57 +0000 2019,#giveback Mood #helpingothers my life #inspired by all #motivated fitness and healthy eating #work stay tuned\ ,"Los Angeles, CA"
Mon Apr 22 23:59:56 +0000 2019,WOLF PACK (VIP) \ date TBA  FRIENDS \ LINK IN BIO  @ Spoti\ ,"Los Angeles, CA"
Mon Apr 22 23:59:56 +0000 2019,"  Beaming'""","North DeLand, FL"
Mon Apr 22 23:59:56 +0000 2019,  Comm majors make awesome ambassadors! #BestCommDept ,"Oxford, OH"
Mon Apr 22 23:59:56 +0000 2019,  MASH reruns it is the. \,"Westerly, RI"
Mon Apr 22 23:59:56 +0000 2019," Lol if someone come to my house and clean it ima be insulted cause my momma ain\ raise me like that.'""","Dallas, TX"
Mon Apr 22 23:59:56 +0000 2019,"In honour of #EarthDay19, I tried a  burger for the first time. Yum! Not only was it delicious - even my\ ","Venice, FL"
Mon Apr 22 23:59:56 +0000 2019,,"Miami Beach, FL"
Mon Apr 22 23:59:56 +0000 2019,I\'m at City of Harrisburg -  in PA ,"Pennsylvania, USA"
Mon Apr 22 23:59:56 +0000 2019," My thoughts on what I\'d like to do to this man, if verbalized, would have the  FBI crashing through my front door \","Webster, MA"
Mon Apr 22 23:59:55 +0000 2019,"  Lol ya ok'""","Green Bay, WI"
Mon Apr 22 23:59:55 +0000 2019,Great job  If you haven\ seen it you need to very educational & heartbreaking but if we don\ know al\ ,"Colorado, USA"
Mon Apr 22 23:59:55 +0000 2019," Thanks fam'""","Sacramento, CA"
Mon Apr 22 23:59:55 +0000 2019,so she called the police and 4 police officers show up for this drunk girl who can\ even see straight just to tell\ ,"Fountain Valley, CA"
Mon Apr 22 23:59:55 +0000 2019,"Bushwick Hispanics be so damn fat, out of shape, overweight, obese abs overall unhealthy. Especially the babies and\ ","Brooklyn, NY"
Mon Apr 22 23:59:55 +0000 2019,she ready ,"Chicago, IL"
Mon Apr 22 23:59:55 +0000 2019, Otro mas \,"Baltimore, MD"
Mon Apr 22 23:59:55 +0000 2019,"Agreed, instead of using tax dollars we should seize university endowments to fund the jubilee ","Washington, DC"
Mon Apr 22 23:59:55 +0000 2019,"Happy birthday to Tio Nando, one of the best cats I know! This is Tio Nando with Baby Bruce (BCK). Many more happy\ ","Dallas, TX"
Mon Apr 22 23:59:55 +0000 2019,"#SoxMath 51'""","Lockport, IL"
Mon Apr 22 23:59:55 +0000 2019," Can today be the day'""","Muncie, IN"
Mon Apr 22 23:59:55 +0000 2019,"WE ARE ON THE AIR!  Feuerstein\'s Fire #415""'","Parsippany, NJ"
Mon Apr 22 23:59:55 +0000 2019,I really wish one of his fellow Senators would just punch him in the face on the Senate floor.  Why can\ we be one\ ,"Newark, NJ"
Mon Apr 22 23:59:55 +0000 2019," You 100% said that! Anything can happen behind that Robin mask lol'""","Portland, OR"
Mon Apr 22 23:59:54 +0000 2019, With the crab chips. You\'re just showing off now! \,"Woodlawn, MD"
Mon Apr 22 23:59:54 +0000 2019, My ex told me being a librarian was beneath me. He called himself complimenting my intelligence whi\ ,"Florida, USA"
Mon Apr 22 23:59:54 +0000 2019,I\ been attacked ,"Florida, USA"
Mon Apr 22 23:59:54 +0000 2019,Brittney turned me to a slut \,"Stone Mountain, GA"
Mon Apr 22 23:59:54 +0000 2019,The GoT memes this week did not disappoint  \,"College Park, MD"
Mon Apr 22 23:59:54 +0000 2019,Fail forward. ,"Lone Tree, CO"
Mon Apr 22 23:59:54 +0000 2019,"Just bought my edc ticket, who trynna buy some toe pics \","Bell, CA"
Mon Apr 22 23:59:54 +0000 2019,"I\ a  #Fan #Made4BigBoys'""","Ohio, USA"
Mon Apr 22 23:59:54 +0000 2019," Lol that\ me!'""","Washington, DC"
Mon Apr 22 23:59:54 +0000 2019," Great for  to shoot out the you are running for office in D9'""","Boston, MA"
Mon Apr 22 23:59:54 +0000 2019,"Mets activate Frazier, place Wilson on IL  via  #mets #lgm'""","Hunters Creek, FL"
Mon Apr 22 23:59:53 +0000 2019,FUCK YOU CRACKER ,"Wisconsin, USA"
Mon Apr 22 23:59:53 +0000 2019,Montana AG Tim Fox Invites Chick-Fil-A To Open More Franchises In State  via ,"Clearwater, FL"
Mon Apr 22 23:59:53 +0000 2019,"Little cloud of the day. #happiness @ Burbank, California ","Burbank, CA"
Mon Apr 22 23:59:53 +0000 2019, Lol \ you alwayz bring that shit up nigga still need to call in on your for killing that deer \,"Virginia, USA"
Mon Apr 22 23:59:53 +0000 2019," I was trying to figure out if she was an industry plant'""","Athens, OH"
Mon Apr 22 23:59:53 +0000 2019,"'Trump be \ if he hadn\ done something so awful as to cause its revelation to \ him?""  \ America\ ","Eugene, OR"
Mon Apr 22 23:59:53 +0000 2019,How lucky am I to work with such talented and hard working people? Spring has sprung    ,"Orlando, FL"
Mon Apr 22 23:59:53 +0000 2019,Accident cleared in #Sacramento on Cap Cty Fwy WB before Arden Wy #traffic ,"Sacramento, CA"
Mon Apr 22 23:59:52 +0000 2019,"#RelaxingWithMyBoo #ReggieMoore #ReggieMooreJr #MrAndMrsReginaldMooreJr @ Harter Heights, Canton ","Ohio, USA"
Mon Apr 22 23:59:52 +0000 2019,Spring High School League - Pool B - Disciples def. Kentucky Culture 47-36 #SprngHighSchlLg ,"Jeffersontown, KY"
Mon Apr 22 23:59:52 +0000 2019,The  are on! Nothing else matters right now #FearTheDeer ,"Milwaukee, WI"
Mon Apr 22 23:59:52 +0000 2019,"I have no reason to be pressed.'""","Denton, TX"
Mon Apr 22 23:59:52 +0000 2019,  See rich... I don\ even have to say anything to these cats... I have real estate in all o\ ,"Hampton, NH"
Mon Apr 22 23:59:52 +0000 2019,Listen to F.T.P Vol 1 by Jimmy Da Easel #np on #SoundCloud #nowplayling #newyork #Charlotte   #Kiz1beats #opsrep\ ,"Charlotte, NC"
Mon Apr 22 23:59:52 +0000 2019,#chicagothemusical\\n.\\n.\\n.\\n\ #broadwayshow #musical #chicagomusical #nyc #manhattan\ ,"Manhattan, NY"
Mon Apr 22 23:59:52 +0000 2019,HAHAHAHAHAHAHAHAHA ,"Manhattan, NY"
Mon Apr 22 23:59:52 +0000 2019,My favorite by  and Black Label Society! ,"Ashland, KY"
Mon Apr 22 23:59:52 +0000 2019,"Tired of these twists need a new hairstyle'""","Tampa, FL"
Mon Apr 22 23:59:51 +0000 2019,Que llegue el jueves ya!!! ,"Hormigueros, USA"
Mon Apr 22 23:59:51 +0000 2019,"Me: Hey, You\'re Biking to Work Now Too? Yeah: Us Guys Couldn\'t Have You Make Us Look Bad  ","California, USA"
Mon Apr 22 23:59:51 +0000 2019, I have a cash app card as well \,"East Norriton, PA"
Mon Apr 22 23:59:51 +0000 2019,#neverbeenavictomofanything \,"Norfolk, VA"
