Date,Tweet
Date,eet'
Mon May 04 00:00:01 PDT 2009,"WTF I Just Lost A Follower \\n']"""
Mon May 04 00:00:01 PDT 2009,"Onto Monday and the party\'s starting to break up - many will be back at work tomorrow \\n""]'"
Mon May 04 00:00:03 PDT 2009,"I hate my inbox when it is the bearer of bad news \\n']"""
Mon May 04 00:00:04 PDT 2009,"i didn\'t quite realized that there\'s only one month left till we go back to school again  it\'s all too fast\\n""]'"
Mon May 04 00:00:05 PDT 2009,"I dont know how to listen to loveline on my iphone.  just got home from work\\n']"""
Mon May 04 00:00:09 PDT 2009," scones! i haven\'t had awesome scones since my great grandmother passed away. seems the tradition was not passed on \\n""]'"
Mon May 04 00:00:10 PDT 2009,"I just dropped off my baby at grade school for the first time and she didn\'t even care that I left... sniffle sniffle \\n""]'"
Mon May 04 00:00:12 PDT 2009,"I\'m starting to believe that I have insomnia.. \\n""]'"
Mon May 04 00:00:16 PDT 2009,"feeling somewhat depressed \\n']"""
Mon May 04 00:00:16 PDT 2009,"no internet  doing my projects and reviewing my french instead.\\n']"""
Mon May 04 00:00:21 PDT 2009,"It\'s like last June all over again...    RIP Rustee...  At least you\'re reunited with your buddy Traci now...\\n""]'"
Mon May 04 00:00:23 PDT 2009,"is so bored and her body aches \\n']"""
Mon May 04 00:00:23 PDT 2009,"My sister has ruined a great day out \\n']"""
Mon May 04 00:00:24 PDT 2009," ahh neither. i wish it was tomorrow \\n']"""
Mon May 04 00:00:24 PDT 2009,"'""cant update 2nite yall\', \' gotta call my bf since he\\\'ll prob have good advice about who my real followrs r ""\\n\']'"
Mon May 04 00:00:31 PDT 2009," I can get on FB but it\'s slower than the other pages.  Can\'t listen to music on myspace. \\n""]'"
Mon May 04 00:00:34 PDT 2009,"is sick and has lost her voice \\n']"""
Mon May 04 00:00:43 PDT 2009," me too & my ass COULD be in s.f. with DAY 26 but Nation\'s is my social life now  \\n""]'"
Mon May 04 00:00:43 PDT 2009,"Studying Today \\n']"""
Mon May 04 00:00:44 PDT 2009,"why can\'t i sleep \\n""]'"
Mon May 04 00:00:49 PDT 2009,"'""About to troll my sites\', \' putting sleep off... tummy hurts.    UH YEAH! I wrote that little bit but I didn\\\'t like it at all""\\n\']'"
Mon May 04 00:00:49 PDT 2009,"'""On my way to work...I\\\'m late today\', \' Monday morning blues ""\\n\']'"
Mon May 04 00:00:52 PDT 2009,"'"" I am not laughing? sorry\', \' is an art article\', \' just badly worded tweet sorry ""\\n\']'"
Mon May 04 00:00:52 PDT 2009,"I\'m sooo far behind on my YouTube subs because I was away for the weekend... Too late to watch them all tonight \\n""]'"
Mon May 04 00:00:55 PDT 2009,"  I can\'t wait until I get an iPhone. Only 10 more months on my current plan  Twittering by MobileWeb sucks!\\n""]'"
Mon May 04 00:00:56 PDT 2009,"Time for a cup of tea and a side of work \\n']"""
Mon May 04 00:00:59 PDT 2009,"'""And off to bed I go. Unfortunately\', \' I fly back to MO tomorrow.  Goodnight my tweeps!!""\\n\']'"
Mon May 04 00:01:04 PDT 2009,"OMG.  Why do I wake up at two in the morning?  Not cool \\n']"""
Mon May 04 00:01:05 PDT 2009," I wish \\n']"""
Mon May 04 00:01:09 PDT 2009," i apologize if you are refering to me. i didnt mean anything i said in a bad way. \\n']"""
Mon May 04 00:01:10 PDT 2009," it gets worse stds comp means websites show ok on client browsers and u hv a accessibilty statement and can change text size \\n']"""
Mon May 04 00:01:11 PDT 2009,"'"" It\\\'s the only time it\\\'s quiet with a toddler\', \' naps aren\\\'t reliable anymore ""\\n\']'"
Mon May 04 00:01:12 PDT 2009,"I can\'t sleep maybe it\'s because I bought a prius \\n""]'"
Mon May 04 00:01:13 PDT 2009,"'"" to look at\', \' maybe\', \' and to do things to\', \' possibly\', \' but to have a conversation with etc etc? doesnt work ""\\n\']'"
Mon May 04 00:01:18 PDT 2009,"Missed it ppl!! I can\'t stay away too long- right now can\'t sleep- maybe do some laundry \\n""]'"
Mon May 04 00:01:20 PDT 2009,"'""Ohh!!  just remembered Nicola is going to a show today\', \' good luck Nikki ""\\n\']'"
Mon May 04 00:01:20 PDT 2009," too bad the internet radio version was 90% commercials \\n']"""
Mon May 04 00:01:25 PDT 2009,"have woken up with a random sore hand  feeling happier though will take a deep breath and read the email from my ex....when I get to work\\n']"""
Mon May 04 00:01:28 PDT 2009,"'""Just found out that we have school photos tomorrow  No! i hate the\', \' i always look bad and mum is making david & i have photos together ""\\n\']'"
Mon May 04 00:01:34 PDT 2009," I missed it? \\n']"""
Mon May 04 00:01:34 PDT 2009,"'"" it\\\'s smells wonderful! It\\\'s probably too spicy for you\', \' though ""\\n\']'"
Mon May 04 00:01:35 PDT 2009,"'""Omg\', \' now I will never know the ending of Doubt. ""\\n\']'"
Mon May 04 00:01:38 PDT 2009," I copied that from Google.  \\n']"""
Mon May 04 00:01:45 PDT 2009," oh good for you! I do unfortunately \\n']"""
Mon May 04 00:01:47 PDT 2009,"Elle got my clean sheets covered in sand from the dog beach  icky\\n']"""
Mon May 04 00:01:51 PDT 2009,"am tired & getting grumpy & want to go home \\n']"""
Mon May 04 00:01:52 PDT 2009," sounds painfull poor thing  yeah nuts can be pretty nasty if things go wrong.\\n']"""
Mon May 04 00:01:53 PDT 2009,"Guitar final at 10. I\'m nervous. \\n""]'"
Mon May 04 00:01:55 PDT 2009,"just finished doing the lufthansa online assessment. don\'t think i did too well \\n""]'"
Mon May 04 00:01:55 PDT 2009,"No. No she did not bring home cookies.  She also think the sandwich I wanna eat looks nasty. *sigh* woe is me. heavy on the woe.\\n']"""
Mon May 04 00:01:58 PDT 2009,"'""otw home\', \' weather is getting on my nerves today. ""\\n\']'"
Mon May 04 00:02:02 PDT 2009,"Working unpassionately \\n']"""
Mon May 04 00:02:16 PDT 2009,"its damn freezing. and i think im getting tonsillitis like everyone else i know \\n']"""
Mon May 04 00:02:18 PDT 2009,"Computer isn\'t working \\n""]'"
Mon May 04 00:02:20 PDT 2009,"in tears  i just cant leave...\\n']"""
Mon May 04 00:02:21 PDT 2009,"Goin to bed sad... \\n']"""
Mon May 04 00:02:24 PDT 2009,"my internet is down. I was in the middle of doing homework too! \\n']"""
Mon May 04 00:02:24 PDT 2009,"  - Wish I was there \\n']"""
Mon May 04 00:02:24 PDT 2009,"just why it is still not working? \\n']"""
Mon May 04 00:02:26 PDT 2009,"'""just saw casey groves in the one-actor play ""damien\', \'"" powerful. now i have to leave molokai for oahu... one more home to farewell. ""\\n\']'"
Mon May 04 00:02:37 PDT 2009,"Awake & up early to bid farewell to the Maharani \\n']"""
Mon May 04 00:02:39 PDT 2009,"I think I will try and salvage some sleep.. morning is going to come alot faster than I would like it to  goooodnightttt\\n']"""
Mon May 04 00:02:42 PDT 2009,"'"" I wish he was\', \' LOVE his music\', \' but google his autopsy photos. He\\\'s gone ""\\n\']'"
Mon May 04 00:02:43 PDT 2009,"im sooo bummed that im not gonna be here for the formal!! \\n']"""
Mon May 04 00:04:38 PDT 2009,"'""My pop just went into hospital. He apparently had a series of strokes. Fell down and his eyes rolled back\', \' knocked his teeth out. I\\\'m sad ""\\n\']'"
Mon May 04 00:04:41 PDT 2009," ;; hmm...i still think that\'s a little too far from toronto...but thanks anyways. \\n""]'"
Mon May 04 00:04:46 PDT 2009," luckyyyy. i miss you pretty lady \\n']"""
Mon May 04 00:04:47 PDT 2009,"'""Have to get up at 6:15 tomorrow for practise training   Been watching SG-A today\', \' but went for long drive around the coast\', \' was calming.""\\n\']'"
Mon May 04 00:04:47 PDT 2009," I wish I could have gone \\n']"""
Mon May 04 00:04:50 PDT 2009,"'""I dnt know what\\\'s got into me\', \' i need motivation to studyyyyyyyy.  Help somebody ?""\\n\']'"
Mon May 04 00:04:51 PDT 2009,"is working early in the morning  then studying  then writing a 6 page paper  THEN GOING TO COLORADO =]\\n']"""
Mon May 04 00:04:51 PDT 2009,"'"" heyyy\', \' i couldn\\\'t call you tonight to go out  my phone still isn\\\'t turned on. did you have fun? what are you doing tuesday?""\\n\']'"
Mon May 04 00:04:54 PDT 2009,"I\'m such a failure \\n""]'"
Mon May 04 00:04:55 PDT 2009,"I tried calling \\n']"""
Mon May 04 00:05:03 PDT 2009,"my best friend is talkin shit about me on twitter y\'all. which way is up? \\n""]'"
Mon May 04 00:05:06 PDT 2009,"A year ago today \\n']"""
Mon May 04 00:05:11 PDT 2009,"finishing all my assignment!!! huaaah \\n']"""
Mon May 04 00:05:23 PDT 2009,"'"" I also agree\', \' seriously nothing good on tv ""\\n\']'"
Mon May 04 00:05:24 PDT 2009,"Am still feeling poorly today. It\'s not fair \\n""]'"
Mon May 04 00:05:28 PDT 2009," ahh like old times  i miss those times\\n']"""
Mon May 04 00:05:31 PDT 2009,"  - omg! this is the shoe i wanted! \\n']"""
Mon May 04 00:05:32 PDT 2009,"'""i have nice beef noodle soup crap\', \' oj and some bad karma on my ass  should walk puppy too maybe""\\n\']'"
Mon May 04 00:05:41 PDT 2009,"going to dancing. my arm hurts from my injections \\n']"""
Mon May 04 00:05:44 PDT 2009," bring me and Tasha Sheetz. Were homeless gals \\n']"""
Mon May 04 00:05:48 PDT 2009," i see how it is \\n']"""
Mon May 04 00:05:51 PDT 2009," I am lost. Please help me find a good home. \\n']"""
Mon May 04 00:05:53 PDT 2009,"Why have I got old - while fellow Okie  hasn\'t - We\'re the same age at the moment. \\n""]'"
Mon May 04 00:05:54 PDT 2009," are you ill? \\n']"""
Mon May 04 00:05:56 PDT 2009," i am dying for pumpkin soup! but i dont cook \\n']"""
Mon May 04 00:05:58 PDT 2009,"\'s boyfriend needs to wake up! NEED to talk to him \\n""]'"
Mon May 04 00:06:02 PDT 2009,let\'s all send our deepest condolences to d.cook. sad.  
Mon May 04 00:06:04 PDT 2009,"getting ready for tomorrow \\n']"""
Mon May 04 00:06:06 PDT 2009,is gonna take a nap first.   
Mon May 04 00:06:11 PDT 2009,"God damn bloody bollocking bank frickin\' holiday arsing weather. \\n""]'"
Mon May 04 00:06:13 PDT 2009," text? Im bored  (419)-961-0631\\n']"""
Mon May 04 00:06:16 PDT 2009,"omg im tired...............but i cant sleep \\n']"""
Mon May 04 00:06:16 PDT 2009,"has nothing to do... \\n']"""
