Date,Tweet
Date,eet',Country
Sun Apr 28 23:59:59 +0000 2019,"  Wow!!!!'""","Cleveland, OH"
Sun Apr 28 23:59:59 +0000 2019,Sweet Jesus \ ,"Daytona Beach, FL"
Sun Apr 28 23:59:59 +0000 2019,"  Who hoo!'""","Clive, IA"
Sun Apr 28 23:59:59 +0000 2019," No.  That\'s not what primaries are about.  We need a vigorous and thorough vetting.""'","Coventry, RI"
Sun Apr 28 23:59:59 +0000 2019,"I\ smart but dumb'""","Utah, USA"
Sun Apr 28 23:59:59 +0000 2019,"Unfortunately I feel in the style cycle trends, Heroes in Crisis shares more with 13 Reasons Why and that\ one of the reasons why I left'""","Medford, MA"
Sun Apr 28 23:59:59 +0000 2019,"  The Book is always better (lol)  , but I enjoyed it !'""","Flower Mound, TX"
Sun Apr 28 23:59:59 +0000 2019,Blessings!!!!! ,"Cape Coral, FL"
Sun Apr 28 23:59:59 +0000 2019,"Me in the corner, while pierre plays video games and ignores me. ","Long Beach, CA"
Sun Apr 28 23:59:59 +0000 2019,3 days before the  2016 election  said people who thought about voting for  weren\'t raci\ ,"Greensburg, PA"
Sun Apr 28 23:59:59 +0000 2019," well said!'""","Queens, NY"
Sun Apr 28 23:59:59 +0000 2019,"im fudgin borrreeeeD'""","Las Vegas, NV"
Sun Apr 28 23:59:59 +0000 2019," Wassup'""","Chicago, IL"
Sun Apr 28 23:59:59 +0000 2019,WHY WOULD SHE DO THAT ,"Plantation, FL"
Sun Apr 28 23:59:58 +0000 2019,Congratulations to  for creating such an awesome #HesburghMovie and a great Chicago event\ ,"Chicago, IL"
Sun Apr 28 23:59:58 +0000 2019," Ender'""","Bellview, FL"
Sun Apr 28 23:59:58 +0000 2019," Can I give you a hug tommorow and  I don\'t see you last week at all last week .\ work really pays off .""'","Raleigh, NC"
Sun Apr 28 23:59:58 +0000 2019,    My thought is. What is worth your time investment: growth & engagement\ ,"Bowling Green, KY"
Sun Apr 28 23:59:58 +0000 2019,This is America!   Fair going on in the mall parking lot... USA made Titan front and center...  KC will rock this p\ ,"Chattanooga, TN"
Sun Apr 28 23:59:58 +0000 2019,"Kyle Smith for GM #Redskins'""","Alabama, USA"
Sun Apr 28 23:59:58 +0000 2019,You will be missed next year  ,"Carmel, IN"
Sun Apr 28 23:59:58 +0000 2019,"    YES'""","Studio City, Los Angeles"
Sun Apr 28 23:59:58 +0000 2019,Our strength and conditioning program is one of the best in the Nation. I\ a testimony. #buffnation #ebiGod ,"Canyon, TX"
Sun Apr 28 23:59:58 +0000 2019,"Need to find some dread head friends'""","Lowell, MA"
Sun Apr 28 23:59:58 +0000 2019," Neither'""","Virginia, USA"
Sun Apr 28 23:59:57 +0000 2019,Hiking Hanging Rock! ,"Danville, VA"
Sun Apr 28 23:59:57 +0000 2019," OMG'""","Temple, TX"
Sun Apr 28 23:59:57 +0000 2019,"Because when you stop and  look around, this life is pretty amazing \ !\\n..\\n..\\n..\\n#nature\ ","Sacramento, CA"
Sun Apr 28 23:59:57 +0000 2019,"Yes I am rewatching last week\ brilliant episode to warm up'""","Highland Park, TX"
Sun Apr 28 23:59:57 +0000 2019, #LocktheClock \\n,"Alabama, USA"
Sun Apr 28 23:59:57 +0000 2019,birthday at the beach \ ,Montara State Beach
Sun Apr 28 23:59:57 +0000 2019,*Being murdered lol im drinking wine ,"Beltsville, MD"
Sun Apr 28 23:59:57 +0000 2019,Gym sesh. #bodybuilding #ABS #bodypositivity #cleaneating #detox #beast ,Anytime Fitness
Sun Apr 28 23:59:57 +0000 2019," Love the Crate.'""","New Jersey, USA"
Sun Apr 28 23:59:57 +0000 2019,Lol my guy complaining about no calls? Wtf bro. ,"Minneapolis, MN"
Sun Apr 28 23:59:56 +0000 2019,"Feel like shit. Look like shit. I love being sick.'""","Los Angeles, CA"
Sun Apr 28 23:59:56 +0000 2019, je t\'ai attendu pour une sortie Trail sur les sentiers de Newport Beach mais tu n\'es jamais venu \ ,"Topanga, CA"
Sun Apr 28 23:59:56 +0000 2019, QUINTON. They\ good for you! Enjoy them. I didn\ link my throwback alt one but if you just go t\ ,"Paradise, NV"
Sun Apr 28 23:59:56 +0000 2019,"Hooters sounds good right about now'""","Louisiana, USA"
Sun Apr 28 23:59:56 +0000 2019, Lmao I just did the same bitch \ last night was fun though \,"El Paso, TX"
Sun Apr 28 23:59:56 +0000 2019,Why does no one up north sell  this is bs! idk why I didn\ buy it in Kentucky before I left lol! I\ s\ ,Exxon
Sun Apr 28 23:59:56 +0000 2019,Family full of real ones you can\ tell me no different\,"Bogalusa, LA"
Sun Apr 28 23:59:56 +0000 2019," At least someone here has a brain and can spit some truth'""","Houston, TX"
Sun Apr 28 23:59:56 +0000 2019,Idk who he is but I love him already ,"San Jose, CA"
Sun Apr 28 23:59:56 +0000 2019,"Brandon Kintzler retires the Diamondbacks 1-2-3 in the bottom of the 11th  Zobrist, Bryant & Rizzo due up in the 12th'""","Indiana, USA"
Sun Apr 28 23:59:56 +0000 2019,"Snap'""","Bethesda, MD"
Sun Apr 28 23:59:56 +0000 2019,"   She is a democrap, what else do you need to know ?'""","Virginia, USA"
Sun Apr 28 23:59:56 +0000 2019," happy birthday nancy'""","Latrobe, PA"
Sun Apr 28 23:59:55 +0000 2019,#90DayFiance is back \,"California, MD"
