Date,Tweet
Date,eet',Country
Tue Jun 11 10:00:37 +0000 2019,One of the hardest parts of being a new or smaller #Twitch #Streamer is hitting that start button everyday knowing\ ,"Alafaya, FL"
Tue Jun 11 10:00:36 +0000 2019,   My dude right there! True program builder! Has done it the right way down in Gastonia! \,"Charlotte, NC"
Tue Jun 11 10:00:35 +0000 2019,Events Calendar: Wings of Fancy Live Butterfly & Caterpillar Exhibit  #SilverSpring #DTSS ,"Silver Spring, MD"
Tue Jun 11 10:00:34 +0000 2019,Sports Camp for my little buddy has me #workingonthego #camp #aberdeennc #moorecounty #sandhills ,"North Carolina, USA"
Tue Jun 11 10:00:34 +0000 2019,Mahalo Mahalo Mahalo for all the Birthday wishes.  Another year around the sun!  Mahalo to Uncle Rod and Aunty Juli\ ,"Kaneohe, HI"
Tue Jun 11 10:00:34 +0000 2019, Good morning Paul.  \,"Hauppauge, NY"
Tue Jun 11 10:00:33 +0000 2019," Look at dms u told me to dm u'""","Baton Rouge, LA"
Tue Jun 11 10:00:32 +0000 2019,It\ never too early to start planning for your dream home!  I can help.  #Buyers #BuyWithEric ,"Corning, NY"
Tue Jun 11 10:00:31 +0000 2019, \ \ \ \ \ \ \ \ \ \ \,"Romulus, MI"
Tue Jun 11 10:00:31 +0000 2019,"Really never can sleep'""","Camden, NJ"
Tue Jun 11 10:00:31 +0000 2019," I\ putting together a paranormal team. Might be able to help you out in that department lolol'""","Alabama, USA"
Tue Jun 11 10:00:31 +0000 2019,"no longer be anyone\ last choice'""","Copperas Cove, TX"
Tue Jun 11 10:00:31 +0000 2019,This is a 16 yr olds dream ,"Mississippi, USA"
Tue Jun 11 10:00:30 +0000 2019,"Parenting has totally jacked up my wardrobe!!! #Unitedfresh2019'""","Chicago, IL"
Tue Jun 11 10:00:30 +0000 2019,"Put in the #work!'""","Fairfield, OH"
Tue Jun 11 10:00:29 +0000 2019,"Damn I\ going to at least 3 concerts already this summer in Cali. Shits about to go down.'""","Honolulu, HI"
Tue Jun 11 10:00:29 +0000 2019," Bro khaki for sure'""","Irving, TX"
Tue Jun 11 10:00:29 +0000 2019,I am up at 6am for  #sd12 come out and vote today. ,"Lakeside, VA"
Tue Jun 11 10:00:29 +0000 2019,"I just have to stop booking 6am flights.'""",Hudson News
Tue Jun 11 10:00:28 +0000 2019,"  What\ he going to say? \ didn\ care for him at all? We low balled him, Braves overpaid\","New York, USA"
Tue Jun 11 10:00:28 +0000 2019,"Climbed the fence jus\ like a spider'""","Fairhaven, MA"
Tue Jun 11 10:00:27 +0000 2019," You call yours Uncle Joe?'""","Lakeland, FL"
Tue Jun 11 10:00:27 +0000 2019," Well that will help his credibility.'""","Franklin, TN"
Tue Jun 11 10:00:26 +0000 2019,"New hook in old story... \ Mom\ Patricia Krentcil is on life support, battling pneumonia ","Manhattan, NY"
Tue Jun 11 10:00:26 +0000 2019,"  I bet the reason someone was fired had nothing to do with being gay. Why do we have to be a society of victims.'""","Lincolnia, VA"
Tue Jun 11 10:00:26 +0000 2019," That is really fucking nice'""","El Sobrante, CA"
Tue Jun 11 10:00:25 +0000 2019,"5:55am: sunrise\\nsunset will be at 9:11pm'""","Waterford, MI"
Tue Jun 11 10:00:25 +0000 2019," Happy Birthday Mrs Caputo I hope you enjoyed your day!'""","Lewiston, ME"
Tue Jun 11 10:00:24 +0000 2019,"Cleared: Incident on #I87NYSThruway SB from Before Exit 10 (I-87) - South Nyack (US 9W) to Governor Mario M. Cuomo Bridge Toll Barrier'""","New York, USA"
Tue Jun 11 10:00:24 +0000 2019,"Cleared: Incident on #I87NYSThruway SB from After Exit 9 (I-87) - Tarrytown (Rte 9) to Governor Mario M. Cuomo Bridge Toll Barrier'""","Tarrytown, NY"
Tue Jun 11 10:00:24 +0000 2019,"  All I can think of is when the Altar Rosary Society has their annual Mass or some other group within the church'""","Cheektowaga, NY"
Tue Jun 11 10:00:23 +0000 2019, Cuz June... ,"Queens, NY"
Tue Jun 11 10:00:23 +0000 2019,For the color blind children to feel better? ,"Florida, USA"
Tue Jun 11 10:00:22 +0000 2019,  \,"Los Angeles, CA"
Tue Jun 11 10:00:22 +0000 2019,"Sometimes I be wanting to end this shit'""","Tucson, AZ"
Tue Jun 11 10:00:22 +0000 2019,These people are such clowns ! ,"Florida, USA"
Tue Jun 11 10:00:22 +0000 2019,"You are partially correct. You missed Rocky. While I am admittedly biased, nonetheless it is an incredible movie. I\ ","Wyomissing, PA"
Tue Jun 11 10:00:21 +0000 2019,"Got the 990s on today. That\ how you know what type of day it\ going to be'""","Manhattan, NY"
Tue Jun 11 10:00:21 +0000 2019," Vc sabe que pra mim, Outfield \ aquela banda de surf m\ dos anos 90, n\ Que na hora que come\ o jog\ ","Framingham, MA"
Tue Jun 11 10:00:21 +0000 2019,You Must First Beat The Final Boss To Pass! #Round1StartsNow #ImGettingSwole #Ironworks #StretchLiftSweatRepeat\ ,"Rantoul, IL"
Tue Jun 11 10:00:19 +0000 2019,"Only all 10 I won\ let em knock me off my pivot, I had to cut sum niggas off they ain\ see the vision.'""","Memphis, TN"
Tue Jun 11 10:00:19 +0000 2019,"it feel good outside.'""","Bayou Cane, LA"
Tue Jun 11 10:00:19 +0000 2019,"   They board made the decision, wired his money back and within the hour ripped his na\ ","Pennsylvania, USA"
Tue Jun 11 10:00:18 +0000 2019,Me holding on to a toxic relationship: ,"Memphis, TN"
Tue Jun 11 10:00:18 +0000 2019,I swear Desola be liking the funniest tweets\,"Los Angeles, CA"
Tue Jun 11 10:00:18 +0000 2019,  Do you mean it? ,"Lafayette, LA"
Tue Jun 11 10:00:18 +0000 2019," Have a latte at coffee shop it will help'""","Atlantic City, NJ"
Tue Jun 11 10:00:16 +0000 2019,Also  did y\ learn NOTHING from 13 Reasons Why? the graphic depiction of suicide/self harm is UNNECESSAR\ ,"Anchorage, AK"
Tue Jun 11 10:00:16 +0000 2019," Disbarred, convicted. Felen.'""","Novato, CA"
Tue Jun 11 10:00:16 +0000 2019,,"Harrisville, RI"
Tue Jun 11 10:00:15 +0000 2019,Risks rise when security forces start hitting and beating peaceful protesters.  Discipline could be eroding among s\ ,"Washington, DC"
Tue Jun 11 10:00:14 +0000 2019,"This is why I don\ date men who lead with \ mixed\ Ew. Don\ do me any favors, boo'""","Tampa, FL"
Tue Jun 11 10:00:14 +0000 2019,"Wind 0.0 mph ---. Barometer 30.261 in, Rising. Temperature 46.3 \ Rain today 0.00 in. Humidity 93%'""","Richmond, IN"
Tue Jun 11 10:00:11 +0000 2019,"Temp: 52.2\ - Dew Point: 44.5\ - Wind: S @ 0.6 mph - Gust: 3.1 - Rain Today: 0.00in. - Pressure: 30.18in, - Trend: Rising slowly'""","Bloomfield, WI"
Tue Jun 11 10:00:11 +0000 2019,Good Morning \ How do you deal with anger?\\n#mentalhealthadvocate \\n\ is a part of of #bipolarlife it also mani\ ,"Alabama, USA"
Tue Jun 11 10:00:11 +0000 2019,"Wind 1.0 mph SE. Barometer 29.837 in, Falling Rapidly. Temperature 59.9 \ Rain today 0.06 in. Humidity 96%'""","Maine, USA"
Tue Jun 11 10:00:10 +0000 2019," In other news, water is wet.'""","Delaware, USA"
Tue Jun 11 10:00:10 +0000 2019, Here\ the full story. Not just the one he feeds his base. \ #LiarInChief ,"Columbus, OH"
Tue Jun 11 10:00:10 +0000 2019,His timing is perfect and He will come through. Don\'t give up. Don\'t lose hope. Don\'t get cynical. If you remain fa\ ,"Clearwater, FL"
Tue Jun 11 10:00:09 +0000 2019," Definitely agree with you... or a dog stepped directly on the baby. Either way, something wrong went on'""","Plum, PA"
Tue Jun 11 10:00:09 +0000 2019,"This is the day the Lord has made, We will rejoice and be glad in it ! \","Georgia, USA"
Tue Jun 11 10:00:08 +0000 2019,black \ and people talk on my name \  bringing me up in the conversations they have and that negative way @ Las Veg\ ,"Las Vegas, NV"
Tue Jun 11 10:00:08 +0000 2019,"Working the jail is fine and dandy until I have to leave my house in 15 minutes.'""","Wytheville, VA"
Tue Jun 11 10:00:08 +0000 2019,Why does my body like to wake up at 3 am and not go back to sleep \,"Tennessee, USA"
Tue Jun 11 10:00:08 +0000 2019,Lady at desk asked did I watch that great game last night? I said yes and I told her to make sure she witnessed thi\ ,"Pennsylvania, USA"
Tue Jun 11 10:00:08 +0000 2019,"Wind 0.0 mph N. Barometer 29.760 in, Falling. Temperature 66.7 \ Rain today 0.33in. Humidity 96%'""","Marlborough, MA"
Tue Jun 11 10:00:07 +0000 2019,"  Those kids fucked up'""","Bakersfield, CA"
Tue Jun 11 10:00:07 +0000 2019,"I mean really do you want me to move on or be stuck on you?'""","Charlotte, NC"
Tue Jun 11 10:00:06 +0000 2019,*NBA ,"South Carolina, USA"
Tue Jun 11 10:00:06 +0000 2019,"This story is a day maker!  \ pairing prison inmates with high-risk shelter dogs builds confidence, boost\ ","Phoenix, AZ"
Tue Jun 11 10:00:06 +0000 2019,"Wind 0.0 mph ---. Barometer 30.041 in, Steady. Temperature 63.7 \ Rain today 0.00 in. Humidity 87%'""","Mississippi, USA"
Tue Jun 11 10:00:06 +0000 2019,"Wind 1.0 mph WNW. Barometer 29.933 in, Rising. Temperature 55.7 \ Rain today 0.00in. Humidity 86%'""","New York, USA"
Tue Jun 11 10:00:06 +0000 2019,"Accident in #AreaOfTheWhitestoneBrQueens on I-678 SB approaching 14th Ave, stop and go traffic back to N Of Whitesone BR S Of I-95 #traffic'""","Queens, NY"
Tue Jun 11 10:00:05 +0000 2019,"06/11 - Temp 65.9F, WC 65.9F. Wind 0.0mph W, Gust 6.0mph. Bar 29.909in, Rising. Rain 0.02in. Hum 95%. UV 0.0. SolarRad 7.'""","Delaware, USA"
