Date,Tweet
Date,eet',Country
Thu Jun 20 13:02:20 +0000 2019,chill ,"Manhattan, NY"
Thu Jun 20 13:02:20 +0000 2019,Con el Compadre alfonsolesv y joswilportillo14 reencuentro en Atlanta! @ Georgia World Congress Center Authority ,"Atlanta, GA"
Thu Jun 20 13:02:20 +0000 2019," But they are still cutting pt... this is a mm trick...'""","Charlotte, NC"
Thu Jun 20 13:02:20 +0000 2019, Happy Thursday. It\'s Madonna day for Jimmy. This will be interesting. Have a great waiting day. \ \,"Lake Zurich, IL"
Thu Jun 20 13:02:20 +0000 2019,Sick again. Autoimmune diseases SUCK. #ISeeYou #Alt18  ,"Celina, OH"
Thu Jun 20 13:02:20 +0000 2019,Celebrating Rev.  award of excellence from the Association of Episcopal Deacons! Proud to call he\ ,"Montgomery, AL"
Thu Jun 20 13:02:20 +0000 2019,"shoebox ain\'t non too me i can make a 100 in my sleep""'","Arlington, VA"
Thu Jun 20 13:02:20 +0000 2019,"  Who.'""","Brookhaven, GA"
Thu Jun 20 13:02:19 +0000 2019,"shout out to this rain for letting me stay in my bed all day and not going to work. ur a blessin'""","Cheektowaga, NY"
Thu Jun 20 13:02:19 +0000 2019," Seriously'""","Richmond, VA"
Thu Jun 20 13:02:19 +0000 2019,Gemini\ .... wya ,"Lake Worth, FL"
Thu Jun 20 13:02:19 +0000 2019,"Happy Birthday to my Sister aka #MiChaelaAuntie just_meek620 \ We Love You!!! @ Northeast Washington, Was\ ","Washington, DC"
Thu Jun 20 13:02:19 +0000 2019,"' I got tired of seeing their ""humor"" ok my tl\''","Cloverdale, CA"
Thu Jun 20 13:02:19 +0000 2019,"A bitch is alwayssss hungry, fuck \","Plymouth, MA"
Thu Jun 20 13:02:19 +0000 2019,"I\'m at Exxon in Lexington, SC ","Lexington, SC"
Thu Jun 20 13:02:19 +0000 2019, Asst. Secretary for #research #development and #acquisition James \ Geurts describes NavyX as \ ,Observation Deck at CEB Tower
Thu Jun 20 13:02:19 +0000 2019,"si leen esto espero tengan un jueves muy de huevos, los quiero hijos de la vrga.'""","Olney, TX"
Thu Jun 20 13:02:19 +0000 2019,12x12\ from the archives. #available message for details #contemporarypainting #oneofakind #buyhandmade @ Cheryl C\ ,"Holliston, MA"
Thu Jun 20 13:02:18 +0000 2019,Register at  @ Piepenburg  Park ,"Minnesota, USA"
Thu Jun 20 13:02:18 +0000 2019,"#IoT is front and center in Healthcare. Today, there is is a live and virtual gathering of thought leaders speaking\ ","Nashville, TN"
Thu Jun 20 13:02:18 +0000 2019," gotta remember to put the top down on your morning commute'""","Orlando, FL"
Thu Jun 20 13:02:18 +0000 2019," Hey Alex, Happy Birthday. I hope you celebrate with your good friends and family. Have a great day. You are the best mate.'""","Tewksbury, MA"
Thu Jun 20 13:02:18 +0000 2019,I just reached Mile 1100 in Run The Year 2019 journey. That\'s 1100 miles y\'all! #RUNTHEYEAR2019 ,"Chicago, IL"
Thu Jun 20 13:02:17 +0000 2019,"  Hard to break.'""","Iowa, USA"
Thu Jun 20 13:02:17 +0000 2019,"  Close enough lol'""","Old Orchard, PA"
Thu Jun 20 13:02:17 +0000 2019,"'Le dije ""Bonito d\ me responde ""Bien y tu?""\''","Navarro, Puerto Rico"
Thu Jun 20 13:02:17 +0000 2019," Love this pic. #seriousfun.'""","Kirby, TX"
Thu Jun 20 13:02:17 +0000 2019,Al and I made a snapchat for Firefly we will be crowdfunding alcohol money for comedic gold i encourage everyone to\ ,"New York, USA"
Thu Jun 20 13:02:17 +0000 2019,Please Retweet or Donate if you can! Help  build a multipurpose recording/broadcasting studio!  ,"China Grove, NC"
Thu Jun 20 13:02:17 +0000 2019,"  Jason, You\'re the one being lied to. By Trump. Everyday. Wake up Man!\\n","McMinnville, OR"
Thu Jun 20 13:02:17 +0000 2019,"Friendly reminder,\\n\\nStranger Things Season 3 comes out in 2 weeks \","Modesto, CA"
Thu Jun 20 13:02:16 +0000 2019," \  \\n\\nI am imagining...'""","Mohawk, NY"
Thu Jun 20 13:02:16 +0000 2019,"Evangeline Kay She A Beautiful Her Daughter Baby \  Cousin'""","Athens, GA"
Thu Jun 20 13:02:16 +0000 2019,"Want to work in Deer Park, TX? View our latest opening:  #KellyJobs #KellyServices'""","Deer Park, TX"
Thu Jun 20 13:02:16 +0000 2019,    I remember Bernie campaigning for her. I posted them\ ,"St Petersburg, FL"
Thu Jun 20 13:02:16 +0000 2019,"  Sanders is in a delusional state of mind. Plus, the bloke will be an Octogenarian soon. 80 y\ ","Waukesha, WI"
Thu Jun 20 13:02:16 +0000 2019,I will be there at 0855 hrs cdt\\n\\n      ,Bank of America
Thu Jun 20 13:02:16 +0000 2019,Put a skulking raven on a shirt & I will buy it. Art by Shaun Chosa for bluegrass band  found at\ ,"Minneapolis, MN"
Thu Jun 20 13:02:16 +0000 2019,"  Why do you think fouled month Frank is the best coach we\ ever had?'""","South Carolina, USA"
Thu Jun 20 13:02:16 +0000 2019,      Mostly the poor was effected by that.\ ,"San Diego, CA"
Thu Jun 20 13:02:16 +0000 2019,Respect ya jaw \ ,"Collingswood, NJ"
Thu Jun 20 13:02:15 +0000 2019,        A lo\ ,"Texas, USA"
Thu Jun 20 13:02:15 +0000 2019,Mind. Blown. ,"Austin, TX"
Thu Jun 20 13:02:15 +0000 2019,#TBT \ ,"Miami, FL"
Thu Jun 20 13:02:15 +0000 2019,Lol ,"Staten Island, NY"
Thu Jun 20 13:02:15 +0000 2019,,"St Louis, MO"
Thu Jun 20 13:02:15 +0000 2019,"' ""Home Sweet Home"" \","Illinois, USA"
Thu Jun 20 13:02:15 +0000 2019," Was in country Oct \'67 Dec \'68 Hue\'(TET) Phu-Bai (Medevac Japan May \'68 TBI) Tour1, Patched up returned\ ","Lee's Summit, MO"
Thu Jun 20 13:02:15 +0000 2019,"'Don\\\'t be shy. Score a job like ""Security Officer"" at Allied Universal by asking for referrals. It\\\'s a great way to\ ","Delhi, LA"
Thu Jun 20 13:02:15 +0000 2019, stop this hate and violence. Free speech does not include threats or support for hate and violence towards in\ ,"Chicago, IL"
Thu Jun 20 13:02:15 +0000 2019, We must be getting old. \,"Lincoln Park, MI"
Thu Jun 20 13:02:15 +0000 2019,"*so'""","Chattanooga, TN"
Thu Jun 20 13:02:15 +0000 2019,  You\'re on Vin!\,"Gettysburg, PA"
Thu Jun 20 13:02:15 +0000 2019,"I wish....'""","Florida, USA"
Thu Jun 20 13:02:15 +0000 2019,Geometry. I also didn\ like the teacher. I did better in AP Chemistry my senior year than Geometry my freshman yea\ ,"Greensboro, NC"
Thu Jun 20 13:02:14 +0000 2019,Lord....make it make sense \,"Delaware, USA"
Thu Jun 20 13:02:14 +0000 2019, This or... ,"Philadelphia, PA"
Thu Jun 20 13:02:14 +0000 2019," Lol lol the Iranians have been a terrorist regime for 40 years'""","Florida, USA"
Thu Jun 20 13:02:14 +0000 2019,"I don\ even know why I bother drinking coffee .. makes me feel like a crack head'""","Orlando, FL"
Thu Jun 20 13:02:14 +0000 2019, stop with the polls we didnt vote yet \\nget it thru your head \\ntalk about  what a fraud trump is and th\ ,"Naperville, IL"
Thu Jun 20 13:02:14 +0000 2019," Stfu'""","Fort Wayne, IN"
Thu Jun 20 13:02:14 +0000 2019,Love nursing? Want to be a part of an organization that values you? Join our team: Research Oncology Nurse - RN or\ ,"Lubbock, TX"
Thu Jun 20 13:02:14 +0000 2019,My fav 2 girls! \ ,"Key West, FL"
Thu Jun 20 13:02:14 +0000 2019,1 in 4 nurses has been assaulted at work. Our chance to change this has finally arrived \ join me in asking Congres\ ,"Washington, DC"
Thu Jun 20 13:02:14 +0000 2019,Sleeping or cuddling with your dog is the best feelings \,"Lakeland, FL"
Thu Jun 20 13:02:13 +0000 2019," You should give them all black eyes.'""","Manhattan, NY"
Thu Jun 20 13:02:13 +0000 2019,Lunch today 620 west fall rd. 15 bean and bacon soup.     ,"North Gates, NY"
Thu Jun 20 13:02:13 +0000 2019, \,"Dallas, TX"
Thu Jun 20 13:02:13 +0000 2019,Amen!! Obama wasted valuable American funds to sponsor the greatest bully in the Middle East. A bully that routinel\ ,"Tennessee, USA"
Thu Jun 20 13:02:13 +0000 2019," Or the new sushi rage from Japan.'""","Portland, ME"
Thu Jun 20 13:02:13 +0000 2019,  My little baby and my fat boi ,"Roseville, MI"
