Date,Tweet
Date,eet',Country
Mon Jun 17 12:25:32 +0000 2019,"Just so y\ know, Mom and dad have been happily together and in love for over 25 years \ ","Atlanta, GA"
Mon Jun 17 12:25:32 +0000 2019," The right has definitely lost the moral high ground. The  is now #PutinsGOP'""","Margate, FL"
Mon Jun 17 12:25:32 +0000 2019,Waking me up at 5 ain\ very nice smh \ ,"Mendota, CA"
Mon Jun 17 12:25:32 +0000 2019,"Katy Perry in the #YNTCDMusicVideo OKAY'""","Des Moines, IA"
Mon Jun 17 12:25:32 +0000 2019,Susie\'s Reviews and Giveaways: Captain Marvel Exclusive SteelBook And Movie At #BestBuy! #CaptainMarvel : ,"Winston-Salem, NC"
Mon Jun 17 12:25:32 +0000 2019, Se algu\ quiser vender eu compro\   Afinal sou contribuinte e pago os sal\ gordos destes iner\ ,"Medford, MA"
Mon Jun 17 12:25:32 +0000 2019,I need a gym partner . Preferably who lives on the beach \,"Miami Beach, FL"
Mon Jun 17 12:25:31 +0000 2019,Make Monday your day!\\n#happymonday\ #greatweek #keepfocused #staymotived ,"Milton, WI"
Mon Jun 17 12:25:31 +0000 2019,    I got 2 instinct accounts and I kept getting raid tasks and no raids \,"Illinois, USA"
Mon Jun 17 12:25:31 +0000 2019," YO PREFIERO SER HERIE QUE MARTIR,EL SE\ TE PUSO AHI Y UD TIENE QUE TOMAR LA DESICION MAS EXTREMA PUES AS\ ","Miami, FL"
Mon Jun 17 12:25:31 +0000 2019,Good morning \,"Houston, TX"
Mon Jun 17 12:25:30 +0000 2019," Which part?  We would love for you to stick around. Just trying to lighten the mood in places we can... #SomethingGood'""","Fort Worth, TX"
Mon Jun 17 12:25:30 +0000 2019,several points were made\ ,"Lea Hill, WA"
Mon Jun 17 12:25:30 +0000 2019,"Grateful! So PROUD of them & how they\ persevered last 2+ years. Transition & change is uncomfortable; however, y\ ",Simpson Athletic and Academic Complex
Mon Jun 17 12:25:30 +0000 2019," I\ tell u what u just watched.... the funniest tweet in the history of Twitter!'""","Charlotte, NC"
Mon Jun 17 12:25:30 +0000 2019," Big facts she bad as fuck in person too I seen her Saturday'""","Alpharetta, GA"
Mon Jun 17 12:25:30 +0000 2019,LMAO why is this me ,"Fort Lauderdale, FL"
Mon Jun 17 12:25:29 +0000 2019,,"Pontotoc, MS"
Mon Jun 17 12:25:29 +0000 2019,"Gaycation starts in 12 hours!'""","Minnesota, USA"
Mon Jun 17 12:25:29 +0000 2019," He is a wing'""","Manhattan, NY"
Mon Jun 17 12:25:29 +0000 2019,Hello Monday! It\'s time to shine!\\n\\n#MondayMorning #MondayMotivation #OKC #SeeOKC ,Myriad Botanical Gardens
Mon Jun 17 12:25:29 +0000 2019,Simple Mira DE DONDE Biene #\,"Houston, TX"
Mon Jun 17 12:25:29 +0000 2019, Happy Father\ Day to you and your dad  y\ are some strong \ people god bless you and your family\,"Fort Worth, TX"
Mon Jun 17 12:25:28 +0000 2019,not trying to make this drive back to Charlotte but I have work today \,"North Carolina, USA"
Mon Jun 17 12:25:28 +0000 2019," It\ never too early or too late lmao'""","Queens, NY"
Mon Jun 17 12:25:28 +0000 2019,"At 6:20 AM MDT, 7 N Ludell [Rawlins Co, KS] PUBLIC reports HEAVY RAIN of 3.60 INCH. TOTAL RAINFALL OVER THE PREVIOU\ ","Kansas, USA"
Mon Jun 17 12:25:28 +0000 2019,Lane closures removed in #Bronx on The Sheridan Xpwy SB after I-95 and Westchester Ave #traffic ,"Bronx, NY"
Mon Jun 17 12:25:28 +0000 2019," Congrats, Marcel. Stay warm and enjoy the ","Charlotte, NC"
Mon Jun 17 12:25:28 +0000 2019,Morning Monday \ to start your week perfectly: a little #pimacotton tunic from style superstar\ ,"Pennsylvania, USA"
Mon Jun 17 12:25:28 +0000 2019,If somebody doesn\ get my dad off fb..... ,"Mississippi, USA"
Mon Jun 17 12:25:27 +0000 2019," This is a situation, where if you haven\'t been in this particular situation,  you keep ya fuckin mouth clo\ ","Brooklyn, NY"
Mon Jun 17 12:25:27 +0000 2019, Happy 15th \,"Salem, NH"
Mon Jun 17 12:25:27 +0000 2019,All sessions at TFC-9 will be recorded and available to those in attendance for the cost of publishing and later av\ ,"Plainfield, IL"
Mon Jun 17 12:25:27 +0000 2019,"I\ already having dreams bout oomf \ wtff .'""","Pine Bluff, AR"
Mon Jun 17 12:25:27 +0000 2019,New shoes make me fast!  #jaxgalloway #temporun ,"Florida, USA"
Mon Jun 17 12:25:27 +0000 2019,"1998 by Chet Faker is a forever fave.'""","Dallas, TX"
Mon Jun 17 12:25:27 +0000 2019,  Alwix es el bonbom Dios te bendiga saludos desde PUERTO Rico y mis saludos \,"San Juan, USA"
Mon Jun 17 12:25:26 +0000 2019,"Congrats! It\'s awesome to see Dell investing in open source and openstack. \\n\\nGreat hire,  ! ","Austin, TX"
Mon Jun 17 12:25:26 +0000 2019," have it ur way!'""","Brooklyn, NY"
Mon Jun 17 12:25:26 +0000 2019, I can see why your behind to a defunct Rock Band(Motley Crew) but you also losing to most of the D\ ,"Barrington, NJ"
Mon Jun 17 12:25:26 +0000 2019,"  \ its all love'""","Upper Darby, PA"
Mon Jun 17 12:25:26 +0000 2019,       CLT is a set of ideas about how lan\ ,"Philadelphia, PA"
Mon Jun 17 12:25:25 +0000 2019,"I may be slightly hungover, but this my current mood. Except I\'m having coffee. \ Monday! ","Atlanta, GA"
Mon Jun 17 12:25:25 +0000 2019,A judge recently tossed out a lawsuit over the coveted single medical marijuana pharmacy permit in New Orleans. Now\ ,"Baton Rouge, LA"
Mon Jun 17 12:25:25 +0000 2019," Toss her in too.'""","Texas, USA"
Mon Jun 17 12:25:24 +0000 2019,"   It\ better than 50K in forgiveness'""","Minnesota, USA"
Mon Jun 17 12:25:24 +0000 2019,One of the greatest joys of my job is being able to wear jeans and a cute tee and probably still being one of the b\ ,"Normal, IL"
Mon Jun 17 12:25:23 +0000 2019,This is one of the best things she\ ever done please fight me ,"Milwaukee, WI"
Mon Jun 17 12:25:23 +0000 2019,"Best way to break a fast \ (@ Qdoba in Indianapolis, IN) ","Indianapolis, IN"
Mon Jun 17 12:25:23 +0000 2019,"  But not in the NBA'""","San Diego, CA"
Mon Jun 17 12:25:23 +0000 2019,"All that walking yesterday literally has me dog tieddddd!'""","Brooklyn, NY"
Mon Jun 17 12:25:23 +0000 2019," God Bless'""","New Rochelle, NY"
Mon Jun 17 12:25:23 +0000 2019,"   #supercalifragilisticexpialidocious #absolutelyfantabulous'""","Atlanta, GA"
Mon Jun 17 12:25:23 +0000 2019,"Who actually runs the  ?\\n#AdamSilver or #LeFraud \\nAnyone, anyone,  anyone.\\n#NBA has become a joke the game has\ ","Celebration, FL"
Mon Jun 17 12:25:22 +0000 2019,"From Strangelove to Dearlove: The U.S. Is Conducting War, But the President Cannot Know About It ","Ashland, NJ"
Mon Jun 17 12:25:22 +0000 2019,I\ not feeling today And I just woke up \,"Columbus, OH"
Mon Jun 17 12:25:21 +0000 2019,#america #Reconstruction #BlackLivesMAtter ,"Richton Park, IL"
Mon Jun 17 12:25:21 +0000 2019, Hahahahahahaha \,"Nashville, TN"
Mon Jun 17 12:25:21 +0000 2019,The Lady Raiders Basketball Program will be running a Girls Basketball Camp July 22nd and July 23rd\ flyer bel\ ,"Pennsylvania, USA"
Mon Jun 17 12:25:21 +0000 2019,"  That changes every time it crosses my mind.  Right now it\ Deuce'""","Burbank, CA"
Mon Jun 17 12:25:21 +0000 2019,  He must have owed ALOTTTTT \,"Santa Ynez, CA"
Mon Jun 17 12:25:21 +0000 2019,"happy fathers day to my babydaddy'""","Orlando, FL"
Mon Jun 17 12:25:21 +0000 2019,#KindnessMatters ,"Reading, MA"
Mon Jun 17 12:25:21 +0000 2019,"Imagine how shitty Twitter would be if  left.'""","Charlotte, NC"
Mon Jun 17 12:25:20 +0000 2019,"  Oh F no! When men GET pregnant, then and ONLY then do they have a say.'""","Alexander City, AL"
Mon Jun 17 12:25:20 +0000 2019,"#shayshay #shaystrong\ #shayBomb rockin that #Mohawk- first day a summer camp #antietam @ Pennside, Pennsylvania ","Pennside, PA"
Mon Jun 17 12:25:19 +0000 2019,"I loveeeee spilling coffee on my pants'""","Fort Wayne, IN"
Mon Jun 17 12:25:19 +0000 2019,If your product purports that 1 of your band is the equivalent of multiple of the other brand. Fuck you! Nine rolls\ ,"Watertown, MA"
Mon Jun 17 12:25:19 +0000 2019," yup imagine tryna fly that small ass plane for Star Marianas to Rota smh'""",United States
Mon Jun 17 12:25:19 +0000 2019,I can\ wait! ,"Chicago, IL"
Mon Jun 17 12:25:19 +0000 2019,Only way to consider Trump\'s Iran strategy anything but a failure is if you wanted to...\\n-Reduce global support for\ ,"Illinois, USA"
Mon Jun 17 12:25:18 +0000 2019,Nope ,"Chicago, IL"
Mon Jun 17 12:25:18 +0000 2019,Love this kid!! \ #family @ Jumbo Jimmy\'s Crab Shack ,"Perryville, MD"
