Date,Tweet
Date,eet'
Fri Jun 19 00:00:00 PDT 2009,"'""I wish i could enjoy my Friday night\', \' I\\\'m willing to come to soccer any other day during the week but not Friday! ""\\n\']'"
Fri Jun 19 00:00:00 PDT 2009," bet you have a lot of mannequin\'s in your life. sigh so do i \\n""]'"
Fri Jun 19 00:00:01 PDT 2009,"Blocking  it has decided to spam my replies \\n']"""
Fri Jun 19 00:00:01 PDT 2009,"Its really depressing \\n']"""
Fri Jun 19 00:00:01 PDT 2009,"doesn\'t feel very well \\n""]'"
Fri Jun 19 00:00:04 PDT 2009,"Q: God?  A: yes? Q: why? A:  ....................\\n']"""
Fri Jun 19 00:00:04 PDT 2009,"Damn ! Don\'t EVER leave your coffee cold. \\n""]'"
Fri Jun 19 00:00:06 PDT 2009," thats so tiring \\n']"""
Fri Jun 19 00:00:13 PDT 2009,"Soo_zee let me qet on th computer pleaseeee!! \\n']"""
Fri Jun 19 00:00:13 PDT 2009,"'""A true artist knows how to use anything for art sake\', \' this too shall be used. ""\\n\']'"
Fri Jun 19 00:00:17 PDT 2009,"is bored like crap \\n']"""
Fri Jun 19 00:00:20 PDT 2009,"'"" Could you DM me a Europeeab code please? All went last night while I was asleep\', \' really want 1 ""\\n\']'"
Fri Jun 19 00:00:20 PDT 2009,"151 is bad bad bad bad bad \\n']"""
Fri Jun 19 00:00:21 PDT 2009,"  LOL...No I didn\'t go to the G-Unit shoot...it was too nasty today and I had late meetings \\n""]'"
Fri Jun 19 00:00:24 PDT 2009,"  OMG! What Happened??...Is Everything Alright? Hope There Aren Too Many Damages... \\n']"""
Fri Jun 19 00:00:29 PDT 2009," first show I chouldnt get tickets to \\n']"""
Fri Jun 19 00:00:30 PDT 2009,"Just had to have an operation... \\n']"""
Fri Jun 19 00:00:34 PDT 2009,"  patience sucks\\n']"""
Fri Jun 19 00:00:34 PDT 2009,"'""great\', \' sick before the big day ""\\n\']'"
Fri Jun 19 00:00:35 PDT 2009," Hey Kell. Hope your felling better \\n']"""
Fri Jun 19 00:00:37 PDT 2009,"Woke up early as fuck \\n']"""
Fri Jun 19 00:00:40 PDT 2009,"lmaooooo  ok we exchanged only 1!!!! out of bordem and shame on me \\n']"""
Fri Jun 19 00:00:42 PDT 2009,"  ya. The rugby is in dbn. And I\'m in   gonna go watch it at a pub with some mates #fanofrugby\\n""]'"
Fri Jun 19 00:00:43 PDT 2009," no answer \\n']"""
Fri Jun 19 00:00:45 PDT 2009,"Having to catch the bus today instead of cycling to work.. Slightly annoyed as I have to buy a new wheel and pedal set to keep riding \\n']"""
Fri Jun 19 00:00:45 PDT 2009," That makes me sad  I hope the whole FFIV episode isn\'t lost forever.\\n""]'"
Fri Jun 19 00:00:48 PDT 2009,"I Did A Fan Fic.. But Ruzzy No Like \\n']"""
Fri Jun 19 00:00:48 PDT 2009," where are you? Been here (Brighton) 30mins & am 14th \\n']"""
Fri Jun 19 00:00:50 PDT 2009," yep. I\'m down to my local O2 store this morning. Still on the 2G iPhone = a big upgrade for me! Shame about the 2 yr contract tho \\n""]'"
Fri Jun 19 00:00:53 PDT 2009,I need some cheering up  some kind words for me? post em on my blog 
Fri Jun 19 00:00:54 PDT 2009,"'""Too cold and sore to fall asleep  wishin it was like 2 weeks ago\', \' cuddled up with  in her heaven bed.""\\n\']'"
Fri Jun 19 00:00:56 PDT 2009,"Got internal and external stitches and its killing me! \\n']"""
Fri Jun 19 00:01:02 PDT 2009," Egg Custard..??? Errrr!!  Not very nice! You actually like them Jem? ;)\\n']"""
Fri Jun 19 00:01:03 PDT 2009,"'"" yeah i spent an hour trying to get it to work\', \' and i\\\'m not impressed ""\\n\']'"
Fri Jun 19 00:01:11 PDT 2009," sorry peter  i hope u win but if not lets hope he goes for the bargain! lol\\n']"""
Fri Jun 19 00:01:11 PDT 2009,"'""dammit i missed the end of Biker Build-off  i didnt get to see what chopper won\', \' damn computer...""\\n\']'"
Fri Jun 19 00:01:13 PDT 2009," long time no tweet  how cum u dun reply 2 my sms-es \\n']"""
Fri Jun 19 00:01:13 PDT 2009,"'""weeeeell shit\', \' W7RC1 needs 8GB and this partition only has 1.75 left on it...looks like i have to back stuff up after all ""\\n\']'"
Fri Jun 19 00:01:20 PDT 2009,"Hungry but nothing to eat really! \\n']"""
Fri Jun 19 00:01:21 PDT 2009,"oh...now im so tired...but fuck...i cant sleep guys...what should i do? \\n']"""
Fri Jun 19 00:01:23 PDT 2009,"'""  - Don\\\'t you miss this time\', \'  \'  \' and  ""\\n\']'"
Fri Jun 19 00:01:24 PDT 2009," oh yeah - forgot to pass this news .. the 2nd time meeting fr TTC reunion is on sunday .. im going  ! hw abt u ?\\n']"""
Fri Jun 19 00:01:26 PDT 2009," Haha I wish you could help me at the least  I just cleaned my WHOLE ROOM.. It looked like a disater struck it it was that bad\\n']"""
Fri Jun 19 00:01:26 PDT 2009,"Nadal may pull out of wimbledon \\n']"""
Fri Jun 19 00:01:29 PDT 2009,"watching pirates of the carribean 3...alone  vvwateverrr\\n']"""
Fri Jun 19 00:01:32 PDT 2009," yay! aww jo bailed \\n']"""
Fri Jun 19 00:01:32 PDT 2009," who\'s fighting  ?\\n""]'"
Fri Jun 19 00:01:33 PDT 2009,"So irritated. You\'re probably irritated with me now. Then I\'ll have no body. \\n""]'"
Fri Jun 19 00:01:33 PDT 2009,"'""Been on the road for 7 hours and were still not in LA. And now there is traffic so 4 lanes into 2 lanes\', \' slower trip. Ugggh ""\\n\']'"
Fri Jun 19 00:01:34 PDT 2009,"My twitter updates are now shut off. \\n']"""
Fri Jun 19 00:01:35 PDT 2009,"'""Jogging\', "" isn\'t REALLY that cool"", \' especially if you\\\'ve got a high fever ""\\n\']'"
Fri Jun 19 00:01:37 PDT 2009,"'"" Oh\', \' I\\\'ll have to check him out. No room to follow more ppl though ""\\n\']'"
Fri Jun 19 00:01:44 PDT 2009,"Using up more of my precious human life fixing IE bugs \\n']"""
Fri Jun 19 00:01:45 PDT 2009," where are you? I\'m 14th in Brighton & have been here 30 mins \\n""]'"
Fri Jun 19 00:01:50 PDT 2009,"Tivo failed me. Didn\'t record So You Think You Can Dance instead decided to record an old Grey\'s Anatomy. Need to change prefs \\n""]'"
Fri Jun 19 00:01:52 PDT 2009,"'""Wow\', \' Pixar is awesome.    Sad.""\\n\']'"
Fri Jun 19 00:01:52 PDT 2009,"  It\'s just like...the whole atmosphere of the comm has changed. It saddens me greatly \\n""]'"
Fri Jun 19 00:01:53 PDT 2009,"Trying to wake up refreshed so I can drag myself to work again.. \\n']"""
Fri Jun 19 00:01:54 PDT 2009,"I JUST SAW A SHOOTING STAR! Hmm...   so excited I forgot to make a wish\\n']"""
Fri Jun 19 00:01:56 PDT 2009,"'""My nans house issss SOLD!! its been theres for\', \' about 30yr I GREW UP there now its gonee.  *TEAR*""\\n\']'"
Fri Jun 19 00:01:57 PDT 2009,"This is weird. I\'m sleeping in a completely different place. This is only going to make it harder to fall asleep. \\n""]'"
Fri Jun 19 00:01:58 PDT 2009,"off to work \\n']"""
Fri Jun 19 00:01:59 PDT 2009,"My nose is grinding right now \\n']"""
Fri Jun 19 00:02:00 PDT 2009,"exam soon  but the rest of today and tonight should be fun \\n']"""
Fri Jun 19 00:02:00 PDT 2009," I am lost. Please help me find a good home. \\n']"""
Fri Jun 19 00:02:01 PDT 2009,"Well when I say nothing to do I don\'t include all the housework \\n""]'"
Fri Jun 19 00:02:03 PDT 2009,"i\'m wide awake with nothing to do.  ugh!\\n""]'"
Fri Jun 19 00:02:04 PDT 2009,"  I\'m frustrated cause I\'m soooo wde awake!\\n""]'"
Fri Jun 19 00:02:09 PDT 2009,"Good Morning #madrugadores!! I predict another day powered by coffee \\n']"""
Fri Jun 19 00:02:11 PDT 2009,"aww..im sorry court \\n']"""
Fri Jun 19 00:02:11 PDT 2009,"just spilled water.. ALL over my phone!! Ehhggg! \\n']"""
Fri Jun 19 00:02:13 PDT 2009," YAY!!! To feeling better....and wifey...and what me do?heehee  Vodka is a cure all...ok maybe just for alckys like me \\n']"""
Fri Jun 19 00:02:14 PDT 2009," WHAT. \\n']"""
Fri Jun 19 00:02:16 PDT 2009,"i shouldve took a 4 hour nap! now im not tired & cant fall asleep \\n']"""
Fri Jun 19 00:02:16 PDT 2009,"'"" Not fair! Haven had a date since April  screw tonsillitis\', \' I would go anyway!""\\n\']'"
Fri Jun 19 00:02:17 PDT 2009," Homagawd  I can\'t deal with mess so my room\'s always tidy. I\'m having a mental breakdown cause I need to vaccuum. T_T\\n""]'"
Fri Jun 19 00:02:17 PDT 2009,"Omg why I cannot sleep ?? I need some beauty sleep like asap ! I got a very busy day 2mrw and an early one too !! Need to be up by 6am \\n']"""
Fri Jun 19 00:02:22 PDT 2009,"Omg missed emilys concert I thought it was next week noooooo I\'m so sorry I really wanted to see that as well. Oh   \\n""]'"
Fri Jun 19 00:02:23 PDT 2009,"'"" Happens to me a lot. But my motivation usually comes @ 4am when I can\\\'t do anything\', \' heh. I wake up\', \' and it\\\'s gone ""\\n\']'"
Fri Jun 19 00:02:25 PDT 2009,"OMG boys suck \\n']"""
Fri Jun 19 00:02:26 PDT 2009,"is up way too early....can\'t sleep \\n""]'"
Fri Jun 19 00:02:31 PDT 2009,"Not feeling well today. Can\'t I stay home from work? \\n""]'"
Fri Jun 19 00:02:31 PDT 2009,has yet to eat anything todayyyy.  
Fri Jun 19 00:02:32 PDT 2009," my mom just figured out i like oranges. FML\\n']"""
Fri Jun 19 00:02:34 PDT 2009,"'""Ew Manny is starting rehab starting Tuesday  Can we extend the 50 game suspension to like\', \' forever?""\\n\']'"
Fri Jun 19 00:02:34 PDT 2009,"fight. cry. make up. fight. cry. make up. every single day.  maybe my bf doesn\'t realize how much I love him... goodnight twitter.\\n""]'"
Fri Jun 19 00:02:36 PDT 2009," bah! :\\\\ mine wont show up  anyway morning! i bet your dead right now \\n']"""
Fri Jun 19 00:02:37 PDT 2009,"Got a headache  Trying to drink as much water as I can. Don\'t want a headache at the swedish midsummer party tonight\\n""]'"
Fri Jun 19 00:02:37 PDT 2009,"i shouldnt have taken a 4 hour nap! now im not tired & i cant fall asleep \\n']"""
